tags,sub_header,text_body,quote_href
"['National', 'Health Care', 'Tom Coburn']","
Obama health plan does not call for government-run health care
","
When Sen. Tom Coburn said that under President Obama, ""all the health care in this country is eventually going to be run by the government,"" it was like a golden oldie PolitiFact has heard many times before.
 
During the campaign, we heard the same tune from vice presidential candidate

Sarah Palin

, who said Obama was calling for a ""government-run plan"";

Mitt Romney

, who said Obama ""wants the government to take over health care""; and

Rudy Giuliani

, who called Hillary Clinton's similar plan ""socialized medicine."" (We rated their statements

Barely True

,

Barely True

and

False

.)
 
Coburn, an Oklahoma Republican, made his remarks while criticizing Obama on a different matter. Obama is moving to rescind Bush administration rules that protected medical workers from performing procedures such as abortion that conflicted with their religious or moral beliefs.
 
Coburn, who is against abortion, said rescinding the order would be only a first step for the Obama administration.
 
""Remember, under the Obama plan . . . all the health care in this country is eventually going to be run by the government,"" Coburn said in an interview on Fox News on March 4, 2009.
 
""So it's part of an incremental creep towards eliminating any objection, both as us as taxpayers and then individual physicians in terms of not complying with a government-run bureaucracy,"" he added.
 
Coburn and Obama can fairly disagree about conscience protections for health care workers who oppose abortions. But he's wrong that Obama's plan offers government-run health care.
 
In fact, Obama's plan leaves in place the private health care system, but seeks to expand it to the uninsured. It increases eligibility for the poor and children to enroll in initiatives like Medicaid and the State Children’s Health Insurance Program, and creates pools for individuals to buy their own cheaper insurance. It also outlines strategies to rein in costs for everyone, such as electronic medical records and preventive care.
 
""I think most of us would agree that if we want to cover all Americans, we can't make the mistake of trying to fix what isn't broken,"" Obama said at a health care conference he hosted on March 5. ""So if somebody has insurance they like, they should be able to keep that insurance. If they have a doctor that they like, they should be able to keep their doctor. They should just pay less for the care that they receive.""
 
Would Obama's plan result in closer regulation of the health care system? Very likely so. It includes provisions that require health insurance companies to cover pre-existing conditions and disclose more information about how they treat patients. Obama's plan also calls for evidence-based health care standards, so that government can stop paying (through programs like Medicare) for treatments that don't get good results. But the plan is very different from some European-style health systems where the government owns health clinics and employs doctors.
 
We asked Coburn's office about his remarks. ""What matters is not just President Obama’s intent, or what his plan states, but the likely effect and consequences of his plan,"" said spokesman John Hart. ""Under Obama’s approach, the only plans left standing will be those controlled by the government.""
 
That may be Sen. Coburn's opinion on what could happen, but it's definitely not part of Obama's plan. And Coburn was very specific in saying that ""under the Obama plan, all the health care in this country is eventually going to be run by the government."" That gives the incorrect impression that Obama is promoting a government-run health care system. He's not. We rate Coburn's statement False.
",/factchecks/2009/mar/05/tom-coburn/obama-health-plan-does-not-include-government-run-/
"['Afghanistan', 'National', 'Federal Budget', 'Iraq', 'Mitch McConnell']","
McConnell contends Democrats have already exceeded Iraq, Afghanistan and Katrina spending
","
Senate Minority Leader Mitch McConnell says it took only one month for the Democrats to exceed three of President Bush's big-ticket items in spending.
 
It was red meat for the crowd at the annual Conservative Political Action Conference, or CPAC, where the Kentucky Republican spoke on Feb. 27. But cut into it and it starts to look overcooked.
 
McConnell recalled that Democrats had relentlessly criticized Bush's spending. ""But now the shoe is on the other foot. And what have we seen?"" he said. ""Well, in just one month — just one month, the Democrats have spent more than President Bush spent in seven years on the war in Iraq, the war in Afghanistan and Hurricane Katrina combined — in one month.""
 
This is quickly becoming a Republican talking point. Rep. John Boehner, the House Minority Leader, used the same line in a statement on March. 4.
 
Asked to back up the claim, McConnell spokesman Josh Holmes pinned the Democrats' spending in one month at $818 billion. That's the $31 billion expansion of the State Children's Health Insurance Program passed in January plus the $787 billion stimulus bill passed in February.
 
That $818 billion exceeds the $655 billion the Defense Department spent on the wars in Iraq and Afghanistan through 2008, plus the $132 billion the government spent responding to Hurricane Katrina, Holmes said. He cited this

Government Accountability Office report

as the source of the war-spending figure, and the Congressional Research Service for the Katrina figure.
 
We'll grant that Katrina cost about $132 billion and the SCHIP bill will spend $31 billion (that spending is paid for, mostly with an increase in cigarette taxes).
 
But we take issue with McConnell's calculations of Democratic spending and Bush's war spending.
 
First, about $326 billion of the $787 billion cost of the stimulus is from tax cuts, according to

this report

by Congress' Joint Committee on Taxation. That is not generally considered ""spending"" — certainly not by McConnell's audience at CPAC. And even if it were, it was unfair to say the Democrats ""spent"" the entire $787 billion in one month; the spending will take place over the next seven years, with the bulk of it coming not the month it was passed, or even this year, but in 2010.
 
If McConnell believes that to schedule spending is effectively to spend, then he'll have to take another look at his war figures. The very report that his spokesman used to justify a war-spending estimate of $655 billion through 2008 said, ""As of September 2008, Congress has appropriated a total of about $808 billion"" for the global war on terror. The difference is made up of future obligations to which Bush committed, and McConnell did not count those.
 
And even $808 billion does not include all the necessary war spending for fiscal year 2009, which began October 2008. Traditionally all 2009 spending would be included in the budget President Bush drafted in February 2008, but Bush chose to fund the war through emergency supplemental appropriations instead. He did not ask Congress for a 2009 supplemental appropriation before he left office, choosing instead to leave that to the next president. (President Obama asked for another $76 billion for the wars for fiscal 2009.)
 
And the wars will continue beyond 2009. If McConnell is saying the Democrats spent the entire cost of the stimulus in one month, doesn't he have to hold Bush responsible for at least some of the longer term costs of the war? ""If you look at the total cost of the stimulus bill it seems to me you also need to look at what the costs of Iraq and Afghanistan will be for the next few years,"" said Charles Konigsberg, chief budget counsel for the Concord Coalition.
 
Some experts have said that once costs like veterans' benefits are factored in, the war in Iraq will cost

several trillion dollars

.
 
In any event, the lowest estimate of Bush's war spending through 2008 that is even remotely defensible is $808 billion. Tack that onto the $132 billion cost of Katrina and you get $940 billion for the wars and Katrina.
 
That's well over the expenditures expected from the Democrats' stimulus and children's health insurance bills, which total $686 billion once tax cuts are subtracted. Even if we included the cost of the tax cuts (for a total of $818 billion), he would still be wrong because that's less than the $940 billion that uses a more accurate cost of the war spending.
 
And even that analysis, remember, is generous to McConnell since it includes several years of spending from the stimulus and SCHIP bills, not ""one month.""
 
McConnell's claim stands up only if you treat tax cuts as spending, accept an incomplete estimate of the wars' costs and group several years of planned spending into a one-month spending spree by the Democrats — but not for Bush. That is, it doesn't stand up at all. We find this claim False.
",/factchecks/2009/mar/03/mitch-mcconnell/mcconnell-v-math-math-wins/
"['National', 'Federal Budget', 'John Boehner']","
Spending bill wasn't candidate Obama's ""type,"" Boehner points out
","
Speaking on the House floor, Republican Leader John Boehner railed against a spending bill with some 9,000 earmarks, calling on President Obama to veto it and insist on one free of pet projects.
 
""The president campaigned against this type of legislation, this number of earmarks,"" the Ohio Republican said on Feb. 25, ""and I would hope that the president would veto this bill because Republicans in Congress will be here to uphold his veto of this piece of legislation.""
 
Several news organizations made even harsher claims. The

New York Times

, for example, 

reported

that Obama would sign the bill, earmarks and all, ""despite campaign promises to put an end to the practice.""
 
That's incorrect. Obama did not promise to end earmarking, only to ""reform"" it, and eliminate ""screwy"" or wasteful earmarks.
 
Boehner, however, was more careful than the

New York Times.

His claim that Obama ""campaigned against this type of legislation"" could be read a number of ways.
 
Boehner's spokesman, Michael Steel, said Boehner meant that Obama had broken his campaign pledges, referenced on the

White House Web site

, to ""slash earmarks to no greater than 1994 levels and ensure all spending decisions are open to the public."" That's a reasonable interpretation of what Boehner said.
 
Obama did indeed make those pledges during the campaign. Sen. John McCain, the Republican candidate, pledged to eliminate earmarks and ""veto every earmark pork-barrel bill,"" and Obama, though stopping short of that, did pledge to get tough on them.
 
For example, here's Obama in the first

presidential debate

: ""Absolutely, we need earmark reform. And when I'm president, I will go line by line to make sure that we are not spending money unwisely.""
 
On March 10, 2008, Obama said in a

statement

: ""We can no longer accept a process that doles out earmarks based on a member of Congress' seniority, rather than the merit of the project. We can no longer accept an earmarks process that has become so complicated to navigate that a municipality or nonprofit group has to hire high-priced D.C. lobbyists to do it. And we can no longer accept an earmarks process in which many of the projects being funded fail to address the real needs of our country.""
 
And here he is on

Feb. 21, 2008

: ""I have been consistently in favor of more disclosure around earmarks. Now, keep in mind a lot of these are worthy projects in our states, and I have actively pursued projects that I think are important. But I want to make sure that they're not done in the dark of night, that they're not done in committee, that everybody stands up and says this is the kind of spending that I think is important.""
 
The closest he came to saying he would eliminate earmarks, as far as we could find, was when he said, in the

third presidential debate

, ""Earmarks account for 0.5 percent of the total federal budget. There's no doubt that the system needs reform and there are a lot of screwy things that we end up spending money on, and they need to be eliminated. But it's not going to solve the problem."" (Given his other campaign statements on earmarks, it's clear he meant ""screwy,"" or wasteful, earmarks should be eliminated, not all earmarks.)
 
So the question is, is the omnibus spending bill the ""type of legislation"" that Obama campaigned against with respect to earmarks? That is, did it lack transparency, include earmarks based on a congressman's seniority and ones that are wasteful? And was the amount more than the 1994 level of $7.8 billion a year?
 
The answer to most of those questions is largely yes, said Keith Ashdown, investigator for Taxpayers for Common Sense, a Washington watchdog group. Ashdown said the earmarking process for the omnibus bill was not any more transparent than it was when Obama was campaigning. He said seven of the top 10 earmark recipients in the Senate are on the Appropriations Committee, suggesting that access was more important than merit when it came to deciding what projects would get earmarks.
 
And though the total cost of the earmarks in the bill, $7.7 billion, is slightly less than the 1994 level, there were another $6.6 billion in earmarks in three previous spending bills for this year that Congress passed last year.
 
Are there wasteful projects in the bill? Ashdown said he hasn't had time to research that. ""There likely is, but I just don't know,"" he said. He cautioned against leaping to conclusions about projects that ""sound goofy."" For example, some critics have mocked a $1 million earmark to control Mormon crickets in Utah — but Ashdown said the Mormon cricket, a type of katydid, is a very serious threat to agriculture.
 
The White House has argued that Obama should not be held responsible for the earmarking process in this legislative package — which is nine of the 12 spending bills for the current budget year rolled into one — because it is ""last year's business.""
 
And there's some truth to that. These are bills that Congress was supposed to pass last year.
 
But that doesn't nullify Boehner's point that the bill is — in featuring earmarks added by senior members of Congress in a process that lacked transparency and pushed earmark spending for the year well over $7.8 billion — the ""type of legislation"" Obama campaigned against. We find Boehner's claim to be True.
",/factchecks/2009/mar/03/john-boehner/spending-bill-wasnt-candidate-obamas-type-boehner-/
"['National', 'Federal Budget', 'Democratic congressional leadership']","
Democrats too low with $3.8 billion earmark estimate for Omnibus
","
Stung by charges that the economic stimulus bill that passed last month was packed with pork, Democrats are claiming the big 2009 spending bill they're now considering has a relatively small number of earmarks.
 
Many news outlets have cited Democratic estimates that there are only $3.8 billion in earmarks in the $410 billion bill, which is known as the Omnibus because it is the product of nine bills that failed to pass last fall. But Taxpayers for Common Sense, an independent group that tracks federal spending, says the number is $7.7 billion.
 
Why the big difference?
 
The Democrats count the number differently.
 
Before we explain, here's a little context. These numbers aren't just a matter of arcane bookkeeping. They are significant because earmarks have become a key political issue. As a candidate, President Obama

promised to reduce earmarks

to the levels from 1994, the year that Republicans took control of Congress. So it's important to measure them accurately.
 
The Democrats' $3.8 billion figure has been widely reported. We found it in

Congressional Quarterly

, the


New York Times

,

the

Associated Press

and


USA Today


, among others. Most stories attribute the number to the Democratic leadership in Congress, while

USA Today

specifically cited Kirstin Brost, a spokeswoman for the Democratic staff of the House Appropriations Committee.
 
Brost told us that she specified to reporters that the number was for ""non-project-based"" federal programs, such as water projects for dams, navigational improvements and beach renourishment. These programs have such a high percentage of earmarks that Democrats exclude them from their totals. Their reasoning is that if they promise to cut earmarks by a certain percentage, as they have in the past few years, these programs will be disproportionately cut.
 
But Steve Ellis, vice president of Taxpayers for Common Sense, said they should be included in the definition of earmarks because the projects being excluded meet Congress' own definitition — the funding is requested by lawmakers for specific projects that in most cases are in their districts or home states. (For more on the definition, see

this earlier PolitiFact item

on White House claims that there were no earmarks in the stimulus bill.)
 
""According to Congress, these are earmarks. So to say there are $3.8 billion in earmarks (in the Omnibus) is misleading at best,"" Ellis said.
 
Ellis invoked a weight-loss analogy to explain what the Democrats are doing.
 
""It’s easier to make your weight loss goals if you don’t count your rear end,"" he said.
 
Brost says she has been precise with reporters that she was referring to the ""non-project-based"" numbers. But judging from the number of times we found the number cited as the Democratic estimate for earmarks, her nuance was not caught by reporters or by Democrats who have cited the figure.
 
Either way, the number is not a fair account of the total earmarks. We find the Taxpayers for Common Sense estimate to be right and we find the statement False.
",/factchecks/2009/mar/02/democratic-congressional-leadership/democrats-claim-omnibus-spending-bill-has-only-38-/
"['National', 'Iraq', 'John McCain']","
McCain says Obama will leave troops in Iraq — wishful thinking?
","
On the day President Obama unveiled his strategy for pulling out of Iraq, Sen. John McCain offered tepid support from the Senate floor.
 
""I am cautiously optimistic that the plan as laid out by the president can lead to success,"" McCain said on Feb. 27. ""The American people should be clear: The president's plan, even after the end of its withdrawal timeline is reached, will leave in place up to 50,000 U.S. troops.""
 
If true, that would be an important vindication for McCain, who argued during the campaign that the United States should station peacetime troops in Iraq for the long term as it has in other theaters. 
 
""Maybe a hundred, make it 100 (years),"" is how McCain put it at a campaign appearance in January 2008. ""We've been in Japan for 60 years. We've been in South Korea for 50 years or so. That'd be fine with me as long as Americans are not being injured or harmed or wounded or killed.""
 
But did Obama really say he would leave in place 50,000 U.S. troops?
 
In his speech at Camp Lejeune in North Carolina, Obama said he would ""remove our combat brigades over the next 18 months"" and ""retain a transitional force ... likely (to) be made up of 35-50,000 U.S. troops.""
 
We suppose this is the basis of McCain's claim (though his office did not respond to our inquiry).
 
But Obama went on to offer more detail: ""Through this period of transition, we will carry out further redeployments,"" he said. ""And under the Status of Forces Agreement with the Iraqi government, I intend to remove all U.S. troops from Iraq by the end of 2011.""
 
So McCain's claim is true only if Obama's ""withdrawal timeline"" ends at the start of the transitional period beginning in September 2010. That is, McCain was accurate only if he was talking exclusively about the withdrawal of combat troops. 
 
Clearly, though, Obama laid out a more complete timeline that extends through the end of 2011, when all U.S. troops are to be out of Iraq. And that timeline effectively rebukes McCain's argument for a long-term troop presence.
 
In a background conversation with reporters, a senior Obama administration official said his aides had rejected the idea of a long-term peacetime presence like that in Germany and South Korea.
 
“The path we're on here, the path is not towards any sort of Korea model,” the

New York Times

quoted the official as saying. “The path is towards reducing, in a fairly substantial way, U.S. forces in 2010 and then down to what's currently anticipated, down to zero, by the end of 2011."" (We prefer not to quote anonymous officials, but feel comfortable doing so here because the statement merely reinforces what Obama said in his speech.)
 
So it was inaccurate for McCain to suggest otherwise.
 
McCain may simply have been speaking imprecisely, rather than trying to claim a policy victory he has not won.
 
Still, we thought it important to note that on the question of a long-term troop presence in Iraq — one of the most fundamental areas of disagreement about the war among policymakers — Obama has thus far rejected McCain's vision, despite McCain's claim to the contrary. We find McCain's claim to be False.
",/factchecks/2009/feb/27/john-mccain/mccain-says-obama-will-leave-troops-iraqwishful-th/
"['National', 'Stimulus', 'Transportation', 'Bobby Jindal']","
Jindal's not as off the rails as some have said
","Louisiana Gov. Bobby Jindal used a moment in the national spotlight to claim the stimulus bill was ""larded with wasteful spending,"" including money for what sounded like a theme-park ride. ""It includes $300 million to buy new cars for the government, $8 billion for high-speed rail projects, such as a 'magnetic levitation' line from Las Vegas to Disneyland, and $140 million for something called 'volcano monitoring,'"" Jindal said of the $787 billion American Recovery and Reinvestment Act, responding on national television to President Obama's first speech to Congress on Feb. 24, 2009. Critics questioned the premise that any of these was a waste of money, and some, including a few  news   organizations  , suggested the high-speed rail claim was a well-worn lie. Republicans had been blasting the $8 billion expenditure — and playing fast and loose with the facts at times — ever since the House-Senate conference committee stuck it in the final version of the bill. Neither the House nor Senate versions had anything close to $8 billion for rail funding, and Republicans alleged Senate Majority Leader Harry Reid added the money in conference specifically for a high-speed rail line from Anaheim, Calif., to Las Vegas, in Reid's home state. That proposed project would be powered by magnetic levitation, a technology in which opposing magnetic fields along the track and in the train's undercarriage levitate the train a quarter-inch and propel it forward. ""Maglev"" trains, currently in use in China and Japan, are frictionless and fast. Proponents say the proposed Anaheim-to-Vegas train would reach 310 mph, zipping passengers between the cities in 80.5 minutes. Reid has backed the project for years, and critics such as  Rep. Thaddeus McCotter  of Michigan and  Sen. John McCain  of Arizona alleged that's where all $8 billion was headed.   That charge was widely, and appropriately, criticized as false. The money is not an ""earmark."" Nothing in the bill stipulates that it has to go to the Anaheim-to-Vegas project. In fact, it's all but certain dozens of other projects — such as in the Northeast corridor, where key Republican supporters of the stimulus bill reside, or in the Chicago area, hometown of another influential individual — will compete and win a share of the money.  Now back to Jindal. It's not quite fair to lump his comment in with the prior claims. He was more careful than some of the other Republican critics. Though he may have left some listeners with the incorrect impression that the Vegas-Anaheim project would definitely get some or all of the money — and he may have done so intentionally — technicially he did not say that. He said it would go to projects ""such as"" Reid's project. Indeed, that project is an example of the sort that the $8 billion may fund, as proponents of it have pointed out repeatedly. ""It would be great if this was one of those projects that would happen to benefit from it,"" Reid spokesman Jon Summers said in an interview. (He was vague about Reid's role in getting the $8 billion in the bill, saying ""it was something that President Obama wanted and Senator Reid as a conferee supported."") Other boosters of the project also expressed optimism that they'll get some of the $8 billion. Anaheim-to-Vegas is not a federally designated high-speed rail corridor, but that doesn't mean it's out of the running. The Senate version of the bill, which had $2 billion for high speed rail, limited the money to such corridors, but the conference committee removed that requirement. That's not to say that Jindal's claim didn't have some problems. For one, the train would not stop at Disneyland. The plan is for it to stop 2 miles away at a proposed new transportation hub called the Anaheim Regional Transportation Intermodal Center. Jindal may have said Disneyland rather than Anaheim to make the project sound recreational or frivolous — but in doing so he stretched the truth a tad. We also want to point out that although Jindal and just about everyone else who has talked about the $8 billion has said it's for high-speed rail, it's not just for high-speed rail. It's for high-speed rail and conventional ""intercity"" rail service. States and agencies all over the country can apply for a share of the money for all sorts of expenses related to city-to-city rail service, according to the Federal Railroad Administration. So Jindal was imprecise on a couple of counts — the train won't go to Disneyland and all $8 billion is not for high-speed rail. But he was not out of bounds in employing the Anaheim-to-Vegas train as an example of the sort of project that may be funded by the $8 billion. We find his claim Half True.",/factchecks/2009/feb/27/bobby-jindal/Jindal-on-high-speed-rail/
"['National', 'Federal Budget', 'John McCain']","
McCain says presidential helicopters now more costly than Air Force One
","At a White House forum on fiscal responsibility on Feb. 23, Sen. John McCain complained to President Obama that cost overruns have dramatically increased the price tag for new presidential helicopters. ""Just one area that I wanted to mention that I think consumed a lot of our conversation on procurement was the issue of cost overruns in the Defense Department,"" McCain said at the forum. ""We all know how large the defense budget is. We all know that the cost overruns — your helicopter is now going to cost as much as Air Force One.  I don't think that there's any more graphic demonstration of how good ideas have cost taxpayers an enormous amount of money."" We wondered if it was true that the Marine One presidential helicopter that carries 14 passengers could cost as much as the huge version of the Boeing 747 that is specially built for the president. The Air Force One cost comparison has been frequently cited by critics of the helicopter contract, which has nearly doubled in cost since Lockheed Martin won it in 2005. The original estimate was $6.1 billion for 28 helicopters, but it is now estimated at $11.2 billion. That works out to $400 million each. The two planes known as Air Force One, specially built Boeing 747 jets, were paid for in the late 1980s and delivered in 1990. We found a variety of price estimates for them. Several sources, including the book  Air Force One: A History of the Presidents and Their Planes  by Kenneth T. Walsh, mention an overall cost of about $330 million per plane (in 1990 dollars). If that number is used for the comparison and adjusted to current dollars — about $517 million — then McCain is wrong because the plane costs more. But taxpayers actually paid only $200 million per plane (about $315 million in current dolllars), according to an Air Force spokesman. Boeing had a fixed price contract with the Air Force and had to absorb the cost overruns. So under that figure ($315 million for the plane vs. $400 million for the copter), McCain is close. In fact, he could have said the helicopter would cost  more.  So this one boils down to a question of what you consider to be the ""cost"" of Air Force One. It cost $550 million in current dollars  to build  , but the government  paid  just $315 million. We think most people would judge it on the cost that taxpayers paid, since that's the comparison being made with the helicopter contract (which is not a fixed price contract), but McCain could have been clearer if he had specified that. So we find his statement Mostly True.",/factchecks/2009/feb/27/john-mccain/presidential-helicopters-more-costly-air-force-one/
"['National', 'Education', 'Stimulus', 'Barack Obama']","
For the feds, yes, this is big school spending
","As President Obama signed the $787 billion stimulus bill, he said it marked a historic investment in education.  ""Because we know America can't outcompete the world tomorrow if our children are being outeducated today, we're making the largest investment in education in our nation's history,"" Obama said at a bill signing ceremony at the Denver Museum of Nature and Science on Feb. 17, 2009. That's quite a claim — the largest ever? It's true that a substantial chunk of the stimulus is targeted to education. U.S. Education Secretary Arne Duncan said in  this press release  that the bill ""provides more than $100 billion in education funding and college grants and tuition tax credits, as well as billions more for school modernization."" This  chart  from the Wall Street Journal indicates $115 billion of the $787 billion goes to education in one way or another. That includes, among other things, $22 billion for school construction and repair, $41 billion for states to balance education budgets, $650 million for computer and science labs, $17 billion for Pell Grants, and $14 million for Education Department spending oversight (which we dare say seems like money well spent in light of what precedes it). That money will be spent over the next two years, a spokesman told us. For Obama to even be in the ballpark of being the largest ever, we have to assume that he was comparing the funding to prior spending by the  federal  government exclusively. It's important to realize that the vast majority of money spent on education in this country is spent by states and localities. Of the money spent at the elementary and secondary level, over 91 percent comes from nonfederal sources, according to the Education Department. Even $115 billion won't change that balance substantially. So we'll assume that Obama meant the largest single investment by the federal government. As we look back on the history of federal education funding, we find no single effort comes close, even after adjusting for inflation. The New Deal contained little in the way of education spending. After the Soviet Union succeeded in placing the  Sputnik 1  satellite in orbit, President Dwight D. Eisenhower signed the National Defense Education Act in 1958 to bolster math and science education — but that was a modest program by today's standards. Lyndon B. Johnson dramatically increased federal support for education with the Great Society programs, persuading Congress to pass the Elementary and Secondary School Act of 1965, the Higher Education Facilities Act of 1965 and Project Head Start. Those efforts marked a turning point in federal support for education, but experts in education budgeting told us they received just a few billion dollars — very little compared to today's education spending, even before the stimulus. For example, the Elementary and Secondary School Act was funded with $1.3 billion initially, according to the book  Depression to Cold War  , which amounts to around $9 billion in current dollars. Head Start received less than $1 billion. These programs have grown over time, so that the real competition to Obama's stimulus spending, several experts said, comes from the Education Department's annual budget from recent years. As  this chart  shows, it has risen steadily over the past 30 years, from $13.1 billion in 1980 (in 2007 dollars) to $23.2 billion in 1990 to $34.1 billion in 2000 to $73 billion in 2007. Tom Skelly, director of budget service at the Education Department, said via e-mail that the stimulus money is ""in addition to our 2009 regular appropriation that will be over $59 billion. So in the department alone, we will have about $160 billion in discretionary appropriations."" That's far higher than the department's budget has ever been. Other departments in the federal government also spend money on education through scholarship programs, school lunches and the like, amounting to total federal spending of about $170 billion a year. But there's no reason to believe those other programs won't continue this year as well, pushing total federal education spending to new heights. ""It is the largest federal investment in education,"" Skelly wrote of the stimulus money, standing behind Obama's claim. It does appear that the stimulus money will push federal spending on education — both within the Education Department and across the federal government as a whole — higher than it has ever been. We find Obama's claim True.",/factchecks/2009/feb/27/barack-obama/federal-government-yes-big-school-spending/
"['National', 'Federal Budget', 'Stimulus', 'Mark Sanford']","
Sanford incorrectly describes Rivlin comment on stimulus bill
","To bolster his claim that the economic stimulus bill won't work, South Carolina Gov. Mark Sanford said the bill had drawn bipartisan criticism and named Alice Rivlin, budget director in the Clinton administration, as a prominent Democrat who said the bill would not help. ""From both sides of the political aisle — from conservative economist Martin Feldstein, who originally supported a stimulus, to former Clinton administration budget director Alice Rivlin — we hear that this particular bill won't actually stimulate the economy,"" Sanford, a Republican, wrote in  an op-ed  in the  Washington Post  on Feb. 23. The mention of Rivlin surprised us because the stimulus plan has drawn strong support from Democrats. So we asked Sanford's office to show us where Rivlin had said the bill ""won't actually stimulate the economy."" They pointed us to an article in the  Washington Post  headlined,  ""Democrats Among Stimulus Skeptics,""  which was published Jan. 28. The article focused on concerns by some Democrats that the stimulus package ""may fall short in its broader goal of transforming the American economy over the long term."" It said Democrats were especially concerned that Congress was rushing to include elements in the bill focused on long-term change without a thorough discussion. The article cited congressional testimony by Rivlin and said she ""suggested splitting the plan, implementing its immediate stimulus components now and taking more time to plan the longer-term transformative spending to make sure it is done right.""   It quoted Rivlin as saying, ""Such a long-term investment program should not be put together hastily and lumped in with the anti-recession package. The elements of the investment program must be carefully planned and will not create many jobs right away."" The risk, she said, is that ""money will be wasted because the investment elements were not carefully crafted."" But the focus of that comment was on the long-term plan and did not support Sanford's claim that she said ""this particular bill won't actually stimulate the economy."" We examined her full testimony and found that she made it clear that she thought the first phase of the stimulus package was urgently needed. She told the Budget Committee that ""the government should act quickly to mitigate the downslide with spending increases and revenue cuts that will stimulate consumer and investor spending, create jobs and protect the most vulnerable from the ravages of recession."" To make sure we were right, we called Rivlin. (This reminded us of  that scene  in  Annie Hall  where a man in line for a movie is making claims about media scholar Marshall McLuhan, and Woody Allen is so annoyed that he pulls McLuhan himself from behind the ticket counter and McLuhan tells the man, ""You know nothing of my work..."") Asked about Sanford's description of her comments in his op-ed, Rivlin told us, ""I did not say that at all, anywhere. I can’t imagine where he got that."" She said she believed the bulk of the bill was an effective stimulus to the economy but that she wished the smaller portion of the bill aimed at long-term investment had been discussed longer.   But, she said, ""to suggest I thought the stimulus is not effective is just wrong. That’s not true."" So we find nothing to back up Sanford's claim and find his statement False. (Gov. Sanford's office initially stood by the claim, but just as we were about to publish this item, Sanford communications director Joel Sawyer called and said they had misinterpreted what Rivlin said. ""In retrospect, we think we were wrong on that,"" he said.)",/factchecks/2009/feb/25/mark-sanford/sanford-incorrectly-describes-rivlin-comment-stimu/
"['National', 'Federal Budget', 'John McCain']","
 McCain says Omnibus bill packed with earmarks and pork
","
Despite all the talk during the campaign about cutting earmarks, Congress is still packing them into appropriations bills.
 
Case in point: the big appropriations bill for 2009 that never got passed last fall and is now before Congress. It's an amalgamation of nine spending bills known on Capitol Hill as the Omnibus.
 
Members of Congress have talked a lot about cutting earmarks, the provisions that specify money for pet projects, but you wouldn't know it by looking at the Omnibus. On CNN's

American Morning

on Feb. 25, Sen. John McCain complained that the bill was packed with them.
 
""On the floor tomorrow or the next day of the Senate will be a bill with 9,427 pork barrel items,"" McCain said, noting that one provision would provide $2 million to promote astronomy in Hawaii.
 
Other Republicans have made similar claims. ""There are nine appropriations bills that [Democrats] are going to wrap together that are $30 billion over budget in a bill that contains 9,000 earmarks. This is absolutely crazy,"" Rep. John Boehner, the House Majority Leader, said

in a Web video

.
 
We wondered if their numbers were right.
 
We should start by noting that there are differences in how groups define an earmark, something we explained when we checked the

White House claim that there were none

in the economic stimulus package. The House, Senate and the executive branch have different definitions, while we prefer the one in

Safire's Political Dictionary

that defines an earmark as money  ""that individual senators or representatives specify be directed to projects and activities that will benefit particular people, institutions or locations in their home constituencies.""
 
McCain's office told us the 9,427 was a ""preliminary number"" that staffers got by simply counting member-sponsored projects in a draft of the House version of the bill.
 
Taxpayers for Common Sense, a Washington group that tracks federal spending, has a slightly lower number — 8,570 (down from 8,811 last year). That number includes anything defined by Congress as an earmark that doesn't mention the president as the person making the request. If you also include items requested by the president's budget that have been jointly requested by a member of Congress, the number comes to 9,287, according to TCS.
 
A McClatchy News Service story put the total earmarks at 9,000, attributing it to ""congressional officials.""
 
So McCain's number is in the same range as other counts and given slightly different definitions, it's possible to get different tallies. We find his claim to be True.
",/factchecks/2009/feb/25/john-mccain/mccain-says-omnibus-bill-packed-earmarks-and-pork/
