tags,sub_header,text_body,sources,quote_href
"['National', 'Candidate Biography', 'Chain email']","
She failed, then followed Bill
","In an article for a conservative Internet journal that has been widely distributed via chain e-mail, former Clinton adviser-turned-foe Dick Morris points out a little-known embarrassment about Sen. Hillary Clinton, who was a star law student at Yale.
 
""She flunked the D.C. bar exam and only passed the Arkansas bar,"" he wrote.
 
It's true.
 
In his biography of Hillary Clinton, former Watergate reporter Carl Bernstein notes that in the summer of 1973, 817 people took the Washington, D.C., bar exam; 551 of them passed. Hillary Rodham was not one of them.
 
""For the first time in her life she had flamed out — spectacularly, given the expectations of others for her, and even more so her own,"" Bernstein wrote.
 
Bernstein said Clinton kept the news hidden for 30 years and shocked some of her closest friends when she made the revelation with a passing reference in her 2003 autobiography,

Living History.

She even spins it into a positive.
 
""Despite the satisfaction of my work, I was lonely and missed Bill more than I could stand,"" she wrote. ""I had taken both the Arkansas and Washington, D.C., bar exams during the summer, but my heart was pulling me toward Arkansas. When I learned that I passed in Arkansas but failed in D.C., I thought that maybe my test scores were telling me something.""
 
So she followed Bill Clinton to Arkansas. She became a faculty member in the School of Law at the University of Arkansas, where Bill Clinton also taught. And in 1975, the two married.
 
Wrote Bernstein: ""There can only be conjecture about what turn her life — and the nation's — might have taken had she not failed the exam.""
 
But she did, and this statement is True.
 
",[<zip object at 0x0000028097A76E80>],/factchecks/2008/feb/15/chain-email/she-failed-then-followed-bill/
"['National', 'Elections', 'James Dobson']","
McCain knew it would get him in trouble
","James Dobson, an evangelical leader who founded the conservative Christian group Focus on the Family, says he cannot support Sen. John McCain. He has gone so far as to say he will not vote for the first time in his life this November if McCain is the Republican nominee.
 
In a statement read by Laura Ingraham on her radio show, Dobson attacked McCain's conservative credentials, specifically his collegiality with Democrats. Dobson emphasized that the statement was his personal opinion, not that of Focus on the Family.
 
""I am convinced Sen. McCain is not a conservative, and in fact, has gone out of his way to stick his thumb in the eyes of those who are,"" the statement reads. ""He has at times sounded more like a member of the other party. McCain actually considered leaving the GOP in 2001, and approached John Kerry about being Kerry's running mate in 2004. McCain also said publicly that Hillary Clinton would make a good president. Given these and many other concerns, a spoonful of sugar does not make the medicine go down. I cannot, and I will not vote for Sen. John McCain, as a matter of conscience.""
 
We've addressed a claim on McCain being considered as a running mate to John Kerry

here.

So we'll focus on Dobson's claim that McCain once said Sen. Clinton would make a good president.
 
According to a transcript of

Meet the Press,

Dobson is right.
 
Wrapping up a Feb. 20, 2005, appearance from Baghdad during a joint trip, the senators praised each other in a light-hearted exchange. McCain even ended the interview by acknowledging what trouble he'd gotten into.
 
Russert: ""Senator McCain, a serious question: Do you think the lady to your right would make a good president?""
 
Clinton: ""Oh, we can't hear you, Tim. We can't hear you.""
 
McCain: ""Yeah, you're breaking up. I am sure that Senator Clinton would make a good president. I happen to be a Republican and would support, obviously, a Republican nominee, but I have no doubt that Senator Clinton would make a good president.""
 
Russert: ""Equal time, Senator Clinton. The gentleman to your left?""
 
Clinton: ""Absolutely.""
 
Russert: ""We may have a fusion ticket right here.""
 
McCain: ""Thanks for doing that to us. Thanks for doing that to us, Tim.""
 
No spin in that exchange. We judge Dobson's statement to be True.
 
",[<zip object at 0x0000028097202640>],/factchecks/2008/feb/14/james-dobson/mccain-knew-it-would-get-him-in-trouble/
"['National', 'Taxes', 'Republican National Committee']","
Hunk of burning love
","Its presidential nominee all but announced, the Republican National Committee is ready for the next challenge: love note writing.
 
In a feature on its

Web site,

the RNC offers up free gifts for Valentine's Day. That is, cards from your favorite Democratic opponents.
 
""If I could rearrange the alphabet, I'd put T and AX together,"" coos a sweet valentine from Sen. Hillary Clinton.
 
""My liberal heart bleeds for you,"" intones Sen. Barack Obama.
 
Six options await the last-minute shopper — and you can send it to 10 people at once!
 
Many can appreciate the messages' snide sentiments, but here's the problem: While most of the Valentines are cute twists on criticisms of the two candidates, one is simply untrue.
 
It's a Clinton valentine that reads: ""Roses are red, violets are blue, I'll raise your taxes and there is nothing you can do.""
 
PolitiFact checked an earlier claim from the RNC that Clinton's campaign proposals would cost taxpayers more than $777.6-billion. We found that to be

Mostly True.

And Clinton has said she supports letting the Bush tax cuts of 2001 expire as scheduled in 2010 for people making more than $250,000 a year. Critics point to that as a sign she plans to raise taxes as president.
 
But it's the ""there is nothing you can do"" line that draws the Truth-O-Meter's attention.
 
Since when can a president raise taxes without the approval of Congress? And aren't voters encouraged to speak up about policies they oppose?
 
We gave a Pants on Fire ruling to former presidential candidate John Edwards when he claimed

king-like powers

for the presidency. The RNC now makes a similar claim.
 
Maybe the RNC should stick to the biting sarcasm of such sentiments as ""On this Valentine's Day ... may higher taxes come your way!"" (a Clinton card offering) or ""Will you be my Valentine? Yes ... no ... present"" (a shot at Obama's voting record in the Illinois state Senate).
 
Or consider adding fact sheets with footnotes to its Valentines. For this day, it's Pants on Fire wrong.
 
",[<zip object at 0x0000028097D70800>],/factchecks/2008/feb/14/republican-national-committee-republican/hunk-of-burning-love/
"['National', 'Candidate Biography', 'Hillary Clinton']","
Yes, but it's complicated.
","Trying to depict her chief rival as calculating and wishy-washy, Sen. Hillary Clinton says Sen. Barack Obama ducked tough votes over eight years as an Illinois state senator by voting ""present"" instead of ""yea"" or ""nay"" 129 times on bills dealing with issues including abortion rights, gun control and the privacy of sex-abuse victims.
 
She questions whether Obama would be capable of making tough choices in the Oval Office.
 
""On issue after issue that really were hard to explain or understand, you voted present . . . And anytime anyone raises that, there's always some kind of explanation,"" Clinton said in her most direct attack, during a Jan. 21 Democratic debate in South Carolina.
 
Indeed, Obama regularly exercised this option during his time in the Springfield state house, though he did so in a chamber where voting ""present"" is a common strategic maneuver. Moreover, Obama clearly articulated his position on issues such as abortion before and after the votes.
 
""Everyone I've spoken to who's familiar with this, including lobbyists and people who are engaged in opposition research, say the number of times he voted present on a proportional basis was probably a little less than average,"" said Christopher Mooney, a political scientist at the University of Illinois at Springfield.
 
Obama had no such worries coming from a solidly Democratic district on Chicago's south side. But his aides and political allies say he provided strategic cover for other Democrats by voting present on Republican proposals. It worked like this: Republicans controlled the state Senate for much of Obama's tenure and GOP leaders often forced votes on social issues such as abortion restrictions that put some Democrats in swing districts in a difficult position. By voting ""present,"" Obama, a known abortion rights proponent who represented a safe Democratic district, made it more acceptable for Democrats in swing districts to vote present as well, sparing them the pain of a straight ""no"" vote that would open them up to election-year attacks.
 
And a ""present"" vote could sometimes work as well as a ""no"" in stalling legislation.
 
The down side to all this maneuvering is that Obama is seen as having shown up but not taken a position on measures such as a proposal to allow juveniles as young as 15 to be tried as adults if they committed a crime with a firearm near or on school grounds. He similarly voted present on a bill to prevent sex-related shops from opening near schools or houses of worship, which ultimately did not become law, and on a measure to ban a procedure opponents call partial-birth abortion that passed the Senate. He was the lone present vote on bills to protect the privacy of sex-assault victims and to impose tougher requirements on individuals seeking to adopt children.
 
Pam Sutherland, president and chief executive officer of the Illinois Planned Parenthood Council, said she asked Obama to vote ""present"" on several bills that proposed narrowing abortion rights – including a package of bills to expand legal protections to infants born alive at any stage of development, including if the birth occurred in the process of an abortion – in order to persuade centrist Democrats and even some moderate Republicans to do the same.
 
""He said, 'You know, I am a no vote on these bills,' and I said, 'You know they respect you and if you vote present, it will be easier for them to vote present,'"" Sutherland said. ""Because people were consistently voting present, the Senate president stopped putting (attack) mailers out to those districts.""
 
The record is clear that Obama did vote ""present"" more than 100 times (we couldn't confirm the 129 figure because records for one session of the state senate during his tenure aren't available electronically). That's out of more than 4,000 votes cast. On many of those votes, Obama was joined by many in his party, making it clear that he was, as he claims, casting votes as part of a broader legislative strategy.
 
But there are several other instances in which he is one of only a few senators to vote ""present,"" and at least eight where he was the only senator to vote ""present."" In those cases, it's hard to see the party's fingerprints on his position, and it's easier to see political expedience. Ultimately, the record is mixed, leaving us little room for more than Half True.
 
",[<zip object at 0x0000028096ED84C0>],/factchecks/2008/feb/13/hillary-clinton/yes-but-its-complicated/
"['National', 'Health Care', 'Hillary Clinton']","
Clinton stands alone on health care mandate
","As the primary race enters its final stretch, the sparring is getting more intense. Sen. Hillary Clinton unveiled an attack ad for the Wisconsin primary in which a narrator chides Sen. Barack Obama for ducking debates.
 
Two more debates are scheduled between the two candidates before March 4, 2008; Clinton wants more, though.
 
""Maybe he'd prefer to give speeches than have to answer questions,"" sniffs an off-screen narrator. ""Like why Hillary Clinton has the only health care plan that covers every American, and the only economic plan that freezes foreclosures.""
 
We'll confine ourselves to examining the health care claim here. Clinton is correct that her plan is the only one among the presidential candidates to require health care coverage for all Americans. John Edwards was another candidate pushing universal coverage, but with his exit from the race on Jan. 30, 2008, Clinton now stands alone.
 
None of the Republicans promote universal health care. Barack Obama has said he wants affordable coverage for everyone, but his plan has no mandate to require coverage.
 
At the most recent Democratic debate on Jan. 31, 2008, Obama said he opposed the mandate for logistical reasons. Enforcing a mandate will require some sort of penalty, such as fines, to ensure compliance, he said. ""And that, I don't think, is helping those without health insurance,"" Obama said.
 
Obama has said he wants to cover every American, but experts say it's unlikely he will without a mandate as part of his plan. Earlier in the campaign, Obama said his plan did provide universal coverage, but we found that claim Barely True; read our ruling

here

.
 
Because Clinton does include a mandate in her plan, she is correct in saying that she is the only candidate for president with a plan that mandates health care for all Americans. We find her statement True.
 
",[<zip object at 0x00000280979EB0C0>],/factchecks/2008/feb/13/hillary-clinton/clinton-stands-alone-on-health-care-mandate/
"['National', 'Elections', 'Hillary Clinton']","
Both caucus losers, but she's more thorough
","Trying to brush off some of her recent defeats, Sen. Hillary Clinton compared her battle with Sen. Barack Obama to Bill Clinton's presidential travails, noting that he, too, had a tendency to perform lousy in caucuses.
 
""I have something in common with my husband. He never carried caucuses either. He lost all of the ones that I've lost,"" she said in a Feb. 11, 2008, ABC/Politico interview.
 
Misery may love company, but the New York senator is stretching facts a bit to draw comparisons with the self-proclaimed ""Comeback Kid."" That's partly because some states have switched their selection processes between primaries, in which voters cast statewide ballots for the nominee of their choice, and the older caucus system, in which voters meet at the precinct level to decide a winner, sometimes under complicated rules.
 
It's true that Bill Clinton lost all the states that Hillary Clinton has lost among those states that held caucuses in both 1992 and 2008. Those are Alaska, Idaho, Iowa, Maine, Minnesota and Washington. Hillary Clinton also lost primaries in Delaware and Utah — states that in 1992 held caucuses that Bill Clinton lost. And she lost the caucus in Colorado, a state whose primary Bill Clinton couldn't carry 16 years ago. On the other hand, she won the Nevada caucus that her husband lost in 1992.
 
The couple's fortunes also differed in several states that have changed their nominating processes. Hillary Clinton lost caucuses in Kansas, Nebraska and North Dakota, which each held primaries in 1992 that Bill Clinton won. She won the primary in Arizona, a state Bill Clinton was unable to carry when it held a caucus in 1992.
 
As an incumbent president in 1996, Bill Clinton didn't have to sweat intraparty battles and coasted to the party nomination unopposed.
 
It's hard to read too much into comparisons like the one Hillary Clinton cites because the political complexions of some states — particularly in the West — have changed markedly over the past 16 years. So, too, has the nature of campaigning — and the way the 24/7 spin cycle affects groups of voters. Safe to say, both Clintons do better in big states that hold primaries. For this reason, we rule Hillary Clinton's claim Mostly True.
 

UPDATE:

We have updated this item to show that Nevada held a caucus this year, not a primary.
",[<zip object at 0x0000028096E20900>],/factchecks/2008/feb/13/hillary-clinton/both-caucus-losers-but-shes-more-thorough/
"['National', 'Elections', 'Hillary Clinton']","
Obama's real competition has been Democrats
","Trying to cast Sen. Barack Obama as untested in general elections, Sen. Hillary Clinton pollster Mark Penn asserted during a Feb. 11 conference call with reporters that the first-term Illinois senator has ""never had a serious Republican challenger.""
 
Critics have frequently tried to hang the ""short on experience"" rap on Obama, but in this instance, Penn is correct.
 
Obama's toughest battles at the state and national level have been in Democratic primaries. As a community organizer and civil rights lawyer on Chicago's South Side, Obama won his first political race in 1996 by successfully challenging the nominating petitions of four primary rivals in the overwhelmingly Democratic 13th Senate district. He faced no Republican opposition.
 
In 2000, Obama made his first run for Congress by challenging incumbent Democratic U.S. Rep. Bobby Rush in a primary but got trounced, finishing with just 31 percent of the vote, compared to Rush's 61 percent.
 
Four years later, Obama found himself on an unexpectedly easy path to the U.S. Senate seat being vacated by Republican Peter G. Fitzgerald. First, Republican multimillionaire front-runner Jack Ryan dropped out of the race amid allegations he pressured his wife to go to sex clubs. The GOP, desparate for a quick replacement, turned to social conservative Alan L. Keyes, who moved from Maryland to Illinois for the race.
 
Obama wound up capturing 70 percent of the vote, buoyed by the national exposure he received from delivering the keynote speech for presidential nominee John Kerry at the Democratic National Convention in Boston.
 
Because Obama has faced only token Republican opposition, when he's faced any at all, we deem this claim to be True.
 
",[<zip object at 0x0000028097AC1E40>],/factchecks/2008/feb/12/hillary-clinton/obamas-real-competition-has-been-democrats/
"['National', 'Elections', 'Bill Clinton']","
Clinton distorted Obama's position
","While campaigning for his wife in Maine, a reporter asked former President Bill Clinton about some of the criticism he has received on the trail.
 
Rob Caldwell of the local NBC affliate WCSH-TV in Portland asked Clinton, ""You have been praised for your campaigning for her; you have been criticized for it. Do you have any regrets about the way you have conducted yourself on the campaign trail in the past months? Any regrets about anything you've said or done?""
 
Clinton began by saying, ""Well, everything I have said has been factually accurate. But I think the mistake that I made is to think that I was a spouse like any other spouse who could defend his candidate. I think I can promote Hillary but not defend her because I was president.""
 
He went on to complain that critics have mischaracterized his comments in South Carolina as personal attacks on Sen. Barack Obama.
 
Clinton is wrong when he says everything he said has been factually accurate. We found inaccuracies in his comments about Obama's position on Iraq. Clinton said that Obama claimed the same position on the Iraq war as George W. Bush. But that's a selective quote on comments Obama made about the need to bring a satisfactory conclusion to the Iraq invasion once it had commenced. We rated Clinton's statement Half True; read it

here

).
 
We also found Clinton was flat-out wrong when he slammed Obama for remarks about Ronald Reagan. Clinton criticized Obama for saying ""the Republicans had all the good ideas."" What Obama actually said was ""I think it's fair to say the Republicans were the party of ideas for a pretty long chunk of time there over the last 10, 15 years, in the sense that they were challenging conventional wisdom."" Read our extended analysis on Clinton's charge

here

. We rate it False.
 
And it's not just us: The

Washington Post's


Factchecker

blog awarded the former president

two Pinocchios

for the same statements we looked at about Obama.
 
So we find Clinton's superlative — ""everything I have said has been factually accurate"" — to be False.
 
",[<zip object at 0x0000028097AE0D00>],/factchecks/2008/feb/12/bill-clinton/clinton-distorted-obamas-position/
"['National', 'Foreign Policy', 'George W. Bush']","
 Bush gets Obama wrong on foreign policy
","In an interview with Chris Wallace on

Fox News Sunday,

President Bush was asked what he thought of Sen. Barack Obama. The president used the question to take a jab at some of Obama's foreign policy positions that are at odds with those of the Bush administration.
 
Here's the full exchange:
 
Wallace: ""Do you think there's a rush to judgment about Barack Obama? Do you think voters know enough about him?""
 
Bush: ""I certainly don't know what he believes in. The only foreign policy thing I remember he said was he's going to attack Pakistan and embrace Ahmadinejad, which — I think I commented that in a press conference when I was asked about it.""
 
Wallace: ""I hope not. But you don't think that we know enough about him or what he stands for?""
 
Bush: ""It doesn't seem like it to me, but in campaigns there's plenty of time for candidates to get defined. He is not yet his party's nominee.""
 
Wallace: ""So why do you think he's gotten this far if people don't know what he stands for?""
 
Bush: ""You're the pundit. I'm just a simple president.""
 
We find that the president is distorting Obama's position.
 
On Aug. 1, 2007, Obama gave a major policy speech on fighting global terrorism at the Woodrow Wilson International Center for Scholars in Washington. He spoke about the problem of terrorists at large within Pakistan. He said he would continue to provide military aid to Pakistan as long as the authorities there work to close terrorist training camps and prevent the Taliban from using Pakistan as a staging area for attacks in Afghanistan.
 
Then Obama added:
""I understand that President Musharraf has his own challenges. But let me make this clear. There are terrorists holed up in those mountains who murdered 3,000 Americans. They are plotting to strike again. It was a terrible mistake to fail to act when we had a chance to take out an al-Qaida leadership meeting in 2005. If we have actionable intelligence about high-value terrorist targets and President Musharraf won't act, we will.""
 
The speech received significant press coverage. At that time, Republican candidate John McCain criticized Obama for having ""a simplistic view of a very complex situation."" McCain advocated the use of covert action ""before we declare that we're going to bomb the daylights out of them.""
 
We won't take sides here on the advisability of Obama's foreign policy, but it seems some distance from Bush's synopsis that Obama would ""attack Pakistan."" It seems clear that Obama does not advocate attacking the country itself, but rather wants to target terrorists within the country whether he has the permission of the Pakistani government or not.
 
The second part of Bush's statement concerns Iranian President Mahmoud Ahmadinejad. We couldn't find any statements from Obama praising the Iranian leader. We suspect Bush is remembering a point that Sen. Hillary Clinton attacked Obama on last year.
 
During the CNN/YouTube debate on July 23, 2007, in South Carolina, the Democratic candidates were asked whether, if elected, they would meet ""separately, without precondition, during the first year of your administration, in Washington or anywhere else, with the leaders of Iran, Syria, Venezuela, Cuba and North Korea, in order to bridge the gap that divides our countries?""
 
Obama said he would. Clinton said she would not, because she didn't want such meetings to be used for propaganda purposes. She later attacked Obama's answer as ""irresponsible and frankly naive."" Obama, however, has stood by his position, saying it represents a dramatic turn away from the Bush administration's minimal diplomatic efforts.
 
""As president of the United States, my job is to look out for the national security interests of this country. Iran, in particular because of the bad decision this administration has made by invading Iraq, is a major player in the Middle East,"" Obama said to reporters in September 2007. ""If it is in the United States' interest to make certain that we can stabilize the situation and avoid further military confrontation and curb state-sponsored terrorism they've been involved with, that's something we should be willing to do.""
 
It's clear that Obama wanted to meet with Ahmadinejad as part of an aggressive effort to engage opponents, not to praise him or ""embrace"" him. Obama called some of Ahmadinejad's comments about Israel and the Holocaust ""hateful lies.""
 
George W. Bush may be president, but he's not a stranger to the bare-knuckled world of politics. In this case, he's taking significant liberties with the position of a candidate who could be his party's opponent for the presidency come fall.
 
Taken individually, Bush's characterization of Obama's remark on Pakistan and his remark on Iran are each inaccurate. Taken together, Bush's statements summarize Obama's foreign policy position — that he would attack an important ally and ""embrace"" an enemy — in a way that just isn't accurate. We rate Bush's statement False.
 
",[<zip object at 0x000002809679D9C0>],/factchecks/2008/feb/12/george-w-bush/bush-gets-obama-wrong-on-foreign-policy/
"['National', 'Elections', 'Barack Obama']","
Cumulatively, major losses
","Raising the prospect that a Hillary Clinton presidency will weaken the Democratic party nationally, a mailer sent on behalf of Barack Obama in the days before Super Tuesday spells out how many governorships and congressional seats the party lost during the eight years of Bill Clinton's presidency.
 
""8 years of the Clintons, major losses for Democrats across the nation,"" the mailer read, comparing the number of Democratic governors, U.S. senators and representatives after the 1992 and 2000 elections. It shows Democrats lost 12 governorships, seven Senate and 46 House seats over that span.
 
Factually, the mailer's claims are borne out in breakdowns by the Senate, Clerk of the House and Congressional Quarterly, using 1993 and 2001 as the reference years.
 
Many of the Democratic losses came in the 1994 election cycle, when voters dealt a stunning rebuke to Clinton's first-term policies and put Republicans in control of both houses of Congress for the first time in 40 years.
 
But the GOP began to lose congressional seats in the 1996 and 1998 elections, while Clinton still was in office. And just months after he departed, the Senate shifted back to Democratic control after Vermont Sen. Jim Jeffords switched his affiliation from Republican to Independent.
 
While it's true that Democrats suffered major losses in 1994, they recouped some of those seats before Clinton left office. We find the claim to be Mostly True.
 
",[<zip object at 0x0000028096BF3880>],/factchecks/2008/feb/11/barack-obama/cumulatively-major-losses/
