tags,sub_header,text_body,quote_href
"['National', 'Military', 'Facebook Fact-checks', 'Ukraine', 'Russia', 'Facebook posts']","
These video clips do not show Russia’s attack on Ukraine. They’re simulations from video games
","As Russia unleashed a full-scale attack on Ukraine, videos and images have started to flood the internet with claims that they depict devastating scenes of bombings and heavy fire throughout the eastern European country.  But while the invasion is very real, not all of these videos are authentic. ""OMG Russia just attacked Ukraine. Look at this footage,"" reads the caption of what is supposedly a live Facebook video showing a jet dodging heavy gunfire. ""Russian attacks Ukraine just now,"" reads the caption of a different Facebook video that features three seperate clips that supposedly show the attack. The last clip appears to show a barrage of missiles being launched into the air. The videos were flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) Both videos linked above include animated scenes taken from video games. One clip of the jet dodging heavy artillery fire comes from a simulation of a military shooter video game called Arma 3. Similar clips of the gameplay can be viewed on YouTube. The second video of the missiles has been circulating on the internet since at least December 2021 and depicts a teaser clip from a video game named ""War Thunder."" Readers and social media users should always be cautious when seeing or sharing images and videos in breaking news scenarios.   These clips aren’t real and do not show the current fighting in Ukraine. False. ",/factchecks/2022/feb/24/facebook-posts/these-video-clips-do-not-show-russias-attack-ukrai/
"['Public Health', 'Facebook Fact-checks', 'Coronavirus', 'Facebook posts']","
No, a news report didn’t ‘reveal’ that doctors gave Queen Elizabeth a banned COVID-19 treatment
","An Australian news outlet’s video-editing mistake reignited persistent claims that the anti-parasitic ivermectin is an effective treatment against COVID-19. On Feb. 20, Buckingham Palace announced that Queen Elizabeth II, 95, had tested positive for COVID-19 and was experiencing ""mild coldlike symptoms.""  In its coverage of the queen’s diagnosis, Australia’s A Current Affair news program included a segment of an interview with a doctor who warned that patients in their 90s are in ""significant danger"" of the bad outcomes of COVID-19. A reporter then says: ""Dr. Mukesh Haikerwal says a COVID patient the queen’s age should be isolating and might benefit from new medicines currently approved for high-risk patients at Australian hospitals."" As the reporter is speaking, video shows two small vials of the drug Sotrovimab, then a box of Stromectol tablets, which contain ivermectin. The news video prompted some social media users to spread claims about the queen’s course of treatment. ""News report accidentally reveals doctors giving ‘banned’ COVID treatment to the Queen,"" read the headline of some posts sharing the segment.  The posts were flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) Buckingham Palace has not provided details about the queen’s treatment, but she is believed to be fully vaccinated and boosted. The clip of the ivermectin drug was included in A Current Affair’s report ""as a result of human error,"" according to a clarification the network posted to its online story.  ""We were highlighting an approved infusion medication called Sotrovimab and the report accidentally cut to a shot of Stromectol — a product which contains ivermectin,"" the clarification said.  The network said its programs have highlighted concerns about taking ivermectin as a treatment for COVID-19 and that it ""did not intend to suggest"" that Haikerwal endorsed Stromectol. ""We do not suggest the Queen is using ivermectin,"" the network also said in its clarification. Haikerwal is a Melbourne-based general practitioner and a former president of the Australian Medical Association.   Haikerwal told PolitiFact that in the A Current Affair interview, he was not speaking to the queen’s diagnosis or treatment protocol. In the TV interview, he also did not make any specific treatment recommendations for COVID-19 patients in their 90s. Claims that A Current Affair’s piece ""accidentally revealed"" that doctors had given the queen an unapproved COVID-19 treatment have been repeatedly debunked by news organizations. Australia’s Therapeutic Goods Administration, which assesses drug safety, provisionally approved the monoclonal antibody treatment Sotrovimab to treat COVID-19 in August 2021. In contrast, the Australian Department of Health does not recommend the use of ivermectin to treat COVID-19.  ""There is not enough evidence to support the safe and effective use of these drugs (separately, or in combination) to prevent or treat COVID-19,"" it said of ivermectin, doxycycline and zinc. Ivermectin is also not listed as an available treatment for COVID-19 in the United Kingdom, where the queen resides, according to the National Health Service. In the U.S., the Food and Drug Administration also has not approved ivermectin to treat or prevent COVID-19. Social media posts claimed, ""news report accidentally reveals doctors giving ‘banned’ COVID treatment to the queen."" An image of a drug containing ivermectin was erroneously included in a news report about the queen’s COVID-19 diagnosis, said the network that aired the news segment. Ivermectin is not approved to treat COVID-19 in Australia nor in the U.K. (It’s also not approved as a COVID-19 treatment in the U.S.) We found no evidence to suggest the queen has been given ivermectin to treat COVID-19. We rate this claim False.",/factchecks/2022/feb/24/facebook-posts/no-news-report-didnt-reveal-doctors-gave-queen-eli/
"['Military', 'Pensions', 'Virginia', 'Glenn Youngkin']","
Contrary to Youngkin, more than a 'handful' of states tax military pensions
","Gov. Glenn Youngkin recently visited the Leesburg Diner in Loudoun County to rally public support for a series of tax cuts pending in the General Assembly. One item on his agenda is cutting state income taxes on military pensions. ""We are one of only a handful of states that actually taxes our veterans’ retirement,"" Youngkin, a Republican, told the crowd on Feb. 17.  Youngkin’s press secretary, Macaulay Porter, told us the governor’s information comes from Military Benefits, a privately-run website that specializes in what its name says. We found almost identical information on another private site called The Military Wallet. Virginia is among three states that fully tax military pensions, according to the web sites. It joins California and Vermont. Another 12 states tax the retirement pay, but at reduced levels. All told, 15 states including Virginia tax military pensions in some way. That’s certainly  more than the imprecise ""handful"" Youngkin claimed. Nine states have no income tax, while 26 with the levy fully exempt military pensions.  The House and the Senate unanimously passed bills in February that would reduce - but not end - the state income tax on veteran pensions. Because the bills are different, the chambers will have to work out a compromise. The House bill follows Youngkin’s proposal to shield from taxation up to $40,000 a year in pensions. The plan would be phased in over three years, with $20,000 protected in this year and $30,000 next year. Fully implemented in 2024, the plan would save military veterans as much as $2,500 a year, depending on their other income. It would cost the state about $250 million a year. The Senate bill is less generous. It would be limited to military retirees who are at least 60 and would shield up to $20,000 from income taxes - half as much as the House. The plan would be phased in over four years. Fully implemented in 2025, it would save military retirees as much as $1,250 a year, depending on their other income. It would cost the state $122 million a year. Youngkin garbled facts when he said, ""We are one of only a handful of states that actually taxes our veterans’ retirement."" Virginia is one of three states that fully tax military pensions. Twelve more states tax the pensions at reduced rates, which is what Youngkin wants to do in Virginia. All told, 15 states tax military pensions. That’s a minority, but certainly more than the ""handful"" Youngkin describes. We rate Youngkin's claim Half True.  ",/factchecks/2022/feb/23/glenn-youngkin/contrary-youngkin-more-handful-states-tax-military/
"['Public Health', 'Facebook Fact-checks', 'Coronavirus', 'Facebook posts']","
Fact-checking more misinformation about Luc Montagnier after his death
","On Feb. 8, Nobel Prize-winning French virologist Luc Montagnier died. News reports and obituaries did not give a cause of death for the 89-year-old, but nothing has come out to suggest that the death is suspicious or that foul play was involved.  Nevertheless, a recent Facebook post suggests that something untoward happened because Montagnier, who helped discover the virus that causes AIDS, made comments critical of the COVID-19 vaccine.  ""Proof that HIV is in the jab,"" the Feb. 15 post says. ""Dr. Montagnier ‘died’ on Feb. 8th… 2 days after exposing this."" The post then points to a link to a TikTok video about the vaccine that claims ""HIV is PROVEN to be inside of the Devil juice!""  This post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) First, the COVID-19 vaccines don’t cause AIDS. We’ve previously rated claims that the shots introduce HIV into the body or cause the disease Pants-on-Fire false. Second, we looked and found no evidence that Montagnier claimed that the COVID-19 vaccine causes AIDS. (Neither could fact-checkers at Lead Stories.)  Montagnier was an outspoken opponent of the COVID-19 vaccines, and spread misinformation about them. In May, he falsely claimed that they were causing coronavirus variants. But he was also the subject of misinformation. That same month, another statement about COVID-19 vaccines killing people was attributed to him, but he didn’t say it.  It appears he didn’t say the vaccine causes AIDS, either.  We rate this post Pants on Fire.  ",/factchecks/2022/feb/23/facebook-posts/fact-checking-more-misinformation-about-luc-montag/
"['Facebook Fact-checks', 'Facebook posts']","
No, CNN didn’t report that Queen Elizabeth II died
","Buckingham Palace announced on Feb. 20 that Queen Elizabeth II had tested positive for COVID-19 and was experiencing cold-like symptoms that were mild enough that she planned to continue ""light duties.""  On Feb. 22, CNN reported that the 95-year-old queen had canceled some planned virtual engagements that day because she was ""still experiencing mild cold-like symptoms,"" per the palace, ""but will continue with light duties.""   Still, misinformation that Elizabeth has died abounds, including a Feb. 22 Facebook post claiming that ""CNN and other news outlets reported that the queen has died.""  This post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) We didn’t find any evidence on CNN’s website that it reported that Elizabeth died, nor any other news coverage that would have certainly followed if it had. There was an incident in 2015, for example, in which a BBC reporter sent a tweet mistakenly claiming the queen had died. The news outlet had been running a rehearsal practicing how it would respond if the queen did die, and that journalist saw an internal TV monitor showing that rehearsal, according to the BBC. Looking for instances of other news outlets reporting that the queen died this year, as the Facebook post claims, we found only the blog Hollywood Unlocked, which said on Feb. 22 that ""sources close to the Royal Kingdom notified us exclusively that Queen Elizabeth has passed away.""  The story went viral, Variety reported, ""with Twitter commentators highlighting the suspicious nature of an obscure U.S. blog breaking the news of the Queen’s death before British outlets like the BBC or Press Association.""  We rate claims that CNN reported the queen died False.",/factchecks/2022/feb/23/facebook-posts/no-cnn-didnt-report-queen-elizabeth-ii-died/
"['Congress', 'History', 'Facebook Fact-checks', 'Facebook posts']","
No, Thomas Jefferson did not say this about career politicians and corruption
","A Facebook post quoting Thomas Jefferson as saying a career in politics could lead to corruption lacks evidence.  The Feb. 8 post claims Jefferson said: ""If serving in an elected office ever becomes a career, corruption will surely follow."" The post adds: ""I think he nailed it. TERM LIMITS!!!""  The post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) There’s no record of Jefferson saying exactly what the Facebook post claims, according to a spokesperson for Monticello, Jefferson’s plantation owned and operated by the Thomas Jefferson Foundation.  It’s difficult to say whether Jefferson supported term limits, but in a letter to James Madison, Jefferson expressed concern over the failure of ""rotation in office."" Monticello historian John Ragosta told PolitiFact that concern was likely in reference to the presidency, given that annual elections were more common for positions in Congress during his life.  Here’s a sample of what Jefferson said regarding a person’s time in office:  ""A government by representatives, elected by the people at short periods was our object, and our maxim at that day was ‘where annual election ends, tyranny begins.’"" – Thomas Jefferson to Samuel Adams, Feb. 26, 1800  ""Offices are as acceptable here as elsewhere, and when once a man has cast a longing eye on them, a rottenness begins in his conduct."" – Thomas Jefferson to Tenche Cox, May 21, 1799 ""The second feature I dislike, and greatly dislike, is the abandonment in every instance of the necessity of rotation in office, and most particularly in the case of the President."" –  Thomas Jefferson to James Madison, Dec. 20, 1787.  Still, Jefferson record-keepers say there is no record of Jefferson saying what the Facebook post claims.  We rate this claim False.",/factchecks/2022/feb/23/facebook-posts/no-thomas-jefferson-did-not-say-about-career-polit/
"['Facebook Fact-checks', 'Coronavirus', 'Facebook posts']","
Survey results about Trudeau, trucker protest mischaracterized
","Canadian Prime Minister Justin Trudeau has faced criticism for his handling of the truck drivers’ protest against COVID-19 vaccines, but a recent Facebook post mischaracterizes a poll about his approval. ""Trudeau is DONE?! Only 16% Of Canadians Would SUPPORT Trudeau After Trucker Protest!"" the post says. It was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) The statistic has a verifiable source, but the Facebook post distorts what the poll actually showed. On Feb. 14, Maru Public Opinion released the results of a survey about Trudeau and the trucker protest.  The survey asked: ""Do you think Prime Minister Justin Trudeau has made you want to vote for him because of how he has dealt with the situation?""  According to the results, ""Only one-in-six Canadians (16%) think the Prime Minister has made them want to vote for him because of how he has dealt with the situation. This compares with two thirds (63%) who disagree and another one-in-five (21%) who are not sure.""  We reached out to Maru’s executive vice president about the survey but didn’t hear back. So we reached out to some other pollsters about how the Facebook post interpreted the results.  Janine Parry, a political science professor at the University of Arkansas and director of The Arkansas Poll, told us ""it’s a reach.""  She offered a comparison that may resonate with some parents: ""My teen’s current grade in geometry has little support in this household, but that hardly means we aren’t optimistic about next year, or even next week.""  As for gauging whether someone approves of a politician overall, or whether they’ll cast a ballot for that person or party in the next election, ""it makes sense to just ask that, rather than interpolating from a particularly polarizing event,"" Parry said.   The survey didn’t ask participants point blank if they would support or vote for Trudeau, which is what the Facebook post suggests.  Someone could disapprove of how Trudeau has handled the demonstration and still intend to support him. Still, as CNN reported, some people have stretched the meaning of the poll results beyond the framing of the survey questions.  ""While the poll did show that there is considerable Canadian discontent with Trudeau’s handling of the protests, it’s not true that only 16% of Canadians said they want Trudeau back as prime minister, as a Fox contributor claimed, or that only 16% would vote for Trudeau again, as the right-wing Washington Examiner reported,"" CNN said. Other recent public opinion polls have found that Trudeau’s national support is lagging. On Feb. 3, for example, Abacus Data released results from a nationwide poll that found 14% of respondents thought Trudeau responded to the convoy well, and 33% thought he handled it as well as possible. And on Feb. 14, the Angus Reid Institute found that about 65% of Canadians believed that Trudeau’s comments and actions had worsened the situation. Overall, the same poll found, 40% of Canadians approved of the prime minister and 57% disapproved. We didn’t find any survey results reflecting that only 16% of Canadians supported Trudeau overall.  The statement contains an element of truth but ignores critical facts that would give a different impression. We rate this post Mostly False.",/factchecks/2022/feb/23/facebook-posts/survey-results-about-trudeau-trucker-protest-misch/
"['Facebook Fact-checks', 'Facebook posts']","
No, Hillary Clinton wasn’t taken to Guantanamo Bay
","In 2021, we debunked a false claim that former Secretary of State Hillary Clinton was ""hanged at Gitmo,"" one of a series of fantastical claims about prominent Democrats being executed at the U.S. base in Cuba. Now comes a Facebook post that says Clinton has been newly taken there. Also not true. ""Hillary coming to Gitmo,"" the description of a Facebook video says. Sharing the link brings up an image of Clinton with the text ""Hillary is taken to Gitmo.""  This post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) The Facebook video itself makes no mention of Guantanamo Bay and offers proof to support the claim. We found no news reports or credible evidence that she was taken there.  Since the Facebook claim was published, Clinton has tweeted or retweeted four times. She posted on Facebook twice. And she posted a photo of herself on Instagram promoting a new episode of her podcast.  We rate this post Pants on Fire.",/factchecks/2022/feb/23/facebook-posts/no-hillary-clinton-wasnt-taken-guantanamo-bay/
"['Science', 'Facebook Fact-checks', 'Coronavirus', 'Instagram posts']","
No, the CDC is not collecting human DNA from COVID-19 PCR tests
","To explain what happens after a nasal swab test for COVID-19, the Centers for Disease Prevention and Control tweeted that ""there’s a 10% chance"" that it was sent to laboratories across the U.S. for genomic sequencing analysis.  Genomic sequencing is a process that analyzes the genetic makeup of a virus to track its spread and mutations, according to the CDC.  Some people who saw the CDC’s tweet questioned whether the agency is using a lot more personal information from the polymerase chain reaction (PCR) tests than it lets on. ""Largest collection of human data in history, with NO consent. Figures. Anyone else not done a single test?"" tweeted Stanton Hom, a prenatal and pediatric​​ chiropractor on Feb. 17, 2022.  Screenshots of the tweet were shared on Instagram, where they were flagged as part of Meta’s efforts to combat false news and misinformation on its news feed. (Read more about PolitiFact’s partnership with Meta, the parent company of Facebook and Instagram.) The post falsely suggested that the CDC had amassed an enormous collection of people’s DNA through the use of PCR tests.  The CDC is ""talking about sequencing the virus,"" said Dr. David Fisman, professor of epidemiology at the University of Toronto. ""It has nothing to do with human genomes."" The CDC made the same point in a follow-up tweet. The ""tweet regarding genomic sequencing led some people to believe that personal identifying information was included in samples processed in the sequencing program,"" a spokesperson for the CDC told PolitiFact. ""That is not the case.""   A PCR test is used to detect genetic material from the virus, according to the Cleveland Clinic. When conducting a PCR test, a health care provider uses a swab to collect respiratory material from a person’s nose.  The sample is tested for the genetic material of SARS-CoV-2, the virus that causes COVID-19. U.S. public health agencies then send a small percentage of these samples to the CDC.   The CDC then conducts genetic sequencing of these samples to identify variants, monitor their spread and track hotspots, and determine their ability to evade medical treatments and vaccines.  In the past year, the agency has used genomic sequencing of PCR tests to estimate the percentage of COVID-19 cases caused by the delta and omicron variants.  Though the swabs contain human DNA, one of the first steps in the sequencing is to isolate the coronavirus genetic material from the rest of the sample.  It is also worth noting that while genomic sequencing can be conducted on DNA, COVID-19 has ribonucleic acid, or RNA, according to the CDC.  ""This is targeted specifically to the viral RNA, and human genes are not copied or sequenced,"" said Cindy Prins, clinical associate professor of epidemiology at the University of Florida. ""The end result is just the sequence of the COVID-19 genes, which allows scientists to determine what variant was in the sample."" An Instagram post said that the CDC had the ""largest collection of human data in history"" from COVID-19 PCR tests.  The post referenced a tweet from the CDC that said that a small percentage — about 10% — of PCR tests were sent to the agency to conduct genomic sequencing on the virus. Genomic sequencing is used to track the virus and its variants.  While the swab used in the PCR test would likely possess some human DNA, the sequencing is carried out on the coronavirus. One of the first steps of genomic sequencing is to isolate and extract the coronavirus genetic material from the sample.  The CDC clarified that personal identifying information is not extracted. Independent scientists agreed that human DNA was not needed to sequence the virus that causes COVID-19. We rate this claim False. ",/factchecks/2022/feb/23/instagram-posts/no-cdc-not-collecting-human-dna-covid-19-pcr-tests/
"['Criminal Justice', 'Crime', 'Wisconsin', 'Cavalier Johnson']","
New Milwaukee officers maintain, not increase, police staffing
","In 2021, Milwaukee experienced 205 homicides, an uptick in gun violence, more than 10,400 car thefts and 43 reckless driving related deaths. So, it’s not surprising that the size of the city’s police force is front and center in the mayoral race – and will likely continue to be. In the Feb. 15, 2022 primary, Acting Mayor Cavalier Johnson led the field, and will face former Ald. Bob Donovan – who has struck a law-and-order theme – in the April 5 general election. In his second TV ad, released Jan. 6, 2022, Johnson declared: ""I led the fight to add 200 new police officers to make our city safer."" Is he right? Let’s start with some background on the police force, and why the number of actual officers on the force at a given time is always changing. That’s because officers retire at various points in the year, and new ones are brought on in bunches, as recruit classes finish their training. But in recent years, there has been an unmistakable downward trend. In 2019, there were an average 1,832 officers on the force. That fell to 1,738 in 2020 and then to 1,632 in 2021. As of Jan. 28, 2022, the Milwaukee Police Department had an estimated 1,629 sworn officers. On Nov. 5, 2021, the Common Council voted 13-0 to approve a $1.76 billion budget for 2022 that aimed to limit the decrease in police officer positions by authorizing 195 new recruits funded from the tax levy, not from federal funds. That budget was introduced by then-Mayor Tom Barrett and passed by the council while Barrett was still in office. The budget office was still expecting an overall decrease of about two-dozen officer positions in 2022, even with the additional 195. After the vote, when he was still presiding as Common Council president, Johnson described it this way: ""We maintained (Milwaukee Police Department) strength."" Keep that phrasing in mind as we look deeper. There are really two parts of the claim by Johnson: That he led the fight for the new officers and whether those officers can fairly be described as ""new,"" which suggests an increase in the size of the force. When we asked Johnson for backup, his campaign adviser, Sachin Chheda, cited two things: The 195 officers added in the budget and an additional 30 hired through what is known as a COPS grant – federal money that was meant to bring on new officers to facilitate the reassignment of experienced officers to task forces related to a federal program to address violent crime. The 2020 COPS Hiring Program Grant – a three-year grant that provides 30 new police officers – went through a drawn-out legislative process between 2020 and 2021. The file failed when it was before the Common Council, but it was then reconsidered and approved and later signed by Barrett on Jan. 19, 2021. While Johnson was not the sponsor – the Barrett-administration was – he consistently voted in favor of the grant while it was in front of the Common Council. As for the 195 officers, those, too, were requested by Barrett. He proposed spending $6 million in American Rescue Plan Act (ARPA) funds for the three recruit classes instead of putting the cost on the tax levy. Johnson put forward legislation during the ARPA deliberations and the subsequent fall budget process to fund the 195 officer positions in 2022. Said Chheda: ""Without his leadership, the city would have seen more than 200 fewer officers on the street. He will continue to address public safety as his top priority in the weeks and months to come."" So, Johnson played an important role in assuring funding for the recruit classes. But in the TV ad, viewers may be left with the impression the size of the force increased, since it talks about ""new"" officers ""to make our city safer."" And the bottom line is that the measure will maintain the department’s strength, not increase it. In a TV ad, Johnson claimed that he ""led the fight to add 200 new police officers to make our city safer."" Johnson played an important role in the approval of 195 recruits, as well as the officers covered by the 2020 COPS grant. But based on expected retirements, those recruits will simply maintain the department’s size, not increase it. We rate the claim Half True.    ",/factchecks/2022/feb/23/cavalier-johnson/new-milwaukee-officers-maintain-not-increase-polic/
