tags,sub_header,text_body,quote_href
"['National', 'Taxes', 'Mike Huckabee']","
Even the Gipper
","As the candidates fell over themselves in a game of I-loved-Ronald Reagan one-upsmanship during a Jan. 10, 2008, debate in South Carolina, Mike Huckabee had the audacity to note that in Reagan's first year as governor of California, the Gipper raised taxes. A lot.
 
""You know, if Ronald Reagan were running tonight, there would be ads by the Club for Growth running against him because he raised taxes a billion dollars in his first year as governor of California,"" Huckabee said. ""It would be $10-billion today.""
 
Ronald ""Send the welfare bums back to work"" Reagan?
 
""Basically, yeah,"" said Kelly Barton, an archivist at the Ronald Reagan Presidential Library in Simi Valley, Calif.
 
In the summer of 1967, during Reagan's first year as governor, and contrary to his campaign promises, Reagan signed off on a record tax increase for the state of California — an 18 percent, roughly $1-billion hike.
 
According to Reagan biographer Lou Cannon, the increase included boosting sales taxes from three to five cents on the dollar; raising the maximum income tax from 7 to 10 percent; and increases in bank, corporation, inheritance, liquor and cigarette taxes.
 
A little context is in order. In his autobiography,

An American Life,

Reagan said he inherited a $200-million deficit from his predecessor, Pat Brown. Reagan ordered a hiring freeze and other spending cuts.
 
But Reagan was a Republican governor in a state where the legislature was controlled by the Democrats, and he wasn't able to muster support for additional cuts. So, he ended up reluctantly signing off on the tax increases.
 
This is the second time in week that a Republican candidate has used Reagan to defend himself. In a debate on Jan. 5, 2008, Rudy Giuliani correctly pointed out that Reagan had endorsed a policy of amnesty for some illegal aliens. Read our ruling

here.

 
Now, Huckabee's math may be a little off on what that $1-billion would translate to today. It's actually closer to $6.3-billion.
 
But the bottom line, Huckabee's statement about Reagan is true.
 
",/factchecks/2008/jan/11/mike-huckabee/even-the-gipper/
"['National', 'Iraq', 'John McCain']","
McCain led the charge, but he wasn't alone
","No candidate in the presidential race is more closely linked to President Bush's policy in Iraq than Arizona GOP Sen. John McCain. McCain's campaign nearly imploded last year — during some of the war's darker days — because of McCain's outspoken support for the president's troop surge policy, which was announced a year ago this month.
 
But McCain was stretching the truth in a Jan. 10, 2008, Republican debate in Myrtle Beach, S.C., when he said, in reference to the surge: ""I supported that, I argued for it. I'm the only one on this stage that did.""
 
While McCain can make a case that he offered the strongest arguments in favor of the surge — and is now reaping the political benefits as violence has declined in Iraq — four of the other five candidates in the Fox News debate made arguments in favor of it. The one exception is Texas GOP Rep. Ron Paul, who supports an immediate troop withdrawal from Iraq.
 
Three of the four remaining Republican candidates on the stage — Mitt Romney, Rudy Giuliani and Mike Huckabee — supported the surge when it was announced and advanced arguments in its favor, although Huckabee expressed reservations early on. Now, he's an ardent surge backer. The final candidate, former Tennessee Sen. Fred Thompson, also spoke in favor of the surge when he joined the presidential race last summer.
 
Romney in a statement released on the day Bush announced his surge policy said he agreed with the president that ""securing Iraqi civilians requires additional troops."" Later, in a speech to the Conservative Political Action Conference in March 2007, he reiterated his support.
 
Giuliani, likewise, put out an immediate statement endorsing the surge after Bush announced it. ""I support the president's increase in troops. Even more importantly, I support the change in strategy — the focus on security and the emphasis on a political and economic solution as being even more important than a military solution."" He, too, later made a speech in support of the surge.
 
Thompson has been less clear in endorsing the surge. In an interview with the Hoover Institution's Peter Robinson in June, for example, he said the strategy in Iraq required evaluation on a ""day-to-day basis."" But he's always been forthright that he believes U.S. forces must remain in Iraq until the war is won and has repeatedly expressed confidence in Gen. David Petraeus, the surge's architect.
 
Huckabee, who like McCain has accused fellow candidates of insufficient support for the troop surge, initially had qualms. Shortly after the surge was announced, for example, Huckabee told MSNBC's Norah O'Donnell that he wasn't sure he could support the troop increases in Iraq if it meant calling up more National Guard and Reserve forces. He now says he firmly supports Bush's military tactics in Iraq, and recently wrote in

Foreign Affairs

magazine that he would ""not withdraw U.S. troops from Iraq any faster than General David Petraeus, the top U.S. commander there, recommends.""
 
There's no doubt that McCain is the surge's most powerful advocate among the candidates, and has been from the start. But to say that none of his fellow GOP candidates supported it, or argued in favor of it, is False.
 
",/factchecks/2008/jan/11/john-mccain/mccain-led-the-charge-but-he-wasnt-alone/
"['National', 'Religion', 'Chain email']","
Church claims commitment as ethnic heritage
","An anonymous chain e-mail warns its readers that the church Barack Obama belongs to has a ""nonnegotiable commitment to Africa."" That is an accurate statement from the church's Web site. But the e-mail implies that that commitment is anti-American, which we find is not the case. (Read our story about the whole e-mail

here

.)
 
Obama belongs to Trinity United Church of Christ, which is considered among the larger black megachurches in the United States. The presidential race has kept him away from the church recently, but he typically attends when he's in Chicago, according to his campaign.
 
Trinity preaches a Bible-based message of black self-reliance. Its motto is ""Unashamedly Black and Unapologetically Christian.""
 
Trinity's commitment to Africa appears to be more a statement of philosophical orientation than of political support for any particular African country. The church offers classes about the continent and sponsors trips there. Its Web site, www.tucc.org, says it seeks to represent the concerns of Africa in the United States and compares its allegiance with other mainstream immigrant groups:
 
""Just as those of Jewish heritage advocate on behalf of the state of Israel, and those of Irish heritage advocate on behalf of Ireland, and those of Polish descent for Poland, so must we of African descent care about the land of our heritage — the continent of Africa.""
 
Obama's father is from the nation of Kenya on the continent of Africa.
 
Trinity defended its teachings in a statement responding to the recent attacks:
 
""There is no anti-American sentiment in the theology or the practice of Trinity United Church of Christ. To be sure, there is prophetic preaching against oppression, racism and other evils that would deny the American ideal,"" it said.
 
The e-mail is correct that the Web site espouses a ""nonnegotiable commitment to Africa,"" and a nonnegotiable commitment is pretty strong language. But the e-mail implies there's something politically sinister about this and that it somehow supersedes a commitment to America. We find no evidence for that contention. For these reasons, we rate the claim Mostly True.
 

UPDATE:

Barack Obama

resigned from Trinity United Church of Christ

on May 31, 2008, after church pastor Jeremiah A. Wright Jr. made controversial remarks about U.S. foreign policy and other matters. Obama said he intends to join another church after the election.
",/factchecks/2008/jan/11/chain-email/church-claims-commitment-as-ethnic-heritage/
"['National', 'Religion', 'Chain email']","
Any race may join Chicago church
","An anonymous e-mail criticizes the church Barack Obama belongs to: ""Notice too what color you will need to be if you want to join Obama's church... B-L-A-C-K!!!"" (For more on this e-mail and its claims, read our story

here

.)
 
Barack Obama belongs to Trinity United Church of Christ, which serves predominantly African-American neighborhoods in Chicago and has a mostly African-American membership. But you do not have to be black to join Trinity. The church, which has been overwhelmed with media inquiries, said in a statement that it welcomes people of all races and has white members.
 
""There's no question (the e-mail) is a distortion,"" said Martin Marty, a retired Chicago-based historian of religion and public life, who is white and has attended services at Trinity several times.
 
Dwight Hopkins, a professor of divinity at the University of Chicago who attends Trinity and is black, said he also regularly sees a few white people at Trinity.
 
Many churches are ethnically homogenous, but that doesn't mean they require members to be a certain race. We find the e-mail's statement that Trinity United Church of Christ only accepts African-Americans for membership to be False.
 

UPDATE:

Barack Obama

resigned from Trinity United Church of Christ

on May 31, 2008, after church pastor Jeremiah A. Wright Jr. made controversial remarks about U.S. foreign policy and other matters. Obama said he intends to join another church after the election.
",/factchecks/2008/jan/11/chain-email/any-race-may-join-chicago-church/
"['National', 'Religion', 'Chain email']","
Not a Muslim; not Mohammed
","An anonymous chain e-mail claims Barack Obama could be a covert Muslim and his middle name is Mohammed. (For more on this e-mail and its claims, read our story

here

.)
 
First off, Barack Obama's middle name is not Mohammed; it's Hussein. He was named after his father, a Kenyan who came to the United States from Africa as a student.
 
The e-mail also raises the possibility that Obama is a ""covert"" Muslim at the same time it attacks his membership in the Trinity United Church of Christ, a Christian denomination. This claim seems contradictory at best.
 
Earlier this year, Obama spokeman Robert Gibbs said, ""To be clear, Senator Obama has never been a Muslim, was not raised a Muslim, and is a committed Christian who attends the United Church of Christ in Chicago.""
We find this claim to be so wrong we give it our Pants on Fire rating.
 

UPDATE:

Barack Obama

resigned from Trinity United Church of Christ

on May 31, 2008, after church pastor Jeremiah A. Wright Jr. made controversial remarks about U.S. foreign policy and other matters. Obama said he intends to join another church after the election.
",/factchecks/2008/jan/11/chain-email/not-a-muslim-not-mohammed/
"['National', 'Energy', 'Rudy Giuliani']","
Capacity has increased
","When it comes to energy independence, the United States has ""an idea"" but lacks ""a program,"" according to former New York City Mayor Rudy Giuliani. During the Jan. 5 debates in Manchester, N.H., he said, ""We haven't built a refinery, I think, in 30 years.""
 
It's been more than 30 years, said Bill Holbrook, communications director for the National Petrochemical & Refiners Association, an industry trade group. The last spanking-new refinery built in the United States was the Marathon Oil refinery in Garyville, La., in 1976.
 
But that's not the whole story, he said.
 
""When people say that, they're implying that the industry has done nothing to increase capacity,"" Holbrook complained. ""And that is inaccurate.""
 
The industry has found it costs less money and takes less time to expand existing facilities, he said. Over the past 15 years, the U.S. refining industry has added the equivalent of one new, state-of-the-art refinery a year, each with a capacity to refine 150,000 to 300,000 barrels per day.
 
Jonathan Cogan, senior analyst with the Energy Information Administration, echoed Holbrook: ""Not quibbling with the wording, but it leads you to believe we haven't increased our refining capacity. We have.""
 
In fact, the United States has added nearly 1.7-million barrels per day of refining capacity since 1985, according to the administration's records.
 
Cogan said Garyville is the last ""significant"" refinery built, and industry experts often think of it as the most recent. But there have been a handful of smaller refineries built since then. However, those can handle only a fraction of Garyville's capacity, according to the EIA, the information arm of the Department of Energy.
 
So Giuliani has the date right, but tells only part of the story. No significant refineries have been built in more than 30 years, but refining capacity in the United States has expanded substantially and smaller plants have been built. We rule his statement Barely True.
 

UPDATE:

The last new refinery of significant size built in the United States was a Marathon Oil refinery in Garyville, La. Previously, we reported an incorrect name for the facility.
 
",/factchecks/2008/jan/10/rudy-giuliani/capacity-has-increased/
"['National', 'Mike Huckabee']","
Top 5, in fact
","Mike Huckabee's new TV ad in Michigan portrays him as an energetic governor with lots of accomplishments in health care, education and tax-cutting. We've examined the

education

and

tax-cutting

claims before, so here we'll examine whether the ad is right when it says

Time

magazine called him ""one of America's best governors.""
 
Indeed, in November 2005,

Time

featured him in a story headlined ""America's 5 Best Governors."" (The others were Kenny Guinn of Nevada, Janet Napolitano of Arizona, Kathleen Sebelius of Kansas and Mark Warner of Virginia.)
 
The article said Huckabee ""approached his state's troubles with energy and innovation"" and cited his accomplishments with children's health care and economic growth. It called him ""a mature, consensus-building conservative who earns praise from fellow Evangelicals and, occasionally, liberal Democrats.""
 

Time

isn't the only publication to honor him that month.

Governing

magazine (which is owned by the same parent company as PolitiFact) named him one of its ""Public Officials of the Year.""
 
",/factchecks/2008/jan/10/mike-huckabee/top-5-in-fact/
"['National', 'Taxes', 'Barack Obama']","
Yes, but it's not illegal
","Thousands of subsidiaries, many from U.S. corporations, have indeed set up shop — or more precisely, hung a nameplate — at the five-story Ugland House and other financial centers in the Cayman Islands. They include Coca-Cola, Procter & Gamble, General Motors, Intel, FedEx and Sprint. But while Sen. Barack Obama is right on the general point, calling the practice ""the biggest tax scam on record"" is questionable. From the quote itself, it's hard to tell if Obama is taking issue with the way companies use the Caymans as a tax shelter, or if he's objecting to the U.S. tax code that makes it possible. ""There's nothing better than to beat up on a tax haven on a beach,"" said Douglas Shackelford, a professor at the University of North Carolina's business school. ""It sounds crooked, but if one really thinks about the facts, I don't see the grounding."" Weather isn't drawing the corporations, of course. The Caymans do not have a corporate income tax. The United States taxes corporate income at 35 percent, higher than most countries. As long as profits are not brought back to the United States, or ""repatriated,"" no tax is due. Federal law allows the taxation of ""passive income,"" meaning the interest earned on profits of those subsidiaries. But typically the companies reinvest the money elsewhere, Shackelford said. Obama is the co-sponsor of legislation that would crack down on offshore activities by corporations and individuals. The Stop Tax Haven Abuse Act would target an estimated $100-billion annually, including $30-billion from corporations. According to published financial reports, Coca-Cola alone saved $500-million in U.S. taxes in 2003 through foreign subsidiaries. Its Cayman company controls syrup-producing facilities in Ireland. The subsidiary pays taxes in Ireland at 12.5 percent, still far less than in the United States. So, Obama is right that thousands of corporations, and some do say more than 12,000, are in one building in the Caymans, but he goes too far when he implies it's an illegal scam. We rule his statement Half True.  ",/factchecks/2008/jan/09/barack-obama/yes-but-its-not-illegal/
"['National', 'Religion', 'Freedom Defense Advocates']","
No evidence to support conspiracy theory
","A strident letter mailed to voters in late December 2007 attacked Mitt Romney and the Mormon faith, also known as the Church of Jesus Christ of Latter-day Saints or the LDS Church. The 11-page letter makes a number of claims, both political and theological, many of which are disputed by Mormons themselves and other sources. In the interest of brevity, we confined ourselves to checking the false contention that the Mormon faith has a ""devious plan for our country"" that advocates the overthrow of the Constitution in favor of a government run by Mormon religious authorities. (To read the letter for yourself, it's available on the Internet

here

.)
 
The letter's claim is ""unhinged"" and ""rooted in no reality,"" said Michael Cromartie, vice president of the Ethics and Public Policy Center, a think tank that studies the role of religion in public life. Cromartie is a conservative Protestant.
 
""And if you're going to have a Mormon theocracy, who's going to lead it? Mitt Romney or Harry Reid from Nevada?"" asked Cromartie. (Reid, also a Mormon, is the Democratic majority leader in the U.S. Senate and on the other end of the political spectrum from Romney.)
 
""It's one of those claims that so absurd you don't want to dignify it by responding to it,"" agreed Kathleen Flake, a professor of religious history at Vanderbilt University who studies the Mormon faith and is a Mormon herself. ""There's no evidence to support such a claim as a cabal.""
 
""It's so far from what Mitt Romney would ever want, I can't imagine it,"" said Jan Shipps, professor emeritus of history and religious studies at Indiana University-Purdue University, Indianapolis. Shipps, a Methodist, is considered the most prominent non-Mormon historian who studies the religion.
 
""It's a conspiracy theory,"" she said.
 
We checked official teachings from the Mormon Church, and found that it has an policy of political neutrality. Its Web site states: ""The Church's mission is to preach the gospel of Jesus Christ, not to elect politicians. The Church of Jesus Christ of Latter-day Saints is neutral in matters of party politics.""
 
The church also says it does not advise its members on which candidates or parties they should vote for. ""This policy applies whether or not a candidate for office is a member of The Church of Jesus Christ of Latter-day Saints,"" the Web site states.
 
Accusations that the church wants to abolish the Constitution are not new, say people who monitor attacks on the Mormon faith.
 
""This is old chestnut stuff that we've dealt with for years and years and years,"" said Greg Kearney, a member of the Foundation for Apologetic Information & Research, a nonprofit organization that runs a Web site explaining and defending Mormon doctrine, belief and practice. He read the letter at our request.
 
""The idea that Mormons speak with one political voice and one political motive is just plain nonsense,"" Kearney said. ""I'm a liberal, Labor, New Deal Democrat.""
 
We interviewed the author of the letter, John M. Boyd of California, who describes himself as a Christian and a cult expert. He agreed that overthrowing the Constitution is not part of current Mormon teaching and ""wouldn't happen overnight."" But it could happen if a catastrophe occurred and a Mormon president decided the end of the world was at hand, based on Mormon historical writings, he said.
 
Boyd sent out the letter in the name of a recently formed political action committee called Freedom Defense Advocates, but he said he was motivated not by politics, but by his beliefs as a nondenominational Christian. He said he is conservative, but not affiliated with any campaign and hasn't decided who he's supporting for the Republican nomination.
 
""This is about the theological issues that surround the religion of one of the candidates, who happens to be Mitt Romney,"" Boyd said. ""I classify the Mormon church as a cult.""
 
The letter adds an entrepreneurial kicker at the end –- it urges readers to send in money for DVDs that attack the Mormon church.
 
Boyd declined to name the financial backers of Freedom Defense Advocates, but said the letter had been mailed to ""thousands of people throughout the whole of the United States … a very sizable amount.""
 
The theological differences between Mormons and other Christians are complex and multifaceted. But significant areas of theological difference involve Holy Scriptures and the concept of God.
 
Mormons believe Joseph Smith, the church's founder who died in 1844, discovered additional books of Scripture in the United States. Those books form the Book of Mormon, which Mormons consider as Scripture in addition to the Bible.
 
Their concept of the nature of God differs as well. Protestants and Roman Catholics believe that God, Jesus and the Holy Spirit are different aspects of one being who has existed eternally. Mormons believe that God the Father, Jesus and the Holy Spirit are separate entities, and that Jesus and the Holy Spirit are subordinate to God the Father.
 
The Mormon belief that God the Father created all things is the root of the ""Jesus and the Devil are brothers"" claim that came up earlier in the campaign when Mike Huckabee mentioned it to the

New York Times

. (He later apologized to Romney.) The contention, which is repeated in the letter, is based on a kernel of truth, but distorted. Under Mormon teaching, God created everyone, so every person or being who has ever existed is Jesus' brother or sister.
 
We asked the Romney campaign for a response to the letter, and they gave us the following statement: ""It is sad and unfortunate that this kind of bigotry has been employed. There is absolutely no place for these attacks in American politics. Governor Romney isn't going to dwell on attacks from his opponents. Rather, his campaign is about the issues that are important to the American people, and bringing conservative change to Washington.""
 
As for the facts behind the claim that the Mormon religion wants to see the Constitution revoked and the government run by Mormon religious leaders, we find a decided lack of concrete evidence. And given the extreme nature of the claim, we must give it our Pants on Fire ruling.
 
",/factchecks/2008/jan/08/freedom-defense-advocates/no-evidence-to-support-conspiracy-theory/
"['National', 'Joe Biden']","
Clinton's work has been low profile
","Before he bowed out of the race, Sen. Joe Biden dismissed the legislative accomplishments of three Democratic primary rivals with whom he served. Biden was particularly direct summing up Clinton's tenure, saying, ""There's not a major bill I know with Hillary's name on it.""
 
In some ways, Biden's assessment is correct: Clinton has not been the lead sponsor of legislation dealing with a major national issue that made its way to President Bush's desk. But New York's junior senator has had comparatively few opportunities after spending four of her seven years in the chamber as a member of the minority.
 
Instead, she has worked the way many senators do, introducing bills that wind up getting included in another's initiative, drafting a Senate companion bill to a popular House initiative or working with home state Republicans to send money to New York or protect local interests.
 
After eight years as first lady, Clinton deliberately sought a lower profile in the Senate, respecting the seniority system and tending to steer away from contentious national debates such as health care. She also has adopted moderate — some would say carefully calibrated — rhetoric on abortion, the war in Iraq, fiscal policy and social issues. The approach surprised many of her critics, who suspected she would stake out more liberal positions and primarily use New York and the Senate as a stepping stone for her national ambitions.
 
She was the leading Democratic sponsor of a 2003 law that gave the Food and Drug Administration the power to order drug companies to test their drugs to determine the proper dosages for children. The effort was inspired by cases in which children died or were injured taking drugs or using medical devices shown safe for adults. She worked with South Carolina Republican Sen. Lindsey Graham in 2006 to get portions of legislation she authored to extend health coverage to National Guard troops and reservists included in a fiscal 2007 defense authorization bill.
 
After the Sept. 11 attacks, Clinton authored a companion bill to House legislation ensuring that public safety officers killed or injured in the line of duty during the attacks would receive expedited payment of benefits. On another matter closely related to her home state, Clinton worked with Republican congressman Tom Reynolds to keep the Niagara Falls Air Reserve Station open at a time when the Pentagon was closing bases — a move that saved 800 jobs.
 
Clinton has effectively used her senatorial power to influence a handful of issues and to focus on local politics. Biden is correct when he says her name is not on a major bill, but as Biden knows better than most, that's not a fair measure of a legislator's accomplishments. We rule his statement Mostly True.
 
",/factchecks/2008/jan/07/joe-biden/clintons-work-has-been-low-profile/
