tags,sub_header,text_body,sources,quote_href
"['National', 'Taxes', 'Mike Huckabee']","
It all depends what you consider average
","Arguing for his Fair Tax plan — which calls for replacing all income tax with sales tax — Mike Huckabee trotted out a familiar arrow in the quiver of IRS bashers.
 
""When you include the built-in tax, the embedded tax in the products we buy, that corporations build in, the average American is paying 33 percent in his or her taxes,"" Huckabee said at the Jan. 24, 2008, Republican debates in Boca Raton. ""The average American is working through the month of May just to pay off the government.""
 
In citing the figure, Huckabee stepped squarely into the middle of an annual debate about the burden of taxation on average Americans.
 
An organization called the Tax Foundation releases a report every year on the projected ""Tax Freedom Day,"" the purported day at which an American pays off federal, local and state taxes.
 
Tax Freedom Day is calculated by dividing the official government tally of all taxes collected in each year by the official government tally of all income earned in each year.
 
Last year, that day was April 30 (two days later than in 2006, and five days later than 2000).
 
According to the Tax Foundation, that means Americans worked for four months, from January 1 to April 30, before they earned enough money to pay their 2007 tax obligations.
 
Every year, as reliably as the Tax Foundation puts out its Tax Freedom Day press release, the Center on Budget and Policy Priorities issues a competing press release that calls the Tax Foundation's numbers highly misleading.
 
It's the word ""average"" that irks the Center on Budget and Policy Priorities. The United States has a progressive tax system, which means people who earn more pay a higher tax rate. Essentially, the wealthy shoulder a larger part of the tax burden.
 
So while the Tax Foundation reports that Americans paid an average of 18.6 percent of their income in federal taxes in 2004, the Center would like you to consider an average taxpayer, someone in the middle fifth of the income distribution. In 2004, that segment of people paid an average of only 13.9 percent of their income in taxes.
 
So, the Center would argue, Huckabee's claim that the ""average American"" works until May to pay off his or her taxes is an exaggeration. The ""typical"" American, they say, would pay off taxes much sooner.
 
It's overstated every year, the Center says.
 
Both sides are right here. The Tax Foundation provides an accurate overall average. And the Center for Budget and Policy Priorities accurately says that figure overstates the impact on an average American.
 
Bottom line, it's mostly a debate over the term average. Had he said ""Americans on average are paying ...,"" Huckabee would have been on more solid ground than ""the average American is paying..."" You follow?
 
We can only give him a Half True.
 
",[<zip object at 0x000002809A3ECBC0>],/factchecks/2008/jan/25/mike-huckabee/it-all-depends-what-you-consider-average/
"['National', 'Economy', 'Mike Huckabee']","
His recollections are way off
","At a debate in Boca Raton on Jan. 24, 2008, former Arkansas Gov. Mike Huckabee suggested that he was more in touch with how the economy was hurting working people than the other GOP candidates.
 
He said he was the only candidate at a prior debate — the one on Oct. 9, 2007 — to point out that middle- and lower-income Americans were feeling economic pain.
 
""A few months ago, when we were all in Dearborn, Mich., your network was the sponsor, with CNBC and MSNBC, and every one of us were asked, 'How's the economy doing?' "" Huckabee said during the debate in Boca Raton. ""Every one of my colleagues said, 'It's doing great.' And they gave all the numbers. ... The truth is I was the only guy on that stage who said, 'It may be doing great if you're at the top. It's different if you're on the bottom.' ""
 
We find Huckabee's recollections are way off the mark.
 
He is correct that he indicated some sympathy for working people during the Oct. 9 debate. He plugged his proposal for a national sales tax to help the less fortunate regain their footing.
 
""The people who handle the bags and make the beds at our hotels and serve the food, many of them are having to work two jobs, and that's barely paying the rent. And you know what else? They don't think that they can afford for their kids to go to college; they're pretty sure they're not going to be able to afford health insurance,"" he said.
 
But he is wrong about the comments of his rivals.
 
Huckabee might have been the biggest pessimist that night, but Ron Paul, John McCain, Mitt Romney and Fred Thompson each noted that Michigan residents were suffering as a result of their state's battered economy.
 
Paul suggested it was because the nation was living beyond its means while McCain stated the United States was losing industrial jobs and not taking care of those who are left behind.
 
Others qualified their statements, depicting Michigan as something of an anomaly in an otherwise strong economy. Romney said his birth state was ""undergoing a one-state recession."" And Thompson said while pockets of the economy were having difficulty, he had no reason to believe the country was heading for a recession.
 
While Huckabee gets the award for tough-talking realist, he was hardly alone in acknowledging hard times. For that reason, we judge his statement Barely True.
 
",[<zip object at 0x00000280973E1480>],/factchecks/2008/jan/24/mike-huckabee/his-recollections-are-way-off/
"['National', 'Military', 'Rudy Giuliani']","
The peace dividend began with a Bush
","At a Republican debate in Boca Raton on Jan. 24, 2008, Rudy Giuliani repeated his claim that Bill Clinton is to blame for shrinking the nation's military.
 
""I think we should increase the size of our military substantially to overcome the damage that Bill Clinton did with the peace dividend,"" he said, adding that ""a lot of the cause of (the smaller military force) was Bill Clinton's peace dividend, in which he cut the military 25 and 30 percent.""
 
We've covered this topic in two previous items, one for Giuliani and one for a similiar claim made earlier by Mitt Romney. But because this misleading claim is new to many voters who are just tuning into the campaign, we'll reiterate what we've said before.
 
Romney made his claim in April 2007, saying that, ""Following the end of the Cold War, President Clinton began to dismantle our military. He reduced our forces by 500,000. He retired almost 80 ships. Our spending on national defense dropped from over 6 percent of GDP to 3.8 percent today.""
 
The two Republicans are correct that military forces were reduced significantly under Clinton. The active-duty military totaled 1.8-million at the start of his presidency in 1993 and declined to 1.4-million in 2000. They are also correct that the naval fleet shrank dramatically. The Navy had 454 ships in 1993, but as vessels were retired and not replaced, the fleet was down to 341 by 2000.
 
But they are selectively choosing numbers that make it appear that the military cuts were Clinton's alone. In fact, the cuts were prompted by the end of the Cold War during the presidency of President George H.W. Bush, a Republican.
 
During Bush's presidency, he and Congress agreed to a sharp drop in military personnel. Active-duty military declined from 2.2-million to 1.8-million. Total defense forces also shrank, from 3.3-million to 2.9-million.
 
The Republicans are trying to portray Clinton and the Democrats as weak on defense and to make the peace dividend look like a partisan effort. But contrary to the Republicans' claims, the post-Cold War shrinkage of the U.S. military was very much a bipartisan effort. It began under a Republican president and a Democratic Congress and continued under a Democratic president and a Republican Congress.
 
And so we find, as we did before, that this claim is Half True.
",[<zip object at 0x000002809695DF80>],/factchecks/2008/jan/24/rudy-giuliani/the-peace-dividend-began-with-a-bush/
"['National', 'Elections', 'John McCain']","
When first means second
","Pressed on his credentials with GOP voters, John McCain said he won them over in two early primaries.
But he didn't.
 
Exit polls from the Jan. 19, 2008, primary show he narrowly lost to Mike Huckabee among self-identified Republicans in South Carolina, 32 percent to 31 percent.
 
And in New Hampshire, exit polls show Mitt Romney beat McCain 35 percent to 34 percent. However, it should be noted that a few news agencies, including MSNBC, showed McCain narrowly winning among Republicans in their results.
 
The topic is important to McCain because he has often struggled to win over die-hard Republicans. Exit polls show moderate and independent voters powered both of his victories. But when the schedule moves to states like Florida, where primaries are closed to independents, his need for Republican support becomes critical.
 
The exit polls show that McCain didn't lose among Republicans in either state. When you factor in a margin of error, both are statistical ties. But what McCain said was that he ""won the majority"" of Republicans in those states, and we don't find any evidence that that's true. We rule McCain's statement False.
 
",[<zip object at 0x0000028097911E80>],/factchecks/2008/jan/24/john-mccain/when-first-means-second/
"['National', 'Religion', 'Chain email']","
Related magazine, not church, gave award
","An attack e-mail says the church Barack Obama attends, Trinity United Church of Christ in Chicago, gave a lifetime award to Louis Farrakhan. Did it?
 
It may be a small distinction, but the award Farrakhan received came from a magazine connected to the church, not the church itself.
 

Trumpet Newsmagazine

was founded by the church's senior pastor, the Rev. Jeremiah A. Wright Jr., as a church newsletter. Now it's a nationally distributed lifestyle magazine aimed at socially conscious African-Americans. The magazine gave Farrakhan its Lifetime Achievement ""Dr. Jeremiah A. Wright, Jr. Trumpeter"" Award for those who work to ""save the lives of Africans on the continent and in the Diaspora.""
 
The magazine interviewed Farrakhan and quoted Wright in the introduction. Here is the entirety of Wright's remarks on Farrakhan:
 
""When Minister Farrakhan speaks, Black America listens,"" Wright said. ""Everybody may not agree with him, but they listen…His depth on analysis when it comes to the racial ills of this nation is astounding and eye opening. He brings a perspective that is helpful and honest.
 
""Minister Farrakhan will be remembered as one of the 20th and 21st century giants of the African- American religious experience,"" Wright said. ""His integrity and honesty have secured him a place in history as one of the nation's most powerful critics. His love for Africa and African-American people has made him an unforgettable force, a catalyst for change and a religious leader who is sincere about his faith and his purpose.""
 
It's worth noting that Wright appears to be applauding Farrakhan for his message of black empowerment, a philosophy Wright espouses as well. But the two men have different religions: Farrakhan is a Muslim and Wright is a Christian.
 
Obama said he did not agree with the award; for more on that, see a related statement

here

.
 
The magazine award became a campaign issue when

Washington Post

columnist Richard Cohen wrote about the award. To most Americans, Cohen wrote, Farrakhan is racist with a history of making anti-Semitic remarks.
 
Though the church didn't give the award, the magazine was founded by the church's senior pastor and is closely related. For that reason, we find the statement Mostly True.
 
",[<zip object at 0x000002809A4055C0>],/factchecks/2008/jan/23/chain-email/related-magazine-not-church-gave-award/
"['National', 'Religion', 'Chain email']","
Obama decried Farrakhan's racism
","An attack e-mail says the church Barack Obama attends, Trinity United Church of Christ in Chicago, gave a lifetime award to Louis Farrakhan, and that Obama ""remained silent"" and wasn't even asked about.
 
We checked out the award claim and found it to be Mostly True. A magazine closely related to the church gave Farrakhan an award for lifetime achievement. For more on this, see the statement

here

.
 
But Barack Obama definitely did not remain silent about it. The award received widespread attention after

Washington Post

columnist Richard Cohen wrote about it on Jan. 15, 2008.
 
Later that day, the campaign released a statement in which Obama himself said:
 
""I decry racism and anti-Semitism in every form and strongly condemn the anti-Semitic statements made by Minister Farrakhan. I assume that

Trumpet Magazine

made its own decision to honor Farrakhan based on his efforts to rehabilitate ex-offenders, but it is not a decision with which I agree.""
 
Cohen said in his column that he had asked the campaign about the award and received a response from a spokesperson saying Obama did not agree with the award. The blog ""Talking Points Memo"" said it too asked Obama about Farrakhan and received the statement from Obama rejecting the award. After the statement was released, it was reported in other news outlets as well. For these reasons, we find the e-mail's claims about Obama's response to the award to be False.
 

UPDATE:

Barack Obama

resigned from Trinity United Church of Christ

on May 31, 2008, after church pastor Jeremiah A. Wright Jr. made controversial remarks about U.S. foreign policy and other matters. Obama said he intends to join another church after the election.
",[<zip object at 0x00000280973E1800>],/factchecks/2008/jan/23/chain-email/obama-decried-farrakhans-racism/
"['National', 'Taxes', 'Mike Huckabee']","
Magic wands don't exist
","Mike Huckabee makes the Fair Tax sound lovely. But he's glossing over objections raised by a host of critics who say that the Fair Tax is unfeasible and unworkable. The Fair Tax would be a sales tax that would replace all income taxes. Legislation to create it, which Huckabee supports, is introduced annually in Congress; the latest version can be found  here  . It's true that if the Fair Tax were implemented, people would get all of their paychecks (unless their employers decided to cut wages and keep the tax savings for themselves). Getting all your taxes back certainly sounds like a nice release from pain. But there are other potentially painful implications down the road that Huckabee sidesteps. Proponents of the Fair Tax support a 23 percent tax rate that assumes most people would pay the taxes they owe. Economists say that when sales taxes reach that level, the incentive for people to cheat rises. People will try to buy things off the books, and underground economies will develop. To compensate for tax evasion, the tax would have to be raised even higher, which would lead to more evasion. Abolishing the Internal Revenue Service would exacerbate the problem of compliance, said economist Dean Baker, co-director of the Center for Economic and Policy Research in Washington, D.C. ""At the end of this story, when you add in some state sales taxes, we could be close to 50 percent."" he said. ""Almost all the economists who have looked at proposals for relying exclusively on a sales tax have concluded that it is unworkable because the tax rate would have to be very high."" That sounds kind of ouchy to us. The transition process could also cause economic disruptions as people across the country stock up on goods before the sales tax takes effect. ""The economy would experience a surge in demand for goods as the switchover date approached and then demand would collapse,"" wrote David Cay Johnston in his book on tax evasion and enforcement,  Perfectly Legal  . A change-over would also negatively impact people who've saved, especially senior citizens. Retirees, who already have paid taxes on their income, will be taxed again on purchases they make from savings they already paid taxes on. (For a longer discussion of the Fair Tax, read our article on it  here  .) Much of the Fair Tax debate depends on what will happen if the country switches from an income-based system to a consumption-based system, a major overhaul of U.S. tax policy that could have significant unintended consequences. To be clear, we're not ruling on what will happen if the Fair Tax is implemented. Rather, we're pointing out that Huckabee's statement blithely glosses over a number of highly credible objections. It's tempting to give him a pass on his statement as just more overheated campaign rhetoric. But it seems clear to us that such a massive overhaul of the U.S. tax system would not be an end to pain and unfairness ""like a magic wand."" So we find his statement False.",[<zip object at 0x00000280970EEE40>],/factchecks/2008/jan/23/mike-huckabee/magic-wands-dont-exist/
"['National', 'Candidate Biography', 'Hillary Clinton']","
A fragment of truth, distorted
","In one of the most heated exchanges of the Democratic debates, Hillary Clinton on Monday night fired off this pointed attack on Barack Obama:
 
""I was fighting against those (Republican) ideas when you were practicing law and representing your contributor, Rezko, in his slum landlord business in inner city Chicago.""
 
Asked later to respond, Obama said, ""Here's what happened: I was an associate at a law firm that represented a church group that had partnered with this individual to do a project and I did about five hours worth of work on this joint project.""
 
The man in question here is Antoin ""Tony"" Rezko, a Chicago real estate developer and fast food magnate now under federal indictment. He's also a longtime friend of Obama who over the years did a good amount of fundraising for him.
 
In April 2007, the

Chicago Sun-Times

reported that Obama did some legal work between 1995 and 1998 on a series of troubled low-income housing deals involving Rezmar Corp., owned by Rezko.
 
Reporter Tim Novak reported that Obama was an associate attorney with the small Chicago law firm, Davis Miner Barnhill & Galland, that helped Rezmar and not-for-profit community groups secure more than $43-million in government funding to rehab 15 apartment buildings for the poor. Four ended up in foreclosure.
 
In all, Novak reported, Rezmar rehabbed 30 buildings, a third of which were in the Illinois Senate district Obama represented between 1997 and 2004. Many of the buildings fell into squalid disrepair and financial straits while Obama was state senator, prompting the city to repeatedly sue over problems, including no heat.
 
Obama's campaign staff told the

Sun-Times

that Obama worked on some of the deals, but that his Rezmar-related work amounted to just five hours.
 
""The senator, relatively inexperienced in this kind of work, was assigned to tasks appropriate for a junior lawyer,'' according to an e-mail from Obama spokesman Robert Gibbs. ""These tasks would have included reviewing documents, collecting corporate organizational documents, and drafting corporate resolutions.''
 
In fact, Gibbs wrote, ""Senator Obama does not remember having conversations with Tony (Rezko) about properties that he owned or any specific issues related to those properties.''
 
Obama told the

Sun-Times

that he often got complaints as a state senator about housing problems but, ""As far as I can tell, we were never contacted by (Rezko) tenants.""
 
It was the latest in a string of embarrassing stories that linked Obama to Rezko, who was indicted in the fall of 2006 on unrelated federal charges that accuse him of fraud, attempted extortion and money laundering. Prosecutors say Rezko's scheme was to get campaign money and payoffs from investment companies seeking to do business with two Illinois state boards. His trial could begin as early as February 2008.
 
In November 2006, the

Chicago Tribune

detailed a 2005 real estate deal in which Obama bought a sliver of vacant land adjacent to his home from Rezko's wife. Although he paid fair market price for the land, Obama later called the deal ""boneheaded"" on his part, as it came at a time when Rezko was widely known to be under federal investigation.
 
Rezko also has been a longtime, key fundraiser for Obama, dating back to Obama's campaigns to become an Illinois senator. In 2003, Rezko even hosted a cocktail party fundraiser for Obama.
 
In an effort to create distance, the Obama campaign has pledged that any money from Rezko or donors linked to him will go to charity.
 
""Mr. Rezko gave me campaign contributions,'' Obama told the

Chicago Sun-Times.

""While I was a state senator, he had buildings in my district that apparently were not managed properly. I had no knowledge of that at the time.''
 
Bottom line, Clinton's claim is Barely True. Obama, by his own admission, did some, albeit very little, legal work that helped Rezko's company obtain properties that would later be neglected. But the allegations that Rezko was a slumlord did not arise, at least not publicly, until years after Obama performed that work.
 
",[<zip object at 0x0000028097DF5F40>],/factchecks/2008/jan/22/hillary-clinton/a-fragment-of-truth-distorted/
"['National', 'Foreign Policy', 'Barack Obama']","
No evidence she said that
","Trying to depict Hillary Clinton as a flip-flopper on trade, Barack Obama claimed the New York senator considered the North American Free Trade Agreement a plus for the economy, even though she's recently criticized the pact on the campaign trail.
 
""I know that Hillary on occasion has said — just last year said this (NAFTA) was a boon to the economy,"" Obama said during a Jan. 21, 2008, debate in Myrtle Beach, S.C. ""I think it has been devastating, because our trade agreements did not have labor standards and environmental standards that would assure that workers in the U.S. were getting a square deal.""
 
Obama's charge is designed to stoke suspicions among liberals and labor leaders that Clinton is in the thrall of big business Democrats who served in her husband's administration, such as former Treasury Secretary Robert Rubin, chairman of Citigroup Inc., and ex-Deputy Treasury Secretary Roger Altman, her top economic adviser.
 
Clinton, indeed, energetically promoted NAFTA in the past, thanking corporations for furthering its goals during an address to the 1998 World Economic Forum in Davos, Switzerland, and adding, ""It is certainly clear that we have not by any means finished the job that has begun.""
 
But even before she formally announced her candidacy, Clinton was expressing increased skepticism about globalization and questioning whether other nations were taking advantage of the United States' liberalized trade policies.
 
The critical tone intensified during the run-up to the Iowa caucuses. During an Oct. 8, 2007, speech in Iowa, she complained that New York apple growers had failed to gain access to Canadian markets while Canadian growers were having no such problems exporting their products to the United States, and blamed the Bush administration for not vigorously enforcing trade agreements.
 
""I think it is time that we assess trade agreements every five years to make sure they're meeting their goals or make adjustments if they are not and we should start with doing that with NAFTA,"" Clinton said.
 
The line attributed to Clinton about NAFTA being a ""boon"" to the economy appears to be based on an issues rundown in the Sept. 11, 2006, edition of

Newsday

in which the Long Island newspaper, in its own words, stated that Clinton believed the trade agreement to be a boon to the economy. The paper also pointed out that Clinton voted against the Central American-Dominican Republic Free Trade Agreement in 2005 because of concerns that it would drive jobs overseas.
 
Since announcing her candidacy, Clinton has, in fact, tried to distance herself from some of the free-trade policies her husband's administration pursued and repeatedly expressed concern and skepticism about the benefits of globalization.
 
In June 2007, she said NAFTA had some positive effects ""but unfortunately it had a lot of downside."" And at a debate in December 2007, she announced her intention to review and reform NAFTA if she were elected.
 
Obama implies Clinton views NAFTA as an unqualified success, but more importantly, he attributes words to her that only appear in a newspaper summary of the issues. We judge his statement to be False.
",[<zip object at 0x0000028097DE90C0>],/factchecks/2008/jan/22/barack-obama/no-evidence-she-said-that/
"['National', 'Candidate Biography', 'Barack Obama']","
Hillary went the Wal-Mart way
","At a Democratic debate in Myrtle Beach, S.C., Sens. Barack Obama and Hillary Clinton argued about Obama's recent comments about Ronald Reagan (We addressed the Reagan spat with

this item

). As the debate grew heated, Obama portrayed himself as a fighter for Democratic principles and suggested that he was more in touch with working people than she was.
 
""While I was working on those streets watching those folks see their jobs shift overseas, you were a corporate lawyer sitting on the board at Wal-Mart,"" Obama said.
 
Obama is referring to the period from 1985 to 1988 when he was a community organizer in neighborhoods on Chicago's South Side. And he is correct that during that period, many employers in that area — particularly in the steel industry — were closing their plants and moving jobs overseas. U.S. Steel, for example, employed 40,000 people there in the 1970s but shut down operations in the mid 1980s.
 
Obama is correct about Clinton's tenure on the Wal-Mart board of directors. She was appointed to the board in 1986 when her husband was the governor of Arkansas and she served until 1992. As a board member, Clinton pushed for more women in management and a better environmental program, according to a

New York Times

examination of her work on the board.
 
At the time, she worked as an attorney for the Rose Law Firm, which had many corporate clients such as Wal-Mart and Tyson Foods. Clinton specialized in patent infringement and intellectual property cases.
 
We find Obama has his facts straight and his claim is True.
",[<zip object at 0x00000280968BD300>],/factchecks/2008/jan/22/barack-obama/hillary-went-the-wal-mart-way/
