tags,sub_header,text_body,quote_href
"['Public Health', 'Coronavirus', 'Joe Biden']","
Joe Biden overstates how well vaccines prevent person-to-person virus spread
","During a visit to a construction site near Chicago, President Joe Biden promoted his policies to increase vaccination rates, arguing that beating back the coronavirus is the best way to boost the nation’s economy. ""My administration is now requiring federal workers to be vaccinated,"" Biden said on Oct. 7. ""We’ve also required federal contractors to be vaccinated. ... We’re requiring active duty military to be vaccinated."" Biden then addressed vaccine requirements for medical workers: ""We’re making sure health care workers are vaccinated, because if you seek care at a health care facility, you should have the certainty that the people providing that care are protected from COVID and cannot spread it to you."" Some critics of Biden suggested that he had left an inaccurate impression — that if you're vaccinated, you can't spread the virus. Those critics had a point: Biden did overstate the degree to which vaccination curbs an individual’s ability to spread the virus to someone else. (The White House did not respond to inquiries for this article.) In fact, this is the stated position of the Centers for Disease Control and Prevention. In a discussion of the more readily transmissible delta variant of the coronavirus published on Aug. 26, the CDC wrote that ""fully vaccinated people with delta variant breakthrough infections can spread the virus to others.""  Experts contacted by PolitiFact agreed.  Biden ""should not be so firm"" in his phrasing, said Tara C. Smith, a Kent State University epidemiologist. ""Vaccination does significantly reduce transmission from vaccinated breakthrough cases but does not completely eliminate it."" Babak Javid, a professor of medicine at the University of California-San Francisco, said there are ""many examples of onward transmission from vaccines,"" even beyond the most well-known example, an outbreak in the summer of 2021 that included many vaccinated people in Provincetown, Mass. So Biden is exaggerating when he suggests that someone who is vaccinated ""cannot spread"" the virus. But scientists agree that vaccination does cut transmission of the coronavirus significantly, even for the delta variant. For starters, vaccination makes it less likely that someone will be infected with the virus in the first place. But even beyond that, vaccinated people who do contract the virus have been found to be infectious for a shorter time than those who aren’t vaccinated. For instance, a study from Singapore found that virus levels dropped quickly after infection among people who had been vaccinated. ""This makes sense, since the immune response from the vaccination is coming in to fight the virus,"" said Monica Gandhi, a professor of medicine at the University of California-San Francisco. And the shorter someone is at peak infectiousness, the less likely they are to transmit the virus to others. RELATED VIDEO   Here are some studies that show a reduction in transmission by vaccinated individuals: • An Oxford University study of contract-tracing data from 100,000 initial cases in the United Kingdom found that vaccination reduced transmission of the delta variant, despite similar viral loads between vaccinated and unvaccinated subjects. Contacts who had received the Pfizer vaccine, which is also used in the United States, were 65% less likely to test positive than people who had not been vaccinated. The AstraZeneca vaccine, which is not approved for use in the United States, reduced positive tests by 36%. (The study did find that the effectiveness in preventing transmission waned with time.) • A study from Umeå University in Sweden found that people without immunity were at a significantly reduced risk of being infected if family members were vaccinated or had experienced a previous coronavirus infection. This reduction ranged from 45% to 97%, depending on how many other family members were infected.  • A study from the Netherlands looked at infections among more than 24,000 health care workers. It found that infectious virus shedding was lower among vaccinated individuals who had been infected than it was among those who were unvaccinated.  Biden said that people who are vaccinated for the coronavirus ""cannot spread it to you."" That’s overstating the case. Multiple studies show that a vaccinated person is significantly less likely to pass the coronavirus to someone else than an unvaccinated person is, but the transmission risk is not reduced to zero. We rate the statement Half True.",/factchecks/2021/oct/14/joe-biden/joe-biden-overstates-effectiveness-vaccines-preven/
"['Facebook Fact-checks', 'Coronavirus', 'Bloggers']","
No, Pfizer didn't admit that its vaccine isn’t FDA-approved
","A recent blog post headline says that President Joe Biden is ""busted."" Why? Because, as the headline continues, ""Pfizer admits there’s no vaccine approved by FDA in the U.S.""  ""Joe Biden and his regime have stated that Pfizer’s COVID vaccine has FDA approval,"" the Oct. 10 post says. ""Someone recently recorded a call of Pfizer saying something completely different.""  A video of what appears to be a recording of a call with someone at the ""Pfizer customer response center"" is embedded in the post. During the purported call, a person tells the caller that Pfizer’s COVID-19 vaccine hasn’t been approved by the Food and Drug Administration and that it’s only received the FDA’s emergency use authorization.  We don’t know if the recording is authentic, and if it is, when it took place. Pfizer did not respond to our questions about it. But we do know that the vaccine has been approved by the FDA.  This post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) Pfizer’s COVID-19 vaccine received FDA approval for people 16 and older on Aug. 23.  Before that, the vaccine was authorized for this group under an emergency use authorization. And the vaccine is still only available for 12-15 year olds under emergency use authorization because it hasn’t yet been approved by the FDA for people between those ages.  ""I can confirm that our vaccine has been granted FDA approval,"" Pfizer spokesperson Keanna Ghazvini told PolitiFact on Oct. 13.  She pointed us to two press releases, one from Pfizer on Aug. 23 announcing that the company had received ""full U.S. FDA approval for individuals 16 years and older,"" and one from the FDA the same day that said it had approved the first COVID-19 vaccine.  During public health emergencies, the FDA has the power to grant emergency use authorization to products that meet specific criteria when there’s no adequate, approved and available alternative to treat a disease — in this case, COVID-19.  When COVID-19 was declared a pandemic in early 2020, there weren’t any approved vaccines for it, so the FDA granted emergency use authorization in December 2020 to the Pfizer and Moderna vaccines, and in February 2021 to the Johnson & Johnson vaccine. All three were evaluated for their safety and efficacy before being authorized. The Moderna and Johnson & Johnson vaccines have not yet received FDA approval and remain under the emergency use authorization.  The recording in the blog post is described as a Pfizer customer service representative saying that the vaccine hasn’t been approved. If she said that after Aug. 23 about the 16-and-up group, she was wrong. But in any case, that doesn’t amount to the company admitting that the vaccine didn’t receive FDA approval. It did, and Pfizer is on record proudly saying so.  We rate this post False.",/factchecks/2021/oct/14/blog-posting/no-pfizer-hasnt-admitted-its-vaccine-isnt-fda-appr/
"['National', 'Congress', 'Federal Budget', 'Military', 'Wisconsin', 'Mark Pocan']","
Yes, Pentagon’s annual budget is twice the spending proposed to pay for Build Back Better Act
","Government spending is front and center in Washington D.C., where Congress narrowly averted a government shutdown and lawmakers continue to fight over increasing the nation’s debt ceiling and haggle over spending on infrastructure and the rest of President Joe Biden’s agenda. While the numbers are massive -- a trillion here, a trillion there -- U.S. Rep. Mark Pocan, a Madison Democrat, tried to put some perspective on it all with this Oct. 3, 2021 tweet: ""The annual Pentagon budget hovers over $750 billion annually, twice that of the much debated Build Back Better Act that costs about $350 billion annually as currently proposed. And the Build Back Better Act is PAID for, unlike the Pentagon’s budget (which we don’t even audit!).""  For the purpose of this fact check, we’re going to focus on the first part of the claim.  Is the Pentagon’s budget really around $750 billion annually? And what would the proposed Build Back Better Act cost each year? First, let’s dig into the Pentagon budget.  When asked for backup, Pocan’s office sent us the House of Representatives summary of the National Defense Authorization Act for 2022, the most recent Pentagon funding approved. According to the document, for 2022, the Pentagon is slated to receive about $768 billion. His office also provided a link to the Senate-passed National Defense Authorization Act for 2022, which had a topline of nearly $778 billion.  For reference, in the 2021 bill passed by the House, nearly $732 billion was authorized, and the Senate authorized about $741 billion in spending.  So Pocan is on target on the military spending. There is some confusion about the many packages and measures at play in Washington, as Democrats -- who very narrowly control the House and Senate -- try to sort out what they can pass, and how to proceed. Build Back Better, of course, sometimes refers to Biden’s overall agenda. But in this case, Pocan is talking about a specific bill -- the one where Democrats have stitched together a wide range of proposals, from two free years of community college to cutting prescription drug prices, even measures to address climate change. This is sometimes referred to as the ""human infrastructure bill.""  Its fate is tied to that of a bill for more conventional infrastructure -- roads, bridges and the like -- that has already passed the Senate. There, it won support from 19 Republican senators, including U.S. Sen. Mitch McConnell of Kentucky, after negotiations to make it a bipartisan effort, according to the New York Times. It carried a price tag of $1 trillion.  Meanwhile, the so-called Build Back Better Act, the one mentioned earlier, carried a price tag of $3.5 trillion at the time of Pocan’s tweet. Since then, Democrats have been whittling the figure down, though it’s unclear precisely where it will land. But if the measure costs $3.5 trillion, isn’t Pocan way off? Not exactly. A little-discussed aspect of the plan is that the spending covers a 10-year period. So, to get to the $350 billion a year figure, Pocan is simply dividing by 10. Of course, because it has not been passed, it is hard to say just how the money will be apportioned -- that is, will it be split evenly year-to-year, or be front-loaded, or take some other format. Regardless, we think the average is a reasonable way to look at it. Of course, the amount of money the bill adds up to is likely to change, too. The plan is being scaled back again, to a top line of about $2.3 trillion, though that number could get even smaller in the weeks ahead, according to an Oct. 5, 2021 report from the New York Times. In a tweet, Pocan claimed the Pentagon’s annual budget is twice that of the spending that would be authorized under the Build Back Better Act being hammered out in Congress. Over the last several years, the Pentagon’s budget has hovered around $750 billion a year, while the piece of spending Pocan referred to -- the so-called ""human infrastructure"" bill was estimated at about $3.5 trillion at the time of his tweet. That spending, though, is for a 10-year period. To be sure, we don’t know how that spending would be broken down, year to year. But, when averaged out, it falls to the figure Pocan used.  We rate the claim True. 

   ",/factchecks/2021/oct/14/mark-pocan/yes-pentagons-annual-budget-twice-spending-propose/
"['Abortion', 'Facebook Fact-checks', 'Viral image']","
Deaths from abortions still happen, but they declined sharply after Roe v. Wade
","Texas’ new far-reaching anti-abortion law has renewed calls from abortion-rights advocates to protect Roe v. Wade, the 1973 Supreme Court ruling that recognized a constitutional right to an abortion. An Oct. 7 Facebook post joined those calls, advocating for Roe on the grounds of safety. The post featured a picture of what appeared to be a yard sign that read: ""Roe wasn’t the beginning of women having abortions. Roe was the end of women dying from abortions."" The Facebook user posted a caption along with the photo that read: ""Tens of thousands of American women died while having unsafe back alley abortions before Roe v. Wade. We CAN’T go back.""  The post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) Did Roe v. Wade put an end to abortion-related deaths in the U.S.? The answer isn’t so simple. The number of women dying from causes related to abortion had been declining in the decades before Roe, thanks to medical advances and changes in state laws, and deaths still occur. But deaths from illegal abortions plummeted to a few, if any, in most years since the decision, and the mortality rate from legal abortions has fallen substantially. Because of the historical stigma attached to getting abortions, there is limited data available about the number of women who died as a result of the procedure. ""Deaths for example were often coded as due to other causes to save families from shame, and we can only rely on estimates for illegal abortions,"" said Carole Joffe, a professor at the University of California, San Francisco, who specializes in reproductive health and has extensively researched access to abortion services. ""No one was keeping careful track."" However, research suggests that even before the Roe decision, abortions were becoming less deadly than they had once been, with estimates of annual deaths dropping from the thousands in the 1930s to 260 in 1957. The discovery and popularization of antibiotics helped improve the safety of abortions, according to a 1948 study published in the American Journal of Public Health. That study also mentioned that the increased use of contraceptives had reduced the need for illegal abortions, leading to fewer deaths. A 1978 American Journal of Obstetrics and Gynecology study analyzed trends in abortion deaths in the U.S., and determined that from 1940 to 1950 and after 1965, ""deaths from abortion declined more rapidly than deaths from other causes associated with pregnancy and childbirth.""  The Food and Drug Administration in 1960 approved the first commercially produced birth control pill and in the three years before Roe was decided, abortion had become legally available in a handful of states. That study concluded that ""the introduction of more effective contraception, and increased availability of legal abortion"" were the two most likely explanations for the ""accelerated decline in abortion-related deaths."" By the early 1970s, abortion-related deaths had become relatively rare. In 1972 — the year before Roe was decided and the first year for which data for abortion-related deaths was available — 24 women died from legal abortions, and 39 died from illegal abortions, according to the U.S. Centers for Disease Control and Prevention. (The CDC categorizes an abortion as legal when it is performed by a licensed clinician within the limits of state law.) The number of deaths related to illegal abortions decreased to 19 in 1973 and dropped further, to six, by 1974, CDC data shows. From 1979 to 2017, the number of women who died in a year was never higher than two. Meanwhile, as deaths from legal abortions fluctuated in subsequent years, mortality rates declined. A study by the Guttmacher Institute, a global research group that supports women’s access to abortions, determined that as legal abortion access increased after Roe, ""mortality due to abortion dropped sharply."" ""The trend was caused mainly by a decline in the absolute number of deaths from illegal abortion — especially after Roe v. Wade — from 39 in 1972 to two in 1976,"" the study concluded based on CDC data. ""After 1975, mortality due to legally induced abortion also fell — from more than three deaths per 100,000 abortions in 1975 to about one in 1976 and even fewer thereafter."" Studies show that abortion rates are similar, regardless of whether or not a country has legalized the procedure. Along with legal changes, medical advances play a role in reducing deaths.  In countries where abortions are illegal, they are less deadly today than they once were. One factor is the changing methods used to induce abortions. A relatively common and inexpensive drug, misoprostol, is commonly used to end pregnancies, for example. ""The same safe pills that one can get in an abortion clinic, one can order online,"" Diana Greene Foster, another UCSF professor specializing in reproductive health, told PolitiFact in an email. ""So the relationship between safety and illegality is likely less clear-cut now as long as pregnant people get the right pills."" A Facebook post claimed, ""Roe was the end of women dying from abortions."" A caption on the post alludes to deaths from illegal abortions in non-clinical settings. Deaths from abortions were already becoming relatively rare by the time Roe v. Wade was decided in 1973, as a result of medical advances and legal changes at the state level. But studies and experts say increased access to legal abortion after Roe v. Wade sharply reduced the number of pregnant women who died because of illegal abortions.  CDC data shows that the number of women who died from causes related to illegal abortions was zero or close to zero for most years from 1979 to 2017. Mortality rates for legal abortions have declined over the same period. Roe was an important factor in reducing deaths from abortions, but not the only one. We rate this claim Half True.",/factchecks/2021/oct/13/viral-image/deaths-abortions-still-happen-they-declined-sharpl/
"['Debt', 'Deficit', 'Federal Budget', 'Joe Biden']","
Is Joe Biden right that debt limit increase ‘has nothing to do with new spending’?
","As a breach of the nation’s debt ceiling loomed earlier this month, President Joe Biden urged quick action by lawmakers. The nation’s debt ceiling approximates the credit limit on a credit card: It’s a dollar figure that constrains how much debt the federal government can carry at a given time in order to pay for its operations.  The nation was poised to hit its limit on federal debt in mid-October, imperiling all kinds of federal payments, especially interest on government bonds, which could have triggered a national and international financial crisis. On Oct. 6, Biden urged Republicans not to use procedural maneuvers to block an increase in the debt ceiling, arguing that too much would be at risk if the United States defaulted on its debts. ""Let’s be clear,"" Biden said. ""Raising the debt limit is paying our old debts. It has nothing to do with new spending or what may be coming this year or other years. It has nothing to do with my plans on infrastructure or Building Back Better, both of which are paid for but they’re not even in — in the queue right now."" Biden had a point about the most direct causes of the need to raise the debt ceiling; in fact, Republicans who said the immediate debt ceiling increase was needed because of new programs proposed by Biden were incorrect. However, Biden left out some important context. Here’s where Biden is on solid footing: His new spending initiatives are not to blame for the immediate need to raise the debt ceiling.  Neither his ""human infrastructure"" bill, which focuses on things like childcare, student aid, prescription drug prices and Medicare, nor his more traditional infrastructure bill addressing transportation and energy were the proximate cause of the debt limit increase he sought.  ""The president is correct that we are having to raise the debt limit because of past spending and revenue decisions,"" said Steve Ellis, president of Taxpayers for Common Sense. ""The reason it has to be raised are for past decisions that are ongoing."" In fact, since the bipartisan infrastructure bill hadn’t yet been passed by the House — and since the text of the human infrastructure bill hadn’t even been nailed down yet by negotiators — there was no spending from either bill that would have required an urgent increase in the debt ceiling. While Biden’s future infrastructure bills were not related to the immediate call to raise the debt ceiling, they could have an effect should they become law.  If they are enacted, they would shift from theoretical plans to actual spending. This, in turn, would increase the fiscal pressure on the U.S. and add to the need to increase the debt ceiling in the future. There would be one way to relieve that pressure: The two bills backed by Biden could be written in a way that they’re fully ""paid for"" through new revenues that offset the new spending and tax cuts.. That’s theoretically possible, but it would not be easy. Biden projected that his budget proposal would be paid for over the first 15 years and would reduce annual deficits after that. But that was before he split his agenda into two bills, one of which hasn’t been fully assembled yet, so it’s impossible to know whether that’s feasible yet. And the only independent analysis of the bill that’s been completed so far — the bipartisan infrastructure measure — didn’t support Biden’s pledge. In isolation, the analysis found, the bipartisan bill would add to the federal debt. The Congressional Budget Office, which is Congress’ official budgetary scorekeeper, has determined that the bipartisan bill would add at least $256 billion to the debt over 10 years. Outside groups, after sifting through the CBO’s assumptions, have said the actual impact would be even higher. The Committee for a Responsible Federal Budget, a fiscally conservative group, calculated that indirect spending increases contained in the bill would push that figure to just shy of $400 billion over 10 years. (There are additional revenue streams not considered in CBO’s analysis that could ease the fiscal imbalance, such as the reallocation of unused funds from coronavirus relief legislation or unused unemployment insurance.) The second piece of legislation, the ""human infrastructure"" bill, isn’t finalized yet, so it’s impossible to know whether it will end up fully paid for. But as challenging as it would be to fully pay for a bill estimated to cost between $1.5 trillion and $3.5 trillion, the second bill would actually have to include $400 billion in excess revenue if it is going to cover the revenue shortfall from the bipartisan infrastructure bill. If it doesn’t, then the bills collectively would add to the federal debt and require a debt ceiling increase, sooner or later. In addition, even if the bills are fully paid for over 10 years, which is the standard CBO yardstick, new spending may exceed new revenues for a portion of that decade before they end up in balance, Ellis said. It’s worth noting that, compared to the size of the federal debt, the additional pressure from even two big bills like Biden’s would be modest, said Paul N. Van de Water, a senior fellow at the liberal Center on Budget and Policy Priorities. ""This increase is small compared to the $12 trillion in debt that would be added in those years"" under existing obligations, Van de Water said. It’s also important to remember that, unless lawmakers get rid of the debt ceiling mechanism altogether, it will continue to crop up periodically based on ongoing spending requirements having nothing to do with Biden’s proposals. ""The debt ceiling will have to be raised periodically as long as the federal government continues to run deficits, which is likely to be for the foreseeable future,"" Van de Water said. Federal borrowing needs are determined by ""the underlying tax and spending legislation — almost all of which, like Social Security and Medicare, is already in place."" For this, both parties are responsible, experts say. Much of the recent growth in the debt stems from bipartisan coronavirus relief, while some came from the 2017 GOP-backed tax cut and some stemmed from the 2021 Democratic-backed American Rescue Plan. ""Neither party can credibly claim the debt is solely the other party’s fault or the other party’s responsibility,"" the Committee for a Responsible Federal Budget wrote. Biden said, ""Raising the debt limit is paying our old debts. It has nothing to do with new spending."" New spending initiatives, such as the two bills Biden is currently backing in Congress, were not the immediate cause of the debt limit increase that Democrats in Congress enacted. But if they become law, they will likely increase the fiscal pressure on the U.S. and add to the need to increase the debt ceiling in the future. The statement is accurate but needs clarification or additional information. We rate the statement Mostly True.",/factchecks/2021/oct/13/joe-biden/joe-biden-right-debt-limit-increase-has-nothing-do/
"['Facebook Fact-checks', 'Coronavirus', 'Bloggers']","
No, Europe hasn’t completely banned Moderna’s COVID-19 vaccine among young people
","""Europe COMPLETELY BANS the Moderna vaccine for young people due to HIGH RISK of heart inflammation,"" reads the title of a video that’s being shared on social media.  A few countries have limited Moderna’s COVID-19 vaccine among young people there, but by no means has the entire continent banned it.  This post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) On Oct. 6, Sweden said it was pausing administering the Moderna vaccine to people born in 1991 or later, and Denmark said they were pausing giving it to people younger than 18, because of the risk of possible rare cardiovascular side effects.  On Oct. 7, Finland followed suit and said it would give Pfizer’s COVID-19 vaccine to men and boys born in 1991 and later instead of the Moderna vaccine. Norwegian officials also said they recommended men under the age of 30 get the Pfizer vaccine, not Moderna. And on Oct. 8, Icelandic officials said they were temporarily suspended use of the Moderna vaccine before reversing the position slightly on Oct. 12, saying that it would only be used for booster shots for people 60 and older. Five of 44 European countries have recently limited the use of Moderna’s COVID-19 vaccine. To claim that the continent has completely banned the vaccine among young people is wrong.  We rate this post False.",/factchecks/2021/oct/13/blog-posting/no-europe-hasnt-completely-banned-modernas-covid-1/
"['Corrections and Updates', 'Economy', 'Food', 'Pundits', 'Facebook Fact-checks', 'PunditFact', 'Coronavirus', 'Ask PolitiFact', 'Kimberly Klacik']","
Conservative commentator uses outdated photo in botched attack on 'Build Back Better'
","UPDATE, Oct. 14, 3:30 p.m.: This fact-check has been updated to include additional comment from Kimberly Klacik. The rating is not changed. Conservative commentator Kimberly Klacik posted a photograph of empty supermarket shelves, with a hashtag falsely suggesting they were depleted by President Joe Biden’s policies. ""A look at #BuildBackBetter,"" Klacik wrote above the photograph in the Oct. 13 post shared on Twitter, Facebook and Instagram. The hashtag was an apparent reference to ""Build Back Better,"" Biden’s COVID-19 relief, economic and infrastructure plan. Supply chain disruptions have affected grocery stores throughout the pandemic and continue to hit some U.S. markets especially hard, the Wall Street Journal reported in August.  But the photograph that Klacik shared is not from a U.S. store, nor was it taken during the Biden administration.   Kimberly Klacik's Oct. 13 tweet, since deleted, was missing context. The giveaway was the prices shown on the shelves. They’re listed in British pounds, not U.S. dollars. The original photograph appeared with an editorial published by the Guardian on March 27, 2020, about supply-chain disruptions during the earliest wave of the pandemic. ""Empty shelves at a Tesco store in Worcester,"" the Guardian’s photo caption says. Klacik is a Republican who lost her 2020 campaign for a U.S. House seat representing most of Baltimore. She deleted the posts soon after posting them. Asked about the posts, she told PolitiFact: ""Build Back Better is used in the U.K."" She didn’t say whether her posts were meant to refer to U.K. stores or economic policies. British Prime Minister Boris Johnson has used the same slogan and hashtag to describe his Conservative government’s pandemic recovery plan. The Independent reported that Biden formally launched his plan first, but Johnson had been using the phrase throughout 2020.  But the March 2020 photo long predated either leader’s economic recovery plans. After this fact-check was published, Klasic claimed that she deleted the posts to prevent confusion. Even after Klacik deleted her tweet, screenshots of it remained online. PolitiFact was able to view the Facebook and Instagram posts via CrowdTangle, a social media insights tool. They were flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) We rate the posts False.",/factchecks/2021/oct/13/kimberly-klacik/conservative-commentator-uses-outdated-photo-botch/
"['Congress', 'Wealth', 'Taxes', 'Facebook Fact-checks', 'Viral image']","
A 61% federal tax that would have been rarely applied is not under consideration
","No, the infrastructure bill backed by President Joe Biden wouldn’t create a per-mile driving tax (False) or a 3% property tax (Pants on Fire). How about a 61% tax on wealth and estates? That’s the exaggerated claim made in a viral image that says: ""How Many Citizens Are Actually Aware Under Part 2 Of The Infrastructure Bill, Upon Death The Entire Value Of Your Accumulated Wealth & Estate Will Be Taxed At 61%?"" The post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) Biden did make such a proposal — but it would have applied to few estates, only those worth nearly $12 million or more.  Moreover, the proposal is not currently included in a budget reconciliation bill being debated in Congress. Biden’s American Families Plan (not his infrastructure plan), which was released in April, included two proposals to end what it described as tax ""loopholes"" for the rich. They would have covered capital gains and estates. Capital gains taxes apply to the appreciation of an asset. A capital gain is the difference between the cost of the asset when you bought it and the value of the asset when you sell it.  Estate taxes apply to the value of an estate when the owner dies and the assets are distributed to others. Broadly speaking, the Biden proposals would have raised the top capital gains tax rate to match the rate on earned income, and changed the way capital gains are calculated on inherited assets, so that a greater share of investment gains would be subject to capital-gains and estate taxes.  But the two changes would have applied to very few estates — only those worth more than $11.7 million that also had unrealized capital gains worth more than $1 million.  On a $100 million estate, according to the Tax Foundation, the combination of the two Biden proposals would have resulted in a tax of $61 million, or an effective tax rate of 61%.  But the two proposals are not part of the budget reconciliation bill approved Sept. 15 by the House Ways and Means Committee.  And according to the Committee for a Responsible Federal Budget, ""there has been no discussion of including major portions of this proposal by lawmakers."" Currently, individual estates worth up to $11.7 million (about $23.4 million for couples) are exempt from the estate tax. Any amount above that is subject to the tax, which tops out at 40%.  The bill being considered would apply the estate tax to more estates — those worth about $6 million or more (about $12 million for couples), with estates worth less than that paying no estate tax, said Howard Gleckman, a senior fellow at the Tax Policy Center.  That bill would apply to only a few thousand estates, Gleckman said.  The Tax Policy Center and the Tax Foundation did not estimate how many estates Biden’s proposal would have applied to. But the number would have been far more than a few thousand, Gleckman said. A viral image stated: ""Under part 2 of the infrastructure bill, upon death the entire value of your accumulated wealth and estate will be taxed at 61%."" The claim wrongly suggests that this is an active part of legislation that would be broadly applied to the entire value of all estates. Biden did propose two tax changes that, according to the Tax Foundation, would have created an effective 61% tax rate on an example estate of $100 million, including capital gains and estate taxes. The proposal was not in his infrastructure plan, but in a separate plan. It would have applied only to very large estates.  However, the proposals are not currently included in a budget reconciliation bill now being debated in Congress. We rate the post False.",/factchecks/2021/oct/13/viral-image/61-federal-tax-would-have-been-rarely-applied-not-/
"['National', 'Trade', 'Facebook Fact-checks', 'California', 'Viral image']","
Image of map doesn’t show hundreds of ‘sitting’ ships waiting to dock at US ports
","Amid a real-world supply chain backlog at the Port of Los Angeles, social media users are sharing images of maps that appear to show hordes of vessels idling in ocean waters, waiting to dock. ""All sitting ships... I don’t care what y’all say things are about to get real,"" reads the caption of one viral image of a map shared on Facebook. ""Welcome to the next Trojan horse."" While there has been a record-breaking number of ships at anchor in California waiting to unload their cargo, most of the vessels in this Facebook image are actually moving. The post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) The screenshot was taken from the MarineTraffic website, which has a live map that provides real-time information on the movements and current locations of ships in harbors and ports around the world.  ""This appears to be an image of our map, centered on the Americas, showing all vessels currently transmitting their position via AIS,"" said Georgios Hatzimanolis, a media strategist at MarineTraffic. ""They are clearly not all ‘sitting ships’ as the vast majority of them are in fact in transit."" The ships that appear as an arrow icon are in transit, while the ones that appear as dots are stationary. The different colors represent different types of vessels. Cargo ships are green, tankers are red and passenger vessels are blue. Experts say that the real backup of cargo ships is being caused by labor shortages, holiday buying surges and other COVID-19 related issues, and that these supply-chain disruptions are to be expected as the world continues to navigate the pandemic.  On Oct. 13, the Biden White House announced a series of measures to relieve the supply chain issues. One development: the Port of Los Angeles will operate 24 hours a day, seven days a week.  A Facebook post claims that a screenshot of a map shows hundreds of ""sitting"" ships around the Americas waiting to dock. That’s inaccurate. The map is from MarineTraffic’s website and shows all the vessels transmitting their positions. Some are sitting, but the vast majority are in transit. We rate this False. ",/factchecks/2021/oct/13/viral-image/no-image-doesnt-show-hundreds-sitting-ships-waitin/
"['Facebook Fact-checks', 'Coronavirus', 'Viral image']","
No, this isn’t a picture of a parasite in the Pfizer COVID-19 vaccine
","A grainy black-and-white image that’s being shared on social media is being described as a ""Trypanosoma Parasite"" that is composed of ""carbon, oxygen, chromium, sulphur, aluminum, chloride and nitrogen.""  ""A 50 micron elongated body is a sharp mysterious presence in the Pfizer vaccine,"" the post says. ""It appears and is identified anatomically as a Trypanosoma cruzi parasite of which several variants are lethal and is one of many causes of acquired immune deficiency syndrome or AIDS.""  This post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) Pfizer’s COVID-19 vaccine on Aug. 23 received full approval from the U.S. Food and Drug Administration for people 16 and older.   A full list of ingredients in the vaccine is available on the Centers for Disease Control and Prevention website, as well as a note that this vaccine and other COVID-19 vaccines contain no metals.  The parasite in the post also isn’t listed. That’s because the post is baseless, experts told PolitiFact.  ""First, the object shown here is non-specific,"" said Dr. Bobbi Pritt, director of clinical parasitology at the Mayo Clinic. ""It is blurry, and likely represents an out-of-focus non-cellular component of the vaccine."" What’s more, she said, there’s no evidence of a parasite in the image.  ""The blurry object shown is not Trypanosoma cruzi or any other parasite,"" she said.  As for the claim that this particular parasite causes AIDS, that’s also wrong, she said.  ""The only thing that causes AIDS is an infection with the human immunodeficiency virus (HIV),"" she said, ""and this cannot be acquired through the Pfizer vaccine.""  We rate the post Pants on Fire!",/factchecks/2021/oct/13/viral-image/no-isnt-picture-parasite-pfizer-covid-19-vaccine/
