tags,sub_header,text_body,sources,quote_href
"['National', 'Economy', 'Jobs', 'Mitt Romney']","
Mitt Romney says there are “25 million Americans out of work”
","
During the Jan. 23, 2012, Republican presidential debate in Tampa, Fla., Mitt Romney said that ""we have 25 million Americans out of work."" But he’s not correct. 
Officially, there were about 13.1 million unemployed Americans in December 2011, according to the Bureau of Labor Statistics, the federal government’s official source of employment statistics. This is the number that’s used to calculate the official unemployment rate, which during that month was 8.5 percent. 
But 13.1 million is only about half of what Romney claimed. What’s going on? 
Here’s the explanation. 
Some critics have long argued that the BLS definition of unemployment is too limiting, since it doesn’t count people who have stopped looking for work or who are working part time, even though they’d prefer a full-time job. So BLS also offers an alternative measure (known to economists as ""U-6"") that factors in both groups. 
Using this measure, BLS in December 2011 found an additional 2.6 million Americans who are ""marginally attached"" to the labor force, meaning they’d be ready to work if a job became available, and another 8.1 million Americans who are working part time but who would prefer a full-time job. 
Together, these three categories added up to 23.8 million people in September 2011, for a total ""U-6"" rate of 15.2 percent, or well above the official unemployment rate. 
So Romney is a little high for the broader statistic -- 25 million as opposed to 23.8 million -- but he’s in the ballpark. The question is whether it’s fair to describe these roughly 25 million people as ""out of work."" 
To make the definition work, you have to include the 8.1 million Americans who are ""working only part-time for economic reasons."" These people would certainly rather have a full-time job. However, we don’t think it’s accurate to describe them as ""out of work."" 
Our ruling 
While the U-6 measurement is not the official gauge of unemployment in the United States, it’s a valid statistic to consider in conjunction with others. However, Romney’s use of the term ""out of work"" seems to be a stretch when about one-third of the ""25 million Americans out of work"" are actually working part-time. On balance, we rate the statement Half True. ",[<zip object at 0x0000028097D640C0>],/factchecks/2012/jan/24/mitt-romney/mitt-romney-says-there-are-25-million-americans-ou/
"['National', 'Financial Regulation', 'Newt Gingrich']","
Gingrich repeats claim that Freddie Mac, credit unions are ‘government-sponsored enterprises’
","Often criticized for his lucrative work for Freddie Mac, Newt Gingrich has compared the mortgage giant to government-sponsored enterprises such as credit unions and electric co-ops.

He said it again in a debate in Tampa on Jan. 23, 2012, in an effort to portray Freddie, the Federal Home Loan Mortgage Association, as a benign entity that serves citizens -- not an out-of-control bureaucracy that brought down the housing market, as his rivals maintain.

""Government-sponsored enterprises include, for example, telephone cooperatives, rural electric cooperatives, federal credit unions. There are many different kinds of government-sponsored enterprises, and many of them have done very good things,"" said Gingrich, who collected more than $1.6 million in fees from the federally chartered mortgage company.

PolitiFact has checked Gingrich's claim that electric coops and credit unions are government-sponsored enterprises and found it’s not true.

In the last debate before the Iowa caucuses, Gingrich had to explain another wrinkle in his past dealings with Freddie. One of the panelists asked him about his words from 2007: ""I like the GSE, or government-sponsored enterprise like Freddie Mac, model.""
   
Gingrich defended his position, much the same way in that debate, saying ""when you look for example at electric membership co-ops, and you look at credit unions, there are a lot of government-sponsored enterprises that are awfully important and do an awfully good job.""
   
How valid is the comparison?

There is one similarity between a GSE and a credit union or an electric co-op. Neither pays federal or state income taxes. But Patrick Lavigne, spokesman for the National Rural Electric Cooperative Association (NRECA), said GSE  ""is not a term that I’ve heard applied to electric coops before.""
   
In fact, the term GSE applies to just a handful of very particular institutions. It takes a specific act of Congress to create one, usually to ease the flow of money to a certain industry, like housing or agriculture. Glossaries like Investopedia define GSE’s as ""(p)rivately held corporations with public purposes created by the U.S. Congress to reduce the cost of capital for certain borrowing sectors of the economy.""

When the White House submits its annual budget, it includes the GSE’s, and the list isn’t long.  There are the Agricultural Credit Bank and Farm Credit Banks, Fannie Mae and Freddie Mac and the Federal Home Loan Banks and the Federal Agricultural Mortgage Corporation. And that’s it. No electric co-ops. No credit unions.
   
The 2012 White House budget explains that Congress chartered Freddie Mac in 1970 to facilitate ""the flow of investment dollars from the capital markets to mortgage lenders and ultimately, to homebuyers.""
   
A credit union or an electric co-op is created completely differently. They come into being when a group of local investors pool their money. The country’s very first credit union was started in 1908 by a priest in Manchester, N.H., to provide credit to factory workers in textile mills.  Washington played no role at all.

Later, the federal government offered both funding assistance and regulatory guidelines. Local co-ops and credit unions need to apply to a government agency for recognition as a nonprofit, member-owed entities.  And that’s another difference. Freddie Mac is owned by stockholders. Co-ops are owned by members, the people who use them. Levine, with the NRECA, says electric co-ops started in the 1930s when ""farmers would each throw $5 into the hat and then ask Washington for a loan for a transformer or some power lines.""
   
Back then, and today, those loans would come with a very low interest rate, but Freddie Mac was treated even more favorably. It was formed with a direct line of credit from the federal Treasury for more than $2 billion. ""They could borrow money cheaper than anyone except Uncle Sam himself,"" said Kathleen Day, a former Washington Post reporter who covered GSE’s for over two decades.
   
The deal for Freddie Mac got even better. Thanks to that intimate association with the federal government, Day says ""the markets perceived them as something that was backed by Washington and invested at a very low cost ... That’s what allowed it to grow.""
   
Our ruling

Gingrich spoke of credit unions and electric cooperatives as if they were the same sort of entities as Freddie Mac. We find no support for that and do find major differences in how they are created and operate compared with GSEs. Congress created Freddie Mac, as it does every GSE,  by passing a specific law to bring it into being. Freddie Mac has stockholders and a direct line of credit with the U.S. Treasury. The term, Government Sponsored Enterprise, applies only to a handful of financial entities listed in the federal budget.
   
None of those characteristics apply to credit unions and electric cooperatives. Once again, we rate Gingrich’s statement Pants On Fire. https://www.sharethefacts.co/share/97867b65-b96a-435e-9e0d-1f2ac55a5f4f",[<zip object at 0x000002809C4ABC00>],/factchecks/2012/jan/24/newt-gingrich/gingrich-repeats-claim-freddie-mac-credit-unions-a/
"['National', 'Federal Budget', 'History', 'Newt Gingrich']","
Newt Gingrich repeats claim that he balanced the federal budget four times as speaker
","During the Jan. 23, 2012, Republican presidential debate in Tampa, Newt Gingrich repeated a claim he’s made about his record in balancing the budget as House speaker. ""When I was speaker, we had four consecutive balanced budgets, the only time in your lifetime, Brian, that we've had four consecutive balanced budgets,"" Gingrich said. ""Most people think that's good."" We’ve checked this -- such as during the Dec. 15, 2011, Republican presidential debate in Sioux City, Iowa -- and never found it to be accurate. Gingrich was speaker from January 1995 to January 1999, when he was a Republican congressman from Atlanta’s suburbs. The federal budget runs on a fiscal year calendar that begins October 1 and ends September 30. During fiscal years 1996 and 1997 -- the first two that Gingrich helped shape as speaker -- there were deficits: $107 billion in 1996 and about $22 billion in 1997. By fiscal year 1998, the federal budget did reach a surplus of $69 billion. And in fiscal year 1999 -- which Gingrich can claim some responsibility for, even though he was out as speaker for most of the fiscal year -- it was in surplus as well, to the tune of $126 billion. But that’s only two balanced budgets he can plausibly claim credit for. The federal government did run four consecutive surpluses, but for the last two of those -- fiscal years 2000 and 2001 -- Gingrich was no longer serving in the House. It’s also worth noting that even the two balanced budgets for which Gingrich can claim some credit were collective accomplishments by a Democratic president, Bill Clinton, and the Republican-controlled U.S. Senate. Our ruling Gingrich was off-base with this claim -- again. The budget was indeed balanced for four years, but it’s a stretch for him to take credit for anything more than two of those years. We rate Gingrich’s claim False.  https://www.sharethefacts.co/share/638b4582-eb6f-4e7e-b410-2bfdee9e7dd5",[<zip object at 0x00000280969661C0>],/factchecks/2012/jan/24/newt-gingrich/newt-gingrich-repeats-claim-he-balanced-federal-bu/
"['Corporations', 'Health Care', 'Crime', 'Medicare', 'Message Machine 2012', 'Florida', '  AFSCME']","
Was Mitt Romney the director of a company charged with Medicare fraud? AFSCME ad says so
","
A full head of hair on Mitt Romney’s head disappears as he morphs into a very bald, smiling Rick Scott. It’s an ad from AFSCME, a public workers union, that seeks to equate the Republican presidential candidate with Scott, the current governor of Florida. Scott’s approval numbers have been among the lowest in the country is recent months.

""What kind of businessman is Mitt Romney?"" the ad asks. ""While Romney was a director of the Damon Corp., the company was defrauding Medicare of millions. Prosecutors called it ‘corporate greed run amok.’ The company was fined $100 million. But Romney himself made a fortune. Corporate greed … Medicare fraud. Sound familiar?""

We’ve written frequently about Scott’s time running hospital chain Columbia/HCA and its troubles surrounding Medicare (You can read up on it here.) Here, we’re checking the ad’s initial claim, that while Romney was ""a director of the Damon Corp., the company was defrauding Medicare of millions.""

Romney’s ties to a company charged with Medicare fraud haven’t been discussed much lately, but it’s old news to people in Massachusetts.

The Boston media investigated the facts of the case when Romney ran for governor in 2002 and won. It’s also addressed in The Real Romney, a new biography by reporters with the Boston Globe.

The story begins in 1989, when Romney was the head of Bain Capital, a private equity firm that specialized in buying troubled companies, turning them around, and then selling them for a profit. That year, Bain bought Damon Corp., a medical testing company based in Needham, Mass.

Bain took the company public in 1991, and Romney served on the company’s board of directors. In 1993, Bain orchestrated a sale of the company to Corning Inc., getting a handsome return on its investment and earning Romney himself $473,000, according to The Real Romney. After the sale, Corning closed the main facility in Needham, laying off 115 people.

In October 1996, federal prosecutors announced that Damon was agreeing to pay $119 million in both civil and criminal fines after pleading guilty to defrauding Medicare. The company was  providing doctors with forms that didn’t make clear what tests included, so doctors were checking off additional tests that weren’t necessary, according to the Globe’s summary of the government’s case.

The overbilling went from 1988 through 1993, prosecutors said. ""This is a case, pure and simple, of corporate greed run amok,"" U.S. Attorney Donald Stern said when the settlement was announced.

Romney was never implicated in the case. His role became an issue later, in 2002, when he ran for governor. Romney claimed that he helped uncover the fraud, but Globe reporting put that claim into question. The Globe reported that court records showed fraudulent activity occurred under Bain’s watch, and that prosecutors gave the credit to Corning for stopping the fraud. Aides later said Romney’s remarks that he helped uncover the fraud were misunderstood. We asked the campaign for comment, but we didn’t hear back.

In The Real Romney, authors Michael Kranish and Scott Helman note that Romney seemed to have two views about what happened at Damon. ""On the one hand, he said he hadn’t known what was going on at Damon; on the other, he said he’d helped to put a stop to practices later found to be fraudulent. One thing that looked good at Damon was the bottom line for Bain. In the end, it was a profitable deal for both the firm and Romney, however tainted by legal troubles and layoffs it may have been.""

Our ruling

The ad claims that, ""While Romney was a director of the Damon Corporation, the company was defrauding Medicare of millions."" That's true, but Romney was never implicated personally with the fraudulent activity at the company, and it was one of many companies with which Bain was involved. It’s also difficult to assess whether Romney knew about the fraud or should have known, and what he did to stop it. So the statement is correct but leaves out context. We rate this statement Mostly True.",[<zip object at 0x000002809705B080>],/factchecks/2012/jan/23/afscme/was-mitt-romney-director-company-charged-medicare-/
"['Oregon', 'Bipartisanship', 'Oregon Republican Party']","
RULING CHANGE: Has Rob Cornilles locked up endorsements from Independent, Democratic and Republican mayors?
","
PolitiFact Oregon has the great dishonor of reversing a ruling today.

We freely admit we have egg on our face. If we were a cat, our ears would be lowered and our head down. If we were a dog, we’d be looking up at you with sad dog eyes. You get the picture.

Last week we ruled True a statement by the Oregon Republican Party that Republican Rob Cornilles had the endorsements of a variety of local mayors, including Democrat, Republican and Independent. The upper case ""I"" means he had the backing of a registered member of the Independent Party of Oregon, which is a third party group.

Well, we were wrong.

We checked Cornilles’ list of mayors online, and confirmed their party registration. As we suspected, most are Republican. But we found six non-Republicans, including three registered Democrats.

We originally emailed Amity Mayor Michael Cape and asked him if he was registered with the Independent Party, as opposed to being a non-affiliated voter. He said yes. But it turns out that he’s actually a non-affiliated voter.

The Independent Party of Oregon was officially recognized by the Secretary of State in January 2007. Previously, people registered with no party could call themselves independent voters. Now they best stick to calling themselves non-affiliated voters.

Cape said in a later interview that he considered himself independent, as in neither Republican nor Democratic. This is a confusing issue. When we first contacted the Yamhill clerk’s office, a person there said Cape was registered as Other-Independent. Which is not the same as registering with the Independent Party.

Had the Oregon Republican Party used a lower case ""i"" they would have been accurate. They say that’s what they intended all along. But capitalization makes a difference. We’re very sorry for the confusion but facts are facts. We change our previous ruling from a True to a False. 
Go back to OregonLive to comment.",[<zip object at 0x0000028097BDC0C0>],/factchecks/2012/jan/23/oregon-republican-party/ruling-change-has-rob-cornilles-locked-endorsement/
"['New Jersey', 'Retirement', 'State Budget', 'Richard Codey']","
Richard Codey claims he made pension payment when he was governor
","
New Jersey governors have skipped or underfunded state payments into the pension system, but during his roughly 15-month tenure as the chief executive, state Sen. Richard Codey claims he paid the bill.

Codey addressed his record of making pension payments during a Jan. 16 interview on WOR-AM with former New York Gov. David Paterson. A caller from New Jersey noted how the ""pension funds have not been funded from both sides"" over the last 11 years.

Codey (D-Essex) explained how state regulations now require the governor to make significant payments, and then added: ""And by the way, when I was governor, I did make the payment into the pension fund.""

PolitiFact New Jersey found that Codey made a pension payment -- but it was far from the total amount recommended at the time.

Codey, who served as governor between November 2004 and January 2006, was only responsible for putting together the fiscal year 2006 budget. In that fiscal year, the state made a total of about $164 million worth of payments to six pension funds, according to data provided by Bill Quinn, a spokesman for the state Department of the Treasury.

But in fiscal year 2006, the total combined payment recommended by actuaries to be made to those six funds was roughly $1.45 billion, according to Quinn. So, the state only covered about 11.3 percent of the recommended payments.

Those payments were authorized by Codey through the fiscal year 2006 budget, but they were technically made under Codey’s successor, Jon Corzine.

In a phone interview, Codey acknowledged he made a partial payment and argued he never said he made a full payment. When we told him his statement referred to making ""the payment,"" the former governor suggested we were nitpicking.

""I said I made a payment into the pension fund,"" Codey told us. ""I did make a payment and that’s true. What I said was true.""

Asked why he didn’t make the full payment, Codey pointed to the $4 billion budget cap he had to grapple with. ""It is what it is. There’s demands all over the place. You’ve got to make those kind of decisions.""

Our ruling

In a radio interview, Codey claimed, ""when I was governor, I did make the payment into the pension fund.""

It’s true that the state made a partial payment during fiscal year 2006, whose budget Codey had developed. But the state didn’t make ""the payment"" in total that was recommended at the time.

We rate the statement Mostly True.  
To comment on this story, go to NJ.com.",[<zip object at 0x0000028097BF5980>],/factchecks/2012/jan/23/richard-codey/richard-codey-claims-he-made-pension-payment-when-/
"['Ohio', 'Economy', 'Jobs', 'Military', 'Veterans', 'Sherrod Brown']","
Sherrod Brown says unemployment among young vets tops 20 percent
","
Hiring armed forces veterans is nothing new for GrafTech International, a high-tech manufacturer based in Cleveland for 125 years. The practice has been beneficial, the company says, because veterans have the traits of leadership, teamwork and dedication it seeks.

Now looking to hire more veterans for up to 45 jobs at its Lakewood and Parma, Ohio, facilities, GrafTech has found an added benefit: tax incentives.

The VOW to Hire Heroes Act, which provides job training for service members making the transition to civilian life, also provides tax credit of up to $9,600 to companies hiring unemployed veterans. (VOW stands for Veterans Opportunity to Work.) The legislation was signed into law in November.

Sen. Sherrod Brown, who co-sponsored the act, visited GrafTech to highlight the need for it.

""Today, many veterans -— including our young veterans -— face an unacceptably high unemployment rate,"" the Democrat said. ""More than one in five of veterans aged 20 to 24 can’t find a job to support their family or to ease the transition to civilian life.""

More than one in five means an unemployment rate of more than 20 percent among young veterans.

That got PolitiFact Ohio’s attention. It's considerably higher than the national jobless rate. We asked Brown's office where the figure came from.

They referred us to the U.S. Bureau of Labor Statistics, whose monthly Current Population Survey provides official statistics on employment and unemployment in the United States.

The bureau collects data about veterans, in tracking various segments of the workforce, and last October it updated a detailed report on the employment situation of veterans in 2010, the latest figures available. Among the findings:
  
It’s worth noting that the BLS considered that 21.9 percent rate as ""not statistically different from the jobless rate of young male non-veterans,"" which was 19.7 percent. But Brown wasn’t citing the statistic to contrast it with the unemployment of non veterans.

Rather, he used the GrafTech appearance and the statistic to argue that the country owes it to service members to help them transition back to civilian life.

""Service members who risk their lives protecting our nation shouldn’t have to wonder whether or not they’ll be able to find a job when they leave the service,"" Brown said. ""Just as we invest in our service members while they’re on the battlefield, we should do the same when they return home.""

Brown accurately cited the jobless rate for younger veterans. That the non-veteran rate is also high is a piece of additional information that helps provide a clearer picture of the unemployment rate for all younger men.

On the Truth-O-Meter, Brown’s claim rates Mostly True.
 ",[<zip object at 0x00000280970013C0>],/factchecks/2012/jan/23/sherrod-brown/sherrod-brown-says-unemployment-among-young-vets-t/
"['Georgia', 'Campaign Finance', 'Ethics', 'William Perry']","
Ga group uses claim to back up pay-to-play proposal
","
The presidential race isn’t the only place where there has been some bare-knuckle debate recently.

Atlanta Mayor Kasim Reed and Common Cause Georgia Executive Director William Perry went one on one during a recent broadcast on WXIA-TV, and it got quite heated.

The main topic was Atlanta’s process of awarding contracts to individuals and companies hoping to run businesses at the city-owned Hartsfield-Jackson International Airport. Perry’s argument: It wasn’t transparent and lends itself to accusations of cronyism. Reed’s take: It was open, and Perry’s complaints were hypocritical.

Perry wants Atlanta to enact pay-to-play legislation that would restrict campaign contributions to elected officials or candidates running for office. Perry’s proposal would cap campaign contributions for those doing business with Atlanta at $250 per business entity. He wrote a letter to Reed outlining the idea and said he supports similar legislation for the state of Georgia and in Fulton County.

""It is the state law in 11 states and has withstood court challenges, so we’ll continue to push it because it is good public policy,"" Perry said during the WXIA broadcast on Jan. 4.

Perry’s claim about 11 states having pay-to-play laws prompted us to test the accuracy of his claim on the Truth-O-Meter.

During the Jan. 3 Atlanta City Council meeting, Perry and Councilman H. Lamar Willis went back and forth on several details concerning Perry’s pay-to-play idea. Perry defended the idea.

""It is the state law in 11 states and has withstood court challenges, so we’ll continue to push it because it is good public policy,"" Perry said.

Perry said the 11 states he was referring to were California, Connecticut, Hawaii, Illinois, Louisiana, New Jersey, Ohio, Pennsylvania, South Carolina, Vermont and West Virginia. Perry told PolitiFact Georgia he may have underestimated the total. He provided us a May 2010 report by the law firm Perkins Cole to back up his argument. The report on pay-to-play statutes lists 19 states with some sort of pay-to-play guidelines.

Some of those states, such as New Jersey, prohibit businesses with state contracts exceeding $17,500 from making contributions to any candidate, state or county political committee. New Jersey’s law has an exemption for highway contracts.

Other states in the report that Perry cited have guidelines that are more narrowly defined. Here are some examples from the report Perry sent us: 


The report notes two states that had their pay-to-play initiatives removed. In Florida, state lawmakers repealed two statutes concerning pay-to-play. In Colorado, the state Supreme Court overturned its law that sole-source government contractors and their families cannot contribute to political campaigns during the contract or two years afterward. The court ruled it violated the First Amendment to the U.S. Constitution.

Natalie O. Wood, an official with the National Conference of State Legislatures, published a study of pay-to-play laws for her organization in 2009. Her report concluded that there were nine states with comprehensive pay-to-play laws: Colorado, Connecticut, Hawaii, Illinois, Kentucky, New Jersey, Ohio, South Carolina and West Virginia. Each state has laws that essentially limit people doing business with the government from making campaign contributions to elected officials or candidates.

In an interview, Wood said she would cut that list to eight states because of the Colorado court decision. She discussed the distinction between comprehensive pay-to-play laws and the rules in some states that focus on sole-source contracts.

""My understanding of the issue of no-bid versus competitive-bid contracts is that in those states that only focus on the former, the ban on contributions would only impact companies who obtained their contract without having to bid on it,"" Wood said.

A few states have seen legal efforts to challenge pay-to-play laws, arguing the guidelines violate free speech. Some have argued the laws aren’t strong enough.

New Jersey Comptroller Matthew Boxer complained in September that the state’s pay-to-play law ""does not work"" because some local governments exploit a loophole that allows them to award contracts to any vendor — regardless of how much money they contribute to candidates — as long as they use a ""fair and open"" process.  

Perry told us he stood by his claim.

""Some [states’ pay-to-play laws] are extremely specific while others are expansive,"" he said. ""In at least 11 states, there is some recognition that it is not a good idea to allow campaign contributions to decision makers.""

There are variations of pay-to-play laws in at least 11 states, as Perry said. However, some are more detailed and comprehensive than others, as Wood said. The laws in some states seem to be less rigorous than what Perry has proposed in the city of Atlanta. We believe Perry’s claim needs some clarification and rate it as Mostly True.",[<zip object at 0x000002809A3BEA00>],/factchecks/2012/jan/23/william-perry/ga-group-uses-claim-back-pay-play-proposal/
"['Animals', 'City Government', 'Virginia', 'Ken Cuccinelli']","
Cuccinelli says D.C. council has banned lethal trapping of rats
","
Attorney General Ken Cuccinelli smells a rat.

He is outraged by a law passed by the District of Columbia’s city council in 2010 that regulates how exterminating companies capture pests.

Cuccinelli, a Republican, has been sharply critical of the Occupy movement, an international grassroots protest largely directed at corporate power. During two recent interviews, Cuccinelli has discussed published reports about an increase in rat populations around Occupy DC camps a few blocks from the White House. Then he’s turned to the D.C. pest-control law and painted it as an example of ridiculous regulation.

The D.C. law ""doesn’t allow them to kill the dang rats,"" Cuccinelli said in a Jan. 13 interview with CNSNews.com, a conservative web site. ""They have to capture them, and capture them in families.""

Cuccinelli said the law requires relocation of the trapped rats and voiced concern that D.C. exterminators would transport vermin across the Potomac River and set them free in Virginia.  As a last case resort, he said, the law allows euthanizing pests.

Cuccinelli took a similar swipe at the law in a Jan. 10 interview on WMAL radio. Conservative talk show host Rush Limbaugh picked up on Cuccinelli’s comments and pilloried the statute and its author - D.C. Councilwoman Mary Cheh.

We were curious whether D.C. really does require rats to be captured by non-lethal means. So we scurried for an answer.

The seven-page law cited by Cuccinelli does prohibit pest control companies operating in DC from using various traps to catch some kinds of urban wildlife such as raccoons, possums and skunks. In these cases, it forbids pest control companies from setting traps using glue, snares, leg holds, harpoon, and body crushing devices.

The law also calls for catching animals alive and relocating whole pest families when possible. Though ""non-lethal means"" is listed in the law as the preferred way for dealing with city wildlife, it does allow for euthanasia techniques based on recommendations from the American Veterinary Medical Association.

But here’s the catch: The pardon does not extend to rats in D.C.

Kiara Pesante, Cheh’s director of communications, noted that the first page of the law specifically exempts ""commensal rodents"" -- common rats and mice that pilfer human food.

So it seemed that Cuccinelli got it wrong. We called his office for an explanation.

Brian J. Gottstein, Cuccinelli’s director of communications, acknowledged the law exempts some rats and mice species, but stressed it would still regulate trapping other ""non-commensal"" rodents, including the rice rat and the deer mouse.

We spoke to officials at the National Pest Management Association, the Humane Society of the United States and the D.C. Department of Health. They all said they are not aware of rice rats existing in Washington. Wikipedia says the rice rat dwells in wetlands through most of the eastern U.S. There are deer mice, and during colder months they do get into homes in leafy areas around the capital, such as Rock Creek Park.

But a deer mouse is not a rat. In his comments to CNSNews.com, Cuccinelli talked about rats and made no distinction among them. He said the law calls for live trapping of ""these rats"" while discussing vermin populations around the Occupy D.C. camps.

""The rat that we find in D.C. is indeed the Norway rat,"" said Najma Roberts, a spokeswoman for the city’s Department of Health.

The Norway rat is a commensal rodent and the critters are not protected by D.C. law.

Our ruling:

Cuccinelli said a D.C. law passed in 2010 forbids lethal trapping of rats.

But the law doesn’t pertain to the common type of rat living in the nation’s capital. That particular vermin, the Norway rat, can still be caught using lethal means.

Cuccinelli’s spokesman said the law would still regulate catching another type of rat - the rice rat. But there’s no evidence those rats exist in the city.

The attorney general made no distinction among rats in his comments. We think most listeners would conclude from his comments that the D.C. council by and large has repealed the death penalty for rats.

That’s wrong and ridiculous. We rate Cuccinelli’s claim Pants on Fire.",[<zip object at 0x00000280FFB520C0>],/factchecks/2012/jan/23/ken-cuccinelli/cuccinelli-says-dc-council-has-banned-lethal-trapp/
"['Tennessee', 'Bipartisanship', 'History', 'Charlotte Bergmann']","
Another Republican claims that Martin Luther King Jr. was part of the GOP
",,[<zip object at 0x00000280972368C0>],/factchecks/2012/jan/23/charlotte-bergmann/another-republican-claims-martin-luther-king-jr-wa/
