tags,sub_header,text_body,quote_href
"['National', 'Public Health', 'Coronavirus', 'Kellyanne Conway']","
Kellyanne Conway misleads on name for COVID-19, says it’s ‘not COVID-1’
","In a swipe at the World Health Organization, White House counselor Kellyanne Conway made a misleading claim about COVID-19, implying that the disease caused by the novel coronavirus was so named because it’s the latest in a string of similar coronaviruses.  ""Some of the scientists and doctors say there could be other strains later on, this could come back in the fall in a limited way,"" Conway said in an April 15 ""Fox & Friends"" interview. ""This is COVID-19, not COVID-1, folks. And so you would think that people charged with the World Health Organization facts and figures would be on top of that."" ""People should know the facts,"" she added.  The comment came one day after President Donald Trump announced his intention to halt U.S. funding to the WHO and review its handling of the virus.  But the name of the disease doesn’t mean the WHO had 18 chances to learn about coronaviruses before the latest strain hit.  COVID-19 is short for ""coronavirus disease 2019,"" a name that reflects the year in which the disease was first identified. The WHO announced the name on Feb. 11. According to the Centers for Disease Control and Prevention, ""CO"" stands for ""corona,"" ""VI"" stands for ""virus,"" and ""D"" stands for ""disease."" Before the WHO formalized a name for the disease, it was referred to as the ""2019 novel coronavirus"" or ""2019-nCoV."" The virus itself, by contrast, is known as ""severe acute respiratory syndrome coronavirus 2"" and abbreviated as ""SARS-CoV-2,"" according to the WHO. The CDC lists seven coronaviruses that are known to infect humans, some of which are relatively common. Conway was clearer about the origins of ""COVID-19"" during a separate interview with Fox Business host Maria Bartiromo roughly 30 minutes after her comment on ""Fox & Friends."" ""It’s called COVID-19 because that’s the year, that’s the year,"" Conway said while ripping the WHO’s response to the coronavirus outbreak. ""It’s not COVID-20. It’s COVID-19."" Facing blowback for her ""Fox & Friends"" comment, Conway tweeted the clip from her interview with Bartiromo. She said she knows ""19 refers to (the) year,"" but that she was making the point that the WHO ""should see pandemics coming"" because of the funding it gets from the U.S.   Dear @RepBobbyRush: I know 19 refers to year. I’m in Task Force daily (Congress is out until May 4). Point: WHO has received billion$ from USA for decades; it should see pandemics coming & be honestWhich felt better:insulting me or endorsing Bloomberg for President?God bless https://t.co/3LpvkoQERb In a statement to PolitiFact, a White House official said Conway is ""well aware that ‘19’ refers to the year"" and that she attends meetings held by the White House’s coronavirus task force.  Conway was addressing ""the sheer number of years the U.S. has given billions and billions of dollars to WHO and were failed by them,"" the White House said, adding that in each of her April 15 interviews, she said the WHO’s job is to anticipate infectious disease pandemics. ""Kellyanne never mentioned ‘18 other coronaviruses,’"" the White House said. Conway said, ""This is COVID-19, not COVID-1,"" arguing that the WHO should have been better prepared to deal with the virus.  ""People should know the facts,"" she added. We agree. The name of the disease caused by the coronavirus, COVID-19, doesn’t mean it’s the 19th in a series of similar coronaviruses. The 19 refers to the year it was discovered, 2019.  Conway made the claim with a straight-face, but she later said she knew what the name meant. We rate her original statement False.",/factchecks/2020/apr/15/kellyanne-conway/kellyanne-conway-misleads-name-covid-19-says-its-n/
"['Taxes', 'Facebook Fact-checks', 'Coronavirus', 'YouTube videos']","
No, you don’t have to pay back your stimulus check
","Are those $1,200 payments that are meant to cushion the financial blow of the coronavirus just a loan that Americans will have to pay back next year? That’s what a variety of social media posts are saying. A reader sent us a link to a YouTube video titled, ""Truth About Those Stimulus Checks."" In turn, this YouTube video showed a TikTok created by user @hunnerj9797. (This TikTok has also been shared via Facebook.) Here’s the transcript of the TikTok: ""This is something I found out today about those $1,200 stimulus checks that you may be receiving with the new coronavirus stimulus package bill. Where am I getting my information? Literally, directly from the bill itself. If you go to 'Subtitle B: Rebates and Other Individual Provisions,' it outlines exactly what you're going to get: the $1,200, $2,400 for the joint, for equal and qualified persons.  ""See, what they don't tell you is this is just an advance on your next tax return. 'There shall be allowed as a credit against the tax imposed by Subtitle A for the first taxable year beginning in 2020.' It even further outlines it is literally 'an advance refund amount.' So that means next year, you're automatically going to owe $1,200 come tax season. Guys, stay safe out there. Media and public is not telling you exactly what this bill is."" At issue are checks being cut by the federal government for essentially every American who doesn’t exceed the income cutoff.  The amount of these checks (or direct deposits) will be $1,200 per adult and $500 per child under age 17, as long as you don’t have income exceeding $75,000 per individual or $150,000 per couple. This means a family of four would get $3,400. (Above those income cutoffs, you’ll still get a check, but it will phase out by $5 for every $100 in additional income.) In our analysis of the bill shortly before it passed, we wrote that Americans won’t have to pay taxes on the stimulus checks. Analysts told us that the government is effectively implementing a tax cut for 2020 and giving people an advance on what they would have saved.  Is that still the plan? When we checked in with tax experts, they told us the TikTok offers a misreading of the coronavirus relief bill. (Admittedly, the legislative language is tough to parse.) Janet Holtzblatt, a senior fellow at the Urban Institute-Brookings Institution Tax Policy Center, said the rebate in the law is a refundable tax credit, meaning that people are entitled to the full amount they qualify for, even if they do not owe any income taxes.  The law also says the credit is based on the taxpayer’s circumstances in 2020. But for now, neither the IRS nor the taxpayer knows how much income they will receive in 2020.  ""So the act specifies that the rebate paid now, in advance, will be based on the information from the most recent tax return filed with the IRS,"" Holtzblatt told PolitiFact. That would be either the 2019 return, if it’s filed already, or else the 2018 return. Now, flash-forward to early 2021, when a 2020 tax return will be filed. At that time, the amount of the rebate will be recomputed based on the actual 2020 income. ""If the taxpayer should have gotten more than the advance credit paid this year, then he or she will get the additional amount next year,"" Holtzblatt said.  However, if it turns out that the taxpayer got a larger advance rebate based on their 2019 or 2018 return, the law says that they do not have to pay back the excess, she said.  To make this more concrete, Holtzblatt offered a few scenarios for a taxpayer who ended up receiving $1,000 this year rather than the maximum of $1,200: • If the 2020 tax return shows that they should have received $1,200, the taxpayer will get the additional $200 next year. • If the 2020 tax return shows that they should have received $1,000, they get nothing additional and they owe nothing back. • If the 2020 tax return shows that they should have received $800, the taxpayer does not owe back the excess $200 they received the year before. The posts say that the $1,200 coronavirus relief checks being issued this year are ""just an advance on your next tax return. … Next year, you're automatically going to owe $1,200 come tax season."" That’s not what the law says. Even if someone receives more in 2020 than their next tax return said they should have received, they will not owe back the difference, much less the entire amount. We rate the statement False.",/factchecks/2020/apr/15/youtube-videos/no-you-dont-have-pay-back-your-stimulus-check/
"['Government Regulation', 'Public Health', 'Facebook Fact-checks', 'Coronavirus', 'Facebook posts']","
Michigan's COVID-19 order doesn’t ban gardening or sale of seeds and fruit
","In a regular feature called ""How the Left Destroys the Nation,"" a website founded by the leader of a far-right group posted this headline about one state’s coronavirus response:  ""Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited."" The attack on Gov. Gretchen Whitmer, a Democrat who has been touted as a potential running mate for presumptive Democratic presidential nominee Joe Biden, was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) That’s because it’s wrong. Whitmer has issued orders directing people to stay home and limiting some commercial activity, but this claim goes too far.  The headline appears on the Geller Report, a website by Pamela Geller. She is an activist who co-founded Stop Islamization of America, also known as the American Freedom Defense Initiative. Below the headline is an article that originally appeared in The Daily Caller, a conservative-leaning publication, that reports on an executive order issued by Whitmer in response to the COVID-19 outbreak. The article does not say that the order bans gardening, but that it does restrict the sale of gardening supplies. In reality, executive order 2020-42, which went into effect April 9, 2020, requires larger stores to block off certain areas of their sales floors as a way of limiting the number of people in those stores. The order does not ban gardening or the sale of any product, including, as we mentioned in a previous fact-check, American flags. The numbers of coronavirus cases in Michigan have surged in recent weeks. As of April 14, the Wolverine State ranked fourth — behind New York, New Jersey and Massachusetts, according to the New York Times.  Nearly half of Michigan’s cases are in Wayne County, which includes Detroit, according to Johns Hopkins University. Both the state and the county have a COVID-19 fatality rate of 6%. It’s in that climate that Whitmer issued this order, subtitled the ""Temporary requirement to suspend activities that are not necessary to sustain or protect life,"" which extended and added to a stay-at-home order issued March 23. Tiffany Brown, a spokeswoman for the governor, told PolitiFact that Whitmer’s order does not ban Michiganders from buying any item. The order says that stores larger than 50,000 square feet must close areas — ""by cordoning them off, placing signs in aisles, posting prominent signs, removing goods from shelves, or other appropriate means — that are dedicated to the following classes of goods: Carpet or flooring, furniture, garden centers and plant nurseries, and paint."" Referring to that restriction at a news conference announcing the order, Whitmer said: ""If you’re not buying food or medicine or other essential items, you should not be going to the store."" As to gardening, a frequently asked questions document released by the governor’s office states: ""The order does not prohibit homeowners from tending to their own yards as they see fit."" Grocery stores, of course, remain open. And neither the order nor the FAQs mention any restriction on the sale of fruit or seeds. A headline shared on social media inaccurately describes an order that Whitmer issued in response to the coronavirus.  The order does not prohibit gardening or the sale of any particular product in Michigan. Stores in Michigan larger than 50,000 square feet must close areas for garden centers and plant nurseries, as well as those that sell carpet or flooring, furniture and paint. We rate the statement False.",/factchecks/2020/apr/15/facebook-posts/covid-order-doesnt-ban-gardening-or-sale-seeds-and/
"['Facebook Fact-checks', 'Coronavirus', 'Viral image']","
The Senate voted unanimously in favor of the stimulus bill, despite claim 44 opposed
","Americans have started to receive direct payments of $1,200 from the federal government as part of a $2 trillion bill aimed at bolstering an economy that has been hobbled by the coronavirus. But online, people continue to share a list of 44 U.S. senators — 42 Democrats and two Independents — who social media posts claim ""voted NOT to send stimulus checks."" They were flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.)  The post is wrong: On March 25, the Senate voted unanimously in favor of the stimulus package. The measure then passed the House on a voice vote, and President Donald Trump signed the bill into law on March 27.  That’s not to say there wasn’t drama along the way. Policy disagreements led 47 senators to block the bill from moving forward in a procedural vote on March 22. The next day, the same procedural vote failed 49-46 (Republicans needed 60 votes to move the bill forward and several Republican senators were in self-quarantine after Sen. Rand Paul, R-Ky., announced he tested positive for COVID-19). All 45 of the Senate’s Democrats were united in their opposition. The ""main hang-up on the bill,"" Vox reported, was that Democrats objected to $500 billion earmarked for big companies and industries affected by the coronavirus.  As the bill was then written, the money ""would be under the discretion of Treasury Secretary Steven Mnuchin, and Democrats want rules and regulations around the funds to direct them to the workers — not CEOS,"" according to Vox. Under the bipartisan bill that ultimately became law, Americans earning up ro $75,000 will receive payments of $1,200. Those making up to $99,000 will get smaller payments, and families are also set to receive an additional $500 per child.  We rate this Facebook post False.",/factchecks/2020/apr/15/viral-image/senate-voted-unanimously-favor-stimulus-bill/
"['Facebook Fact-checks', 'Coronavirus', 'Viral image']","
No, this isn’t a photo of Italian nurses kissing in a hospital
","The photo shows a man and woman, their lips almost touching, their eyes closed — and their medical masks below their chins.  Their names, according to a recent Facebook post, are Sofia and Antonio — two nurses in Italy who left their small children, Cara and Lia, in the care of grandparents so that they could spend ""day and night working at the hospital"" after the coronavirus outbreak. But they were both infected with COVID-19, the post claims, and ""a few days later they both died holding each other's hand, looking after each other, caressing each other.""  The post says the picture ""was taken while they were working in hospital, few days before Antonio got infected, unaware that this might be their last kiss."" This post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.)  We don’t know their names, but the photo was taken at the Barcelona Airport in Spain, not a hospital in Italy.  ""A couple kiss,"" reads the caption of the moment captured by Associated Press photographer Emilio Morenatti, ""at the Barcelona Airport, Spain, Thursday (March 12). Airlines and travelers are still sorting out the new travel ban that President Donald Trump announced late Wednesday, barring most foreign visitors from continental Europe for 30 days.""  Searching for news stories about Sofia and Antonio and nurses in Italy, we found none — just other posts sharing the same story that appears on Facebook.  Dozens of doctors and nurses treating coronavirus patients have died in Italy.  But this Facebook post does not accurately describe the photo it features.  We rate it False.",/factchecks/2020/apr/15/viral-image/no-isnt-photo-italian-nurses-kissing-hospital/
"['Facebook Fact-checks', 'Viral image']","
No evidence Bill Murray said social media is linked to depression
","Actor Bill Murray, famous for interacting with strangers in random, surprise real-life encounters, is appearing in unlikely places on social media, too.  The ""Groundhog Day"" star and ""Saturday Night Live"" veteran does not have verified Twitter or Instagram accounts and is not active on social media. Yet words attributed to him have been circulating widely online.  An image appearing in a Facebook post reads: ""Social media is training us to compare our lives, instead of appreciating everything we are. No wonder why everyone is depressed. - Bill Murray""  But there is no evidence that this quote is from Murray. Murray has been publicly critical of social media. In a June 2018 profile of the actor published by The Guardian, he said on the topic of social media, ""My only problem with it is that people now feel they should document their life rather than live it. ""The other night I was at a party and there was a wonderful DJ playing there, but you couldn’t dance without people pulling their phone out of their pocket and saying: ‘Let’s film ourselves dancing!’ Why don’t you film yourself dancing and I go stand over here, you know?"" But the profile doesn’t contain the words from the post circulating on Facebook. And neither do any other reports we could find.  The sentiment about comparing our lives first appeared on Twitter in January 2015, and at the time it was not attributed to Bill Murray or any other celebrity.  It has been cited for years as a Murray quote, without evidence PolitiFact could find. One of the earlier instances was in a Reddit thread. The words from the post were submitted as a Bill Murray quote on June 15, 2018. Later that day, a moderator removed the quote from a Reddit collection of popular quotes because it was suspected that the quote originated with a fan account on Twitter, rather than Murray himself, according to an explanation for the removal. The moderator promised to reinstate the quote if the user who submitted it provided evidence that it was from Murray. It was not reinstated. Murray himself does not have an official Twitter account, but there are Bill Murray parody accounts on both Twitter and Instagram.   The attribution of the quote to Murray could have originated with a post on a parody account.  One version of the post appears to be a screenshot of the quote as if it had been tweeted by a verified Bill Murray Twitter account — an account that does not exist. A Facebook post says that Bill Murray said, ""Social media is training us to compare our lives, instead of appreciating everything we are. No wonder why everyone is depressed."" While Murray has criticized the way people use social media, there is no evidence he said the words attributed to him in the Facebook post or other similar social media posts.  We rate this claim False.",/factchecks/2020/apr/15/viral-image/no-evidence-bill-murray-said-social-media-linked-d/
"['Public Health', 'Illinois', 'Coronavirus', 'Lori Lightfoot']","
Has Illinois fallen behind other states in testing for the coronavirus?
","The U.S. still lags behind a number of other countries in the share of its population that’s been tested for COVID-19. But how do individual states within the U.S. compare with one another? That’s a subject Chicago Mayor Lori Lightfoot raised at a news conference while highlighting the need for increased testing capacity in Illinois to respond to the outbreak. ""Illinois lags way behind all of our neighbors and certainly we’re in the bottom tier of states that are doing testing because of the availability,"" Lightfoot said on April 7. ""It’s not for lack of desire, it’s for lack of the tests themselves, the reagents, some of the other materials that we need to be able to process the tests."" Illinois, like many states, has struggled to expand testing due to the national shortage of tests and other supplies. And while the numbers are improving, Gov. J.B. Pritzker has said the state is still falling short of the goal he set for performing 10,000 tests per day. In an interview aired on April 14, the governor said the state is now conducting almost 8,000. But Illinois is not unique in the testing challenges it is facing, so we wondered whether the state was really as far behind as Lightfoot suggested. In response to our inquiry, a spokeswoman for the mayor’s office acknowledged testing figures have improved somewhat from several weeks ago, but provided a March 27 report from ABC 7 that found more than half of all states had done more testing than Illinois had after accounting for population size, including neighboring Wisconsin. Those results were based on data from March 26 — almost two weeks before the mayor made her comparison. Given how rapidly testing data are fluctuating, we decided to evaluate her claim based on more recent figures. To do that, we turned to data from the COVID Tracking Project, a source Lightfoot’s office pointed to in a later response. The project, which is managed and updated by volunteer journalists and scientists, gathers data from state health departments around the country and provides figures on the total number of tests conducted by both public and commercial labs. Its database shows Lightfoot was partly right and partly wrong when she said Illinois was testing at a rate that put it behind all its neighbors as well as in the ""bottom tier"" nationwide. The day Lightfoot made her claim, Illinois ranked 28 out of all 50 states for testing on a per capita basis, figures from the project show. Its ranking has improved only slightly in the time since, with the state coming in 24th as of April 14. Its current tally of just over 110,600 total tests comes out to about 8,730 tests per million residents. New York, which tops the list, has run more than 25,650 tests per million. But Lightfoot’s Illinois comparison doesn’t hold when it comes to the states it borders. On the day she made her claim, Illinois came out slightly ahead of Wisconsin, Missouri, Kentucky, Indiana and Iowa. And in the days since, its lead has continued to grow. Given how frequently testing figures change — along with differences in the ways states report their data — that lead in the Midwest may not mean much. But it’s enough to show Lightfoot is incorrect in her assertion that Illinois is trailing the region. Lightfoot said, ""Illinois lags way behind all of our neighbors and certainly we’re in the bottom tier of states that are doing testing."" At the time Lightfoot made her statement, Illinois did lag a majority of states nationally in terms of the share of its population that had been tested for COVID-19, according to data compiled by an independent reporting project. But the same dataset shows Illinois tested — and continues to test — more residents per capita than the states it borders. We rate Lightfoot’s claim Half True. HALF TRUE – The statement is partially accurate but leaves out important details or takes things out of context. Click here for more on the six PolitiFact ratings and how we select facts to check.",/factchecks/2020/apr/15/lori-lightfoot/has-illinois-fallen-behind-other-states-testing-co/
"['Congress', 'Federal Budget', 'Facebook Fact-checks', 'Coronavirus', 'AFL-CIO']","
Widespread Facebook post blames 2006 law for US Postal Service’s financial woes
","As Washington scrambled to prop up businesses stung by the impact of COVID-19, President Donald Trump reportedly threatened to reject a version of the recently-signed stimulus package that contained funding for the U.S. Postal Service. According to the Washington Post, Trump would have blocked the CARES Act had it included a $13 billion grant for the Postal Service instead of the $10 billion loan from the final version. Trump has long been critical of the Postal Service, saying as recently as April 7 that the service ""has lost billions of dollars every year"" and has an unfair relationship with Amazon.  But a widespread Facebook post says Trump’s frustrations are misguided, and that members of his own party are actually to blame for the Postal Service’s financial problems. ""The Postal Service is not losing money because of Amazon,"" the post says. ""It’s losing money because in 2006, the Republican-led Congress passed a law forcing it to prepay its pensions for 75 years, which no other corporation does. This was meant to bankrupt it so it’s business could be privatized for profit. Without this law, the Postal Service would be turning a profit."" The post has been around more than a year, but it was picked up April 13 by the AFL-CIO, a federation of labor unions. It was flagged as part of Facebook’s efforts to combat potential false news and misinformation on its News Feed. (Read more about our partnership with Facebook.)  In this case, the post is accurate in some ways, and misleading in others. Kalina Newman, a spokesperson for the AFL-CIO, cited a 2010 Postal Service report and a CNBC article. A lame-duck Republican Congress did pass a financially burdensome law in 2006 requiring the Postal Service to pre-fund health benefits for future retirees, and the service’s deal with Amazon hasn’t proven to be the money drain that Trump has said it is. But the service has more financial problems than just the requirements of the 2006 law. We won’t weigh in on whether the law was ""meant to bankrupt"" the Postal Service. The Postal Service is a unique agency. It's meant to be self-sustaining, paying for itself from the money it makes off postage and other daily mail services.  But it also has to follow rules set by Congress that result in higher costs — notably, it’s expected to deliver mail daily and keep postage rates flat for all parts of the country. The rise of the internet tanked the volume of first-class mail in circulation, which peaked in 2001 and has dropped every year since. Costs, on the other hand, haven’t gone down.  The coronavirus has sent those problems spiraling out of control. Mail volumes have declined and sales are ""plummeting,"" Postmaster General Megan Brennan said in a recent statement.  A U.S. Postal worker makes a delivery with gloves and a mask in Warren, Michigan, on April 2, 2020. (AP/Sancya) ""We now estimate that the COVID-19 pandemic will increase the Postal Service’s net operating loss by more than $22 billion dollars over the next 18 months, and by over $54 billion dollars over the longer term,"" Brennan said. While the Postal Service has seen declines in first-class and marketing mail, growth in shipping and packaging — which includes Amazon — has been a bright spot.  In 2019, the Postal Service reported a net loss of $8.8 billion, but the shipping and packages segment of its business increased revenue by $1.3 billion, or 6.1%, over 2018. Amazon and other bulk suppliers do get a special rate, as the Postal Service provides discounts to companies for which it does last-mile delivery. But it’s at least a break-even venture.  That’s because the 2006 Postal Accountability and Enhancement Act — the law responsible for the retiree health benefit requirement — made it illegal for the Postal Service to price parcel delivery below its cost. One study said the Postal Service could be charging more, however.  The 2006 law also established a fund for Postal Service retiree health benefits. It required prepayment of those benefits according to a 50-year schedule, starting with 10 years of statutorily prescribed payments of roughly $5 billion from 2007 to 2017.  Previously, the service funded the benefits on a pay-as-you-go basis. The act was passed by a Republican-led Congress. But it dealt with retiree health benefits, not pensions, said David Partenheimer, a spokesman for the Postal Service. There’s also some confusion over whether the Postal Service was forced to prepay benefits ""for 75 years,"" as the Facebook post said. The language of the law doesn’t mention 75 years, and Partenheimer said the Postal Service has not used that timeframe to describe the requirement. In 2012, the Government Accountability Office said the act ""did not require USPS to prefund 75 years of retiree health benefits over a 10-year period"" but that the ""payments would be projected to fund the liability over a period in excess of 50 years, from 2007 through 2056 and beyond."" Regardless, Partenheimer told us that ""the pre-funding requirement included in the 2006 law is a major reason for our financial situation, along with an outdated business model."" The Postal Service began defaulting on its payments in 2012. A fact sheet said that without defaulting, the service ""would not have been able to pay our employees, our suppliers, or deliver the mail"" — a point the postmaster general reiterated in 2019 congressional testimony. James O’Rourke, a teaching professor of management at the University of Notre Dame, said the Facebook post is ""more-or-less correct"" about the 2006 law. ""This advance funding requirement places a burden of about $6.6 billion on the postal service that would not exist if they followed a pay-as-you-go approach,"" O’Rourke said. ""This burden has quite nearly bankrupted the USPS over a 15-year period."" But Jim Campbell, a private attorney and an expert on postal service laws, said the 2006 law also freed the Postal Service of a prior obligation to cover pension costs for military service its employees completed before joining the Postal Service.  A 2009 report from the nonpartisan Congressional Research Service said that shift relieved the Postal Service of a $27 billion cost. Campbell said that when the 2006 law was enacted, it was expected that relief from prior costs would ""more or less completely offset the new obligation."" Still, no other federal agency faces a similar pre-funding mandate, O’Rourke said. Private companies that do pre-fund their future retirees’ health benefits don’t usually cover 100% of those costs in advance, a 2015 CRS report said. The Facebook post suggests that if the Postal Service could get rid of the 2006 law, everything else would be fine. But the reality is more bleak — especially now. ""The problem with the Postal Service is just much more fundamental than this,"" Campbell said. It does appear that the law’s elimination would have brought some relief. The progressive Institute for Policy Studies wrote that ""if the costs of this retiree health care mandate were removed from the USPS financial statements,"" the Postal Service would’ve reported operating profits from 2013 through 2018. That’s accurate, according to a chart from the Trump administration’s 2018 report on the Postal Service. In congressional testimony last year, Postal Service board member David Williams said the pre-funding requirement has been ""devastating"" not only because it limited other spending, but also because it ""wiped out our entire ability to make capital investments"" to modernize. Still, as we noted in 2011, the Postal Service’s problems are greater than the retirement rules.  The service’s own fact sheet says a House bill to scrap the pre-funding requirement ""will not reduce our underlying liability for retiree health benefits, nor improve our cash flow or long-term financial position."" COVID-19 has worsened that position further in recent weeks. ""The USPS is forecast to lose tens of billions of dollars over the next decade,"" the Trump administration’s 2018 report said. ""Standalone proposals, such as forgiving the prefunding of post-employment benefits or renegotiating labor contracts, will be insufficient."" ""If left unattended, closure of the U.S. Postal Service in the years just ahead remains a possibility,"" O’Rourke added. A Facebook post said: ""The Postal Service is not losing money because of Amazon. It’s losing money because in 2006, the Republican-led Congress passed a law forcing it to prepay its pensions for 75 years, which no other corporation does … Without this law, the Postal Service would be turning a profit."" The Postal Service isn’t losing money from its deal with Amazon. But the 2006 law requiring the pre-funding of health benefits for future retirees — not pensions — has put a financial strain on the Postal Service and hurt its ability to turn a profit in some recent years.  However, the Postal Service has more financial problems than just the requirements of the law.  We rate this statement Half True.",/factchecks/2020/apr/15/afl-cio/widespread-facebook-post-blames-2006-law-us-postal/
"['Facebook Fact-checks', 'Coronavirus', 'Facebook posts']","
Fact-checking posts about mass graves in NYC
","Harrowing images of wooden caskets being lowered into mass graves in New York City circulated on social media as the city responded to the COVID-19 pandemic. The images and related video footage are accurate depictions of recent burials on Hart Island in the Long Island Sound. That said, there have been some misconceptions about the mass graves. Posts about the grave site were flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.)  First, mass burials didn’t begin on Hart Island during the COVID-19 pandemic. The city has used the location as a public cemetery for over 150 years, burying unclaimed people and those whose loved ones can’t afford private burials.  Second, not all locals who die from COVID-19 are being buried there, as some posts have suggested. The site is still designated for deceased people with no known next of kin. But as the city struggles with the mounting death toll amid the pandemic, burials on the island have dramatically increased in recent weeks.   There are usually about 25 burials on the island each week, the New York mayor’s press secretary Freddie Goldstein told CNN. But that number has climbed to nearly 25 each day. The island’s interment operation is managed by the city’s Department of Correction, and inmates usually assist in the burials. But that has changed since the pandemic. DOC spokesperson Jason Kersten has said that city inmates are not currently involved with the burials: ""For social distancing and safety reasons, city-sentenced people in custody are not assisting in burials for the duration of the pandemic. Contracted laborers are performing this important work under DOC supervision,"" according to a report by the Gothamist. Bodies are ordinarily held at the city’s morgues anywhere from 30 to 60 days, Goldstein said. But to make room for the influx of deceased individuals during the pandemic, the city’s medical examiner’s office announced a new policy of holding unclaimed bodies for only up to 15 days before they are transferred to the island. New York City’s Hart Island has been used as a public cemetery for unclaimed bodies since the 1800s, but the city’s staggering death toll amid the COVID-19 pandemic has dramatically increased the number of burials on the island.  Social media posts about the burials are mostly accurate, but many need additional information. We rate this Mostly True. ",/factchecks/2020/apr/15/facebook-posts/fact-checking-posts-about-mass-graves-nyc/
"['Tennessee', 'Facebook Fact-checks', 'Wisconsin', 'Coronavirus', 'Viral image']","
These headlines don’t prove “fake news” about COVID-19 deaths
","COVID-19 has killed more than 125,000 people worldwide, according to Johns Hopkins University. But a Facebook post suggests that reports of fatalities related to the coronavirus are overblown, or even manufactured.  ""Corona is so bad, this guy died twice! #FakeNews,"" reads the text above what look like screenshots of two news articles. In the first, a headline reads, ""69-year-old retired Milwaukee police lieutenant died from COVID-19."" A photo underneath shows a man in a suit and glasses. The second screenshot shows the same picture but with this headline: ""University of Memphis professor dies from coronavirus, report says."" This post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.)  The headlines are authentic: On March 22, the Fox News affiliate in Milwaukee reported on a 69-year-old retired police lieutenant who died from COVID-19. On March 23, the Fox affiliate in Memphis reported on the coronavirus death of a University of Memphis professor. Both stations aired the same photo with their stories.   That’s because Dr. Lenard Wells spent 30 years working for the Milwaukee Police Department before he started teaching at the University of Memphis, according to news reports. He was an instructor in the Department of Criminology and Criminal Justice.  The two reports describe the same person’s (one) death. We rate this Facebook post False.",/factchecks/2020/apr/15/viral-image/these-headlines-dont-prove-fake-news-about-covid-1/
