tags,sub_header,text_body,quote_href
"['Elections', 'Facebook Fact-checks', 'Viral image']","
A CNN chyron said, “Antifa has just taken responsibility for storming Capital Hill.”
","There’s no evidence that antifa activists were involved in the mob of President Donald Trump supporters who stormed the U.S. Capitol on Jan. 6.  So don’t fall for a doctored CNN chyron with misspelled words that claims antifa has taken credit for the attack.  ""Antifa has just taken responsiblitly for storming Capital Hill,"" reads the text below an image of people carrying Trump flags on Capitol Hill.   A post sharing this image was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) A spokesperson for CNN told PolitiFact that the chyron was doctored and that the news network did not report this. Those words do not appear in the original broadcast, as this photo published by The Dispatch Fact Check shows.  We rate this Facebook post False.  This fact check is available at IFCN’s 2020 US Elections #Chatbot on WhatsApp. Click here, for more.",/factchecks/2021/jan/08/viral-image/cnn-chyron-said-antifa-has-just-taken-responsibili/
"['Elections', 'Facebook Fact-checks', 'Facebook posts']","
No, Mike Pence wasn’t arrested
","Capitol police whisked Vice President Mike Pence out of the Senate chamber to safety on Jan. 6 as a mob of President Donald Trump’s supporters stormed the U.S. Capitol.  But on social media, some people reported that Pence had actually been arrested.  ""Multiple reports of Mike Pence being arrested,"" read one widely-shared Facebook post. ""Pence being arrested today??"" another said.  These posts were flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) There’s no evidence to support that Pence was arrested that day or since, a news event that would certainly have generated more than a few headlines.  In fact, Pence continued to tweet after he was escorted out of the chamber that afternoon. People who are under arrest generally aren’t allowed to keep posting on social media.  ""The violence and destruction taking place at the US Capitol must stop and it must stop now,"" Pence tweeted. ""Anyone involved must respect law enforcement officers and immediately leave the building.""  That evening, Devin O’Malley, Pence’s press secretary, tweeted that Pence had returned to the Senate to resume certifying President-elect Joe Biden’s victory, a process that was interrupted by the intruders. ""He never left the Capitol,"" O’Malley said. ""@VP was in regular contact w/ House & Senate leadership, Cap Police, DOJ, & DoD to facilitate efforts to secure the Capitol & reconvene Congress."" A couple hours later, Americans could see for themselves that Pence wasn’t in custody when he presided over the televised joint session of Congress. ""Today was a dark day in the history of the United States Capitol,"" he said. On Jan. 8, he tweeted again for the first time since the attack, saying he and his wife were saddened by the death of the U.S. Capitol police officer who died that day.  We rate claims that he was arrested False. This fact check is available at IFCN’s 2020 US Elections #Chatbot on WhatsApp. Click here, for more.",/factchecks/2021/jan/08/facebook-posts/no-mike-pence-wasnt-arrested/
"['Elections', 'Facebook Fact-checks', 'Jan. 6', 'Viral image']","
No, the FBI didn’t confirm antifa activists breached the Capitol
","Two days after a mob of President Donald Trump’s supporters stormed the U.S. Capitol — an assault that caused lawmakers to flee and left five people dead — we’ve debunked several falsehoods blaming antifa for what happened.  There’s nothing to back up an assertion from Mo Brooks, a Republican congressman from Alabama, that ""evidence is growing"" that antifa activists orchestrated the attack. Similarly, Texas Attorney General Ken Paxton has wrongly said that the people who stormed the Capitol ""have been confirmed to be antifa.""  And the evidence that some people have pointed to — reports that a facial recognition firm confirmed that ""antifa infiltrated the Trump rally"" — is inaccurate. Rather, the company said it identified people associated with Nazi groups.  So we were skeptical of a supposed breaking news item circulating on Facebook by the end of the week.  ""The FBI just confirmed that it was ANTIFA, not Trump supporters who breached the Capital,"" the post said, misspelling Capitol. ""It’s reported that 2 captured had MAGA hats on as a ruse. Remember who ANTIFA works to promote and how they work. Now, when will you hear a retraction, apology or even this news on CNN? Don’t hold your breath. That’s not their policy.""  This post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) On Jan. 8, FBI assistant director Steven D’Antuono said in a press briefing that the agency has ""no indication"" that antifa played a role in the riot. On Jan. 7, U.S. Attorney Erica MacDonald and FBI special Agent in Charge Michael Paul, issued a joint statement on the violence at the Capitol. It mentioned neither antifa nor the president’s supporters, but said the FBI is ""seeking information that will assist in identifying individuals who are actively instigating violence in Washington D.C."" As we’ve previously reported, there’s no way to identify everyone who participated in the mayhem on Jan. 6. But no one claiming that antifa activists stormed the Capitol has provided legitimate proof, while the evidence that Trump supporters were involved is indisputable. We rate this Facebook post Pants on Fire. This fact check is available at IFCN’s 2020 US Elections #Chatbot on WhatsApp. Click here, for more.",/factchecks/2021/jan/08/viral-image/no-fbi-didnt-confirm-antifa-activists-breached-cap/
"['Facebook Fact-checks', 'Jan. 6', 'Facebook posts']","
No, the Simpsons didn’t predict the Capitol riots. Those images are edited
","After almost every major news event, rumors tend to circulate online that claim ""The Simpsons,"" somehow predicted whatever it was that happened. It’s not like the animated TV show has never predicted the future — it has — a number of times, including Donald Trump’s election. But it didn’t foretell what happened on Jan. 6 at the U.S. Capitol, as some social media posts claim. ""The Simpsons did it again,"" said one viral Facebook post that features an image of the show’s character Groundskeeper Willie waving an American flag at the Capitol building dressed in the exact same horned garb as a costume donned by one of the Pro-Trump rioters who breached the building. The post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) The photo taken inside the Capitol building on Jan. 6 shows Jake Angeli, a Trump supporter and well-known QAnon conspiracy theorist. But the photo of the horned Groundskeeper Willie is edited. First, it’s clear that, in an uncropped version of the photo, which shows that Willie is joined by the Simpson’s family at an animated Capitol building, that the characters were pasted onto the background. Second, this image of Willie has not appeared in any Simpsons episode. Willie has never been seen in any horned helmet, tattoos or American flag. The image of Willie used in this post showing the character with his arm raised appears to come from the Simpsons Tapped Out mobile game, as many pointed out online. In it, his upper body shows no tattoos and his red hair is unfettered by any headdress. No matter how badly you may have wanted this to be true, it’s not. Pants on Fire!",/factchecks/2021/jan/08/facebook-posts/no-simpsons-didnt-predict-capitol-riots-those-imag/
"['Elections', 'Facebook Fact-checks', 'Facebook posts']","
There’s no Harris plot to oust Biden and appoint Pence
","As Democratic leaders call on Vice President Mike Pence to invoke the 25th Amendment to remove President Donald Trump, some people are speculating about how that power could be wielded in future administrations. And one wild theory is spreading on social media: that the incoming vice president will oust President-elect Joe Biden and tap Pence to replace her.  ""I heard a rumor @KamalaHarris is planning on pulling the 25th Amendment on @JoeBiden the minute he is sworn in, and then appointing @MikePence as her Vice-President,"" read one Facebook post. ""Is this true?"" It was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) We reached out to former Senate candidate Shiva Ayyadurai, who wrote the Facebook post. Ayyadurai — who lost in the Massachusetts Republican primary — did not immediately respond to our email about the claim.    We also did not hear back from the Biden-Harris campaign.  But there is no evidence to substantiate this theory. A little background: The 25th Amendment says that if the vice president and a majority of the Cabinet declare that the president can no longer carry out his duties, the vice president would become the acting president. In October, following Trump’s diagnosis with COVID-19, House Speaker Nancy Pelosi introduced a bill to establish a commission that could be tasked with determining if a president is no longer fit for office in accordance with the 25th Amendment. Soon after, Trump tweeted without evidence that Pelosi was ""looking at the 25th Amendment in order to replace Joe Biden with Kamala Harris."" There was no factual basis for that claim either. Now that the amendment is in the news again, Biden and Harris have not commented on calls to use it to remove Trump. ""President-elect Biden and Vice President-elect Harris are focused on their duty — preparing to take office on Jan. 20 — and will leave it to Vice President Pence, the cabinet and the Congress to act as they see fit,"" Andrew Bates, a spokesperson for the Biden transition, told the New York Times.  We’ve previously fact-checked other unfounded allegations that hinge on the fears of some conservatives that Biden is a ""Trojan Horse"" for a Harris presidency. Some social media posts have included the inaccurate claim that Pelosi would automatically become Harris’ vice president. And we find no credible evidence to suggest that there is any discussion of Harris seeking to replace Biden once sworn in. It’s especially unfathomable that Harris, a Democrat, would nominate Pence, a Republican, as her vice president if she replaced Biden. If that were to happen, and Harris were then to leave the office of the president, she would effectively hand over power to the other party — Pence would become the new president.  The claim that Harris plans to oust Biden and appoint Pence as her vice president is False. This fact check is available at IFCN’s 2020 US Elections #Chatbot on WhatsApp. Click here, for more.",/factchecks/2021/jan/08/facebook-posts/theres-no-harris-plot-oust-biden-and-appoint-pence/
"['Texas', 'Jan. 6', 'Ken Paxton']","
Texas Attorney General advances antifa conspiracy theory after Capitol riot
","Not long after Texas Attorney General Ken Paxton addressed a large ""Save America"" rally of Trump loyalists outside the White House on Wednesday, they marched on the Capitol and breached the building as Congress sought to ratify President-elect Joe Biden’s electoral victory.  But Paxton had his own ideas about the mob carrying pro-Trump flags and signs.  On Thursday morning, he took to Facebook to advance a conspiracy theory that the people who overtook the Capitol were not Trump supporters, but members of antifa.  ""Those who stormed the capitol yesterday were not Trump supporters. They have been confirmed to be Antifa,"" Paxton wrote. ""Violence is not the answer.""  Paxton’s post cited two sources: a screenshot of a tweet by right-wing journalist Paul Sperry and a screenshot of a Washington Times article with the headline, ""Facial recognition firm claims antifa infiltrated Trump protestors who stormed capitol.""  On Wednesday, as Capitol Hill police removed the rioters from the Capitol, Paxton published something similar. People who stormed the building following a Trump rally ""are not Trump supporters,"" he tweeted, citing the screenshot of Sperry’s tweet.   ""BREAKING: Former F.B.I. agent on the ground at U.S. Capitol just texted me and confirmed that at least 1 ‘bus load’ of Antifa thugs infiltrated peaceful demonstrators as part of a false Trump flag ops,"" Sperry’s tweet reads.   Sperry's tweet has since been deleted. Sperry, a former Washington bureau chief for Investor's Business Daily, has authored several anti-Muslim books with titles like, ""Infiltration: How Muslim Spies and Subversives Have Penetrated Washington,"" and ""Muslim Mafia: Inside the Secret Underworld That’s Conspiring to Islamize America."" He has not responded to questions sent to him via email.  Paxton’s second source alleging that Wednesday’s mob is ""confirmed to be Antifa,"" the Washington Times article, was published about 8:15 p.m. Wednesday by news and opinion writer Rowan Scarborough. The story sources an unnamed ""retired military officer"" who told the Times ""that the firm XRVision used its software to do facial recognition of protesters and matched two Philadelphia Antifa members to two men inside the Senate."" The newspaper has since retracted the report, but not before Rep. Matt Gaetz, R-Florida, cited it later that day on the House floor, saying that ""some of the people who breached the Capitol today were not Trump supporters, they were masquerading as Trump supporters and were in fact members of the violent terrorist group antifa.""  XRVision, a facial recognition technology company based in Singapore, issued a statement to PolitiFact and BuzzFeed News Thursday morning saying that the company sent the Washington Times a cease and desist letter asking it to retract the story and issue an apology. XRVision’s software identified two members of a Neo-Nazi organization and a Q-Anon supporter, not members of antifa. The company said it distributed that imagery to a handful of individuals for private consumption only.   The company said it does not know the identity of the ""retired military officer"" who gave the Washington Times the information it based its report on.  ""XRVision takes pride in its technology's precision and deems the Washington Times publication as outright false, misleading, and defamatory,"" the company said in its statement.   The Times issued a correction to the story at around 5:30 p.m. Thursday after an inquiry from PolitiFact, saying that ""The Washington Times erroneously reported late Wednesday that facial recognition technology backed up that speculation and identified two Antifa members. In fact, XRVision has not identified any members of that far-left movement as being part of the attack."" Paxton's office did not respond to a request for comment.  As Wednesday’s events turned chaotic, Trump himself identified the mob as his own supporters in a video posted to Twitter, where he asked them to disperse peacefully, adding, ""We love you. You’re very special.""  One of the rioters identified in multiple photographs, Jake Angeli, also known as the ""Q Shaman,"" easily spotted in his horned fur cap, rebuffed allegations that he was a masquerading member of antifa.   ""I am not antifa or (Black Lives Matter). I am a Qanon & digital soldier,"" Angeli posted to Twitter.   Others recorded videos from inside the Capitol, identifying themselves as patriots, including Jenny Cudd, a former Midland mayoral candidate who said she broke into House Speaker Nancy Pelosi's office.  She told the Midland Reporter-Telegram, without offering evidence, that antifa activists broke through Capitol barriers and assaulted police officers before she arrived. Paxton published two social media posts following Wednesday’s pro-Trump riot at Capitol Hill saying that the rioters were not Trump supporters, but antifa.   Paxton based his claim on two sources — a deleted tweet and a retracted Washington Times article. Beyond those dubious sources, there’s no evidence showing that those who stormed the capitol were antifa.   We rate Paxton’s claim Pants on Fire. ",/factchecks/2021/jan/08/ken-paxton/texas-attorney-general-falsely-states-antifa-storm/
"['Guns', 'Wisconsin', 'Jan. 6', 'Jonathan Brostoff']","
Capitol Police, not Secret Service, shot and killed woman in U.S. Capitol assault
","The unprecedented Jan. 6, 2021, assault on the U.S. Capitol spawned a predictable array of online rhetoric about who was involved and what exactly happened. Many details were still emerging a day later, but we know the mob fueled by and in support of President Donald Trump forced its way into the House and Senate chambers after a series of f violent clashes with law enforcement. When the dust cleared, more than 50 police officers were injured and four people were dead — three from what authorities termed medical emergencies, and one from a gunshot wound. Wisconsin state Rep. Jonathan Brostoff, D-Milwaukee, focused on the woman shot and killed in a Jan. 7 tweet, describing the matter this way: ""The Trump Terrorist who was put down during the violent mob assault wasn’t (as they claimed) shot by the Capitol Police, they were (physically) on her side. Instead it was a secret service agent who discharged his firearm while doing his duty to protect democracy."" The Secret Service claim caught our eye. Let’s take a closer look. After an incendiary speech from Trump the morning of Jan. 6, thousands of his supporters marched to the Capitol. It was a gathering long planned and promoted online by Trump backers and conspiracy theorists. In what experts have called a catastrophic failure of security, the group not only moved through barriers around the building but broke through windows to enter the building itself.  The deadly showdown occurred in a hallway where Capitol Police had used furniture to barricade a glass door. Witness video (warning, graphic content) shows a plain-clothes officer standing with a gun drawn. He fires once as a woman later identified as Ashli Babbitt climbs through a broken window adjoining the door. Babbitt falls to the floor, where she is immediately treated by uniformed officers on her side of the barricade. A Jan. 7 news release by Capitol Police said she was taken to a nearby hospital where she died of her injuries. U.S. Rep. Markwayne Mullin, R-Okla., told Good Morning America he was in the hallway behind the officer who shot and killed Babbitt. ""When they broke the glass in the back, the (police) lieutenant that was there, him and I already had multiple conversations prior to this, and he didn't have a choice at that time,"" Mullin said in a Jan. 7 interview. ""The mob was going to come through the door, there was a lot of members and staff that were in danger at the time. And when he (drew) his weapon, that's a decision that's very hard for anyone to make and, once you draw your weapon like that, you have to defend yourself with deadly force."" Babbitt, a 35-year-old San Diego woman, was a 14-year Air Force veteran who served four tours as a high-level security official, KUSI-TV in San Diego reported. Her husband told the station she was an avid Trump supporter. Babbitt also backed the violent QAnon conspiracy theory, with 21 tweets referencing that slogan since February 2020, according to the Daily Beast. The site reported that Babbitt posted Jan. 5 that the United States would soon see ""The Storm,"" a day of reckoning the conspiracy theorists believed was coming for deep-state pedophiles, sex traffickers and Trump opponents. Brostoff said his claim was based on watching witness video that showed a non-uniformed officer shooting Babbitt.  But he’s wrong. A statement by Capitol Police Chief Steven Sund said Babbitt was shot by a sworn Capitol Police officer who has been placed on administrative leave in line with agency policy. That’s in line with the description from Mullin, who witnessed the shooting and talked to the officer involved. In light of that information, Brostoff said he ""may well have been misinformed"" and deleted his tweet. Brostoff claimed a Secret Service agent was responsible for the lone shooting death in the Jan. 6 assault on the U.S. Capitol. But he now acknowledges that was incorrect. Law enforcement confirmed later that day a Capitol Police officer pulled the trigger. We rate this claim False.",/factchecks/2021/jan/08/jonathan-brostoff/capitol-police-not-secret-service-shot-and-killed-/
"['Elections', 'Crime', 'Facebook Fact-checks', 'Jan. 6', 'Instagram posts']","
No, the storming of the Capitol wasn’t a false flag
","Supporters of President Donald Trump stormed and occupied the U.S. Capitol on Jan. 6. As the mob could be heard shouting outside the doors of the Senate, police escorted first Vice President Mike Pence and then senators out of the chamber. The intruders took turns posing for photographs at the dais.  But online, another narrative is unfolding as some deny what happened and instead push ""false flag"" claims. (False flags are supposed covert operations designed to deflect blame. They are frequently the subject of conspiracy theories.) ""The moment we realized this is a staged psyop,"" someone tweeted, sharing a video of a Capitol police officer retreating as a mob of people walks toward him.  Other social media users have shared an image of a man behind the dais in the Senate chamber with his arm raised. Standing above him in the gallery, a photographer is pointing his camera down.  The photographer is circled and a red arrow is drawn pointing to another red circle around the man at the dais.  ""This look staged to you?"" reads the text over the image. ""Fist in the air classic Trump supporter signal, right?""  But text elsewhere on the photo seems to refute that illusion: ""NOT MAGA,"" it says. ""I have friends in DC now and they are saying don’t believe the media,"" said one Instagram post that shared the image. ""Antifa is who stormed the capital through the back. Protesters are in the front praying and singing. They are looking to divide us even more. They are also blocking live streams from real people. Why on earth would they do that? They don’t want you to see what’s really going on.""  This post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) We’ve already debunked several falsehoods blaming antifa for what happened at the Capitol.   We’ve also found that, contrary to rumors on both sides of the political spectrum, evidence so far has shown that Capitol Police were outnumbered and overwhelmed by the rioters and forced to retreat.   To dismiss the insurrection as a false flag is to dismiss the testimony of dozens and dozens of lawmakers, government employees and journalists who were at the Capitol that day to cover Congress certifying the victory of President-elect Joe Biden.  Rep. Patrick Fallon, a Republican from Texas, recalled on Facebook that ""the mob reached the actual doors to the House Chamber and there was visible concern on everyone’s faces."" He described lawmakers breaking off furniture ""to make clubs to defend the US House of Representatives."" Reporters were initially stuck in the gallery on the third floor overlooking the chamber, CBS News reporter Grace Segers wrote in a story about what it was like to be there. NBC News reporter and producer Frank Thorp posted a video from the gallery showing intruders roaming the Senate floor and looking through desks.   Jeffrey Rosen, the acting attorney general Trump appointed to replace William Barr, issued a statement on Jan. 7 saying that the ""nation watched in disbelief as a mob breached the Capitol Building and required federal and local law enforcement to help restore order.""  Capitol Police Chief Steven Sund said, ""The violent attack on the U.S. Capitol was unlike any I have ever experienced in my 30 years in law enforcement here in Washington.""  There is no evidence that it was staged, a psychological operation, or a false flag. We rate these claims False.",/factchecks/2021/jan/07/instagram-posts/no-storming-capitol-wasnt-false-flag/
"['Facebook Fact-checks', 'Facebook posts']","
Quotes by 4 Democrats twisted to make it look like they endorsed riots
","After pro-Trump rioters stormed the U.S. Capitol on Jan. 6, some have taken to social media to criticize liberals who have condemned the breach, calling them hypocrites for supporting the Black Lives Matter protests over the summer. One popular Facebook post targets four Democratic women in Congress: U.S. Rep. Ayanna Pressley, Vice President-elect Kamala Harris, U.S. Rep. Maxine Waters, and House Speaker Nancy Pelosi. Their faces are pictured in front of burning buildings. Each photo includes a quote purportedly from the lawmaker that sounds like she is encouraging unrest. The post claims these are ""direct quotes"" from when Black Lives Matter ""was BURNING down cities and killing people in the streets!""  The post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) Let’s take it one quote at a time. Ayanna Pressley According to the post, Pressley, D-Mass., said of the Black Lives Matter protests that ""there needs to be unrest in the streets.""  Pressley did call for ""unrest in the streets"" in an Aug. 15 interview with Tiffany Cross on MSNBC’s ""AM Joy"" show. ""This is as much about public outcry and organizing and mobilizing and applying pressure so that this GOP-led Senate and these governors that continue to carry water for this administration, putting the American people in harm’s way, turning a deaf ear to the needs of our families and our communities — hold them accountable,"" she said. ""Make the phone calls, send the emails, show up,"" she added. ""You know, there needs to be unrest in the streets for as long as there’s unrest in our lives."" Pressley received swift backlash with critics accusing her of condoning lawlessness. Pressley said she didn’t expect that reaction.  ""There are moments in real time when you’re offering something — on a stage in a dais, in an interview — where you become aware: ‘I’m going to experience a lot of vitriol for this,’"" Pressley recalled about her comment in a Jan. 3 USA Today article. ""I have to say, for this particular moment, I had not anticipated that, because it was a framing that I have used many times before."" There was no indication Pressley necessarily meant anything other than peaceful protest.  Kamala Harris The quote attributed to Harris, that ""protesters should not let up,"" is legitimate, but she was neither referring to riots nor condoning people burning down buildings. Speaking remotely to late-show host Stephen Colbert in June 2020, Harris voiced support for the racial justice protests that were going on — but she didn’t say she wanted riots to continue.  ""This is a movement, I’m telling you, they’re not going to stop, and everyone beware, because they’re not going to stop before Election Day in November, and they’re not going to stop after Election Day,"" she said. ""And everyone should take note of that, on both levels, that they’re not going to let up, and they should not, and we should not.""  In a speech on Aug. 27, Harris said she supported peaceful protesters. ""We should not confuse them with those looting and committing acts of violence,"" she said. Maxine Waters Rep. Maxine Waters, D-Calif., is quoted as saying: ""If you see anybody from that Cabinet in a restaurant, in a department store, at a gasoline station, you get out and create a crowd and you push back on them, and you tell them they’re not welcome anymore, anywhere."" Waters’ comment came in 2018 at a Los Angeles rally after a Virginia restaurant owner refused to serve then-White House press secretary Sarah Huckabee Sanders. It had nothing to do with the Black Lives Matter movement or riots. Waters urged attendees at the event to keep ""pushing back"" against members of the Trump administration with whom they disagreed.  ""You think we’re rallying now? You ain’t seen nothing yet,"" Waters said, according to a HuffPost report. ""Already you have members of your Cabinet that are being booed out of restaurants ... protesters taking up at their house saying ‘no peace, no sleep.’"" ""If you see anybody from that Cabinet in a restaurant, in a department store, at a gasoline station, you get out and you create a crowd and you push back on them and you tell them they’re not welcome anymore, anywhere,"" she added. Her comment was met with condemnation from Republicans and distance from some Democrats. Nancy Pelosi  Pelosi’s alleged riot quote — ""I just don’t know why there aren’t uprisings all over the country. Maybe there will be"" — was said over two years ago about the Trump administration’s policy of separating migrant children from their parents at the U.S.-Mexico border.  On June 14, 2018, Pelosi said that the National Association of Evangelicals told Congress that the U.S. refugee resettlement system was the ""crown jewel of American humanitarianism."" ""And in order to do away with that crown jewel, they're doing away with children being with their moms,"" she said. ""I just don't even know why there aren't uprisings all over the country. And maybe there will be, when people realize that this is a policy that they defend."" A Facebook post features statements made by four Democratic leaders and claims the comments are all direct quotes that were made ""when BLM was BURNING down cities and killing people in the streets!"" This is misleading. Some of the quotes are legitimate, and were made during or around the height of the Black Lives Matter protests over the summer.  Some of the statements received backlash, but none specifically indicated that they meant anything besides peaceful protest. Harris, in particular, condemned violent rioters and said she supported peaceful protesters.  Other comments were made years ago and were not referring to any looting or violent civil unrest that occurred during riots in 2020.  The Facebook post contains an element of truth but ignores critical facts that would give a different impression. We rate it Mostly False.",/factchecks/2021/jan/07/facebook-posts/quotes-4-democrats-twisted-make-it-look-they-endor/
"['Elections', 'Public Safety', 'Jan. 6', 'Mo Brooks']","
Mo Brooks pushes baseless claim that antifa orchestrated Capitol riots
","Rep. Mo Brooks, R-Ala., asked people not to ""rush judgment"" on who was behind the riots at the U.S. Capitol on the day Congress convened to affirm President-elect Joe Biden’s election victory. ""Please, don’t be like #FakeNewsMedia, don’t rush to judgment on assault on Capitol. Wait for investigation. All may not be (and likely is not) what appears. Evidence growing that fascist ANTIFA orchestrated Capitol attack with clever mob control tactics,"" Brooks tweeted Jan. 7. Law enforcement officials are investigating the chaos and violence that transpired Jan. 6 when a mob stormed the federal building and forced Vice President Mike Pence and lawmakers to evacuate their chambers. Antifa is short for anti-fascist; the term is often used to describe a loose collection of activists who rally against fascism and far-right groups. We reviewed videos, photos, news reports and social media posts around the siege. Our review shows that the rioters were President Donald Trump’s supporters. The evidence that the rioters were part of ""antifa,"" or that the assault was organized by that coalition, is weak. The claim is being made by supporters of Trump in an effort to distance themselves from the lawlessness at the capitol. Before the mob breached the Capitol Jan. 6, Trump greeted supporters at a rally and repeated many baseless claims of election fraud.  He told the crowd: ""I know that everyone here will soon be marching over to the Capitol building to peacefully and patriotically make your voices heard."" But other parts of his remarks had a different tone. ""You'll never take back our country with weakness. You have to show strength and you have to be strong. We have come to demand that Congress do the right thing,"" Trump said. Photos show people inside the Capitol waving Trump flags and Confederate flags, donning sweaters, sweatshirts, beanies, red hats, green hats and other garments that said ""Trump"" or his campaign slogans, ""Make America Great Again"" and ""Keep America Great."" Lin Wood, a Trump ally and an attorney who has filed lawsuits seeking to overturn the presidential election, tweeted a photo of a man he described as an antifa activist. But the man supports Trump and the baseless QAnon conspiracy theory; he’s shared those opinions with his own Arizona community for well over a year. He replied to Wood and told him he was wrong, that he was not antifa. (Wood’s account has been suspended.) A California Republican official also shared a picture on Twitter claiming that it showed men aligned with antifa. PolitiFact California rated her false claim Pants on Fire, noting that  journalists who track far-right extremism identified one of the men in the picture as a neo-Nazi, not an antifa supporter. Facebook posts claimed that a facial recognition firm ""confirmed antifa infiltrated the Trump rally in D.C."" But that’s not true. An attorney for the firm XRVision told PolitiFact in a statement that the company analyzed footage from the Capitol, identified several people and shared that information with law enforcement. The firm concluded that two of the men were affiliated with the Maryland Skinheads and the National Socialist Movements. ""These are two known Nazi organizations, they are not Antifa,"" the statement said. Chad Wolf, the acting secretary of the Department of Homeland Security, urged Trump and all elected officials to condemn the violence that took place on the Capitol. His statement mentioned Trump supporters, and not people aligned with the antifa movement. ""While I have consistently condemned political violence on both sides of the aisle, specifically violence directed at law enforcement, we now see some supporters of the president using violence as a means to achieve political ends,"" Wolf said. Statements from the chief of the U.S. Capitol Police and the acting attorney general said they were investigating the riots. Their statements did not suggest that antifa supporters were involved. Brooks sent the following tweets as evidence for his claim that ""antifa orchestrated"" the riots on the Capitol: ""1. A Congressman warned me on MONDAY of a growing ANTIFA threat & advised that I sleep in my office rather than leaving Capitol complex & sleeping in my condo. I heeded that advice & have slept on office floor for 4 straight nights. ""2. Congressman told me he was warned on TUESDAY by Capitol Police officer that intelligence suggested fascist ANTIFA was going to try to infiltrate the Trump rally by dressing like Trump supporters. ""3. Capitol Police advised TUESDAY that it best not to leave Capitol complex. ""4. Evidence, much public, surfacing that many Capitol assaulters were fascist ANTIFAs, not Trump supporters. Again, time will reveal truth. Don’t rush to judgment. Don’t be fooled by #FakeNewsMedia whose political judgment drives their reporting. My view: fully prosecute all!"" PolitiFact asked Brooks’ press office for the name of the congressman who gave Brooks the warning so we could get more information from that congressman. We also asked whether Brooks himself was alerted by Capitol police about antifa infiltrating the Trump rally. We requested that Brooks also provide any other additional information that supported his claim. We did not hear back. Brooks’ suggestions that antifa was behind the riots began Jan. 6 while the House chamber was in lockdown. He tweeted: ""Rumor: ANTIFA fascists in backwards MAGA hats. Time will tell what truth is.""  Brooks tweeted, ""Evidence growing that fascist ANTIFA orchestrated Capitol attack with clever mob control tactics."" We’ve found no credible reports that people who identify as antifa ""orchestrated"" the riots at the Capitol, and Brooks did not provide clear and irrefutable evidence. What the available evidence shows is that Trump supporters were the ones who violently stormed the Capitol. Videos, pictures, and statements from people at the Capitol directly contradict Brooks’ claim. We rate Brooks’ statement Pants on Fire.",/factchecks/2021/jan/07/mo-brooks/mo-brooks-claim-antifa-orchestrated-capitol-riots-/
