tags,sub_header,text_body,quote_href
"['City Budget', 'Corrections and Updates', 'Florida', 'Rick Baker']","
Rick Kriseman wrongly suggests city didn't dip into reserves before Irma
","St. Petersburg Mayor Rick Kriseman and former Mayor Rick Baker offered conflicting stories about the city’s budget at their first mayoral forum since the August primary election. According to Baker, Kriseman tapped into emergency reserves this year in order to balance the city’s budget, despite record revenues. Kriseman defended himself by implying that the reach for reserves had not yet happened: ""We’ve been investing in reserves every year. If we go and have to dip into reserves for this year it will be because of Hurricane Irma and the losses that have been sustained by the city in overtime."" Baker didn’t let Kriseman have the last word. ""Mr. Kriseman must be able to read the future, because he went into the emergency reserves before Irma ever hit,"" Baker said. ""I don’t know how he did that."" Many in the audience erupted into laughter and clapped for Baker. But was Baker’s retort right? Basically, we found that the city has tapped into reserves. The city has plans to repay the loans. In May, the city council approved the transfer of $7.6 million to the Water Resources Capital Projects Fund to expedite infrastructure upgrades, which included projects to increase capacity at the water reclamation facilities. Half of the $7.6 million ($3.8 million) was taken out of the city’s economic stability fund — one of several types of reserve funds, and one specifically meant to cushion city coffers against economic downturns and natural disasters. The other half came from a different pot of money: the Water Resources department’s operating fund. The fund had an unappropriated balance, which, by definition, is not technically a reserve. (The Water Resources Department manages the city’s sewage and almost like an independent business.) Even though the city does not define this pool of money as reserves, some leaders consider it one and the same. In a Tampa Bay Times article, city council member Ed Montanari described the whole $7.6 million as reserves. There are many rules that govern whether reserves from the economic stability fund can be used, and one of the more relevant ones for this fact-check is the requirement for the city to repay the $3.8 million loan. That rules applies to reserves in the economic stability fund, but the city still hopes and has plans to replenish the whole $7.6 million loan after Water Resources department issues bonds. City officials said that would be in next couple months. So in this case, the city would issue bonds and sell them to investors. The city will pay back the the investors who bought one of those bonds in chunks. So the city is replenishing the money with more borrowed money. Kriseman’s team considers this ""paying back"" the loan, but that’s not how everyone in the city sees it. Montanari told the Tampa Bay Times he didn't agree with the city's decision to take $7.6 million to pay for sewer projects. ""I don't like the fact that we're taking money from reserves and replacing it with borrowed money,"" Montanari told the Times. ""I just want to state that on the record."" So, if the city already tapped into reserves, why did Kriseman make it seem like it hadn’t? Kriseman’s campaign clarified that his comments about reserves were ""strictly about the city response to Hurricane Irma."" ""While the city has not yet utilized the emergency reserves for Hurricane Irma, it is very likely that we will,"" said Kriseman spokesperson Ben Kirby. Kirby said the city will probably have to allocate reserves to pay city workers for the overtime they worked during the storm. He added that the majority of eligible expenses can be reimbursed by Federal Emergency Management Agency. Since Irma hit, the city requested FEMA assistance. Baker claimed that Kriseman tapped into reserves before Hurricane Irma ever hit. That is accurate. Under Kriseman, the city tapped into reserves early this year to cover the costs of infrastructure upgrades, which included projects to increase capacity at the water reclamation facilities. The the city plans to issue bonds to repay the loan, but there’s no saying when that will happen. Furthermore, bonds are just borrowed money. We rate this claim True.",/factchecks/2017/sep/29/rick-baker/rick-baker-says-kriseman-tapped-reserves-irma-hes-/
"['Federal Budget', 'Health Care', 'Medicaid', 'Public Health', 'Wisconsin', 'Ron Johnson']","
Obamacare funding given to states unfairly, says repeal and replace supporter Ron Johnson
","Making a new argument for why the Affordable Care Act should be repealed, U.S. Sen. Ron Johnson claimed that the health care law doesn’t pass the money around fairly. On Sept. 25, 2017, the Wisconsin Republican said on National Public Radio: Currently, it's really been quite unfair. I know that California, New York and Massachusetts, they represent about 20 percent of the population, they get close to 36 percent of Obamacare funding. It's just simply inequitable. It was a claim Johnson had also made twice on MSNBC and on Milwaukee television. And his three fellow co-sponsors of the latest Republican bill to overhaul Obamacare also made the statement a number of times to national media. So, what about the talking point? The numbers are more or less correct. But there’s one simple reason that explains most of the discrepancy: Those three states -- unlike Wisconsin and some others -- opted to take the additional federal funding offered by Obamacare to states that expanded Medicaid. ""When you don’t expand Medicaid, you get fewer of the dollars,"" said Georgetown University health policy analyst and political scientist Jack Hoadley. ""The dollars were sitting there for the taking and it was up to the governors and the state legislatures to come in and say yes. To the extent that they said no, they turned down that opportunity to get an equal share."" A little history Democratic President Barack Obama signed the Affordable Care Act in 2010. In 2012, the U.S. Supreme Court ruled that the part of the law forcing states to expand Medicaid was unconstitutional. That meant it was up to each state whether to expand Medicaid, the state- and federal-funded program that provides health insurance coverage to people with low incomes.   In February 2016, GOP Wisconsin Gov. Scott Walker decided not to accept the additional federal funding provided by Obamacare to expand Medicaid, even though Wisconsin did partially expand the program. (We rated Mostly True Walker’s claim that he ""turned down a Medicaid expansion under Obamacare,"" but because of actions he took, for the first time in Wisconsin's history ""everyone living in poverty is covered under Medicaid."") The numbers Johnson’s office told us that California, New York and Massachusetts getting nearly 36 percent of Obamacare funding comes from an analysis by the staff of U.S. Sen. Bill Cassidy, R-La. Cassidy is one of the other co-sponsors of the GOP overhaul of Obamacare that was not brought up for an expected Senate vote because not enough GOP senators supported it. (Hours after the decision not to hold the vote, Johnson vowed not to give up on repealing Obamacare.) Ani Turner, one of the leaders of the nonprofit Altarum health consulting firm, said she calculated the percentage to be 32 percent. And Donna Friedsam, a health policy expert at the University of Wisconsin-Madison, put the figure at 33 percent. So, numbers-wise, Johnson is in the ballpark. But it’s misleading to claim the disproportionate funding is unfair or inequitable. The funding As Turner told us: ""Any government assistance program will fund more to states that have greater need, and will likely not simply follow the population share. Factors that would impact the proportion each state receives include whether the state chose to expand Medicaid and the share of people eligible for Medicaid or subsidies."" Turner and other experts pointed out that California, New York and Massachusetts were among states that opted to expand Medicaid. ""Other large states like Florida and Texas elected not to expand and thus left millions of federal dollars on the table,"" said Diane Rowland, executive vice president of the nonprofit Kaiser Family Foundation. Rowland also noted that states such as New York and Massachusetts have higher health care costs, which means higher costs for people in Medicaid and thus more funding for those states. In short, Johnson and others praised states that did not take the extra money, but now argue that the states that did take the funding have too much. In any case, states had the option of whether to take the additional funding. Our rating Johnson says: ""California, New York and Massachusetts, they represent about 20 percent of the population, they get close to 36 percent of Obamacare funding. It's just simply inequitable."" He’s more or less correct on the numbers. But the main reason is that those three were among states that -- unlike Wisconsin and some others -- opted through Obamacare to expand Medicaid and take the additional federal funding that came with it. For a statement that contains only an element of truth, our rating is Mostly False.",/factchecks/2017/sep/29/ron-johnson/obamacare-funding-given-states-unfairly-says-repea/
"['Economy', 'Jobs', 'Population', 'New York', 'Edward Cox']","
It's true: A lot of people are leaving New York
","New York state’s population declined last year for the first time in a decade. State Republican Chairman Edward F. Cox blames the drop on Gov. Andrew M. Cuomo. Cuomo's economic policies make it hard for employers to add jobs, especially in upstate New York, so residents are leaving the state for better employment opportunities elsewhere, he said. ""We have the biggest outmigration of citizens of any state,"" Cox said. Thirty other states also lost population to other states last year, according to the U.S. Census Bureau. Is Cox right that New York state tops that list? Latest data New York state lost a net 191,367 residents to other states between July 2015 and July 2016, more than any other state. Where are they going? The most popular destination is Florida, according to U.S. Census Bureau estimates. Almost 70,000 New York state residents moved to the Sunshine State in 2015. The second-most popular destination was New Jersey, which gained about 50,000 people from New York state. California ranked third with almost 37,000 people from New York. Brooklyn had the largest exodus from New York with a net 43,264 people moving from the borough to another state. Only three counties — Ontario, Saratoga, and Warren — had more people move in from another state than out. Since 2011 Last year was the worst year for domestic migration in New York state since at least 2011, the data shows. The state had a net loss of 90,342 people to other states between 2010 and 2011. That count has increased each year since, except for a short-lived dip in 2013. New York lost a net 846,669 people to other states between 2011 and 2016, more than any other state. Illinois recorded the second-highest outmigration in the country with a net loss of 540,166 residents. Again, Florida and New Jersey attracted the most New York residents. Almost 300,000 of them moved to Florida between 2011 and 2015. New Jersey ranked second, drawing about 225,000 people from New York state. Pennsylvania was the third most popular destination, with about 160,000 people migrating from New York state At the same time, New York state’s population has increased by 367,179 since 2010 thanks to almost 1.5 million births and migration from other countries. Migration rates Beyond raw counts, New York state has the biggest outmigration rate among the states if considering just domestic migration. Ten of every 1,000 New York state residents moved to another state in 2016. Illinois ranked second, with nine of every 1,000 residents in that state moving to another state. Governing magazine charted each state's migration rate -- the difference of in-migration and outmigration -- per 1,000 people in 2015-16, and it also included people coming and going from outside the country. New York state ranked fifth behind Illinois, Wyoming, North Dakota and Kansas. Our ruling Cox said New York has ""the biggest outmigration of citizens of any state."" By raw numbers alone, Cox is right. Census data shows more people are moving from New York state to other states than move from any other state. And the flow has become larger since 2011. Given that New York state has the nation's fourth-largest population, nearly 20 million, it's not surprising the numbers dwarf smaller states. But by proportion, and when including international migration, several other states have bigger outmigration rates.  We rate his claim Mostly True.",/factchecks/2017/sep/29/edward-cox/new-york-has-most-people-leaving-other-states-coun/
"['Children', 'Women', 'Missouri', 'Claire McCaskill']","
U.S. is only developed nation without mandated paid maternity leave
","Missouri Sen. Claire McCaskill hosted dozens of town halls throughout the state in August. She made several bold statements during her visits with constituents, but one claim caught our attention. ""We’re the only developed nation in the world that doesn’t have paid maternity leave,"" McCaskill said on Aug. 22, 2017 at a town hall in Monett, Missouri. Last year, PolitiFact rated a similar statement by New York Sen. Kirsten Gillibrand as Mostly True, but a lot can change in year. So we decided McCaskill’s statement was worth a follow-up. The most frequently used measure of determining a developed country is the Organization for Economic Cooperation and Development (OECD), according to University of Missouri Associate law professor Sam Halabi. The United States became a member of the OECD in 1961, and is now one of 35 member countries. As of 2016, the United States had the third highest GDP per capita in the world. Sarah Feldman, a spokesperson for Sen. McCaskill, cited last year’s fact-check on Sen. Kirsten Gillibrand as evidence. ""Senator McCaskill and Senator Gillibrand made the same statement, with a few small differences: ‘industrial’ vs. ‘developed’ and ‘paid family leave’ vs. ‘paid maternity leave,’"" Feldman said. ""Maternity leave is a subset of paid family leave, so if a country has paid family leave it would have maternity leave as well."" The United States ranks dead last in a study conducted by the OECD on the national paid maternity leave policies of its member countries. The average amount of paid leave time for mothers among its members was a little over one year, as of 2016. Mexico comes in second-to-last place. Though there are some United States companies that provide paid maternity leave for employees, like Etsy, Ikea and Twitter, there is no national mandate. The Family and Medical Leave Act requires that mothers have a minimum of 12 weeks of unpaid maternity leave. California, Rhode Island and New Jersey are the only states with paid maternity leave mandates, and New York will join them beginning in 2018. But California and New Jersey only require six weeks of partial income replacement, and Rhode Island only requires four weeks of 60 percent income replacement. That’s nowhere near what some countries mandate that employers provide. Jessica Ciccone, St. Louis University School of Law director of communications, worked with Missouri Sen. Jill Schupp on Senate Bill 69, which would have created a state family and medical leave program this past legislative session. Gov. Eric Greitens signed an executive order providing paid maternity leave for the executive branch and encouraging the legislature to pass a similar measure. Ciccone cited an International Labour Organization study, which found Papua New Guinea and the United States are the only two of the 185 countries and territories reported in the study that do not provide paid maternity leave. Papua New Guinea is not considered an industrialized nation. Senator McCaskill said the United States is the only developed nation without paid maternity leave. Based on OECD and ILO data, the United States is the only industrialized nation without paid maternity leave. Yet, as previously reported in PolitiFact, some nations with paid maternity leave exclude certain groups of workers, meaning it isn’t quite universal. In the same sense, the United States has some states that do mandate paid maternity leave and parents can take unpaid time off after a child is born or adopted, although there isn’t a national law. We rate this statement Mostly True.",/factchecks/2017/sep/28/claire-mccaskill/us-only-developed-nation-without-mandated-paid-mat/
"['National', 'Taxes', 'Donald Trump']","
Donald Trump's dubious claim that his tax plan won't benefit him
","President Donald Trump, the only president in modern history to not release his tax returns (see our fact-check), said he would not personally benefit from his proposed changes to tax law. As he prepared to announce his proposal for a tax overhaul, he had the following exchange with an off-camera reporter. (Here’s the video ): Trump: ""My plan is for the working people, and my plan is for jobs."" Reporter: ""You wouldn't benefit under your tax plan?"" Trump: ""No, I don't benefit. I don't benefit. In fact, very very strongly, as you see, I think there's very little benefit for people of wealth."" President Trump on tax reform: ""My plan is for the working people, and my plan is for jobs. I don't benefit"" https://t.co/fEW6Y8FRft Trump reiterated that his plan was bad news for wealthy taxpayers like him later in his address in Indianapolis. ""They can call me all they want; not going to help,"" he said Sept. 27, 2017. ""I'm doing the right thing and it's not good for me, believe me."" Trump’s refusal to release his tax returns makes this difficult to know with certainty. When we inquired, the White House reiterated that Trump would not benefit but did not offer any documentation. PolitiFact’s longstanding policy is that the burden of proof is on the speaker. We won’t back up a speaker’s assertion without evidence. In the absence of that, what is known about Trump’s taxes suggests that his assertion is highly dubious. To date, two portions of Trump’s tax returns have been leaked to the media. One consists of summary pages from state tax returns from 1995, which were sent anonymously to the New York Times in 2016. However, because these are state -- not federal -- tax documents, they don’t shed much light on this claim. The second and more relevant forms are the summary pages from his 2005 federal tax return, which were first reported in March by MSNBC’s Rachel Maddow. Experts see three provisions in Trump’s proposal that could potentially benefit him. Trump’s tax plan would eliminate the alternative minimum tax, or AMT, which is a calculation that guarantees that certain higher-income taxpayers with large deductions pay at least a minimum amount of tax. ""This framework substantially simplifies the tax code by repealing the existing individual AMT,"" Trump’s proposal says. A line in Trump’s 2005 tax return shows that Trump paid $31,261,179 that year for the AMT. That was a large portion of his total tax bill. Had it not been for the AMT, Trump would have owed only about $5.3 million in federal taxes that year. Even if that was an unusually large year for Trump’s AMT liability, he is precisely the type of taxpayer the provision was designed for -- someone who is wealthy and who takes a lot of deductions. So if the AMT were to remain in place, it would likely be an ongoing tax burden for him. Trump’s plan would lower to 25 percent the tax rate for ""small and family owned businesses conducted as sole proprietorships, partnerships and S corporations."" Collectively, these are referred to as ""passthrough"" income. This policy would represent a reduction from the current top rate of 39.6 percent. (An earlier version of the Trump tax plan envisioned the rate going down all the way to 15 percent.) In his 2005 tax return, Trump listed more than $67 million in income from ""rental real estate, royalties, partnerships, S corporations, trusts, etc."" Even if the proposed changes didn’t affect that entire flow of income, some of it likely would, enabling Trump to keep more of it. An analysis using Trump’s initial 15 percent proposal that was published by the Democratic staff of the House Ways and Means Committee said that Trump would save about $28.6 million from the reduction of this ""pass-through income"" rate. Trump’s potential savings would be smaller -- though still substantial -- under the newer proposal of 25 percent. Trump’s proposal also ""repeals the death tax,"" which is what many opponents call the tax officially known as the estate tax. In 2017, estates worth less than $5.49 million are exempt from taxation, according to the Urban Institute-Brookings Institution Tax Policy Center. Above $5.49 million, the estate is generally taxed at 40 percent. Estimates of Trump’s net worth vary; in February, Forbes estimated that it was $3.5 billion. If that’s in the ballpark, then under current law, Trump’s estate could have to pay tax in the vicinity of $1 billion. In any case, since Trump’s estate at his death would almost certainly be worth more than the exemption level of $5.49 million, he would be a good candidate to owe some amount of estate tax, even if it’s not as high as $1 billion. Unlike the proposed changes to the alternative minimum tax and the taxation of ""passthrough"" income, the elimination of the estate tax would not be a change that Trump or his heirs could take advantage of immediately. Still, if the estate tax were to be eliminated permanently, that would likely offer the Trump family a substantial tax savings down the road.   Referring to his tax proposal, Trump said, ""No, I don't benefit. I don't benefit."" Trump’s refusal to release his tax returns makes it impossible to quantify exactly how much he would personally benefit from his policy proposals. But what is known about Trump’s past patterns of taxation and his income and wealth holdings strongly suggest that at least three proposed changes -- to the alternative minimum tax, to the tax on ""passthrough"" income, and to the estate tax -- would benefit Trump or his family either immediately or down the road. We rate his statement False.",/factchecks/2017/sep/28/donald-trump/donald-trumps-dubious-claim-his-tax-plan-wont-bene/
"['Food', 'Food Safety', 'PunditFact', 'Bloggers']","
Fake news: Human remains were not found in McDonald's hamburgers
","A trending online post said food inspectors found human meat in a McDonald’s meat factory in Oklahoma City, but that’s fake news that has been circulating on the internet for years. The claim resurfaced Aug. 3, 2017, in an article titled, ""Human Meat Found In McDonald’s Meat"" on theamericaninsider.org: ""This shocking report impelled food inspectors to investigate the matter further. What is even more shocking, allegedly they have found human and horse meat in the freezers of an Oklahoma City McDonald’s meat factory. In addition, inspectors found human meat in several trucks on their way to deliver the burgers to the fast food restaurants. ""Lloyd Harrison is FBI agent, and for Huzler he stated: ‘The worst part is that it’s not only human meat, it’s child meat. The body parts were found across the US factories and were deemed too small to be adult body parts. This is truly horrible,’"" read the post. The post never discloses the name or publication of the report that would maintain the validity of the article, but it does divulge the name of the website that originated this meaty tale. The story first began on Huzlers.com. Huzlers, a website that specializes in publishing joke articles about topics that are trending on social media, published the original article in March 2014, according to the debunking website Snopes. Readers who believed the post took to social media to accuse McDonald’s of using human meat and questioning the contents of their burgers. The fast-food company affirms that their patties are made out of 100 percent real beef. Although the story is still circulating three years after its publication, there is no record of McDonald’s trying to feed diners human flesh. In 2016, a Bay Area food lab took a stab at trying to discover surprise ingredients in burgers. The lab got a combined 258 meat and veggie sample patties from different retailers and fast food chains in Northern California and tested them for missing or unexpected ingredients. Out of the 258 test samples they found that one burger contained a minute trace of DNA that was likely left by a factory worker who came into contact with the product. The report does not disclose where each sample was from but it does explain that the patty found with the human DNA was a veggie burger, a menu item that is not served in American McDonald’s. Don’t believe this fast food factoid because it’s fake news. We rate this statement Pants on Fire!  ",/factchecks/2017/sep/28/blog-posting/fake-news-human-remains-were-not-found-mcdonalds-h/
"['Agriculture', 'National', 'Small Business', 'Taxes', 'Donald Trump']","
Donald Trump's Pants on Fire claim about the estate tax, small businesses and farms
","During a speech in Indianapolis launching his proposal for tax overhaul legislation, President Donald Trump said that one element of the plan -- elimination of the estate tax -- would lift a burden on many family businesses and farms. ""To protect millions of small businesses and the American farmer, we are finally ending the crushing, the horrible, the unfair estate tax, or as it is often referred to, the death tax,"" Trump said in his Sept. 27 speech. He continued, ""That means, especially for all of you with small businesses that are really tremendous businesses, you’ll be able to leave them to your family, and your family won’t have to run out and do a fire sale to try and get the money to pay the tax. ...  The farmers in particular are affected. They have wonderful farms, but they can't pay the tax, so they have to sell the farm.  … So that death tax is a disaster for this country and a disaster for so many small businesses and farmers."" We’ve addressed the question of how many small businesses and farmers pay the estate tax in previous fact-checks, but Trump’s assertion that eliminating the estate tax would ""protect millions of small businesses and the American farmer"" goes well beyond what we’ve heard before. And the data doesn’t support it. The estate tax comes into play when someone dies and their estate is large enough to qualify for the tax. The estate tax was first established in 1916 to offset a decline in tariff revenue caused by the first World War, according to the Congressional Budget Office. Congress has tinkered with it many times throughout the years. In 2017, estates worth less than $5.49 million are exempt from the tax, according to the Urban Institute-Brookings Institution Tax Policy Center. Above $5.49 million, the estate is generally taxed at 40 percent. However, family-owned farms and closely-held businesses may be able to pay less or pay in low-interest installments. So how many estates are affected by the tax? Not many, and the people who pay it are usually among the country’s richest families. For 2017, the Tax Policy Center estimated, based on past tax data and modeling, that 11,310 individuals will have estates big enough to file an estate tax return. ""After allowing for deductions and credits, 5,460 estates will owe tax,"" the center concluded. ""Over two-thirds of these taxable estates will come from the top 10 percent of income earners and close to one-fourth will come from the top 1 percent alone."" The top 10 percent of income earners would pay 88 percent of estate tax revenues, the center found, while the richest 0.1 percent could pay 27 percent. How about small businesses and farms? The center projected that only about 80 small farms and closely held businesses would pay any estate tax in 2017. That would amount to about 1 percent of all payers of the estate tax that year. And the estate tax revenue from small businesses and farms, the center said, would amount to fifteen-hundredths of 1 percent of the total paid under the estate tax in 2017. So, getting rid of the estate tax would hardly ""protect millions of small businesses and the American farmer,"" as Trump put it. Trump's claim doesn't hold up even if you account for small businesses and farms that would potentially benefit from elimination down the road. The number from the Tax Policy Center (80) only refers to the number of small businesses and farms that would have to pay the tax this year. Multiplying the amount of small business and farm-based estate taxpayers who are living today by deaths over the next 70 years would still just result in 5,600 small businesses or farms potentially relieved of the tax — vastly smaller than Trump’s ""millions.""  Trump said that ending the estate tax would ""protect millions of small businesses and the American farmer."" That’s a ridiculously high estimate. Only 5,460 estates even pay the tax each year, according to a credible estimate, and of those, about 80 represented small businesses or farms. We rate the statement Pants on Fire.",/factchecks/2017/sep/28/donald-trump/donald-trumps-pants-fire-claim-about-estate-tax-sm/
"['National', 'Congress', 'Health Care', 'Donald Trump']","
Donald Trump wrongly blames ‘hospitalized’ senator for GOP health care collapse
","President Donald Trump claimed that Senate Republicans could pass a health care reform bill by the end of September if a senator’s hospitalization weren’t preventing him from casting the deciding vote. ""We have one senator who’s a ‘yes’ vote, a great person, but he’s in the hospital,"" Trump told Fox & Friends in a Sept. 27 interview. ""And he’s a ‘yes’ vote. So we can’t do it by Friday. So we have the votes."" Trump repeated similar claims throughout the day. ""With one Yes vote in hospital & very positive signs from Alaska and two others (McCain is out), we have the HCare Vote, but not for Friday!"" Trump tweeted Sept. 27.  With one Yes vote in hospital & very positive signs from Alaska and two others (McCain is out), we have the HCare Vote, but not for Friday! We decided to look more closely at whether Senate Republicans in fact have the needed votes, and if a hospitalized senator, unable to cast his ""yes"" vote, is preventing its passage. It doesn’t appear so. Under congressional rules, Republicans had until September 30 to pass the bill with a simple majority. Republican hold 52 seats in the Senate, meaning they could afford to lose two senators, and still pass the legislation, with the vice president casting the tie-breaking vote. No Democrats were expected to support the legislation. As of Sept. 25, however, three Senate Republicans — Maine Sen. Susan Collins of Maine, Arizona Sen. John McCain of Arizona, and Kentucky Sen. Rand Paul — were firm ""no"" votes. Still others expressed skepticism about the overhaul. So at most, even with all senators in attendance, Republicans had 49 votes in the Senate, short of the simple majority it needed for the bill to clear the chamber. Trump’s repeated claims about a hospitalized senator were an apparent reference to Sen. Thad Cochran, R-Miss. For his part, Cochran tweeted yesterday to clarify that he was ill but not in the hospital. ""Thanks for the well-wishes. I'm not hospitalized, but am recuperating at home in Mississippi and look forward to returning to work soon,"" Cochran tweeted.  Thanks for the well-wishes. I'm not hospitalized, but am recuperating at home in Mississippi and look forward to returning to work soon. Cochran’s office told the USA Today the senator was recovering from what they referred to as treatment for a ""urological issue."" It’s unclear whether Cochran’s health concerns would prevent him from returning to cast a vote on the health care reform. But what’s clear is that even with his vote, Senate Republicans are still short of the majority.  Trump said Senate Republicans would have enough votes to pass health care reform but for a hospitalized senator who’s unable to cast the deciding vote. At most, Senate Republicans have 49 ""yes"" votes — that’s short of the majority they need to pass the latest health care overhaul. This shortfall would not be overcome even with a ""yes"" vote from Cochran, who is not hospitalized, but rather recuperating at home after receiving medical treatment. We rate this False. ",/factchecks/2017/sep/28/donald-trump/donald-trump-wrongly-blames-hospitalized-senator-g/
"['Georgia', 'City Government', 'John Eaves']","
Was Reed virtually absent from regional issues? No
","At a recent candidate forum in Atlanta’s mayoral race, John Eaves touted his credentials as a force for broad economic development. The former Fulton County chairman said he understands what the job requires. ""I’ve been there, done that,"" Eaves said. ""The current city mayor has been virtually absent in terms of regional cooperation the last eight years. As mayor of Atlanta, I’ll continue to work with regional partners."" Term limits have the current mayor Kasim Reed stepping down after two terms. During his time in office, Atlanta proper has attracted new jobs. But did Reed aim to advance the city’s future without regard for the surrounding cities and counties? A 2013 blog post faulted Reed for failing to attend many meetings of the Atlanta Regional Commission. Between 2010 and August 2013, he missed 24 meetings out of 36 total. Only one other member of the commission board had a worse attendance record. That is one yardstick, but there are others to measure Reed’s presence in regional issues. One of Reed’s top priorities has been the deepening of the Port of Savannah, about 250 miles from the city. In 2015, the Georgia Port Authority said the port supported about 370,000 jobs across the state. Reed is credited for working with Republican lawmakers and the state’s Republican governor to push the project forward. The Trump administration has included $50 million for the nearly $1 billion effort, far short of what state and local officials sought, but a modest victory in a budget cutting environment. Reed has also promoted expansion of Hartsfield Jackson Atlanta International Airport, an anchor for economic development in the region. Reed struck an agreement with Delta Airlines to keep the company in Atlanta for the next two decades. In the latest Bureau of Labor Statistics report, the Atlanta region led among the nation’s 12 largest metropolitan areas in the rate of job growth, and ranked third overall for the number of jobs added in the past year. Companies that have moved to the region include Mercedes-Benz and State Farm, both of which located just outside the city of Atlanta. Symbolic of regional cooperation, the groundbreaking ceremony for the Mercedes-Benz headquarters building featured Gov. Nathan Deal, Reed and Sandy Springs Mayor Rusty Paul. Reed touts his push for half-a-cent increase in the Atlanta sales tax to finance a $2.6 billion expansion of the regional subway system, the Metropolitan Atlanta Rapid Transit Authority. While the work would take place inside the city, the MARTA system extends out to the surrounding cities. His work on regional transportation links to Eaves’ criticism of Reed. Eaves led a group of Fulton County mayors to craft a joint transportation investment plan. According to one news report, Reed chafed at having a vote that was equal to that of mayors from much smaller communities. Through a spokeswoman, Eaves said, ""Over the course of my tenure establishing the Mayors’ Council, Reed did not really play a role, giving off the general sense that he was more important than the other 14 mayors."" But Reed did participate and remained open to a compromise approach hammered out by the group. Eaves said Reed has been virtually absent from regional cooperation over his eight years in office. This seems to be rooted in Reed’s attitude toward a mayors’ initiative led by Eaves. There is also some evidence that Reed failed to faithfully attend meetings of Atlanta’s Regional Commission. However, in terms of promoting major development activity that boosted jobs across the region, Reed was deeply involved and can take credit for playing a key role. Reed might have rubbed some local officials the wrong way, but for residents, tangible results matter more than style. There’s a sliver of truth. We rate this claim Mostly False.",/factchecks/2017/sep/28/john-eaves/was-reed-virtually-absent-regional-issues-no/
"['Fake news', 'PunditFact', 'Bloggers']","
No, Washington state did not change its name because George Washington owned slaves

","Feeding off of the national discussion about the prominence of Confederate statues, a fake news article claimed one state went so far as to change its name to distance itself from the country’s first president. The fake news headline said, ""Washington State Legislature votes to change its name because George Washington owned Slaves."" With 50,267 shares as of Sept. 27, the article says that the state is now named ""Soros State,"" after investor and philanthropist, George Soros for, according to the article, all of his help in eliminating the history of slavery in the United States. However, the Soros State does not exist, because the state of Washington did not change its name. The article was made on a site called www.breakingnews365.net. The About section at the bottom of this site states, ""This website is an entertainment website, news are created by users. These are humourous news, fantasy, fictional, that should not be seriously taken or as a source of information."" (The poor grammar is how it appears on the page.) The main page of www.breakingnews365.net gives users the option to ""prank your friends now"" and create his or her own article. It also gives users the option to add a photo and suggests that he or she should make titles that would ""make your friends curious.""   There is also an identical website called www.breakingnews247.net that PolitiFact has reported on before. But if you missed the warning at the bottom of the page and the grammar mistakes within the article, there are other ways to disprove the validity of this article. George Soros is the founder of Open Society Foundations, a philanthropic organization devoted to strengthening democracy and protecting marginalized communities. In the past, he advocated for Georgetown University to offer financial aid for African-American students ""whose forbears were slaves."" But unlike what the story claimed, Soros does not have any apparent history of trying to eliminate the history of slavery in the United States. The breakingnews365.net article does not specify when the special session was that would have approved the name change. The Washington State Legislature adjourned its last special session July 20, 2017. The Washington State Legislature’s report of all the bills passed in 2017 contains no mention of a bill that changes the name or a recent special session. The statement that Washington state changed its name is made up, so we rate it Pants on Fire!",/factchecks/2017/sep/27/blog-posting/no-washington-state-did-not-change-its-name-becaus/
