tags,sub_header,text_body,sources,quote_href
"['County Budget', 'Health Care', 'Wisconsin', 'Jim Sullivan']","
Milwaukee County executive candidate Jim Sullivan says police have to wait for hours with mental health patients
","
During a two-month period in 2004, more than 60 people with mental health emergencies waited for up to 60 hours to get treatment at the Milwaukee County Mental Health Complex. Some had to be kept under police guard until they could receive care.

In early 2008, police agencies continued to rack up thousands of dollars in overtime as officers waited in their squad cars or in hospital emergency rooms with patients who needed psychiatric crisis services.

According to Jim Sullivan, one of the five candidates running in the Feb. 15, 2011, primary election for Milwaukee County executive, the problem persists.

In a Jan. 31, 2011 meeting with Milwaukee Journal Sentinel editors and reporters, Sullivan responded to a question about the Mental Health Complex by saying:

""When they’re full up over there, our local police officers -- if you’ve got somebody who needs to be over at mental health because they’re mentally ill, they may pose a danger to themselves, any of these different things -- if it’s full, cops sit out there in their squad cars with a mentally ill patient in the back and they have to wait to unload and people will, in some cases, spend an entire shift out there doing that.""

If Sullivan is right, police officers are regularly experiencing hours-long delays at the Mental Health Complex when transporting someone who needs crisis services.

Is he right?

We asked Sullivan, a former Democratic state senator from Wauwatosa, the basis for his statement. He did not have any direct evidence, but said he heard the Wauwatosa and West Allis police departments experienced such waits.

Thousands of people each year receive crisis care at the complex, 9455 W. Watertown Plank Road. Some are admitted to the 96-bed facility but most are treated and released.

As Sullivan indicated, crisis patients are brought to the facility, often by police, because they are deemed a danger to themselves or others.

The Journal Sentinel’s Patients in Peril investigation has uncovered numerous problems at the complex, from bungled care of patients and staff members falsifying documents to skyrocketing overtime costs.

But delays faced by police officers transporting crisis patients have not been in the news recently.

What’s more, Sullivan’s claim about delays is contradicted by an October 2010 study by a national consulting firm, which found that changes made by the county ""have been very effective in reducing backups.""

The finding was reiterated by the Milwaukee-based Public Policy Forum research organization in a January 2011 report, which summarized issues for candidates in the county executive race.

That report relied, in part, on a November 2010 county memo that showed a dramatic reduction in police waits beginning in 2008.

To further check Sullivan’s statement, we contacted the two police departments he cited as well as the Milwaukee Police Department and the Milwaukee County Sheriff’s Office.

Here is what they told us:

Wauwatosa police: Long delays ended five or more years ago and current wait times are usually less than 30 minutes, said Capt. Jeff Sutter. ""It would be extremely unusual for us to have what I consider a long wait,"" he said.

West Allis police: Long waits ended three years ago, according to Chief Mike Jungbluth, who said his officers transport patients to the Mental Health Complex ""every day.""

Milwaukee police: ""We aren’t experiencing the issue anymore,"" said spokeswoman Anne E. Schwartz.

Milwaukee County sheriff:  Deputies usually wait about 20 minutes, said Capt. Darlene Jonas. If several officers are trying to get patients treated, the wait time could be one to two hours, she said.

So what’s the bottom line?

Sullivan said delays in admitting people to the Mental Health Complex for crisis care can be so long that police officers spend up to an entire shift with patients waiting for them to receive treatment. Hours-long delays were a problem some years ago. But the four largest police agencies in the county now say waits are short.   

Perhaps there are isolated cases today in which officers waits for hours, but at minimum Sullivan’s claim is clearly dated.

We rate it False.",[<zip object at 0x000001B4EC8F9780>],/factchecks/2011/feb/10/jim-sullivan/milwaukee-county-executive-candidate-jim-sullivan-/
"['Health Care', 'State Budget', 'States', 'Texas', 'Rick Perry']","
Gov. Rick Perry says state Medicaid proposal has ""languished"" in federal file cabinet for years
","
It's no secret that Texas Gov. Rick Perry thinks states can do some things better than the federal government, including coordinating health care for its poorest residents. 
In a Dec. 19 interview with Kathleen McKinley, whose blog appears on the Houston Chronicle's website, Perry said the state has good ideas for delivering care effectively. As an example, he pointed to a proposal that Texas submitted to the federal government with the goal of reducing the number of uninsured residents by ""restructuring federal Medicaid funding."" Medicaid uses federal and state funding to provide health insurance to low-income Americans. 
Perry went on: ""Unfortunately, this waiver, which presents a strategic alternative to continued reliance on government-run health care programs, has languished in a file cabinet at the Centers for Medicare and Medicaid Services for more than two years."" 
Perry's description of the waiver proposal's status rang a bell here at PolitiFact Texas. In the spring, we rated as False a statement Perry made in an April 15 interview with the Texas Tribune and Newsweek magazine that Texas has been waiting for more than two years for the federal government to act on a proposal to allow the state to ""create insurance opportunities for those that are uninsured today."" 
We confirmed that Texas had sought permission from the U.S. Department of Health and Human Services in April 2008 to redirect Medicaid hospital funds into a state pool intended to help some low-income Texans get private insurance. However, in August 2008, during George W. Bush's presidency, an official with the Centers for Medicare and Medicaid Services, which is part of the federal health agency, sent a letter to the Texas Health and Human Services Commission stating that ""a number of areas under this proposal have been identified as problematic"" — making it impossible for the federal agency to approve the proposal as written. 
Since then, state and federal officials have gone back and forth, without the state submitting a revised proposal and with no ultimate resolution. A federal official told us April 22 that the ball was in the state's court, saying that as of that time, the waiver request wasn't considered complete. 
Our story also quoted a state official saying that the proposal would probably need to be adjusted afresh to the just-approved federal overhaul of health care. 
Eight months later, Perry appeared to be making the same claim, that the federal government — not the state — was responsible for the waiver request's stalled-out status. We wondered whether anything had changed since we last investigated this topic. 
Not from the state's perspective. ""We still consider the proposal to be pending,"" said Stephanie Goodman, a spokeswoman for the Texas health commission. 
Not from the view of the federal government, which still considers the proposal incomplete. Mary Kahn, a spokeswoman for CMS, told us that the agency had ""not yet received a revised proposal from the state."" She declined to comment on Perry's statement that it's languishing in a file cabinet. 
Perry's office did not respond to phone calls and e-mails seeking elaboration on the governor's recent characterization. 
Summing up: Perry’s statement echoes a claim we rated False eight months ago. Significantly, the state has not revised its request to meet federal requirements, making this rerun worse than inaccurate. Pants on Fire!",[<zip object at 0x000001B4ECBB2700>],/factchecks/2011/jan/06/rick-perry/gov-rick-perry-says-state-medicaid-proposal-has-la/
"['Ohio', 'Recreation', 'Dan Moore']","
MetroParks Commissioner Dan Moore knows his canal history
","
When Cuyahoga County Probate Court Judge Anthony J. Russo started 2011 by appointing entrepreneur Dan T. Moore III to the Cleveland Metroparks Board, he cited Moore's knowledge of the Towpath Trail as one key factor.

The original Towpath Trail -- constructed 175 years ago as part of the Ohio & Erie Canal -- was  a simple dirt path on which mules walked to tow canal boats. The modern-day version is a multi-purpose trail of asphalt and crushed limestone open to hikers, cyclists and, in some sections, horseback riders.

When completed, the trail will stretch 101 miles from the Lake Erie shore in Cleveland to New Philadelphia. More than 80 miles are done. Obstacles including railroad tracks and industrial contamination have made it difficult to complete the remaining fragments in Cleveland, Akron and Barberton.

Moore, who rides the trail regularly, called it ""a wonderful, magical and phenomenal resource.

""Unfortunately,"" he said, ""it's taken more time to complete the Towpath Trail than it did to build the Canal, and that's tragic. We need to cut through the politics. I think less talk and more doing is a good idea.""

That caught the attention of PolitiFact Ohio. We knew that completing the Towpath Trail became more of a marathon than a walk in the park. But has it really taken longer to complete than it took to build the original canal?

We thought it might be a good time for a brief history lesson.

The Ohio & Erie Canal was 308 miles long. Its main channels were 26 feet wide at the base and 40 feet wide at the water line.

It was built before the steam shovel was invented, so to construct the canal, laborers had to chop a path through the forest and then dig it using picks, shovels and wheelbarrows.

The work started in 1825. It was finished in 1832 -- or, says the Ohio Historical Commission, ""by 1833.""

The National Park Service started work on the Towpath Trail in the mid-1980s, a decade after President Gerald Ford signed the bill establishing the Cuyahoga Valley National Recreation Area. The trail’s first segment -- a stretch through the park of nearly 20 miles -- opened in 1993.

Completion of the trail in Cuyahoga County  is now scheduled for 2014, according to the Cuyahoga County Planning Commission. The Cleveland Metroparks will handle day-to-day maintenance and security for the trail, and city of Cleveland will own the land under it.

The Ohio & Erie Canalway Coalition says its goal is to complete the full Towpath Trail, from Cleveland to New Philadelphia, by 2020.

Adding it all up, work on the Towpath Trail started no later than 1990. The portion within Cuyahoga County -- which is the portion involving Cleveland Metroparks -- is scheduled to be finished in 2014. That’s a span of 24 years.

Construction of the canal that the original towpath once serviced took seven years.

We rate Moore’s statement as True.",[<zip object at 0x000001B4EAB64A00>],/factchecks/2011/jan/06/dan-moore/metroparks-commissioner-dan-moore-knows-his-canal-/
"['National', 'Federal Budget', 'History', 'Kevin McCarthy']","
Kevin McCarthy says 111th Congress spent more in two years than the first 100 congresses combined
","
In a recent Q&A feature called, ""Ask the Californian,"" reader Gerald Sutliff wrote the Bakersfield Californian newspaper to ask why his Congressman, Republican Kevin McCarthy, did not cast a vote on several key bills during the busy lame-duck session of the 111th Congress. 
""One can't help noting that last week's vote recap (How our Lawmakers Voted) shows our congressman (Kevin McCarthy, R-Bakersfield) missing in action,"" Sutliff wrote. ""It's OK with me; he may have had a good reason. However, I really want to know his view on each of the votes he missed. How would he have voted had he been present?"" The four bills in question were one to provide assistance to 9/11 responders, one to update food safety laws, one to reauthorize a science education bill known as the America Competes Act and one to temporarily extend government spending. 
McCarthy's office issued a statement that was published on Jan. 2, 2011. 
""I was not present for the votes because my son had surgery last week, and I came home to be with him and my family,"" said McCarthy, who will be the House Majority Whip in the new Congress. ""If I had been in D.C., I would have voted against all of the bills mentioned in your reader's letter. While there were a number of positive things in each of the bills, the tipping point was the spending. The Democratic majority led the 111th Congress to spend more money in two years than the first 100 congresses before them combined. Washington has lost touch and spent too much time focusing on the wrong issues. Americans need jobs, not more debt, and next year the new majority will be focused on just that."" 
The portion of McCarthy's comment that caught our eye was where he said that ""the Democratic majority led the 111th Congress to spend more money in two years than the first 100 congresses before them combined."" 
The reason? A few months earlier, we gave a Pants on Fire ruling to a very similar statement by Rep. Eric Cantor, R-Va. (He and McCarthy are two of the three lawmakers who have labeled themselves the ""Young Guns"" in the House GOP leadership.) 
In the earlier comment, during the Oct. 12, 2010, episode of Comedy Central's The Daily Show, Cantor told Jon Stewart that ""what you've seen (in Washington) is a crowd that has taken advantage of a crisis back in late '08, early '09 and spent more money than this country has spent in the last 200 years combined, in the two years since."" 
Stewart didn't challenge Cantor's claim, but we did. 
We found that federal spending in those two years amounted to a little more than $7.2 trillion. We didn't have to add up all 200 years to exceed that amount -- you only had to add together 2006, 2007 and 2008 to reach $8.3 trillion, which exceeded the $7.2 trillion of 2009 and 2010. Cantor was also far off using more lenient calculations. Thus the Pants on Fire rating. 
When Cantor saw our analysis published by PolitiFact Virginia, he proceeded to write a letter to the editor in which he owned up to misspeaking and that he was referring to accumulated debt instead of spending. 
  
So what about McCarthy's statement? It's similar to Cantor's comment to Jon Stewart, but it's not exactly the same. Whereas Cantor used as his comparison point ""the last 200 years,"" McCarthy used ""the first 100 congresses."" Although his phrasing could be read to mean the 100 congresses prior to the 111th Congress, we're giving him the benefit of the doubt that he meant the first 100 congresses in history. That means counting only from the 1st Congress to the 100th Congress -- a period that ended 22 years ago, in January 1989. But he's wrong by either measure. 
McCarthy spokeswoman Erica Elliott forwarded us a Dec. 27, 2010, article from the conservative website CSNNews.com that looked at this question. The 111th Congress convened on Jan. 6, 2009, and exited on Dec. 22, 2010, a period in which the gross federal debt increased from $10.6 trillion to $13.9 trillion, a rise of $3.2 trillion. (There's an alternate measure of debt -- public debt -- that doesn't count the money that one part of the government lends to another part of the government, but the difference in the two figures is modest, so for simplicity, we'll stick with gross federal debt here.) 
Meanwhile, CNSNews tracked down a document showing that the gross federal debt reached $3.22 trillion in September 1990, a date that came during the 101st Congress. Thus the focus on the first 100 Congresses. 
The bottom line: If McCarthy had referred to debt rather than spending, he would have been correct. But he didn't, which is why the statement published in the Californian is incorrect. 
In the meantime, we'll add a few broader concerns with the relevance of McCarthy's comparison. 
• Inflation, economic growth and population. Since a dollar is worth far less today than it was in the early 1800s, you can't genuinely compare dollar amounts across time without making a mathematical adjustment. That's especially true when the time frame of the comparison ends in 1989, leaving off the 22 years most heavily influenced by cumulative inflation. Similarly, from year to year, the economy and population both tend to grow. It's only natural that as the size of the population grows and more money is available to spend, more money will be spent in an absolute sense. 
• How do you assign responsibility for spending increases? A sizable chunk of current spending was set on its course because of actions taken under President George W. Bush and the Republican Congress (such as the Medicare prescription drug benefit) -- not to mention programs passed under prior GOP presidents and Congresses. This doesn't mean Obama and the Democratic Congress bear no responsibility for the rise in spending. They just don't deserve all the blame. 
Ultimately, McCarthy's statement in the Californian was slightly less wrong than Cantor's statememt to Jon Stewart, since the ""first 100 congresses"" formulation is ultimately more supportable than ""the last 200 years combined."" Still, McCarthy made the same error that Cantor, his fellow Young Gun, did a couple months earlier -- confusing annual spending for accumulated debt. And that's enough to rule McCarthy's statement False.",[<zip object at 0x000001B4ECA7B600>],/factchecks/2011/jan/05/kevin-mccarthy/kevin-mccarthy-says-111th-congress-spent-more-mone/
"['Jobs', 'Wisconsin', 'Tom Barrett']","
Milwaukee Mayor Tom Barrett says 125 jobs have been already created through Milwaukee Job Corps Center
","
The  Milwaukee Job Corps Center didn’t open for business until Jan. 3, 2011.

But six weeks earlier, Milwaukee Mayor Tom Barrett suggested the education and job-training facility had already become a major job creator.

""The Job Corps is both preparing the next generation of workers and providing jobs for current workers,"" Barrett said in a newsletter published Nov. 19, 2010. ""The first students will arrive in January. The center is expected to be at capacity with 300 students by the end of June. To date, more than 125 jobs have been created.""

That sounds impressive.

But jobs already created through a center that wasn’t yet open -- and is aimed at job training, not job creation?

We decided to get to the bottom of it all.

Job Corps is a 46-year-old federal program funded by Congress and administered by the U.S. Department of Labor. The program provides free education and training to more than 100,000 low-income people ages 16 to 24 at 124 locations around the country. Students can earn a high school diploma or GED, get specific vocational training and get help in finding jobs. Jobs Corps cost $1.68 billion in 2009.

How well does it work? The Labor Department’s most recent assessment, which examined performance in 2008, found mixed results on two major goals: 

Milwaukee applied for a Job Corps Center in 1993 but didn’t win the federal funding until 2003. The city’s $28 million facility, built on 25 acres on the former Bacher Farm on the city’s northwest side, opened for 14 students the first week of January 2011, said James Roberts, the center director.

Most will live in dormitories on the campus, where they will get free room and board, and some clothing. For most students, the education and training run for at least 8 1/2 months, but can run for as long as three years.

That means it will be about September before any will be ready for jobs.

So what about the 125 jobs Barrett said have been created?

According to Roberts, they are all federally funded staff positions at the Job Corps facility itself, everything from instructors and career counselors to cooks and custodians. Nearly all the positions are full-time and most have been filled.

When politicians announce job creations, the public typically thinks of new jobs in the private sector, but that’s not the case here.

In this case, there are 125 taxpayer-funded jobs that have been added to run the Job Corps Center. But the center itself doesn’t create jobs; it trains people for jobs. And it likely will not have trained anyone to be ready for work until late 2011.  

For our work on this item, it’s time to call it a day.

Even before the Milwaukee Job Corps Center opened, Mayor Tom Barrett touted the fact ""more than 125 jobs have been created."" There are about 125 new jobs as a result of the new facility -- those needed to run the center. However, the facility itself is not aimed at job creation, but job training -- and it isn’t expected to have trained any students to be ready for jobs until at least September.

We rate Barrett’s statement Mostly True.",[<zip object at 0x000001B4ECC73080>],/factchecks/2011/jan/05/tom-barrett/milwaukee-mayor-tom-barrett-says-125-jobs-have-bee/
"['Ohio', 'Economy', 'John Kasich']","
Ohio Gov.-elect John Kasich's claim of population losses doesn't add up
","
Only Louisiana at 1.4 percent and Rhode Island at 0.4 percent grew at a more sluggish pace. Michigan’s population dropped 0.6 percent. That would leave Ohio ranked 47th over the past decade in population growth. 
We rate Kasich’s statement False.",[<zip object at 0x000001B4ECC73DC0>],/factchecks/2011/jan/05/john-kasich/ohio-gov-elect-john-kasichs-claim-population-losse/
"['Georgia', 'Economy', 'David Wyss']","
Economist says state can do little for short-term job growth
","
Georgians need jobs. Last election season, that's just what politicians promised.

Gov.-elect Nathan Deal's commercials focused on bringing ""real jobs for real people."" His Democratic foe, former Gov. Roy Barnes, said he would put the state ""back to work.""

But during a boot camp for state legislators in December, prominent economist David Wyss said there's little Georgia government can do to kick-start the labor market for the near term.  

""It doesn’t work well on the state level because states can’t run budget deficits,"" Wyss said in a Dec. 13 article in The Florida Times-Union. He is chief economist for the credit rating company Standard & Poor's.

""So anything you do in reducing taxes has to come back with a reduction in spending, which basically wipes out any stimulus you get,"" he said

Really? But what about all those promises politicians made?

Jobs were a central issue during the elections. A poll conducted before the primaries for The Atlanta Journal-Constitution and other papers found that across party, gender and racial lines, Georgians were worried about their economic futures.

Three in four had qualms about their household finances and job security.

Georgians still have good reason to be anxious. Unemployment hovered just above 10 percent in November, according to the state Department of Labor. 

Wyss also spoke during a biennial conference of state legislators sponsored by the University of Georgia. The meeting updated lawmakers on the issues they face starting Monday, when the 2011 legislative session begins.

We called Wyss, who stressed that state government can enact policies that foster long-term job growth. They can train a work force specifically suited for a business's needs, for instance, or collaborate with local universities to foster technological innovation.

States such as Georgia also have agencies specifically charged with economic development. And governors have been known to go on trade missions.

But those efforts, too, are aimed at creating jobs in the long term.
Wyss was talking about the short term. And in the short term, state legislators and governors don't have many options.

Georgia and other states have to balance their budgets -- it's a constitutional requirement in Georgia. So if the state decides to cut taxes to stimulate business growth, it has to come up with the lost revenue somewhere else, Wyss said.

That means government spending cuts. It could even mean layoffs.

""There's no free lunch here,"" Wyss said.

AJC PolitiFact Georgia asked seven experts with wide-ranging perspectives for their input. For the most part, they agreed with Wyss' assessment.

Kelly McCutchen, president of the Georgia Public Policy Foundation, a Libertarian-influenced think tank, called the idea ""absolutely correct."" If a state spends money to spur job growth, lawmakers have to make cuts elsewhere.

Jon Shure, deputy director of the State Fiscal Project for the liberal Center on Budget and Policy Priorities, agreed with Wyss as well.

""Short-term job gains are dictated mostly by the economy. And those are mostly regional, national and global issues,"" Shure said.

One slight exception was Brian Riedl, lead budget analyst for the Heritage Foundation, a conservative think tank. He said tax cuts could bring a ""marginal"" improvement in the short term and are worth trying, but they can't bring a big boost. 

""There is no magic wand,"" Riedl said.  

We found that experts placed the state's ability to create jobs for the short term between limited and marginal. None argued that state government could cause an immediate, major gain.

We find Wyss' statement True.",[<zip object at 0x000001B4ECC6B480>],/factchecks/2011/jan/05/david-wyss/economist-says-state-can-do-little-short-term-job-/
"['Federal Budget', 'Transparency', 'Texas', 'Michael McCaul']","
Michael McCaul says he stopped requesting earmarks in 2008
","
In an e-mail newsletter, U.S. Rep. Michael McCaul, R-Austin, celebrated the defeat of an annual spending bill that Senate Republicans refused to support. 
""Senate Majority Leader Harry Reid tried to pass a proposed omnibus budget bill with 6,714 earmarks worth $8.3 billion, but pulled it after Americans became outraged that Washington is not listening to their cries to stop pork barrel spending,"" McCaul said in the Dec. 20 e-mail. ""I am proud that I stopped requesting earmarks in 2008 until the system becomes 100 percent transparent."" 
Republican lawmakers have lately been swearing off earmarks — funding for local projects that lawmakers slip into spending bills — so we wondered if McCaul's own hands have been pork-free since 2008. 
First, we turned to databases of earmarks from fiscal 2008 to 2011 created by the nonpartisan Taxpayers for Common Sense, a group that is critical of earmarks. Prior to 2007, when the House tightened disclosure rules, lawmakers weren't required to attach their names to earmark requests. 
According to the 2008 database, McCaul joined other lawmakers in securing 19 earmarks worth $19.96 million in 2007. Alone, McCaul sponsored five earmarks totaling $1.72 million. He requested $200,000 for the City of Austin and $900,000 for an Imaging Research Center in Austin, among others. But according to the databases and Taxpayers for Common Sense spokesman Steve Ellis, McCaul hasn't requested any earmarks since. 
Mike Rosen, a spokesman for McCaul, passed along an April 2008 op-ed column by the congressman in which he said he was joining 35 colleagues in not ""requesting earmarks until meaningful, common sense reforms are made."" 
The op-ed, published in the Houston Chronicle, suggests that each earmark be brought to the floor and voted on; currently, they're added to legislation and usually passed without debate. 
In his 2008 op-ed, McCaul noted that while most earmarks ""are legitimate, and submitted by politicians who earnestly want to help the largest number of people by finding meaningful and worthwhile requests ... the lack of transparency and accountability in the process have bloated already unprecedented government spending and led to well publicized abuses like the infamous Alaskan 'bridge to nowhere.' In 2005, Alaska's Congressional delegation secured about $230 million to build a bridge to an island of 50 people. 
In a March press release responding to the Senate's defeat of a proposed earmark moratorium, McCaul reiterated his position, saying he wouldn't request earmarks until it's ""100 percent transparent as to the sponsor and recipient and until each earmark is subject to an up and down vote on the House floor.""  
The New York Times reported in December that while some lawmakers have denounced earmarks, they haven't necessarily stopped seeking money for special projects. The Washington-based Citizens Against Government Waste obtained a letter to the Department of Education from Rep. Mark Kirk, R-Ill., asking the agency to release money ""needed to support students and educational programs"" in a local school district that later said it received about $1 million in stimulus aid, according to the Times. 
Rosen told us that McCaul ""routinely writes letters of support for entities"" in his district that are ""applying for federal competitive grants."" Such agencies include the Department of Justice, Health and Human Services and the Department of Energy, Rosen said in an e-mail, ""for projects that range in scope from alternative energy to law enforcement to health and domestic violence programs."" 
""The funding sought is already budgeted by each agency for eligible projects and the grants are awarded based on set criteria established by law,"" Rosen said. 
Ellis told us that he wouldn't call that earmarking, because ""the agency is still making the decision. When you have an earmark in a piece of legislation, it subverts the agency decision-making process."" 
Upshot: McCaul stopped requesting earmarks in spending bills as of 2008. That's True.",[<zip object at 0x000001B4ECC6B0C0>],/factchecks/2011/jan/05/michael-mccaul/michael-mccaul-says-he-stopped-requesting-earmarks/
"['National', 'Federal Budget', 'Medicare', 'Darrell Issa']","
Rep. Darrell Issa claims government could save $125 billion by not paying improper Medicare claims
","
Rep. Darrell Issa, R-Calif., promises to be a politician we're going to hear a lot from this year.

Issa is the incoming chairman of the House Oversight and Government Reform Committee. He has pledged an aggressive agenda of hearings to ferret out government fraud and waste. And he called President Obama's White House ""one of the most corrupt administrations."" So he's going to be busy.

On CBS's Face the Nation on Jan. 2, 2011, Issa put a dollar figure on his goal, vowing to identify and eliminate about $200 billion in waste.

Medicare alone, he said, accounts for $125 billion in waste and fraud annually.

Said Issa: ""We can save $125 billion in simply not giving out money to Medicare recipients that don't exist for procedures that didn't happen. These are real dollars. Ten percent of the deficit goes out in wasted money, money that doesn't get one person health care in Medicare.""

We called the Oversight committee's press office to find out where Issa got the $125 billion figure and were told it came from an Office of Management and Budget report that concluded there was about $125 billion worth of ""improper payments"" in 2010. Improper payments include money paid to the wrong person (sometimes people who are dead or in jail), or in the wrong amount or for the wrong purpose, or payments for which there wasn't proper documentation. It also includes fraudulent claims by contractors and organizations.

But the OMB's total was government-wide, not just for Medicare. The $125 billion also included improper payments for programs including Medicaid, food stamps, unemployment insurance, Social Security and the school lunch program. Medicare is the government agency with the largest chunk of improper payments, but it's still less than half the total. In fact, improper payments in Medicare came to $47.9 billion ($34.3 billion in Medicare fee-for-service and $13.6 billion in Medicare Advantage). That's a significant amount of money but far less than the $125 billion Issa assigned entirely to Medicare.

It's also inaccurate to suggest that all of the money identified as improper payments could be returned as savings to taxpayers.

As Issa said, improper payments can include money paid to the wrong person or for procedures that didn't happen. But there's more to it than that. About a third of Medicare's improper payments are the result of a claim not having enough, or proper, documentation. Upon further investigation, many of those claims are ultimately deemed proper. One example is a payment based on a claim by a doctor who submits forms that are illegible.

Also, not all improper claims can be completely recouped. For example, say a surgeon was paid $10,000 for an inpatient procedure when Medicare only reimburses for an outpatient procedure that costs $5,000. The government wouldn't recoup the full $10,000, just the $5,000.

In other words, the government wouldn't end up with $125 billion even if all improper payments were eliminated for all those services, including Medicare.   

The Obama administration has taken a number of steps aimed at reducing improper payments.

With regard to Medicare specifically, Obama announced on June 8, 2010, the administration's intent to cut the improper payment rate in the Medicare fee-for-service program in half by 2012, eliminating more than $20 billion in payment errors. The Office of Management and Budget report cited by Issa's office notes that improper payments in the Medicare fee-for-service program actually went down in 2010 as a percentage, from 12.4 percent to 10.5 percent.

There's no question improper payments in Medicare are a very significant problem. But Issa has overstated the potential savings in the Medicare program. For starters, the report on which Issa based the $125 billion figure shows that the Medicare portion of that total is $47.9 billion. That alone makes Issa's figure simply wrong. But in addition, Issa wrongly suggests that all of the money from ""improper payments"" can be ""saved"" by simply not making those payments. In fact, a good portion of that money lacked proper documentation, but upon further investigation, may very well be verified as proper. In other words, even the $47.9 billion in improper payments in Medicare could not be fully recaptured for taxpayers. We rate Issa's statement False.",[<zip object at 0x000001B4EBEEAB80>],/factchecks/2011/jan/04/darrell-issa/rep-darrell-issa-claims-government-could-save-125-/
"['Transportation', 'Voting Record', 'Wisconsin', 'Jeff Stone']","
Wisconsin Rep. Jeff Stone says he never proposed privatizing Mitchell International Airport
","
Wisconsin state Rep. Jeff Stone (R-Greendale) was a state lawmaker working on transportation issues when he unveiled a plan to put Mitchell International Airport under the control of an appointed airport authority -- and take control away from Milwaukee County government.

Now, five years later, Stone is running for Milwaukee County executive -- and his failed attempt to create regional airport control is back in the news.

Stone’s campaign kickoff on Dec. 15, 2010 didn’t include any major pronouncements, but in questions from reporters the privatizing claim popped up.

""I never proposed privatizing the airport,"" Stone said, responding to a question. ""What we looked at was a regional operation for the airport"" to enhance job and business growth in the area.

With the executive’s race getting fired up, we decided to look into Stone’s statement.

When he pushed for an appointed regional authority to govern Mitchell, Stone and a top aide said he was acting on behalf of some in Milwaukee’s business community.

Business leaders have long wanted to ensure that eventual airport expansion could proceed and that day-to-day airport operations could be divorced from Milwaukee County Board politics. More than one-fourth of airports in the country are governed by an independent board.

At the time, critics -- notably elected officials representing citizens living near the airport -- hit Stone hard. They revealed the fact airport authority backers, including a Stone aide, secretly met with business officials to draft a plan to spin the airport off from the county. They pointed out the airport’s reputation as a well-run, financially self-sufficient enterprise.

County Supervisor Marina Dimitrijevic, in remarks echoed by her then-colleague Richard Nyklewicz, accused Stone of seeking to ""privatize"" Mitchell ""by handing over management to an unaccountable, appointed board.""

Stone, then and now, vehemently denies that his support for an airport authority constitutes ""privatization.""

So who’s right?

The legislation Stone co-authored would have taken Mitchell out of direct public control of county government. Notably, the bill he introduced prohibited the governor and county executive from putting politicians or government employees on the board that would control the airport authority.

Around the country, some airport authorities have elected official representation and some do not, three experts told PolitiFact Wisconsin.

It’s also clear that the intent was to give airlines -- private companies -- much greater sway over airport affairs. A ""business first mentality,"" is how Stone aide Mike Pyritz described the idea in an interview.

Additionally, as head of a 2006 state legislative study committee on airport authorities, Stone invited testimony from Reason Institute transportation researcher Robert Poole, who had just released a study saying that a long-term lease of Mitchell to a private operator could reap hundreds of millions of dollars.

But we could find no evidence that Stone ever got behind the notion of leasing or selling Mitchell to a private operator, nor was that approach included in his airport authority bill.

It was, in fact, the Milwaukee County Board that, in 2006, launched a study of the privatization possibilities.

Even if Stone’s bill had passed in Madison, the airport still would have been owned by Milwaukee County, albeit with greater private influence. The airport authority would have been a government creation run by appointees of elected officials.

Similar, though not identical, examples abound in Wisconsin under the general label of quasi-governmental entities, including the Wisconsin Center District, whose political appointees run the Frontier Airlines Center in downtown Milwaukee.

Richard Abelson, a top Milwaukee public-sector union official, served on the 2006 state legislative study committee on airport authorities that Stone chaired. Abelson is an opponent of airport authorities, and is wary of moves that could lead to outsourcing of airport jobs.

He says Stone’s proposal did not amount to privatization. That, Abelson said, would mean leasing the airport to a private operator.

""He got tagged with misinformation,"" Abelson said of Stone, adding ""some people considered an authority a first step toward privatization.""

Debby McElroy, executive vice president of Airports Council International, the trade association for airports, agreed that privatization was not at issue in the Milwaukee case. Two experienced airline lease negotiators at Leigh/Fisher, an aviation management consulting firm, also said privatization was not the right word to describe Stone’s proposal.

Let’s bring this one in for a landing.

Stone says he did not support privatizing Mitchell International Airport.

Stone’s airport proposal would have created a quasi-public governance structure at Mitchell International Airport. A significant change, to be sure. But his approach stopped far short of turning the airport over to a private concern. Even a leading union official for Milwaukee County employees says calling the plan ""privatization"" overshoots the runway.

We rate Stone’s claim True.",[<zip object at 0x000001B4EC7078C0>],/factchecks/2011/jan/04/jeff-stone/wisconsin-rep-jeff-stone-says-he-never-proposed-pr/
