tags,sub_header,text_body,sources,quote_href
"['Abortion', 'Health Care', 'Legal Issues', 'Health Check', 'Xavier Becerra']","
Xavier Becerra is wrong that no law addresses partial-birth abortion
","Congressional Republicans recently quizzed Xavier Bercerra, the secretary of health and human services, on abortion policy.  At a May 12 hearing, Rep. Gus Bilirakis, R-Fla., asked Becerra about some of his testimony during his confirmation hearing earlier this year, when the nominee said that his job would be to ""make sure that I’m following the law.""  Bilirakis asked Becerra whether he agreed that ""partial-birth abortion is illegal."" The term generally refers to late-term procedures formally known as ""dilation and extraction"" or ""dilation and evacuation,"" which opponents of abortion have long considered especially objectionable. Here’s their exchange: Becerra: ""We will continue to make sure we follow the law. Again, with due respect, there is no medical term like partial-birth abortion, so I’d probably have to ask you what you mean by that to describe what is allowed by the law. But (the Supreme Court case on abortion) Roe vs. Wade is clear, settled precedent: A woman has a right to make decisions about their reproductive health, and we will make sure that we enforce the law and protect those rights."" Bilirakis: ""And do you agree with this particular law?"" Becerra: ""Which law are we talking about, sir?"" Bilirakis: ""The law concerning partial-birth abortion."" Becerra: ""Again, as I said, there is no law that deals specifically with the term partial-birth abortion. We have clear precedent in the law on the rights women have to reproductive health care.""  One of the things Becerra said caught the attention of anti-abortion advocates — that ""there is no law that deals specifically with the term ‘partial-birth abortion.’""  A reader asked us to look into it, and when we did, we found that Becerra was wrong: The Partial-Birth Abortion Ban Act was enacted in 2003. Becerra should have known that: As a member of the House then, he voted against it. The 2003 law is not obscure; it was the subject of long and heated debate before it was passed by the Republican-contolled House and Senate and signed by President George W. Bush. Its aim was to limit late-term abortions by banning the specific procedures used for them. The law says a physician is involved in a ""partial birth abortion"" if he or she ""deliberately and intentionally vaginally delivers a living fetus until, in the case of a head-first presentation, the entire fetal head is outside the body of the mother, or, in the case of breech presentation, any part of the fetal trunk past the navel is outside the body of the mother, for the purpose of performing an overt act that the person knows will kill the partially delivered living fetus."" According to the law, a physician who knowingly performs a partial birth abortion is subject to up to two years in prison and a fine. The one exception is if the procedure is necessary ""to save the life of a mother whose life is endangered by a physical disorder, physical illness, or physical injury."" (The mother is not subject to prosecution under the law.) The House passed the legislation on June 4, 2003. Becerra, then representing a district in California, voted against the measure, as did 132 other Democrats out of the 205 then serving in the chamber. The law was upheld by the Supreme Court in 2007. Several scholars who have studied abortion law agreed that Becerra’s statement is wrong. ""In a nutshell, there is a law that deals with the term partial-birth abortion,"" said Mary Ziegler, a Florida State University law professor and the autor of several books on abortion, including ""Abortion in America: A Legal History, Roe v. Wade to the Present."" Given the clear language of the law, the ""statement is clearly false,"" said Teresa S. Collett, a law professor at the University of St. Thomas.  It’s important to note that there is a long-running dispute between abortion-rights supporters and anti-abortion advocates over whether the term ""partial birth abortion"" is the appropriate one to use for abortions of this type. The term has usually been favored by opponents of abortion, perhaps because it suggests that a child has been ""born,"" which would make the abortion procedure more akin to murder. On the other side, abortion-rights advocates have tended to use the phrase ""late-term abortion,"" which is less polarizing. Because the 2003 law was passed under unified Republican control, and because anti-abortion lawmakers are disproportionately Republican, the term ""partial-birth abortion"" was used in the law.  In other words, experts said that ""partial birth abortion"" is really more of a political label than a medical one. ""I would say that Becerra was engaged in legalistic quibbling to avoid answering the question,"" said Dwight Duncan, a University of Massachusetts law professor. When we reached out to Becerra’s office, they offered a statement centered on the argument that dilation and extraction is the term recognized in the medical literature and by practitioners, not ""partial birth abortion."" ""Roe v. Wade is the law of the land and HHS will continue to follow the law and ensure the American people have access to health care — including reproductive care,"" the statement said. ""During the hearing, Secretary Becerra clarified that partial birth abortion is not a medically recognized term. As the secretary said multiple times, HHS respects and will enforce the law."" Becerra said, ""There is no law that deals specifically with the term ‘partial-birth abortion.’"" While the term ""partial birth abortion"" is more of a politically derived label than an official medical term, the legal reality is that Congress passed the Partial-Birth Abortion Ban Act in 2003, and the Supreme Court upheld it in 2007. Becerra himself voted against the law when it came up in the House. We rate the statement False.",[<zip object at 0x000002809C46E8C0>],/factchecks/2021/may/19/xavier-becerra/xavier-becerra-wrong-no-law-deals-partial-birth-ab/
"['Facebook Fact-checks', 'YouTube videos']","
No, Don Lemon isn’t leaving CNN and his show hasn’t been canceled. It was renamed
","CNN anchor Don Lemon inadvertently set off a frenzy of misinformation when he made comments about the future of his prime-time show during a segment on May 14. ""It’s been really, really great,"" Lemon says. ""This is the last night that we’ll be ‘CNN Tonight with Don Lemon.’ So, I appreciate all the years of ‘CNN Tonight with Don Lemon,’ but changes are coming, and I will fill you in."" Those remarks sparked false claims — circulated on YouTube, Facebook and Instagram — that the show was canceled and the CNN veteran was leaving the network.  ""Don Lemon LOSES HIS SHOW As CNN Plunges Into Further In Ratings... CNN IS DYING."" reads one YouTube video title. ""Don Lemon announced that tonight will be his last show on CNN,"" a Facebook post says. ""One by one they fall!""  That’s not the case. Lemon isn’t leaving CNN and his show is not being canceled — it just got a new name. The posts were flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) Hours after making the announcement, Lemon, who has been working at CNN since 2006, posted a video on his Twitter account to clarify his comments for viewers. ""Everybody calm down, I didn't say I was leaving CNN,"" Lemon explains in the clip while laughing. ""I just said it was the end of an era for ‘CNN Tonight with Don Lemon’ ... so relax, I'm not leaving."" Hey everyone. Not what you think. I’m not leaving CNN. Tune in for the handoff on Monday at 10pE and I’ll explain. pic.twitter.com/oOwDferY2i In a second tweet, Lemon tried to dispel the confusion further by explaining that the show was being renamed, not canceled: ""Didn’t mean to set the internet on fire. What I said last night was true. CNN Tonight with Don Lemon is no more. I’ll be back on Monday with my newly named show Don Lemon Tonight."" Didn’t mean to set the internet on fire. What I said last night was true. CNN Tonight with Don Lemon is no more. I’ll be back on Monday with my newly named show Don Lemon Tonight. See you Monday at 10pE. pic.twitter.com/89GFXULV9m   Lemon returned to the prime-time slot the following week. Social media posts claim that Don Lemon’s CNN show was canceled and that he is leaving CNN. After a seven-year run, Lemon’s show, ""CNN Tonight with Don Lemon,"" was renamed, not canceled, and Lemon confirmed that he isn’t leaving the network. He was broadcasting again the following week. We rate this False.",[<zip object at 0x00000280974FC400>],/factchecks/2021/may/19/youtube-videos/no-don-lemon-isnt-leaving-cnn-and-his-show-hasnt-b/
"['Facebook Fact-checks', 'Coronavirus', 'Viral image']","
University of Miami researchers looked at effects of COVID-19, not vaccines
","A recent Instagram post points to research out of the University of Miami’s Miller School of Medicine as evidence that COVID-19 vaccines will affect sperm production.  ""The Miller School researchers have confirmed that the COVID19 virus can affect sperm production inside the testes,"" the post says. ""What’s in the experimental ‘vaccine?’ They can’t deny it won’t affect the male sperm production either by injection or transmission."" This post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) In November, the University of Miami announced that a new study by Miller School of Medicine researchers found that COVID-19 can invade the testicles in some men who are infected with the virus.  The study was published in the World Journal of Men’s Health. Dr. Ranjith Ramasamy, the lead author and the director of reproductive urology at the Miller School, said at the time that ""the findings could be the first step in discovering COVID-19’s potential impact on male fertility and whether the virus can be sexually transmitted,"" according to the university.  By analyzing testis tissue from six men who died of COVID-19, the researchers found impaired sperm function in the tissue of three of the men, and evidence of COVID-19 in the tissue of a fourth man. Other viruses, such as the mumps, are known to affect sperm production and fertility. However, according to the university, ""more studies are needed to evaluate exactly how testis tissue responds to the virus and what that might mean to male fertility and sexual transmission."" The study says that it is ""limited by the small sample size and inability to assess the long-term consequences"" of COVID-19 on sperm production. In its conclusions, the researchers wrote: ""The findings of this study could be the first step in discovering impacts to fertility or the possibility of sexual transmission of the virus. On the basis of these preliminary findings, we believe that COVID-19 can penetrate the blood-testis barrier and enter the testis in some men."" The study does not mention vaccines. We reached out to Ramasamy to find out if the Instagram post accurately characterized their work.  Dr. Daniel Nassau, one of Ramasamy’s fellows and an investigator on the study, responded.  ""I am not sure where they are getting vaccine from this article, but that statement is not true,"" he said.  The school’s researchers are separately evaluating how mRNA vaccines may affect fertility, he said, and they’re waiting for the results to be published. But, he said, ""we do not think the vaccine will affect male fertility."" A fever can temporarily suppress male fertility, Dr. Parviz Kavoussi, a reproductive urologist at St. David’s South Austin Medical Center, told the Austin American-Statesman. And a percentage of people who receive any vaccine, including a COVID-19 vaccine, could experience a fever after getting the shot. But the effects are short-term. ""At three months, it’s going to bounce back,"" he said.  We rate claims that studies show the COVID-19 vaccine will affect sperm production False.",[<zip object at 0x000002809BFE4B40>],/factchecks/2021/may/19/viral-image/university-miami-researchers-looked-effects-covid-/
"['National', 'Crime', 'Facebook Fact-checks', 'Jan. 6', 'Facebook posts']","
Clip of Capitol police speaking with rioters doesn’t prove mob was given OK to enter building
","A viral video of U.S. Capitol Police officers speaking with a group of rioters inside the Capitol on Jan. 6 is fueling a counter-narrative of what actually happened that day.  Bloggers and social media users are describing the 44-second clip as evidence that pro-Trump rioters were given permission to enter the U.S. Capitol that day, and that the violence depicted in several other photos and videos is the work of Democrats.  The video shows a man named William Watson telling the rest of the group that the police are willing to work with them peacefully. It then pivots to an officer telling them, ""show us no attacking, no assault. Remain calm."" Toward the end, the man who wore a fur headdress, known as the ""Q Shaman,"" yells for everyone to be peaceful and says ""we have the right to peacefully assemble.""  ""Video shows U.S. Capitol Police gave protesters OK to enter,"" reads the video’s caption on Facebook. Additional text in its description says: ""The video directly contradicts what government prosecutors allege in complaints against citizens shown in the video."" This is wrong. The video does not show officers allowing rioters into the building. The officers are blocking the hallway and attempting to de-escalate the situation, a spokesperson for the Capitol Police told PolitiFact.  More than 400 people have been charged in federal court related to the riot, and the charges include obstruction of law enforcement, violence with a deadly weapon and assault. Five people died, many more were injured, and repairing the damage to the building is estimated to cost millions. The post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) This clip briefly shows one group of rioters who were already inside the building. Police officers were vastly outnumbered during the breach. ""There is no evidence of misconduct (by police) in the short video clip,"" a Capitol Police spokesperson told PolitiFact. ""The officers are blocking the hallway and attempting to de-escalate the situation, as they are trained to, by telling the crowd to not attack or assault and to remain calm. The Department is working closely with its federal law enforcement officers to ensure the criminals who unlawfully broke into the U.S. Capitol during the Joint Session of Congress are successfully prosecuted.""  The full picture of the day shows that the mob climbed walls, pushed through barricades, smashed windows and broke doors to get into the Capitol. They vandalized the building, ransacked offices and stole government property. Some assaulted officers. And they ultimately caused the House and Senate to shut down for several hours on the day they were certifying the presidential election.  Here are a few examples of what happened that day, as described in charging documents filed by prosecutors:  Video shows that rioters used makeshift weapons including hockey sticks, flagpoles and a police shield stolen from an officer. Many were charged with offenses related to deadly or dangerous weapons, and a few were charged with offenses related to firearm possession.  One rioter screamed at an officer to shoot him, and multiple officers had to fight and subdue him.  Another is seen using a stick-like weapon outside the building, making stabbing movements at officers’ necks between their helmets and body armor where they weren’t protected. One person used a metal flagpole to attack a police officer, while another sprayed officers with a chemical irritant. The claim that the video contradicts prosecutors' statements appears to be a reference to the federal case against Jacob Anthony Chansley, the shirtless ""Q Shaman."" Chansley faces charges that include civil disorder, obstruction of an official proceeding, and disorderly and disruptive conduct in a restricted building. But in this viral clip, we see only a snippet of Chansley’s interactions with police that day. Other videos show him climbing scaffolding, screaming into a bullhorn and running onto the dais of the Senate chamber. In Chansley’s detention memo, prosecutors say that the officer seen in the video, Keith Robishaw, ""calmed the protestors somewhat and directed them to leave the area from the same way they had entered.""  It adds: ""Most complied, but Chansley disobeyed the order and instead began heading up a different stairwell toward the Senate floor. Officer Robishaw, alone with more than 25 rioters in the Senate Chamber, attempted to engage with Chansley and asked for his assistance to use the bullhorn to get the protestors out of the Chamber. Instead of doing so, Chansley ran up on the dais where Vice President Pence had been presiding just minutes before, and begin posing on the dais for other rioters to document and photograph, and wrote a note to Vice President Pence saying, ‘It's only a matter of time, justice is coming.’"" Chansley was ordered to stay in jail because, among other reasons, he committed a felony that involved the use of a dangerous weapon (a spear), and prosecutors noted there were ""serious risks that he will flee and obstruct or attempt to obstruct justice.""  Social media posts are describing a video clip of Capitol police officers with a group of pro-Trump rioters on Jan. 6 as evidence that officers allowed the mob inside the building. The officers in the video are attempting to de-escalate the situation by telling the rioters, who already breached the building, to remain calm and peaceful. There is overwhelming evidence that shows the mob forcefully entering the Capitol, with many attacking police officers in the process.  We rate this Pants on Fire!",[<zip object at 0x0000028096BD4C80>],/factchecks/2021/may/18/facebook-posts/clip-capitol-police-speaking-rioters-doesnt-prove-/
"['Israel', 'Facebook Fact-checks', 'Viral image']","
No, this photo doesn't show an anti-Israel activist holding a photo of Hitler
","An image of a woman carrying a sign that says ""Defund Israel"" and  ""we will never stop!"" is being shared on social media, and users are drawing attention to a framed photo she’s holding. ""Yes,"" reads one Instagram post, ""that’s a photo of Hitler. ‘We will never stop’ = we want to commit another Holocaust. Terrorists are amongst us.""  This post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) Facebook owns Instagram. A closer look at the framed picture in the image shows that the portrait is not of Hitler. It appears to be Israeli Prime Minister Benjamin Netanyahu with a Hitler mustache drawn on his face, as some people commenting on the photo pointed out.  It’s imagery that’s been used before in protests against Netanyahu.  In November 2020, an Israeli activist was criticized for comparing Netanyahu to Hitler, according to the Jerusalem Post, and saying in a video on social media that ""in the 30s, there was a bitter enemy of the Jews. He was in Germany, and he acted just like you; divided, incited, destroyed."" In 2016, a poster showing Netanyahu with a Hitler mustache appeared at an art school in Tel Aviv, and in 2017, pro-Palestinian demonstrators in Sydney protested the prime minister’s visit to Australia, calling him a ""war criminal"" and carrying a banner with Netanyahu with a Hitler mustache and the word ""fascist.""  The Instagram post makes a far-reaching claim based on an incorrect description of the photo. We rate it False.  ",[<zip object at 0x000002809677C1C0>],/factchecks/2021/may/18/viral-image/no-photo-doesnt-show-anti-israel-activist-holding-/
"['Facebook Fact-checks', 'Viral image']","
No, these photos don’t show Kamala Harris in front of a green screen
","Two photos circulating on social media are being characterized as further evidence for the theory that members of the Biden administration are staging events for the cameras.  ""ENJOYING THE SHOW EVERYONE KAMALA,"" reads a recent Facebook post showing an image of an Air Force One replica and another image of people standing below an airstair leading to a green screen. ""JUST ABOUT TO BOARD THE GREEN SCREEN.""  In the second photo, the feet of someone wearing what look like black Converse sneakers has been circled in red. The person’s face isn’t visible, but the implication in the post is that it’s Vice President Kamala Harris, who is famous for wearing Converse.  This post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) We’ve previously debunked claims that a bill signing in the Rose Garden was filmed at Tyler Perry Studios in Atlanta and that Biden faked an interview in front of a green screen.  The Air Force One replica shown in the Facebook post is not from a movie set. It’s used for training at the U.S. Secret Service training center in Laurel, Md. The photo was taken in 2016, when Barack Obama was president.  The photo of the people gathered at the bottom of the airstair leading to a green screen also predates the Biden administration, and Harris isn’t in it. Other people wear Converse, too. Kal Penn, who starred as Seth Wright, a White House speechwriter in the TV drama ""Designated Survivor,"" shared the picture on social media on May 3, 2017.  ""Here’s what it looked like to film this scene,"" he wrote on Instagram and Twitter. ""Entirely green screen Air Force One. Just stairs leading up to a box. #DesignatedSurvivor."" We rate claims that the image shows Kamala Harris Pants on Fire!",[<zip object at 0x0000028097C2FA40>],/factchecks/2021/may/18/viral-image/no-these-photos-dont-show-kamala-harris-front-gree/
"['Animals', 'Public Health', 'Facebook Fact-checks', 'Coronavirus', 'Instagram posts']","
Instagram post falsely claims COVID-19 vaccines ‘skipped all animal trials’
","A viral Instagram post claimed that the manufacturers of the COVID-19 vaccines ""skipped all animal trials because all animals were dying."" That’s not true. ""COVID-19 Jab: They skipped all animal trials because all animals were dying and went directly to people,"" said the May 15 post, which was viewed tens of thousands of times. The post and others like it were flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.)  A screenshot of an Instagram post falsely claiming the COVID-19 vaccine developers ""skipped all animal trials.""  The three vaccines authorized for emergency use in the U.S. — the two-dose Pfizer-BioNTech and Moderna vaccines and the single-shot Johnson & Johnson vaccine — have been shown in clinical trials and real-world studies to be safe and effective at protecting against COVID-19. As of May 17, nearly 123 million Americans have been fully vaccinated, or 37% of the population.  While the vaccines in use in the U.S. were developed at an accelerated pace, claims that they weren’t tested on animals are inaccurate. Pfizer and Moderna got approval to test their shots on animals while simultaneously running Phase I trials on humans.   ""Animal studies were indeed conducted with each of the COVID-19 vaccines in widespread use, even before large-scale human studies began,"" said John Grabenstein, associate director for scientific communications at the Immunization Action Coalition. ""The truth is the exact opposite of the misinformation these rumors are trying to spread."" Pfizer, Moderna and Johnson & Johnson all announced results from various animal studies in press releases. The data were also published in academic journals and summarized in decision memos from the U.S. Food and Drug Administration as part of the emergency authorization process. The animal studies included tests on mice, rhesus macaque monkeys, and hamsters. ""The most important of these animal studies were highly reassuring, because they showed that vaccinated monkeys intentionally challenged with the COVID-19 virus were actually protected from disease and death, compared to unvaccinated monkeys that were vulnerable to infection,"" Grabenstein said. The AstraZeneca vaccine approved for use in many other countries was also tested on animals, according to fact-checkers in Ireland.  The FDA lists laboratory research and testing in animals as a key part of the U.S.’s Emergency Use Authorization process. An agency spokesperson pointed to guidance specifying that EUA requests ""should address,"" among other things, ""data from studies in a relevant animal model."" Chris Magee, the head of policy and media at Understanding Animal Research, a British nonprofit, told Full Fact that if animals had actually started dying during the tests, any Phase 1 human trials happening concurrently would have immediately halted. That was not the case. Full Fact and other fact-checkers, including the Associated Press, Reuters, the Dispatch and the Journal, also determined the social media claims about animal trials being skipped are false. We rate this Instagram post False.",[<zip object at 0x0000028096B8E700>],/factchecks/2021/may/18/instagram-posts/instagram-post-falsely-claims-covid-19-vaccines-sk/
"['Israel', 'Facebook Fact-checks', 'Viral image']","
No, this video doesn’t show Palestinians faking a funeral
","A video of men carrying what looks like a body on a stretcher down a street ends when sirens sound, the group drops the stretcher and runs away while the person they were carrying sits up and darts off camera.  It’s being shared on social media as an example of staged anti-Israel propaganda. ""Palestinian funeral procession for a child killed by the Israeli reprisals. Only to be interrupted by an air raid siren,"" one post sharing the video says. ""The siren was so loud it woke the dead!""  More than two dozen children have been killed in Gaza amid violence there, but this video isn’t depicting the funeral after such a death. It wasn’t even filmed there.  This post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) Doing a reverse image search, we found that this video has been online for more than a year. It was published on YouTube in March 2020, and translated into English, the title says, ""A (fake) funeral during home quarantine in Jordan.""  A media outlet in the United Arab Emirates published an article that month that said Twitter users were then sharing the video of a group of people in Jordan who were trying to break a stay-at-home order the government imposed to try to slow the spread of COVID-19. Reuters reported that it was shared as a satirical example of Jordanians creatively trying to circumvent the lockdown.  We rate claims that this was staged and filmed in Palestine False.",[<zip object at 0x0000028097B92C80>],/factchecks/2021/may/18/viral-image/no-video-doesnt-show-palestinians-faking-funeral/
"['Facebook Fact-checks', 'Viral image']","
No, this isn’t a real photo of Joe Biden and Jen Psaki
","An old, doctored photo that appears to show President Joe Biden inappropriately touching a woman is back with a new twist. Now the image features White House press secretary Jen Psaki, who wasn’t in the original photo.  This post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) The original photo was taken at a 2013 holiday party when Biden was vice president. It shows him with his hands on the waist of The Hill reporter Amie Parnes. The picture drew attention back then because Biden was criticized for how high his hands were.  ""Photo of famously friendly Biden goes viral,"" read a Today headline. ""Vice President Joe Biden gropes White House reporter,"" the Daily Caller said.   Parnes had published the photo on her Facebook page, according to Today. She and Biden were joined by an NBC producer and then-second lady Jill Biden.  But later that month, a blog posted a fake news story with a doctored photo that showed Biden’s hands much higher, on her chest. A bottle of Wild Turkey bourbon also appears to be sticking out of his pocket. We rated claims that the photo was authentic False. Now that Psaki’s been edited into the image, we’re upping the ante. Pants on Fire!",[<zip object at 0x0000028096B703C0>],/factchecks/2021/may/18/viral-image/no-isnt-real-photo-joe-biden-and-jen-psaki/
"['Homeless', 'Veterans', 'Coronavirus', 'Tom Cotton']","
Do New York’s homeless veterans qualify for the Excluded Worker Fund?
","In April, New York state’s Democratic-led Legislature passed — and Democratic Gov. Andrew Cuomo signed — a budget that included $2.1 billion for a new Excluded Worker Fund. The fund would make one-time payments of as much as $15,600 to immigrants in the country illegally who lost work during the coronavirus pandemic.  The idea was to provide aid to New Yorkers whose immigration status prevented them from receiving other forms of aid during the pandemic. Critics of the program expressed outrage that the state was preparing to hand over thousands of dollars to immigrants who were in the United States illegally.  Some national figures weighed in, such as Sen. Tom Cotton, R-Ark., who is considered a possible 2024 presidential candidate. Citing a New York Times article explaining the provision, Cotton wrote in the tweet: ""New York's 1,200+ homeless veterans are ineligible for these $15,600 payments."" New York's 1,200+ homeless veterans are ineligible for these $15,600 payments. https://t.co/0BMLbxVQMm Is Cotton correct that New York homeless veterans do not qualify for this aid? We reached out to Cotton's office and were referred to a website that did not address our question. Our research suggests that Cotton’s argument is both inaccurate — homeless veterans are not expressly barred under the program — and a misleading restatement of the fund’s intent: It’s meant to help the people who wouldn’t be eligible for the kind of aid most veterans already qualify for. Excluded Worker Fund benefits are available to New York state residents who have been excluded from unemployment insurance, pandemic-related federal support, and other programs because of their immigration status, said Freeman Klopott, a spokesman for the New York State Division of Budget.  They must have earned no more than $26,208 in the prior year and suffered a loss of work-related earnings or household income due the coronavirus pandemic, Klopott said.  The fund doesn’t explicitly bar homeless veterans, as Cotton suggests. If any homeless veterans happen to meet those requirements, they would qualify for these benefits, Klopott said. As a practical matter, this is probably a small group, even if the number of homeless veterans in New York state is higher than the 1,200 cited by Cotton, since few veterans are likely to be excluded from other aid programs because of their immigration status. While the U.S. military routinely accepts noncitizen immigrants who are in the country legally — often granting them citizenship after several years of service — it generally does not accept immigrants who are in the country illegally.  An exception is a program called Military Accessions Vital to the National Interest, or MAVNI. The program, created under President George W. Bush and left largely in limbo during the Obama and Trump administrations, allows immigrants in the country illegally who possess certain in-demand skills such as foreign languages or medical training to join the military. This program is not only dormant but was capped at a few thousand individuals in its early years, making its members a tiny fraction of the overall veteran population. A broader issue is that Cotton’s tweet garbles the purpose of the program. Any homeless veterans who are already U.S. citizens or legal residents would have been eligible for the original assistance programs that the Excluded Worker Fund is supposed to be backstopping. In his tweet, Cotton singled out one sympathetic group — homeless veterans — as being uniquely blocked by this program. But by Cotton’s logic, homeless veterans would also be ""ineligible"" for corporate tax breaks and countless other provisions of the budget that were not directed at the homeless or veterans in New York. And by the same token, farmers, math teachers and poets who are U.S. citizens would be ""ineligible"" for the program, because it’s not meant for them. ""The veteran community has been hit hard during COVID-19 and continues to need help,"" said  James Fitzgerald, deputy director at the NYC Veterans Alliance, told PolitiFact. ""Other communities are in need of help as well, including our immigrant community. Our government should focus on helping as many individuals as possible so we can recover from this terrible pandemic."" Cotton said, ""New York's 1,200+ homeless veterans are ineligible for these $15,600 payments."" The post mischaracterizes a program that would provide aid to people who were excluded from other aid programs because of their immigration status. The vast majority of homeless veterans are already U.S. citizens or legal residents, and thus are not the population the Excluded Worker Fund was designed to help. We rate the statement Mostly False.",[<zip object at 0x000002809A48CA40>],/factchecks/2021/may/18/tom-cotton/do-new-yorks-homeless-veterans-qualify-excluded-wo/
