tags,sub_header,text_body,sources,quote_href
"['Facebook Fact-checks', 'Viral image']","
Photo of faith leaders praying over golden Trump statue is digitally altered
","Social media users are circulating an image that purportedly shows faith leaders surrounding and praying over a gold-painted statue of former President Donald Trump that appeared at the 2021 Conservative Political Action Conference. ""Evangelicals literally praying to a golden idol. LITERALLY,"" one post said, alluding  to the golden calf idol in the Bible’s Old Testament. ""Caption this photo taken today of CPAC’s evangelical leaders. Yes, they are praying to a golden statue of their holy insurrectionist,"" another reads. But the image is altered, and the photo it’s based on wasn’t taken in 2021. The posts were flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) We conducted a reverse-image search, which showed that the original photo depicted Trump meeting with a group of evangelical leaders. In the doctored version, the gold-painted statue was edited in to replace Trump. The authentic photograph was taken by photographer Marco Bello at an ""Evangelicals for Trump"" launch event at the King Jesus International Ministry in Miami on Jan. 3, 2020.  News organizations such as the New York Times and NBC shared images and video of the moment. These posts are False.",[<zip object at 0x000002809C42BA40>],/factchecks/2021/mar/02/viral-image/photo-faith-leaders-praying-over-golden-trump-stat/
"['Corrections and Updates', 'Facebook Fact-checks', 'Viral image']","
No, Instagram isn't blocking your posts from all but 7% of your friends
","""This is a test,"" begins a message appearing in social media feeds. ""Instagram has been limiting our posts so that no more than 7% of our friends see our posts."" It goes on to explain that if you see the post, comment on it, and like it, the poster’s ranking will improve and more friends will be able to see it.  But this rumor is an old one, and it’s not true.  This post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) Instagram addressed an identical message back in January 2019.  ""We’ve noticed an uptick in posts about Instagram limiting the reach of your photos to 7% of your followers, and would love to clear this up,"" Instagram tweeted. ""What shows up first in your feed is determined by what posts and accounts you engage with the most, as well as other contributing factors such as the timeliness of posts, how often you use Instagram, and how many people you follow, etc."" Instagram hadn’t made any recent changes to feed ranking, the platform said, and would ""never hide posts from people you’re following — if you keep scrolling, you will see them all.""  At the time, BuzzFeed News published a story with this headline: ""Relax, Instagram is not limiting your favorite account’s reach to 7% of its followers.""  But here we are again.  Has anything changed? No, Instagram told PolitiFact on Feb. 2. The information it tweeted in 2019 is still current. After we published this fact-check, we heard from some readers who argued that we were wrong because Instagram limits the reach of posts that include false information.  When third-party fact-checkers, such as PolitiFact, identify misinformation, Instagram may make it harder to find by filtering it from its ""Explore"" and hashtag search pages, as well as reducing its visibility in feeds and stories, according to Facebook, which owns Instagram. But this is a different issue than the claim that Instagram is limiting people’s posts so that no more than 7% of their friends will see it. ""The 7% figure is inaccurate,"" a spokesperson for the platform said. And commenting or liking posts sharing this meme, or posts that have been fact-checked, does not affect how many followers will see it.    We rate this claim False. ",[<zip object at 0x0000028097D78800>],/factchecks/2021/mar/02/viral-image/no-instagram-isnt-limiting-your-posts/
"['National', 'Congress', 'Elections', 'Poverty', 'Donald Trump']","
Trump misleads about HR 1 and voter registration for welfare recipients
","Former President Donald Trump said that Democrats are racing to pass a bill that would destroy the integrity of elections and automatically register poor people to vote. In a speech at the Conservative Political Action Conference in Orlando, Trump reeled off multiple objections to H.R. 1, including that it ""automatically registers every welfare recipient to vote."" Trump’s statement is misleading. The Democrats’ bill to expand voting rights would require multiple government agencies to help eligible people register to vote when they apply for assistance, but it doesn’t single out applicants for programs associated with welfare. And Trump omits that public assistance agencies already play a role in helping people register to vote. H.R. 1 would expand that effort.  Known as the For the People Act, the 791-page H.R. 1 combines proposals for voter registration, absentee voting, in-person voting, campaign finance and ethics.  We contacted a spokesperson for Trump to ask which section of H.R. 1 he was referring to and did not get a response. We also don’t know how Trump is defining ""welfare"" — an imprecise term that could refer to any number of public assistance programs.  We found no line in the legislation that calls for registering all ""welfare recipients"" to vote. But Trump was likely referring to the automatic voter registration section that applies to many people who seek government services. ""The goal of H.R. 1 is the full registration of eligible Americans,"" said Matthew Weil, an elections expert at the Bipartisan Policy Center. The 1993 National Voter Registration Act (often called ""Motor Voter"") requires most states to offer voter registration at their motor-vehicle departments. States must also offer voter registration at offices that provide public assistance or services to people with disabilities and military recruitment offices.  What is counted as public assistance? It’s a long list of federal programs including Supplemental Nutrition Assistance Program (formerly known as food stamps); the Special Supplemental Nutrition Program for Women, Infants and Children; Temporary Assistance for Needy Families; Medicaid; and the State Children’s Health Insurance Program. If states have their own public assistance programs, those are included, too. ""Given the language found in NVRA, it's safe to say that a number of state public service agencies are already involved with helping people register to vote,"" Anthony Marcum, a resident fellow at the R Street Institute, a right-of-center organization that opposes H.R. 1 due to concerns about free speech and state rights. ""Just not as broadly — or automatically — as H.R. 1 envisions."" Under the 1993 law, public assistance applicants essentially ""opt in"" by choosing to register to vote. Under H.R. 1, applicants for services would have to ""opt out"" if they don’t want to register. H.R. 1 doesn’t automatically register everybody to vote who applies for public assistance, said Sarah Brannon, a voting rights attorney at the American Civil Liberties Union. If state or federal agencies determined that they had enough information about an applicant to register to vote, they would forward that information electronically to an election official. If the agency lacks certain necessary information, such as citizenship verification, then the applicant would be directed to a voter registration form. Either way, it’s up to the elections official to determine whether the applicant is eligible to register to vote. ""It is just an automatic process to share the information so election officials decide who is or is not eligible,"" Brannon said.  The legislation also applies to applicants who previously sought public assistance. If a state agency has an applicant’s information needed to register to vote — including proof of citizenship, age and address — H.R. 1 would require the agency to forward that information to election officials.  H.R. 1 goes further than existing law by including more government offices that must participate including federal agencies such as the Department of Veterans Affairs and state agencies responsible for regulating firearms — putting eligible registered firearm owners and veterans on the list of those who can choose to opt out of the voter registration process as well. If the legislation passes, would every ""welfare recipient"" be registered to vote as Trump said? That’s unlikely. Some public assistance applicants may opt out of voter registration because they are not interested. And applicants for public assistance still have to meet the eligibility criteria — including citizenship — to complete the registration process.  H.R. 1 ""automatically registers people for whom there is citizenship information,"" said Wendy Weiser, an expert on voting rights at the liberal Brennan Center for Justice at NYU school of law. ""Automatic voter registration does not substitute for eligibility checks; it substitutes the first part of the process: the application. Your application will be transmitted — you don’t have to take additional steps"" Experts told us that if H.R. 1 were to become law, they would expect some increase in the number of public assistance applicants who register to vote. But they said they couldn’t predict how many more will register that way. Here’s what we do know: Under current law, adults rarely fill out voter registration forms when they apply for public assistance. State motor-vehicle departments are the most common source of voter registrations, according to the Election Assistance Commission — and would likely remain so. Only about 2% of registrations came from public assistance offices, according to data about the 2016 and 2018 elections. Automatic voter registration is not a new idea, nor one exclusively pushed by Democrats. The Campaign Legal Center, a group that supports H.R. 1, found that automatic registration has been implemented in more than a dozen states, including Republican-led and battleground states. In these states, the DMV is the most common agency involved in automatic voter registration, though a few states use health or social service agencies, too. Trump said H.R. 1 ""automatically registers every welfare recipient to vote.""  H.R. 1 includes an automatic voter registration provision under which government agencies that provide public assistance would pass along to election officials information about people who are eligible to vote as well as any other relevant information including citizenship status. But Trump’s statement creates a misleading impression that people on welfare will have a special path to voter registration, regardless of eligibility. Under the bill, applicants could opt out, and election officials will still review applications for eligibility requirements before moving them to the voter rolls. That part of the bill isn’t exclusively for people on public assistance. It would apply to veterans and gun owners, too. We rate this statement Mostly False. RELATED: Yes, the ACLU has criticized HR 1. Here’s why RELATED: Group makes bogus attack on HR 1 over congressional salaries RELATED: Fact-checking misleading attacks on HR 1, Democrats’ voting rights bill",[<zip object at 0x0000028097AD3080>],/factchecks/2021/mar/02/donald-trump/trump-misleads-about-hr-1-and-voter-registration-w/
"['Climate Change', 'Facebook Fact-checks', 'Facebook posts']","
Fact-checking claims that Al Gore said all Arctic ice will be gone in the summer by 2013
","Former Vice President Al Gore has been a vocal advocate for policies to reduce global warming, dedicating much of his post-White House work to the cause — and encountering a fair amount of ridicule along the way. Now some social media users are sharing posts that claim Gore wrongly predicted in the late 2000s that all the Arctic ice would be melted in the summer by 2013.  ""The North Pole will be ice-free in the summer by 2013 because of man-made global warming. Al Gore, 2009,"" one Facebook post says. A photo below the quote shows a man covered in ice, with more in the background, and text that says, ""2021 nope it’s still cold!""  Gore didn’t say exactly this in 2009, but he made a similar statement. The post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) In a Dec. 14, 2009, speech at the Copenhagen Climate Conference, Gore suggested the possibility of the Arctic losing some or all of its ice in the summer months within five to seven years, citing researchers associated with the Naval Postgraduate School. ""Some of the models suggest to Dr. (Wieslav) Maslowski that there is a 75% chance that the entire north polar ice cap, during some of the summer months, could be completely ice-free within the next five to seven years."" Gore attributed the prediction to researchers, but it appears he misstated the findings.   A day after the speech, Maslowski told the London Times that it was unclear ""how this figure was arrived at … I would never try to estimate likelihood at anything as exact as this."" The article said that Gore’s office ""later admitted that the 75% figure was one used by Dr. Maslowski as a ‘ballpark figure’ several years ago in a conversation with Mr. Gore."" Gore made similar statements about Arctic ice in his 2007 Nobel prize acceptance speech and, in 2008, a video of the opening of a German museum captured Gore saying that ""the entire North polar ice cap may well be completely gone in five years.""  In his Academy Award-winning 2006 documentary  ""An Inconvenient Truth,"" Gore warned about the coming impact of climate change on the Arctic ice cap, but he said studies showed it would be gone in the summertime ""within the next 50 to 70 years"" — so by 2056 or 2076. Posts claim Al Gore said in 2009 that the North Pole ""will be ice-free in the summer by 2013 because of man-made global warming."" Gore said something similar. Citing researchers during a 2009 climate change conference, Gore  said there was a 75% chance that ice in the Arctic could be gone during at least some summer months within five to seven years. Reports indicate that he misrepresented the details of the research.  The post is accurate but needs additional information. We rate it Mostly True. ",[<zip object at 0x0000028097C23B40>],/factchecks/2021/mar/02/facebook-posts/fact-checking-claims-al-gore-said-all-arctic-ice-w/
"['National', 'Stimulus', 'Florida', 'Coronavirus', 'Rick Scott']","
GOP treats Trump-era projects in pandemic bill as Democratic pork
","Republican opposition to the $1.9 trillion COVID-19 relief and economic stimulus package centers mainly on the argument that it contains wasteful spending. Sen. Rick Scott, R-Fla., picked out two examples during a CBS News interview. ""Less than 1% of this bill is about the vaccine,"" Scott said March 1. ""It's about a bridge for Chuck Schumer, a tunnel for Nancy Pelosi. This is about paying back liberal politicians. It's not about getting our country back to normal again."" The 1% figure for vaccines is about right. The $20 billion in the American Rescue Plan Act for vaccines and their distribution might sound like a lot, but set against more than $1 trillion for unemployment and stimulus checks to individuals and aid to state and local governments, it looks small. Scott goes a bit further and uses infrastructure money in the bill to paint most of the package as misdirected political pork. He is repeating a Republican talking point. The legislation does include money for the examples he picked. First, the bridge: The bill would give $1.5 million to the Great Lakes St. Lawrence Seaway Development Corp. ""to prevent, prepare for and respond to coronavirus by conducting the operations, maintenance and capital infrastructure activities of the Seaway International Bridge,"" which connects New York state and Ontario. New York is Senate Majority Leader Chuck Schumer’s home state. And it would be easy to suggest his fingerprints are on this part of the bill, except for one key detail. The Trump administration first proposed spending this money. In May 2020, the Transportation Department asked for funds to make up for toll revenues that had ""dramatically decreased"" due to decreased traffic from the pandemic, the New York Daily News reported. The Canadians had put in their share of emergency relief, and the U.S. was going to do its part. The U.S. side of it sits in the district of Rep. Elise Stefanik, R-N.Y., a key defender of former President Donald Trump during his first impeachment. As for the tunnel, while the bill doesn’t name a project in House Speaker Nancy Pelosi’s California district, it does have $1.425 billion for federal capital-investment grants to mass transit. Some of that is destined for a 6-mile extension of the Bay Area Rapid Transit system, which connects San Francisco, Oakland and surrounding suburbs.  But like the bridge money, this project also dates back to the Trump administration. In August 2019, Transportation Secretary Elaine Chao announced $125 million for the extension.  Pelosi spokesman Drew Hammill said the current bill funds the larger mass transit program, and this project is among those that already won approval. He also noted that while the transit system serves the entire region, this work takes place 50 miles from Pelosi’s district. Scott spokesman McKinley Lewis noted that Democrats chose to include these elements in the bill, and the origins of them don’t matter. In any case, set against the bill’s total price tag, these elements amount to a fraction of a fraction of 1% of the total bill. For context, by the House Republicans’ calculations, nearly 50% of the bill goes toward what they consider legitimate COVID-19 and economic relief.  Past pandemic relief bills have included both health and economic stimulus elements. Most Republicans voted for those. Scott’s record is mixed. He voted for the March CARES Act and against the December supplemental aid package. Scott said the $1.9 trillion relief package is ""about a bridge for Chuck Schumer, a tunnel for Nancy Pelosi."" The bill has money both for a bridge between New York and Ontario, and for a mass transit project in the San Francisco Bay Area. It is difficult to tie them solely to Schumer and Pelosi because the Trump administration backed both efforts well before the current bill took shape.  Scott cherry-picked and mischaracterized a couple of examples of the bill’s overall spending. Even Republicans say about 50% goes toward helping households and businesses deal with the pandemic’s damage. We rate Scott’s claim Mostly False.",[<zip object at 0x00000280975B9E40>],/factchecks/2021/mar/02/rick-scott/gop-treats-trump-era-projects-pandemic-bill-democr/
"['Corrections and Updates', 'Education', 'Public Health', 'Coronavirus', 'Virginia', 'Pete Snyder']","
Contrary to Pete Snyder, COVID studies don't say opening school is 'perfectly safe'
","Republican Pete Snyder is focusing his gubernatorial campaign on building a movement to reopen Virginia schools that have been closed during the coronavirus pandemic. ""All of the science and data say it’s perfectly safe to have teachers and students in the classroom,"" Snyder, a Charlottesville entrepreneur, said during a Feb. 22 radio interview on WRVA in Richmond. We fact-checked Snyder’s claim, which he also makes on his website, and found it to be wrong. All major studies do not say it’s ""perfectly safe"" to open schools. Most say that if K-12 schools adhere to mitigation measures — masking, physical distancing and frequent hand-washing — then there appears to be minimal risk of COVID-19 transmission from schools. Calls to reopen schools have become increasingly urgent in Virginia. The General Assembly on Feb. 25 passed a bill that would require school districts to offer students full time, in-person instruction by July 1. If a school has a high level of COVID-19 infection, then local officials can temporarily return to distance learning or a hybrid plan in which a school is partially open. The bill is being reviewed by Gov. Ralph Northam. According to March 1 data from the state Department of Education, 26 Virginia school districts were offering at least four days of weekly in-person teaching, 91 were operating under various hybrid plans of in-person and remote instruction, and 15 had fully remote teaching. Northam, a Democrat who has been criticized by the GOP as having an overly restrictive approach to COVID-19, has directed all school districts to offer in-person learning options by March 15.  President Joe Biden has set a national goal of getting most K-8 schools ""safely open"" by the end of April. A Feb. 1 survey of 13,597 U.S. school districts by MCH Strategic Data, a research and marketing corporation, found 18% were fully open for in-person instruction, 51% were in a hybrid plan and 23% were offering only online learning. During a Feb. 3 White House press briefing, Dr. Rochelle Walensky, director of the Centers for Disease Control and Prevention said  ""there is increasing data to suggest that schools can safely reopen.""  The CDC on Feb. 11 released guidance on how schools should approach reopening and repeatedly said there are varying degrees of risk that local education officials have to assess, and steps they can take to lower - but not remove - those risks.  ""While fewer children than adults have had COVID-19 in the United States, the number of school-aged children with COVID-19 has been increasing,"" the CDC said. ""...Resuming and maintaining in-person learning may pose risks to children, teachers, school administrators, and other staff in the school environment, and their families and household members."" In addition to standard risk-mitigation steps, the CDC recommends inspections and possible improvements to ventilation systems, COVID testing for students and teachers who don’t feel well, contact tracing, dividing classrooms into student learning pods and monitoring community transmission of the virus. Several studies in late 2020 say opening schools may pose little or no added risk to students and teachers if mitigation standards are strongly enforced. Some of the research was cited by Republican state Sen. Siobhan Dunnavant - an Henrico County OB-GYN and sponsor of the bill to open Virginia schools - during floor debate. Let’s take a look: Only seven COVID-19 cases out of 191 were traced to in-school spread in 17 rural K-12 Wisconsin schools that had high mask-wearing compliance and were monitored over the 2020 fall semester. ""These findings suggest that attending school where recommended mitigation strategies are implemented might not place children in a higher risk environment than exists in the community,"" the report said. Mississippi researchers found most COVID-19 cases in children and teenagers were associated with gatherings outside of households and a lack of consistent mask use in schools, but not associated with merely attending school or child care. Thirty-two cases were associated with attending school out of more than 90,000 students and staff members in 11 North Carolina school districts, where students were required to wear masks, practice physical distancing and wash hands frequently. As PolitiFact has previously noted, there are some limitations to these studies, which often rely on contact tracing, a process that can’t always pinpoint where cases originate. Some of the studies also rely on self-reporting of mask-wearing by individuals, which could be inaccurate. We should note that communities are being urged to open schools with mitigation policies by American Academy of Pediatrics, which says staying home can hurt childrens’ mental health and learning. ""The AAP continues to strongly advocate that all policy considerations for school COVID-19 plans should start with a goal of having students physically present in school,"" the organization says in its guidance plan. Snyder, on his website, says ""the CDC and President Biden’s own Coronavirus Task Force both say it’s perfectly safe for schools to be open."" We asked his campaign to back up the claim and were sent a Jan. 21 article in healthline.com that said, ""Experts say that while there is uncertainty about how children in a classroom environment could impact the spread of disease, new data finds the actual risk to be low."" Our ruling  Snyder inaccurately says, ""All of the science and data say it’s perfectly safe to have teachers and students in the classroom."" A number of studies suggest there may be very little - if any - added risk of COVID spread if children and teachers return to schools. But the low risk depends on strictly enforcing mitigation strategies. We haven’t seen a single study that says opening schools is, in Snyder’s words, ""perfectly safe."" So, we rate Snyder’s statement False.  CORRECTION, March 3, 2021: An earlier version of this fact check incorrectly reported that Pete Snyder’s campaign did not respond to PolitiFact’s request for information. This updated version includes the response, which does not change our rating.    ",[<zip object at 0x000002809732A540>],/factchecks/2021/mar/02/pete-snyder/contrary-pete-snyder-covid-studies-dont-say-openin/
"['Facebook Fact-checks', 'Facebook posts']","
Pelosi did not buy 'foreign oil stock' before executive order stopped Keystone XL construction
","More Facebook posts are claiming that House Speaker Nancy Pelosi sought to profit from advance knowledge of policy changes under President Joe Biden. One such post says, ""Pelosi bought 1.5m in foreign oil stock day before shut down of American line."" The post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) We found no evidence to back the claim. Pelosi’s most recent government disclosure form for stocks does not include any oil company stock purchases. No media outlet has reported on such a transaction, and her staff said the claim is false. The post’s reference to the ""shut down of American line"" likely means Biden’s Jan. 20 executive order that revoked construction permits for the Keystone XL pipeline, designed to carry crude oil from Canada to the Gulf Coast.  Biden’s opposition to the project was well-known long before his order, so the executive order was not a surprise. Biden was vice president in the Obama administration, which rejected a permit for the pipeline on environmental grounds. His campaign affirmed his opposition in May 2020, when he was the presumptive Democratic nominee for president. The claim says Pelosi bought the oil stock the day before the shutdown order, which would have been Jan. 19. Pelosi filed a Periodic Transaction Report dated Jan. 21 that disclosed her husband’s purchase of stock or stock options in four companies, none of which were oil companies. The reports are required when members of Congress — or their spouses or dependent children — make stock purchases worth more than $1,000.  The reports must be filed within 30 days of when the member became aware of the transaction, but no more than 45 days after the transaction. The Jan. 21 report was the only one Pelosi has filed in 2021. Any Jan. 19 transaction would have to be reported by March 5. Drew Hammill, deputy chief of staff for Pelosi, said the claim is false, adding that the speaker does not own any stocks. We didn’t get a response to a request for further information. A financial disclosure report Pelosi filed in August 2020 lists substantial holdings of individual stocks by her husband.  The Jan. 21 transaction report was the subject of other claims that Pelosi traded in Tesla stock ahead of a Biden order calling for government purchases of electric vehicles.  PolitiFact rated the claim Mostly False. A Facebook post says, ""Pelosi bought 1.5m in foreign oil stock day before shut down of American line."" It appears to suggest that Pelosi sought to profit from knowing that a Jan. 20 executive order would shut down construction on the Keystone XL pipeline. Biden’s opposition to the Keystone XL pipeline was well-known for years, and his campaign said in May 2020 that he would halt it if elected.  Pelosi filed a government disclosure form on Jan. 21, 2021, indicating recent purchases of stocks and stock options by her husband, and none were oil companies. It is the only such disclosure she has filed in 2021. Media outlets have not reported any recent Pelosi family stock transactions involving oil companies, and her deputy chief of staff said the claim is false. We rate this claim False.   ",[<zip object at 0x0000028096B171C0>],/factchecks/2021/mar/01/facebook-posts/nancy-pelosi-did-not-buy-foreign-oil-stock-executi/
"['Health Care', 'Public Health', 'Wisconsin', 'Coronavirus', 'Scott Fitzgerald']","
Fitzgerald overstates claim on pork in COVID-19 relief bill
","The American Rescue Plan — the signature initiative thus far in President Joe Biden’s tenure — has passed the U.S. House, sparking renewed debate over what exactly is in the $1.9 trillion package. Democrats are presenting the mammoth bill as a response to the coronavirus pandemic, which has claimed more than 500,000 lives and disrupted business, schooling and personal lives on every conceivable level. Republicans say it’s a pork-stuffed wish list that’s being opportunistically rammed through a Democratic-controlled Congress. Many Wisconsin Republicans seized on one particular number in attacking the plan: U.S. Rep. Scott Fitzgerald in a statement: ""More than 91% of the spending in this $1.9 trillion package is not used for pandemic relief."" U.S. Rep. Mike Gallagher on Twitter: ""9% of the $1.9 trillion the ‘American Rescue Plan’ spends goes to actually fighting the Coronavirus."" U.S. Rep. Glenn Grothman on Twitter: ""The public has been told that today’s #BidenBailoutBill is a #COVID19 relief bill. Only 9% goes toward COVID."" Former Gov. Scott Walker on Facebook: ""Stop the Pelosi Payoff as only 9% of the bill is for COVID health-related relief."" We’re going to focus on Fitzgerald, who makes the broadest claim in the group.      Is it true that the initiative billed as a COVID ""relief"" bill directs hardly any funding in that direction? The analysis here examines the House version of the plan, which still must pass the Senate before it could head to Biden’s desk to be signed into law. The Senate could make changes — notably it is expected to drop efforts to increase the minimum wage — which would bounce it back to the House. Fitzgerald’s office didn’t immediately respond to our request for evidence of his claim, but we have plenty of information from outside sources to examine it. To be sure, the American Rescue Plan includes many measures unrelated to COVID-19. PolitiFact National rated Mostly True a claim from conservative Stand for America that the bill contains unrelated projects. Examples cited in that fact check included a $1.5 million bridge connecting New York and Canada, a $100 million underground rail project in Silicon Valley, $480 million for Native American language preservation and maintenance and $50 million in environmental justice grants. The bill would also raise the minimum wage to $15 an hour and change pension funding rules. All told, about 15% of the proposal goes to ""long-standing policy priorities that are not directly related to the current crisis,"" said the Committee for a Responsible Federal Budget, a nonpartisan, non-profit organization formed to educate the public on federal budget issues.  On the flip side, the 9% figure is roughly in line with the amount of money going to direct COVID-19 intervention.  In a fact check confirming about 1% is allotted to vaccinations, PolitiFact National found between $100 billion and $160 billion goes to direct intervention, depending on whether one includes items like $10 billion in medical supplies and $24 billion in child care for essential workers, as the White House does in arriving at the larger figure. That’s 4.5% to 8.5% of the total $1.9 trillion total. But a long list of other initiatives are clearly related to the pandemic, according to a breakdown by the Committee for a Responsible Federal Budget. About 22% of the total bill comes from the $422 billion set aside for $1,400-per-person stimulus checks. Another 13% ($246 billion) is for extending additional unemployment funding of $400 per week. A combined 12% is going to the following:  Subsidized COBRA for laid-off workers Affordable Care Act subsidies for the next two years Expanded nutrition assistance to replace school lunch programs during the pandemic Funding for testing and contact tracing Disaster Relief Fund increases and covering COVID-related funeral expenses Grants to airlines and contractors to freeze layoffs through September Defense Production Act funding for medical supplies Grants for restaurants and bars that have lost revenue in the pandemic Economic Injury Disaster Loan Advance grants of up to $10,000 per business. It’s hard to describe anything on that list as unrelated to the pandemic and its economic fallout. Another $519 billion — 27% of the total — is going to state and local governments and schools, much of which will make up losses related to the pandemic and spur school re-opening. Republicans note much of the school funding, however, won’t be spent immediately. Fitzgerald said, ""More than 91% of the spending in this $1.9 trillion package is not used for pandemic relief."" Somewhere around 9% of the American Rescue Plan is going to direct disease containment measures such as vaccines, testing and tracing, and other public health initiatives. There’s room for debate over exactly how much of the $1.9 trillion is related to the pandemic. Surely not all of it. But it’s clear the amount going toward pandemic relief is far above 9%. One nonpartisan group identified 85% of the spending as being related to the current crisis. A closer look at the individual spending categories confirms, at minimum, that a majority of the spending goes to address the health and economic fallout of the pandemic. PolitiFact North Carolina rated Half True a claim from U.S. Rep. Ted Budd, R-N.C., that only 9% of the bill was going to COVID, and 91% wasn’t COVID-related. Budd got some credit for referencing 9% in a way consistent with the portion used for direct funding, and there’s a case ""COVID-related"" could reference only direct spending. But Fitzgerald is farther off in flatly asserting 91% didn’t go toward pandemic relief. That’s a broad claim that badly misstates the figure he’s trying to reference, that 91% didn’t go toward direct COVID-19 intervention. We rate his claim Mostly False.",[<zip object at 0x0000028096FB9AC0>],/factchecks/2021/mar/01/scott-fitzgerald/fitzgerald-overstates-claim-pork-covid-19-relief-b/
"['Elections', 'Facebook Fact-checks', 'Facebook posts']","
No, there weren’t more votes than registered voters in the 2020 election
","An image widely shared on Facebook suggested that 26 million votes were fraudulently cast in the 2020 presidential election. It’s wrong.  It grossly understates the number of registered voters. The image depicts a classroom in which a white student asks a question and a Black teacher responds: ""America has 133 million registered voters. How could 159 million votes be cast?"" ""That’s not important. What’s important is that you’re a racist."" The post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) The number of registered voters is difficult to pinpoint — each state manages its own voter rolls, and with different rules; and the numbers change as voters register, move to another state or die. Some states allow voters to register on Election Day. But experts put the figure for the 2020 election at well above 200 million, or far more than the 159 million ballots that were cast. David Becker, executive director and founder of the Center for Election Innovation and Research, told PolitiFact there were nearly 215 million registered voters in 2020. World Population Review estimated 213.8 million. That was based on counts done in each state, and those counts were done at different times during the year, ranging from March 1, 2020, to Nov. 4, 2020, the day after the election.  Estimates made by experts quoted by the Associated Press ranged from 195 million to 215 million. According to the United States Election Project, which is run by University of Florida political science professor Michael McDonald, 159,690,457 ballots were counted in the November election, including 158,254,475 that contained votes for president. The project is ""the gold standard of turnout statistics,"" said Charles Stewart, founding director of the MIT Election Data Science Lab.  Another sign that the 133 million figure for registered voters is way off: In the 2016 election, according to the Florida project, 138,846,571 ballots were cast, including 136,753,936 for president. We rate the statement False.",[<zip object at 0x0000028096AEADC0>],/factchecks/2021/mar/01/facebook-posts/no-there-werent-more-votes-registered-voters-2020-/
"['Facebook Fact-checks', 'Facebook posts']","
No, Kaleb from Shriners Hospitals commercials didn’t die
","Shriners Hospitals for Children patient ambassador Kaleb-Wolf De Melo Torres is known for his appearances in publicity campaigns and fundraising commercials for the hospital network. But false rumors spreading on social media say the young spokesperson, who has osteogenesis imperfecta, or brittle bone disease, has died. ""RIP Kaleb,"" says a Feb. 25 post says, ""Kaleb died 7 a.m. Wednesday after spending more than three years in hospice care at his South Whitehall Township home. He was 12."" The post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) The post includes an image of Torres and a description identifying him as a Shriners Hospital spokesman and patient. But it’s not true. Torres is alive and well. ""We are happy to report that Kaleb is doing very well,"" Shriners said in an emailed statement. ""The story you may have heard or read involves another child with the same name and spelling and is not associated with Shriners Hospitals for Children. Online, our well known Kaleb’s story became confused with the other child. We are currently working to dispel this rumor and appreciate your help in doing so."" The other child the hospital was referring to is Kaleb Holder, who died Feb. 19, 2021, in South Whitehall Township, Pa., the Morning Call in Allentown, Pa., reported. The 12-year-old had a progressive neurological disorder. Torres lives in Montreal. On Feb. 27, Shriners shared a new video of Torres on its Twitter account that shows him dancing and wishing its chairman, Jim Smith, a happy birthday. Kaleb is so excited to be the FIRST to wish Imperial Potentate Jim Smith a Happy Birthday, he sent us this video today to share! Join Kaleb by sharing this video and using the hashtag #HappyBirthdayJim ￼ pic.twitter.com/48If6wk54d A social media post claims that Shriners patient ambassador Kaleb Torres recently died. This isn’t true. The post confuses Torres with another boy, also named Kaleb, who died. We rate it False.",[<zip object at 0x00000280970B8CC0>],/factchecks/2021/mar/01/facebook-posts/no-kaleb-shriners-hospitals-commercials-didnt-die/
