tags,sub_header,text_body,quote_href
"['Campaign Finance', 'Joe Biden']","
Biden says Sanders has raised ‘a lot more money.’ He’s right
","Since the South Carolina and Super Tuesday primaries have dramatically winnowed the Democratic presidential field, two of the remaining candidates — former Vice President Joe Biden and Sen. Bernie Sanders, I-Vt. — have focused their attacks on each other.  During a March 5 interview with NBC’s Savannah Guthrie, Biden dismissed Sanders’ argument that Biden is winning because corporate interests want him to. ""It's ridiculous,"" Biden said. ""Bernie, you got beaten by overwhelming support I have from the African American community, Bernie. You got beaten because of suburban women, Bernie. You got beaten because of the middle class, hard-working folks out there, Bernie. You've raised a lot more money than I have, Bernie."" Here, we’ll focus on the last part of Biden’s statement, that Sanders has ""raised a lot more money"" than Biden has. We turned to the campaign-finance tracking site OpenSecrets.org for fundraising totals that have been reported by each candidate to the Federal Election Commission. These totals are complete through Jan. 31, but we added to them the totals announced (but not yet officially reported to the FEC) by each campaign through early March. We also collected data for the outside groups supporting each candidate, as reported by OpenSecrets through Feb. 21. Sanders has the support of a group affiliated with National Nurses United and a few smaller entities. (A different group, Our Revolution, which was created by Sanders aide Jeff Weaver, is not included in the data because it hasn’t yet released 2019 numbers.) Biden had the support of groups called Unite the Country, founded by Biden allies, as well as a now-defunct pro-Biden group called American Possibilities. Here’s the rundown:   So, even with a significant bump for Biden following his victories in South Carolina and on Super Tuesday, Biden’s campaign fundraising still trails Sanders’ by a significant margin.  Combined, Sanders and his allied groups have raised more than $180 million, compared with $109 million for Biden and his allied groups. That’s a lead of about $71 million for Sanders — a figure we think qualifies as ""a lot more."" The money spent by outside groups supporting Biden narrows the margin a bit, but not much. We’ll note that Biden is more dependent on larger donations than Sanders is. According to OpenSecrets, more than 55% of Sanders’ donations have come from small donors — those giving less than $200. The comparable figure for Biden is 36%. Biden said, ""You’ve raised a lot more money than I have, Bernie."" The numbers change quickly, and there’s a lag in official reporting to the Federal Election Commission. Still, the best estimate is that Sanders has raised about $71 million more than Biden has since the start of the 2020 campaign. We rate the statement True.",/factchecks/2020/mar/05/joe-biden/biden-says-sanders-has-raised-lot-more-money-hes-r/
"['Health Care', 'Public Health', 'Mike Pence']","
Fact-checking Pence’s defense of response to Indiana HIV outbreak
","Vice President Mike Pence has pointed to his response to health crises in Indiana as a reason why he’s now the Trump administration’s top messenger on the U.S. coronavirus response. But his response to an HIV outbreak in Indiana while he was governor is getting new attention. A reporter challenged Pence about it in a Feb. 29 press conference, saying Pence did not follow the advice of his public health advisers who pushed for a needle exchange program at the outset.  Pence said he responded quickly. ""My health officials came to me. We immediately deployed health resources, but the truth was, is, HIV AIDS was being spread by people sharing needles and intravenous drug use,"" Pence said. ""And the state of Indiana did not allow for providing a needle exchange to citizens. But the CDC came in and made a recommendation, and I declared a public health emergency and made, for 30 days, a needle exchange available in the state of Indiana."" PolitiFact decided to take a closer look at Pence’s response to the Scott County HIV outbreak to examine whether his response was as swift as he claimed.  Scott County in rural southeastern Indiana saw a spike in HIV cases several years ago. Typically, the county had fewer than five HIV diagnoses a year. But from December 2014 to March 2015, health officials diagnosed HIV in about 80 people. By May 2016, nearly 200 people had been diagnosed with HIV. The outbreak was driven by people sharing needles to inject drugs, particularly the opioid pain medication Opana. Health investigators found that some people were injecting themselves between four and 15 times a day, and sharing needles with as many as five other people in one session. In January 2015, after the confirmation of about eight new cases, state health officials worried behind the scenes about an epidemic and began investigating. While the state knew about the number of cases, the public and Scott County health officials learned of the issue only by late February. (People were being diagnosed in a nearby county, and the lab results were sent there and to the state, but not to Scott County.) On March 26, 2015, Pence signed an executive order declaring a public health emergency in Scott County attributable to the HIV epidemic. The order allowed county officials to establish a short-term needle exchange program — which would have been illegal under Indiana law — so that drug users could turn in used syringes and needles and get new, sterile ones. The goal was to stop needle sharing and prevent the transmission of HIV and other diseases. Pence said he was ""opposed to needle exchange as anti-drug policy,"" but because there was a public health emergency, he would ""put the lives of the people of Indiana first."" The program began April 4, 2015. It was limited to Scott County residents. Pence in May 2015 signed a law making needle exchange programs, also known as syringe access programs, legal with limitations. The programs could be approved for a certain time, under specific circumstances (as a response to an outbreak, not to prevent one), and could not use state or federal funds. (A 2020 bill in the Indiana Legislature would extend syringe service programs in the state.) The state’s immediate response did not include what health policy experts say was the most important component: the needle exchange program. ""All the scientific research on the outbreak that I am aware of backs up this claim: The response was unnecessarily slow and was delayed by Gov. Pence's objections to needle exchange,"" said Forrest W. Crawford, an associate professor at Yale University who co-authored a 2018 study on the Scott County HIV outbreak and response. The state moved fast to identify cases through screening and interviewing sex- and drug-sharing partners, said Beth Meyerson, a research professor at the University of Arizona’s Southwest Institute for Research on Women and co-director of Indiana University's Rural Center for AIDS/STD Prevention. But the response was ""significantly delayed"" in terms of access to the needle exchange program, said Meyerson. This isn’t the first time Pence’s response to the outbreak is under scrutiny. Several media reports went over it when Pence was tapped as President Donald Trump’s running mate in 2016. Politico and the New York Times reported then about the amount of effort needed to persuade Pence to allow Scott County to implement a needle exchange program, which health researchers say is an effective tool to prevent disease transmissions and help drug users seek treatment. ""It was disappointing that it took so much effort to bring the governor on board,"" Indiana state Rep. Ed Clere told the New York Times. Clere, a Republican who has long advocated needle exchange programs, is cited among those who lobbied Pence to allow the program.  ""Pence intervened after significant pressure,"" Meyerson told PolitiFact. Scott County’s health officer in May 2016 said that the needle exchange program had ""a tremendously positive and dramatic impact"" in the community, notably decreasing new cases of HIV and hepatitis C. Needle exchanges aren’t the only response to an HIV outbreak, Meyerson noted. Access to screening and referrals to treatment are also needed, she said, and for that Scott County did open a ""one-stop shop."" It provided free HIV testing and information about HIV prevention, treatment and resources. The center also offered substance abuse help and assistance enrolling in the state’s health insurance program. Pence’s press secretary did not provide comment to PolitiFact. She referred us to Joey Fox, a former legislative director for the Indiana State Department of Health who served during the HIV outbreak in Scott County. Fox said he believed that when Pence spoke about an immediate action, he was referring to his response after a March 2015 meeting with federal and state health officials. After hearing recommendations to implement a comprehensive response that included syringe exchange among other measures, Pence declared the public health emergency, Fox said. ""The Pence administration had been engaged in the response from the first day,"" Fox said. The state sent epidemiological support, worked with the Centers for Disease Control and Prevention and implemented a public affairs campaign, he said. Fox said Scott County health officials also had to be reassured about the needle exchange program. ""If you didn't have the local public health and public safety officials on board, the program would fail and no one would be helped,"" Fox said. ""So, when the locals were ready and the governor was on board, he signed an executive order to suspend the application of state law and allow the local community to implement a program."" Pence said his administration ""immediately deployed health resources"" in response to an HIV outbreak in an Indiana County. After noticing a spike in HIV cases, state officials began investigating the causes of the outbreak and identifying people who might have been infected. However, a crucial component of the response — a needle exchange program — was authorized months after officials noticed the increase in HIV cases. Pence publicly opposed needle exchange programs, which were illegal in Indiana. He had to be persuaded to sign an executive order to suspend the law and allow the county to establish the program. Pence’s statement is partially accurate but leaves out important details or takes things out of context. We rate it Half True.",/factchecks/2020/mar/05/mike-pence/fact-checking-pences-defense-response-indiana-hiv-/
"['Elections', 'Party Support', 'North Carolina', 'William Barber']","
Rev. Barber slams DSCC for overlooking black candidates in NC Senate primaries
","When it comes to endorsements, North Carolina’s political parties mostly refrain from picking favorites in primary elections. The same is not true for organizations in Washington. This year the Democratic Senatorial Campaign Committee is supporting Cal Cunningham in North Carolina’s U.S. Senate race. The DSCC picked Cunningham over Erica Smith, Trevor Fuller and Atul Goel, who are all vying to face incumbent Republican Thom Tillis. The DSCC’s decision didn’t go over well with the Rev. William Barber, a liberal activist from North Carolina. Smith, who is black, along with Cunningham is considered a top primary competitor. ""Every time this has happened in the past & the person they didn’t support was black, the candidate they picked ended up losing in the fall b/c Dems unnecessarily divided themselves in the primary,"" Barber tweeted on Feb. 20, adding that the DSCC should stay out of the primary. Is it true that every time the DSCC has endorsed a candidate in North Carolina’s US Senate primary, and overlooked a black Democrat, the endorsed candidate went on to lose? Martha Waggoner, a spokeswoman for Barber, said Barber had one race in mind, back in 2002. That year, ""the Democratic establishment went outside its normal way of doing business and endorsed Erskine Bowles in a primary race that included Dan Blue,"" she said. Bowles beat Blue in the Democratic primary, then went on to lose to Republican Elizabeth Dole. Blue is now the minority leader in the state Senate. ""Since Blue was the only previous Democratic African American candidate for U.S. Senate here, his use of ‘every time’ was referring to this instance,"" she said. But the claims by Waggoner and Barber are both inaccurate.  In recent years, several black candidates filed to run for Senate in North Carolina. And in 2008, the DSCC overlooked a black candidate to support Kay Hagan, who went on to win the seat. To check Barber’s claim, we searched for an election where: A black Democrat filed to run for U.S. Senate in North Carolina, In the primary, the Democratic Senatorial Campaign Committee supported a candidate who is not black, The DSCC’s chosen candidate went on to win. This situation happened with Hagan. North Carolina voters have only elected two Democrats to the U.S. Senate over the last 22 years: Hagan in 2008 and John Edwards in 1998. In 2008, five Democrats signed up to run against incumbent Republican Sen. Elizabeth Dole: Hagan, Duskin Lassiter, Jim Neal, Howard Staley, and Marcus Williams. Williams, an attorney, was the only black candidate in the race. News reports show that the DSCC not only backed Hagan in the primary, but talked her into running.  Indyweek reported in 2008 that the DSCC, along with state Democratic leaders, ""talked Hagan into running last fall just weeks after she announced that she wouldn't."" The News & Observer reported in 2007 that Hagan was recruited by former Gov. Jim Hunt and New York Sen. Charles Schumer, chairman of the Democratic Senatorial Campaign Committee, after they had tried unsuccessfully to recruit state Rep. Grier Martin of Raleigh. DSCC spokesman Matt Miller told Politico in 2008 that his group ""worked hard to get Hagan; we really thought Dole was vulnerable,"" he said, adding: ""Hagan has turned out to be a great candidate, all under the D.C. radar.""  Campaign finance reports filed with the Federal Election Commission show the DSCC spent tens of thousands of dollars on Hagan’s campaign prior to the May 6, 2008, primary. In North Carolina, several black candidates have run for U.S. Senate in recent years. And the DSCC hasn’t endorsed any of them. But the DSCC’s pick has not usually worked out in the general election. In 2016, Ernest Reeves and Chris Rey were defeated in the Democratic primary by Deborah Ross, who was endorsed by the DSCC. In the general election, Ross lost to incumbent Republican Richard Burr. In 2014, Hagan was the incumbent. Reeves ran against her in the primary and lost. Hagan went on to lose to Tillis. In 2010, there were three black candidates: Ken Lewis, Ann Worthy and the same Marcus Williams from 2008. As in 2020, the DSCC supported Cunningham in the primary.  But it was Elaine Marshall who won the Democratic nomination. She then lost to Burr in the general election. Another of Barber’s Feb. 20 tweets was a little more on-point. ""People from DC picking candidates in NC hasn’t been a winning formula & opens up criticism of racial favoritism,"" Barber tweeted. Dating back to 2008, there have been four US Senate elections in North Carolina.  In one case, the DSCC’s candidate won the primary and the general election. In two cases, the DSCC-supported candidate won the primary but lost the general. And in one case, 2010, the DSCC backed a candidate who didn't even win the primary. When PolitiFact shared its findings with Barber, he credited Hagan’s 2008 win to ""Obama’s coattails."" ""It was an election like no other, and the endorsement still wasn't right. Let North Carolinians choose their own candidate. After the primary, everybody can get behind that person,"" he said in an email. Barber said that ""every time"" the Democratic establishment overlooked a black candidate and endorsed someone else in the U.S. Senate primary, that candidate went on to lose.  Records show that there was a black candidate, Marcus Williams, in the 2008 U.S. Senate race. That year, the DSCC backed Kay Hagan in the primary and she went on to beat incumbent Republican Elizabeth Dole. Barber’s claim was too sweeping. He’s right that the DSCC doesn’t have a great record in North Carolina. But he’s wrong to say the DSCC-backed candidate has lost ""every time"" it overlooked a black Democrat. We rate this claim False.",/factchecks/2020/mar/05/william-barber/rev-barber-slams-dscc-overlooking-black-candidates/
"['Education', 'Florida', 'Facebook Fact-checks', 'Coronavirus', 'Facebook posts']","
No statewide school and business closures in Florida over coronavirus
","In Florida, as of March 5, two residents and one non-resident have tested positive for COVID-19, the disease caused by the novel coronavirus. Five more people infected abroad were brought back to the state. Nearly 250 others are being monitored, according to the Florida Department of Health. However, that doesn’t mean that all schools and offices with at least 10 workers are being forced to close for two weeks, as a recent Facebook post claims.   ""The State of Florida has announced measures that all workplaces with 10 employees or more are to have paid mandatory leave to avoid the spread of COVID-19 coronavirus starting on March 6, 2020,"" the post says. ""All schools are to close for 2 weeks also from March 6th."" This post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.)  RELATED: All fact-checks for coronavirus The health department did not immediately respond to PolitiFact’s call and email about the Facebook post.  However, on its website, there is no such directive. Rather, it says anyone who has been to China, Iran, Italy or South Korea in the past 14 days needs to ""self-isolate for 14 days."" It also advises people to ""stay home when you are sick.""   Gov. Ron DeSantis did hold a statewide call with school officials on March 4, during which they discussed coronavirus concerns at Florida schools. One recommendation: faculty, staff, students and their family should be encouraged to stay home if they’re feeling sick and self-isolate if they’ve visited any of the aforementioned countries.  If the government of a state with more than 20 million people decided to shutter schools and many, many businesses for two weeks — forcing business owners to give their employees paid leave during that time — it would draw wide media attention. There is none.  And Florida isn't the only state allegedly forcing schools and businesses to close down. Facebook users are sharing reoprts that Alabama, Alaska and others are taking the same action, but that's not true, either. We rate this Facebook post False.",/factchecks/2020/mar/05/facebook-posts/no-statewide-school-and-business-closures-florida-/
"['Children', 'Facebook Fact-checks', 'Bloggers']","
Don’t believe this blog post about Quaden Bayles committing suicide
","After his mother posted a video of him sobbing and saying he wanted to die because he was being bullied for dwarfism, 9-year-old Quaden Bayles drew worldwide support, including from actor Hugh Jackman, Boston Celtics player Enes Kanter and Eric Trump, President Donald Trump’s son.  Now, a blog post is trafficking in some of the worst kind of clickbait: a hoax that the Australian child has committed suicide. The post, which says it was published ""15 mins ago"" regardless of when you view it on the website, features the BBC News logo and video with this description: ""The BULLIED 9-yrs old Kid ‘Quaden Bayles’, KILLED himself, Left a ‘Suicide VIDEO’ in his Phone and Sent to Everyone at his School after BULLYING Worsens. - BBC News.""  Clicking on the video leads to this page, with another video that says ""R.I.P. Quaden Bayles 2011-2020."" The short clip shows an American news anchor saying that police found the body of a 9-year-old before abruptly stopping with this warning: ""This video may show graphic content. Share to continue watching.""  This post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.)  It’s similar to another hoax suicide report. In February, we debunked claims that Kobe Bryant’s widow killed herself after his death. Like this post about Bayles, that one also featured the BBC News logo and an ""R.I.P"" video that cut off with a warning that told viewers to share it to continue watching.  BBC didn’t report on Bryant’s supposed suicide, and it didn’t report on Bayles allegedly killing himself. We found no other media coverage of such an event, either.  We rate this blog post Pants on Fire. ",/factchecks/2020/mar/05/blog-posting/dont-believe-blog-post-about-quaden-bayles-committ/
"['Civil Rights', 'Crime', 'Facebook Fact-checks', 'Wisconsin', 'Facebook posts']","
Mass shooter complained of racism at work, but noose incident occurred 5 years earlier
","Hours after a mass shooting in Milwaukee, claims surfaced that the gunman had been the victim of racism at the beer brewing complex where he worked and where the shooting occurred. One post on Facebook claimed: ""Supposedly he is black. A noose was hung on his locker and he addressed the issue and he was fired! So he returned the next work day and killed who he all thought were involved."" The post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) The post contains only an element of truth. Milwaukee police said that on the afternoon of Feb. 26, 2020, Anthony N. Ferrill, 51, shot and killed five co-workers and then killed himself at Molson Coors, commonly known by its former name of Miller Brewing, a campus with some 1,000 employees on Milwaukee’s west side.  All six were men and were current employees of Molson Coors, police said. Police have withheld other details. But with regard to the claim we’re checking, here is what was known as of March 3, 2020, as reported by the Milwaukee Journal Sentinel: Shooter was black: It is confirmed that the shooter was black. Four of the victims were white. One was a Hispanic. They all knew each other. The shooter had not been fired: Ferrill, an electrician, worked for about 17 years at Molson Coors. Co-worker dispute: The shooter had been involved with a long-running dispute with a co-worker, one law enforcement source told the Journal Sentinel. A co-worker told the newspaper the shooter believed he was being discriminated against because he was African American, and that he had ongoing tensions with at least one of the victims. No formal racism complaints: Molson Coors said it is not aware of any formal complaints by the shooter to the company or government agencies about racist harassment. The federal Equal Employment Opportunity Commission told the Journal Sentinel it could neither confirm nor deny the existence of employment discrimination charges, citing federal privacy laws. The state Equal Rights Division told the newspaper it has no record of any complaints filed by Ferrill against the brewery. Racism not a factor: Police issued a statement on March 4, 2020, saying that based on their preliminary investigation, ""neither race nor racism has been identified as a factor in this incident."" Noose incident: Five years ago, a noose was placed on or in the shooter’s locker at work. ""The employee was not working that day, our HR team notified him of the incident, it was investigated fully,"" Molson Coors said. The company said it offered human resources and security services to the employee, talked to managers about incident ""and we ensured everyone knew about our confidential paths to share discrimination or harassment complaints."" A few months after the noose incident, several racist notes were put through the slit of Ferrill's locker, a former employee told the Journal Sentinel. A Facebook post said about the gunman in a Milwaukee mass shooting at the Molson Coors brewing complex: ""Supposedly he is black. A noose was hung on his locker and he addressed the issue and he was fired! So he returned the next work day and killed who he all thought were involved."" The shooter was black. He was a current employee; he had not been fired. His employer said someone put a noose on his locker, but that incident occurred five years before the shooting on a day the shooter was not working. The company said it was not aware of any complaint of racial harassment being filed by the shooter. Police said based on their preliminary investigation, racism was not a factor in the shooting. For a statement that contains an element of truth, our rating is Mostly False.",/factchecks/2020/mar/05/facebook-posts/mass-shooter-complained-racism-work-noose-incident/
"['Drugs', 'Health Care', 'Wisconsin', 'Gwen Moore']","
Wisconsin U.S. Rep. Moore on target with prescription drug cost claim
","If there’s one issue many Democrats and Republicans agree on, it’s that prescription drug costs are too high. That point becomes particularly striking when U.S. costs are compared with drug prices in other developed nations. But just how much more expensive are prescriptions here than elsewhere? U.S. Rep. Gwen Moore, a Wisconsin Democrat, made this claim in a Dec. 11, 2019 tweet: ""Prescription drug companies are charging Americans prices that are on average 4x higher than what's charged in other countries.""  Does that comparison check out? When asked for backup, Moore’s press secretary Samara Sheff pointed us to findings from the U.S. House’s Ways and Means Committee as well as an editorial from The Hill.  The committee compared drug prices in the U.S. with 11 countries using 79 drugs that were sold across 2017 and 2018.  The U.S. was compared alongside the United Kingdom, Japan, Canada, Australia, Portugal, France, the Netherlands, Germany, Denmark, Sweden and Switzerland. Individual drug prices in the U.S. ranged from 708% to 4,833% higher than the combined mean price of the other 11 countries measured. On average, U.S. drug costs were 3.7 times higher than the combined average of the other 11. So that conclusion essentially matches Moore’s claim. A 2017 report by the nonprofit Commonwealth Fund, which specializes in health care research, compared six top selling drugs between the U.S. and six other countries: Canada, the U.K., Germany, France, Australia and Norway. The study examined Advair which is often used to treat asthma, Humira, commonly used for arthritis and Crestor, a cholesterol prescription. On average, Advair was about four times higher in the U.S. than the compared countries. Humira was about twice as much and Crestor was also four times more.  In another study, conducted by the London-based International Federation of Health Plans, overall prescription drug costs were found to be about three times higher than the U.S. compared to the six countries of the U.K., United Arab Emirates, Germany, Switzerland, South Africa and the Netherlands.  Matthew Fiedler, a fellow with the USC-Brookings Schaeffer Initiative for Health Policy, says there can be difficulties in accurately measuring global drug price comparisons. ""The broad qualitative conclusion that drug prices are much higher in the United States than in other countries is surely correct,"" Fiedler said in an e-mail to PolitiFact Wisconsin. ""But measuring drug prices — both in the US and abroad — is challenging because manufacturers often pay confidential rebates to purchasers."" Simon Haeder, assistant professor of public policy at Penn State University, said there are a few factors that make U.S. drug prices higher than other countries.  The primary reason cited by most scholars is a lack of competition in the U.S. For most medications, there is a lack of generic drug options available that could be cost efficient alternatives to more expensive brands.  Haeder argues that the path from the pharmaceutical company to the hands of the consumer is also full of middlemen who take a cut of profit of the drug, such as manufacturers, wholesalers and insurers.  ""There’s a bunch of different entities that want to make money,"" Haeder said.  That ultimately drives up the cost of the drug once it is ready to be sold.  Additionally, the federal government does little compared to other countries when it comes to negotiating drug prices. In a tweet, Moore said ""Prescription drug companies are charging Americans prices that are on average 4x higher than what's charged in other countries."" We found studies that support this claim, though at least one pouts the gap somewhat smaller. Other factors, of course, include which drugs and which companies are included in the comparison. Our definition of Mostly True is ""the statement is accurate but needs clarification or additional information."" That fits here.  

",/factchecks/2020/mar/05/gwen-moore/wisconsin-us-rep-moore-target-prescription-drug-co/
"['Facebook Fact-checks', 'Coronavirus', 'Bloggers']","
Blog falsely claims Pope Francis tested positive in a second coronavirus test
","A refurbished rumor that Pope Francis has contracted the coronavirus as he battles a cold is going around the Internet. We recently fact-checked a video that claimed the pope and two of his aides tested positive for the coronavirus and that it was confirmed by the Vatican. None of that is true, and the Vatican denied the claims. Now, one blog is pushing an altered version of the account, quoting an Italian newspaper as saying that the 83-year-old Catholic leader first tested negative for the virus before a second test came back positive. The story features recent photos of Pope Francis coughing and blowing his nose and claims:  ""Pope Francis has tested positive for coronavirus after he fell ill in Italy and was forced to cancel a religious retreat near Rome … The first results for Covid-19 came back negative, and second came positive, according to Italian newspaper Il Messaggero this morning."" This account is also false. The story was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) Pope Francis recently canceled some engagements and a Lent retreat after he was seen coughing and sneezing during an Ash Wednesday mass in Rome, fueling false rumors that he has the coronavirus. On March 3, Il Messaggero reported that the pope had been tested for the virus as a precaution and that the result was negative –– something the Vatican has not officially confirmed –– but the story doesn’t say a second test was administered or that the pope tested positive.  Vatican spokesman Matteo Bruni didn’t confirm or deny the Messaggero report, according to the Associated Press, but repeated that the pope had been diagnosed with a cold and that it was ""running its course, without symptoms linked to other pathologies."" Bruni told Reuters he had no comment on the report. The pope may have tested negative for the virus, but there is no evidence that he was tested more than once, or that a second result came back positive. We rate this False.",/factchecks/2020/mar/05/blog-posting/blog-falsely-claims-pope-francis-tested-positive-s/
"['Fake news', 'Facebook Fact-checks', 'Coronavirus', 'Facebook posts']","
Lindsey Graham quote on Trump knowing more about viruses than CDC is fake
","A popular tweet alleges that Republican Sen. Lindsey Graham suggested President Donald Trump ""probably"" knows more about medicine and viruses than the NIH and the CDC.  The tweet, which has been deleted, is circulating on other social media platforms and reads: ""CAPITOL HILL: @LindseyGrahamSC says @realDonaldTrump ""probably knows more about medicine and specifically viruses than any of the so-called scientists at the NIH and CDC. If anyone is going to eradicate this plague it'll be the president."" The post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) This is not a genuine quote by Graham. No credible news reports have published the statement, and we couldn’t find it on any of the senator’ s social media pages.  Graham released a statement on Feb. 26 praising Trump’s response to the current coronavirus outbreak, but he doesn’t suggest in that statement that he believes Trump knows more about the virus than medical professionals. We reached out to Graham’s office for comment but did not hear back in time of publication.  The person who tweeted the made-up quote, Dan Lyons, describes himself on his Twitter account as an ""inventor of fake news."" But this context is lost on people who viewed the tweet on other platforms and those who didn’t visit his profile.  Pants on Fire!",/factchecks/2020/mar/05/facebook-posts/lindsey-graham-quote-trump-knowing-more-about-viru/
"['Wisconsin', 'Scott Walker']","
No, Bernie Sanders is not a communist, contrary to Scott Walker claim
","In his life out of public office, Scott Walker is nothing if not direct. The former Republican governor of Wisconsin has been prolific on Twitter since leaving office, and he has recently turned his attention to Democratic presidential hopeful Bernie Sanders. One word keeps coming up. ""Bernie is a Communist who admires Communist dictators and he should never be President of the United States of America,"" Walker tweeted on Feb. 24, 2020. The label is hardly a first for Sanders.  Walker also made the claim in a column and several earlier tweets, one of which invoked Sanders’ oft-cited Soviet Union honeymoon. President Donald Trump said the same in a Feb. 2, 2020, interview before the Super Bowl. And former New York Mayor Mike Bloomberg invoked communism while criticizing Sanders’ monetary policy at the Feb. 19, 2020, Democratic primary debate. Seems like it’s time to separate fact from rhetoric. Based on Sanders’ political views, is he a communist? When we asked Walker for evidence of his claim, a spokesman cited a laundry list of past actions, including Sanders praising leaders of communist governments, visiting the Soviet Union on his honeymoon and traveling to several communist countries. For the record, PolitiFact National rated a claim that Sanders honeymooned in the Soviet Union Mostly True in 2015 . It wasn’t exactly a traditional honeymoon, but Sanders and his wife left the day after their wedding to be part of a 12-person delegation for a sister city program between Burlington, Vt. — where Sanders was mayor — and the city of Yaroslavl. Fidel Castro was a diabolical dictator who Bernie Sanders praised because he had a great reading program. Bernie is a Communist who admires Communist dictators and he should never be President of the United States of America. 3/3 pic.twitter.com/0VEHXCKFy6 As further support, Walker’s spokesman, Jim Dick, described Sanders’ socialist policies and cited a Vladimir Lenin quote that ""the goal of socialism is communism."" (Walker tweeted the same line shortly after this statement was sent to PolitiFact Wisconsin.) That’s not exactly hard evidence. So let’s dig deeper. Sanders has distinguished himself in the presidential field with a platform that calls for universal health care and free access to public colleges and universities. Sanders — an independent in the U.S. Senate — describes himself as a democratic socialist. And for the record, he has said he is not a communist, in responding to Trump’s pre-Super Bowl assertion. Experts point to several clear dividing lines between Sanders’ philosophy and communism — while unanimously calling Walker’s label an exaggeration. Encyclopedia Britannica defines communism as a form of socialism, noting that Karl Marx and others in the 19th Century used the terms interchangeably. But the ideologies have diverged since, said Joshua Tucker, professor of politics at New York University. Socialism, as it plays out today in some European countries, is generally associated with a large social welfare state, including free healthcare and education, generous pensions and general ""cradle to grave"" security. Communism on the other hand typically involves a one-party government that owns all property and controls the means of production. In other words, the government exerts a great deal of control over both economic and individual behavior. ""(Under communist ideology) the state would own all the sort of large level companies – airports, factories, hospitals, all these sorts of things, and this is not what Sanders is talking about at all,"" Tucker said. ""He does want to see the state playing more of a role in reducing inequality in society, and one of the ways you do that is providing more social welfare benefits."" The means of reaching the desired outcome is also a key split between modern democratic socialism and communism, said Russell Muirhead, a professor of political science at Dartmouth College. ""Democratic socialists are committed in the first case to persuading citizens of their particular policies and views, and if they can’t persuade, they refuse to try to implement those policies. Democracy comes first,"" he said in an email. ""Communists are so sure that they have the whole truth that they’re willing to impose their policies even if they can’t persuade other people, even if it requires a sustained and brutal application of violence. That’s why we associate communism with tyranny."" Lowell Barrington, associate professor of political science at Marquette University, said Sanders has made himself ""vulnerable"" to attacks like Walker’s because he has spoken positively of communist leaders like Cuba’s Fidel Castro. But he echoed others in saying Sanders’ proposals are more in line with the northern European brand of socialism than the authoritarian communist regimes seen in the Soviet Union, Cuba and the People’s Republic of China. Said Tucker: ""The bottom line is, the way we classically think about communism, there’s no way you can call what Bernie Sanders is pushing for … communism. That’s scare-mongering."" Walker says without qualification that Sanders ""is a communist."" He offers as evidence Sanders’ past visits to communist countries and statements praising communist leaders.  But experts detail clear differences between Sanders’ democratic socialism — which focuses on democratically achieved expansion of social welfare programs — and any commonly accepted definition of communism. Sanders isn’t pushing for authoritarian rule, government ownership of all private property or an end to capitalism. We rate Walker’s claim False.",/factchecks/2020/mar/04/scott-walker/no-bernie-sanders-not-communist/
