tags,sub_header,text_body,sources,quote_href
"['Elections', 'Pop Culture', 'Facebook Fact-checks', 'Instagram posts']","
The Kanye West Wing? No. Those Kentucky election tallies aren’t real.
","Kanye West is on the Kentucky ballot as an independent candidate for president but election results showing him leading Democratic presidential nominee Joe Biden by more than 10,000 votes are not real.  But a video of the rapper that’s being shared on social media gives a different impression.  ""19%, 40,000 votes,"" West says in the video. ""Kentucky. Get the West Wing ready! Let’s go! Let’s go!"" The post also shows an image of what's described as ""President Kentucky results"" with ""100% of precincts reporting."" It shows West with 40,781 votes, or 19%, and Biden with only 14%. ""Kanye reacts to getting 40k votes,"" the post says.  It was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.)  West tweeted the image showing him with 19% of the Kentucky vote on Oct. 13. It was a screenshot of an NBC News affiliate’s website — lex18.com. But the Kentucky station said that the results showed mock numbers used as part of the Associated Press’ preparation to post election results.  ""Someone discovered a cached web link that we used during June’s primary election to post Associated Press election results,"" LEX 18 News tweeted on Oct. 13. ""The old link was still populating current AP data and showed test results, which is part of the preparation the AP does in advance of elections.""  The results aren’t valid, LEX 18 News said. ""They were simply part of a test. We regret the discovery of the cached web link and have removed the data from that page. We apologize for any confusion.""  Early voting is underway in Kentucky but the State Board of Elections has not yet posted any results. We rate this claim False.",[<zip object at 0x000002809781BD80>],/factchecks/2020/oct/16/instagram-posts/kanye-west-wing-no-those-kentucky-election-tallies/
"['Ethics', 'Crime', 'Military', 'Florida', 'Congressional Leadership Fund']","
Ukrainian’s firm paid Rep. Mucarsel-Powell’s husband, but attack goes too far
","Claims of corruption continue to mark a competitive South Florida race for the House, where Democratic Rep. Debbie Mucarsel-Powell is being challenged by Miami-Dade Mayor Carlos Gimenez, a Republican. One of the latest is a guilt-by-association attack on Mucarsel-Powell. It’s over ties that her husband, lawyer Robert Powell, had with a Ukrainian oligarch, Ihor Kolomoisky.  The attack comes in an ad shot in black and white from the Congressional Leadership Fund, a super PAC that works to elect Republicans to the House. ""This town is far too familiar with violent thugs,"" the narrator states, as photos of authoritarian leaders Nicolás Maduro of Venezuela and Cuba’s Fidel Castro appear on the screen.  ""And Debbie Mucarsel-Powell is far too familiar with violent warlord Ihor Kolomoisky. Mucarsel-Powell’s family received more than $700,000 from Kolomoisky’s firm. He’s been accused of embezzlement, bribery and murder."" Robert Powell was paid some $700,000 while previously working for a firm partly owned by Kolomoisky. But Powell has not been accused of any wrongdoing in connection with various allegations against Kolomoisky. And Kolomoisky doesn’t have the same stature as Maduro or Castro. Mucarsel-Powell is finishing her first term in Washington. Gimenez has served as mayor of Florida’s most populous county since 2011.  The Cook Political Report rates the race a toss-up. It is one of 18 pivotal House and Senate races up for election on Nov. 3 that PolitiFact is tracking. The incumbent attacked Gimenez for extending a contract to a firm with ties to his sons; we rated it Half True. Also Half True was her claim that Gimenez boosted his own pay and pension, and kept a taxpayer-funded Mercedes-Benz. Kolomoisky is one of Ukraine’s richest men, controlling businesses in many sectors of the Ukrainian economy, including metals, energy and media. Widely seen as Ukraine’s most powerful figure outside of government, according to the New York Times, he spent millions of dollars to field and equip fighters and helped stop the Russian advance into the country in 2014. But his stature is not on the level of the two nation leaders invoked in the ad.   Castro, the late Cuban leader, ruled his country for nearly half a century, until stepping aside with illness in 2006. He was ""among the world’s most repressive leaders"" who executed or jailed thousands of political opponents, according to the Washington Post’s obituary. In Venezuela, a UN investigation in September concluded that unlawful executions, enforced disappearances, arbitrary detentions and torture ""amounted to crimes against humanity."" Maduro, who has been president since 2013, likely ""side-tracked the chain of command to ensure the commission of crimes,"" the report said. The Daily Beast reported in 2018, during Murcasel-Powell’s first run for her seat, that Robert Powell spent much of the previous 10 years as general counsel for companies owned at least in part by Kolomoisky, including Optima Acquisitions, which acquired companies in the United States, and Felman Trading, a New Jersey global supplier of manganese and ferroalloys.  Kolomoisky has been accused of bribery and embezzlement in recent years by business partners and government authorities, the Miami Herald reported. The allegations also include involvement in contract killings.  Robert Powell responded to the Daily Beast story at the time with a statement from his wife’s campaign, declaring: ""I have never worked for, represented, answered to, or received any payment from Mr. Kolomoisky at any time."" But Powell received $695,000 in salary in 2016 and 2017 from Felman Trading, Mucarsel-Powell’s 2017 federal financial disclosure form shows.  Mucarsel-Powell’s campaign confirmed to PolitiFact that Robert Powell was paid that much over the two years. Kolomoisky is in more legal trouble today — but there is no indication Powell is involved. In August, the U.S. Justice Department brought allegations against Kolomoisky and another Ukrainian oligarch, Gennadiy Boholiubov. As the previous primary owners of PrivatBank, one of the largest banks in Ukraine, they are accused of embezzlement and defrauding the bank of billions of dollars, from 2008 through 2016. That was during the period when Robert Powell worked as the general counsel. Two other associates in Miami created entities, usually under some variation of the name Optima, to launder the money and buy hundreds of millions of dollars in real estate and businesses across the United States, according to the civil forfeiture complaints filed in Miami. Kolomoisky and his associates bought at least 22 properties, including a skyscraper in Cleveland, a shuttered Motorola facility in Illinois and the former headquarters of Mary Kay Cosmetics in Dallas, according to a September article by the International Consortium of Investigative Journalists. They ""left a trail of empty, boarded-up buildings, unpaid property taxes, dangerous factory conditions, unemployed workers, and at least four steel mills that filed for bankruptcy,"" according to the article. But Powell is not named in either of the Justice Department complaints. He has not been accused of any wrongdoing in connection with what is alleged in the complaints, the Miami Herald reported. Making a guilt-by-association attack, the Congressional Leadership Fund says Mucarsel-Powell's family received $700,000 from the firm of ""violent warlord Ihor Kolomoisky,"" comparing him to Fidel Castro and Nicolás Maduro.  The comparison of the Ukrainian oligarch to authoritarian leaders of two nations is a stretch. Mucarsel-Powell’s husband, Robert Powell, was paid $695,000 by a company partly owned by Kolomoisky, but he has not been accused of any wrongdoing in connection with allegations made against Kolomoisky. We rate the statement Half True.",[<zip object at 0x000002809C425DC0>],/factchecks/2020/oct/16/congressional-leadership-fund/ukrainians-firm-paid-rep-mucarsel-powells-husband-/
"['Elections', 'Facebook Fact-checks', 'Facebook posts']","
No proof that Jaime Harrison was left off touch-screen machines
","South Carolina Democrats are eager to see if Jaime Harrison, with a massive fundraising haul, can pull off an upset of Republican Sen. Lindsey Graham in the red state.  But a Facebook post suggests — without evidence — that something nefarious is happening with the ballots.  ""Jaime Harrison is being left off of SC ballots,"" states the Facebook post. ""South Carolinians who are voting ‘straight Democratic’ have noted that Jaime Harrison isn’t included on their ballots. Voters have had to manually go through and select individual names."" The post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.)  The South Carolina Election Commission had received complaints from the state Democratic Party that some voters said Harrison’s name was missing when they cast ballots on touchscreen machines at early voting. Chris Whitmire, a spokesman for the commission, said the state consulted with local elections officials and checked out the complaints and found no proof of problems. Whitmire forwarded to us the email correspondence between Shaundra Young Scott, a voter protection lawyer for the state Democratic Party, and Whitmire between Oct. 12 and 14. ""We have had multiple reports that Jaime Harrison's name is missing from the ballot,"" Scott wrote Oct. 12, citing complaints from voters in Florence and Georgetown counties. In an email the next day, Scott said that the Democrats had reports from two voters who said they were unable to vote for Harrison when they voted straight party and had to try multiple times. Scott wrote in a subsequent email that a similar situation occurred with a straight party voter in Beaufort who had to try three times before Harrison’s name was included. It wasn’t clear from the emails exactly how many voters had made allegations, but Scott told us in an interview it was a handful. We spoke to Whitmire on a video call so he could show us how voting works on touch-screen machines in South Carolina, one of a handful of states that offer what is known as straight party voting. Roughly half of South Carolina voters generally opt for straight party voting, where they can select all of a party’s candidates in partisan races without having to select them individually. Here’s how it works: The voter sees a screen that allows the voter to choose their party. (A voter who doesn’t want to vote straight party hits the ""next"" button.) If a voter chooses Democrat, then the party’s candidates automatically appear  In this case, when the voter is on the Senate screen, Harrison’s name automatically appears with a green check mark. But if the voter touches Harrison’s name, then his name is deselected.  Writer Jennifer Cohn tweeted an image of what deselecting Harrison’s name would look like. The machine warns voters if they haven’t chosen a candidate in a race. The touch screen has a review screen at the end, and then prints out a card that shows the voter’s choices. If a voter sees that their selection for Senate wasn’t on the card, the voter can tell the poll manager that it’s wrong, and then the voter starts over. (The printed card is scanned for tabulation. Only one card per voter is ultimately put through the scanner.) State officials contacted the election directors in Florence and Georgetown counties, and neither one was aware of any voter seeing a ballot without Harrison’s name, Whitmire told Scott in an email. Whitmire wrote that one possible explanation is that some straight-ticket Democratic voters are touching Harrison’s name to make sure they’re voting for him and end up unintentionally deselecting his name. ""In this situation, when the voter reached the review screen, they would see no selection, and if they printed their ballot they would also not see Harrison’s name,"" Whitmire wrote. ""Of course, this situation could happen with any partisan candidate."" We asked Scott if it was possible that voters were unintentionally deselecting Harrison’s name.  ""I don’t want to speculate. We are still investigating and trying to figure that out,"" she said. The party has poll watchers inside polling sites. So far, she said, no poll watchers told her that they had seen a situation with Harrison’s name missing from ballots, but she has asked them to be on the lookout. We also contacted the Harrison campaign and asked them to send any evidence they had that Harrison’s name was omitted from the ballots.  ""We are not currently aware of the problem you described,"" said Guy King, a Harrison spokesman. ""South Carolinians who experience any difficulty trying to vote should call 1-855-785-0222 or go to VOTEBLUESC.com."" Harrison is a former lobbyist who became the first African American to run the South Carolina Democratic Party. Some polls have shown the race as close while others have shown Graham with a lead. Harrison raised $57 million in the most recent quarter, shattering the quarterly record for a Senate candidate set by Beto O’Rourke in Texas in 2018.  RELATED: Lindsey Graham’s Truth-O-Meter from PolitiFact A Facebook post said ""Jaime Harrison is being left off of South Carolina ballots."" We found no evidence that Harrison’s name has been left off the ballot, and Harrison’s campaign told us they know of no evidence showing that, either. Elections officials investigated and said voters using touch screens may be accidentally deselecting Harrison after voting straight-party, but it’s possible to fix such an error before casting a final vote.  We rate this statement False.",[<zip object at 0x000002809C3A6F00>],/factchecks/2020/oct/16/facebook-posts/no-proof-jaime-harrison-was-left-touch-screen-mach/
"['New York', 'Coronavirus', 'Andrew Cuomo']","
Cuomo's claim on nursing home deaths not whole story
","Gov. Andrew Cuomo continues to be under fire for his administration’s handling of the novel coronavirus in nursing homes, where residents are vulnerable to serious illness or death from the virus.  In a call with reporters, Cuomo was asked again, this time by the Finger Lakes Daily News, about how his administration dealt with nursing homes, specifically a controversial March 25 order, rescinded in May, regarding patients leaving hospitals and going to nursing homes. Nursing homes felt pressure to accept coronavirus patients from hospitals following the March 25 order. Cuomo pushed back on what he considered the premise of the question.   ""You look at the nursing home deaths in this state,"" Cuomo said. ""Do you know what number we are by percentage before you made that statement? We're No. 46 out of 50 states, and we had the worst problem, and we're 46th in terms of percentage of deaths in nursing homes.""  The way that New York has counted COVID-19 deaths in nursing homes has come under scrutiny, and we wondered whether Cuomo is correct.  We reached out to Cuomo’s press office, and spokesperson Jason Conwall directed us to a New York Times data analysis of deaths in long-term care facilities by state.  In the most recent data, published Sept. 16, nursing homes accounted for larger shares of COVID-19 deaths in 41 other states and the District of Columbia - not 45, though Conwall said Cuomo was referencing previous iterations of the Times' data.  The Internet Archive showed a previous version of the list making New York 45th.  We reached out to KFF, formerly the Kaiser Family Foundation, a nonpartisan source of health information, to ask about Cuomo’s claim. Priya Chidambaram, a policy analyst for the foundation, tracks data about COVID-19 deaths and long-term care. She told us that one of the key differences between New York and other states is that New York excludes deaths that were not in a nursing home. Nursing home residents who develop serious illness and need to be treated in a hospital, and do not recover, are not counted as part of the state’s nursing home deaths, she said. State data is not comparable because of the different ways states report these deaths. Some states include various long-term care facilities in their data, while others just include nursing homes. Other states report residents and staff, some just report residents. The best comparable data for analyzing nursing home deaths comes from the Centers for Medicare and Medicaid Services, Chidambaram said. In its data, which uses a different metric, New York ranks in the middle - not among the lowest - for the share of nursing home deaths among its population of nursing home residents. CMS ranks states by deaths per 1,000 nursing home residents. New York had 50.5 deaths per 1,000 residents, ranking 20th on a list of 50 states and the District of Columbia, as of the week ending Sept. 27. The federal government began requiring this data in May, long after the pandemic began in New York. New York's health commissioner, Howard Zucker, has defended the administration's approach, and said the state does not want to double count deaths - attributing a single death to a nursing home and a hospital, and that he wants to only release data that is completely accurate. A spokesperson for the department has said that the state has been a leader in releasing facility-level data on deaths.  Cuomo said 45 other states had higher portions of nursing home residents as a share of the total coronavirus deaths in a state. He was referencing an analysis from the New York Times, which puts New York near the bottom, 43rd in a list of 46 states and the District of Columbia, with five states left off the list because of insufficient data.  But the Times cautions readers about making comparisons among states because of the different ways each level of government and each facility reports the data. Cuomo's claim contains an element of truth: There is a New York Times database and it includes death numbers for nursing home patients across the nation. But the governor left out some critical facts that would give a different impression about how New York compares with other states for how nursing home residents are faring. New York counts deaths that occur in a nursing home, leaving out those deaths of residents in hospitals. And there's inconsistencies in the reported data that ends up in the database among states and facilities.  According to federal data, which calculates deaths per 1,000 nursing home residents, regardless of where they die, New York lands near the middle.  We rate his claim Mostly False. ",[<zip object at 0x0000028097BCC540>],/factchecks/2020/oct/16/andrew-cuomo/cuomos-claim-nursing-home-deaths-not-whole-story/
"['Facebook Fact-checks', 'Viral image']","
No, Biden didn’t call Trump supporters dregs of society
","In 2016, former Secretary of State Hillary Clinton, who was running for president against Donald Trump, said that half of his supporters belonged in a ""basket of deplorables."" An image being shared on Facebook calls out Democratic presidential nominee Joe Biden for a new dig: ""dregs of society.""  ""Joe Biden calls us dredges of society,"" reads a sign on the back of a vehicle, misspelling ‘dregs.’ ""Obama called us clingers.. Hillary called us deplorables. Terrorist call us infidels. Trump calls us all Americans.""  This post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.)  In 2008, former President Barack Obama, then a senator running for president, suggested job losses in small-town Pennsylvania had caused some people to get bitter and ""cling to guns or religion or antipathy toward people who aren’t like them."" For this fact-check, we’re going to focus on the current Democrat seeking the nation’s highest office.  Biden didn’t call Trump supporters dredges of society. He did use the phrase ""dregs of society’ during a 2018 speech at a Human Rights campaign event, but he wasn’t talking about Trump supporters.   In the speech for the organization, which advocates for equality and the LGBTQ community, Biden cheered for a world that is ""open-minded and humane."" He criticized the Trump administration ""and some of its most ardent right-wing supporters from the Ku Klux Klan"" and the ""alt-right"" who he said are trying to undermine the progress the country has made in achieving equality.   Around the 20:12 mark, he said this (emphasis ours): ""And using religion or culture as a license to discriminate, demonizing the community and individuals to score political points, is no more justifiable around the world than it is here at home and our policies should reflect that. But despite losing in the courts and the court of public opinion, these forces of intolerance remain determined to undermine and roll back the progress you all have made. This time they, and not you, have an ally in the White House. This time they have an ally. They’re a small percentage of the American people. Virulent people. Some of them the dregs of society. And instead of using the full might of the executive branch to secure justice, dignity, safety for all, the president uses the White House as a literal — literal — bully pulpit. Callously — callously — exerting his power over those who have little or none."" Biden didn’t say Trump supporters are the dregs of society. He was referring to a ""small percentage"" of Americans whom he describes as ""forces of intolerance"" oppressing the LGBTQ community.  While he did say that those people have an ally in the White House, Biden’s comments, taken as a whole and not a soundbite, make it clear that he is not broadly targeting Americans who support the president. His focus is on people — including Trump — who he thinks unfairly target the LGBTQ community.  We rate this claim False.",[<zip object at 0x0000028097DBA080>],/factchecks/2020/oct/16/viral-image/no-biden-didnt-call-trump-supporters-dregs-society/
"['Taxes', 'Facebook Fact-checks', 'Facebook posts']","
Biden’s tax plan would not impose 40% capital gains tax on most home sales
","If Joe Biden wins this year’s presidential election, you may have a big tax bill coming your way should you decide to sell your home — at least, that’s according to some folks on social media. An Oct. 12 text post on Facebook claims the Democratic presidential candidate would dramatically increase capital gains taxes, affecting anyone who sells their home. ""Biden’s capital gains tax means that when you sell your home you’ll owe taxes of 40% of your profit!"" the post says over a background of poop emoji. ""Let that sink in."" The post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.)  The source of the post is a Trump-supporting real estate agent based in Eugene, Ore. We reached out to her for evidence to back up the post, but we haven’t heard back. So we looked into it. (Screenshot from Facebook) The post is wrong — several fact-checkers have debunked it. Biden would increase capital gains taxes for Americans who make more than $1 million per year. Those taxes apply to home sales if sellers make hundreds of thousands of dollars in profit. First, let’s review what capital gains taxes are. A capital gain is the difference between what someone paid for an asset, also known as the ""basis,"" and what they sold it for. The capital gains tax is the main federal tax that the Internal Revenue Service imposes on real estate. For example, if you purchased a house for $250,000 and sold it for $300,000, your capital gain would be $50,000. However, the IRS typically lets sellers deduct up to $250,000 in capital gains if they’re single and $500,000 if they’re married and file joint tax returns, so you probably wouldn’t owe anything. Biden has not proposed changing those exemptions. He also hasn’t advocated raising taxes on Americans making less than $400,000 per year, as we’ve reported.  On his official campaign website, Biden says he would double the long-term capital gains rate from 20% to 39.6%. His administration would use that money to help pay for Biden’s health care plan. However, the 39.6% tax rate would only apply to those making more than $1 million per year. That means Biden’s proposal would not affect the vast majority of people — 8.5% of Americans make more than $200,000 annually.  According to the Internal Revenue Service, the capital gains tax rate ""is no higher than 15% for most individuals."" ""Some or all net capital gain may be taxed at 0% if your taxable income is less than $78,750,"" the agency says. ""A capital gain rate of 15% applies if your taxable income is $78,750 or more but less than $434,550 for single; $488,850 for married filing jointly or qualifying widow(er); $461,700 for head of household, or $244,425 for married filing separately."" What does that look like in practice? Let’s break it down. Let’s pretend you’re married and file taxes jointly. You and your partner’s combined annual income is $650,000, putting your household in the IRS’ top federal income tax bracket. You decide to sell your house, which you purchased for $400,000. To your surprise, you get your full asking price of $700,000. RELATED: No, Joe Biden doesn’t want to impose a federal tax on homes Your capital gain would be $300,000 on the home — several times higher than the nationwide average. Since your household’s annual income is less than $1 million, Biden’s proposed capital gains tax rate would not apply to you. And since you’re married and file taxes jointly, you probably wouldn’t owe the IRS capital gains taxes anyway.  So in what real estate scenario would Biden’s proposed capital gains tax rate kick in?  First, your household would have to make more than $1 million per year. Then, if you’re single, you’d have to sell your house for at least a $250,000 profit. If you’re married and jointly file taxes, you’d have to make $500,000 on a home sale. For the vast majority of Americans, that is unlikely — and far from a blanket tax on home sales, as the Facebook post says. We reached out to the Biden campaign for a comment, but we haven’t heard back. The Facebook post contains an element of truth but ignores critical facts that would give a different impression. We rate it Mostly False.",[<zip object at 0x0000028097BF8880>],/factchecks/2020/oct/16/facebook-posts/bidens-tax-plan-would-not-impose-40-capital-gains-/
"['Facebook Fact-checks', 'Coronavirus', 'Viral image']","
No, Donald Trump didn’t die from COVID-19
","An Instagram post spreading on social media claims that President Donald Trump is dead, but that’s wrong.  ""Due to COVID-19, President Donald Trump passes away at 74,"" reads what looks like a screenshot of a CNN tweet. It was posted on Instagram on Oct. 12.  Since then, of course, Trump has tweeted and appeared in public. On Oct. 15, he participated in a televised town hall.  This post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.)  While Donald Trump sought treatment for his COVID-19 diagnosis at Walter Reed National Military Medical Center, he left the hospital on Oct. 5 and has been campaigning since. Anthony Fauci, director of the National Institute of Allergy and Infectious Diseases, told the health news website STAT that the president ""did not suffer any significant consequences"" from COVID-19, according to an Oct. 13 story. We didn’t find any evidence that CNN ever tweeted that Trump died.  Searching for the tweet on Twitter, we found an identical Oct. 9 tweet that similarly uses the Fox News logo, but the account is not actually Fox News; it’s @foxnewes. We rate this post Pants on Fire!",[<zip object at 0x0000028097CE2040>],/factchecks/2020/oct/16/viral-image/no-donald-trump-didnt-die-covid-19/
"['Elections', 'Michigan', 'Congressional Leadership Fund']","
Republican super PAC misleads on Hoadley’s blog posts in new ad condemned as homophobic
","In a new TV ad, the Congressional Leadership Fund, a Republican super PAC dedicated to securing a Republican majority in the U.S. House of Representatives, attacks Democratic congressional candidate Jon Hoadley. ""Jon Hoadley's judgment is disturbing,"" the ad claims. Hoadley currently represents Michigan’s 60th District in the state’s House of Representatives and he’s trying to unseat incumbent Republican Rep. Fred Upton, R-St. Joseph, who was first elected to Congress in 1986. CLF’s ad inaccurately characterizes blog posts Hoadley wrote in 2004 and 2005, over 15 years ago, when he was a college student at Michigan State University. CLF claims that what Hoadley wrote was ""sexist"" and ""creepy."" The ad distorts other posts Hoadley wrote, claiming that Hoadley ""wanted to learn about crystal meth"" and ""wrote that his sexual partners were his victims."" Hoadley’s blog, which has since been deleted, contained some insensitive comments but doesn’t substantiate CLF’s characterizations. In a statement to the New York Post which published a piece on the blog, Hoadley’s campaign said the posts were ""bad college poetry."" In a Facebook video released Aug. 10, Hoadley issued an apology: ""I said things 16 years ago that I would never say today that aren’t reflective of who I am, and so for folks that I hurt with my words, I’m sorry."" Hoadley is 37 years-old and the first openly LGBTQ person to run for Congress in Michigan. The LGBTQ Victory Fund, a national organization dedicated to electing LGBTQ candidates, accused CLF of using harmful tropes about gay men. CLF press secretary Will Reinert defended the ad in an email, reiterating its claim that the blog shows lack of judgment. A closer look at each of the ad’s claims in context showed that CLF’s ad is inaccurate and misleading. In a blog entry dated Jun. 20, 2005, when Hoadley was 21 years-old and had just completed his junior year in college, Hoadley recapped a weekend in D.C., including going out to straight bars with two friends. ""Glad I went…but my straight fix has been satisfied for a while. I’m not going to lie: breeder=weird/bad dancers. Disagree if you want—you’re just deluding yourself,"" Hoadley wrote. According to Urban Dictionary, a ""breeder"" is a derogatory term to describe straight people. The term can refer to either straight men or straight women. The term is contemptuous, but it’s not sexist and Hoadley wasn’t using it to describe straight women exclusively. This needs context. In a blog entry dated May 23, 2005 Hoadley wrote, ""Tonight I went to an event at a leather bar. By myself. To learn about crystal meth. Don't do meth."" Hoadley told an LGBTQ news website that the event was an information meeting about meth’s impact on the LGBTQ community. This is misleading. Before sharing a poem titled ""Burned By Love"" on Jun. 14, 2005, Hoadley told his readers the post was fictional: ""Wrote this awhile ago...looking for some feedback. BTW, sometimes fiction is the best way to tell truth — so don’t go getting any ideas about me."" The poem, which appears to be about the search for connection, contains the lines, ""I turn to my little black book that’s commonly called a cell phone. My fingers walk as I talk to the latest victim of my sexual conquest."" CLF’s claim does not disclose Hoadley’s note that this was not about him. This is inaccurate. In a Aug. 12, 2004 blog post, Hoadley shared what appeared to be a jovial conversation he had with a friend who said that he had a secret desire to be a flower girl. Toward the end of the conversation, Hoadley wrote ""just don't let them make you look too fresh...you know how hoochie they try to make the flower girl,"" using a derogatory word to describe a sexually promiscuous woman. Hoadley’s friend responded, ""I KNOW! I mean I shudder everytime I see a four year old wearing a thong."" Hoadley did not write about a four-year-old wearing a thong as CLF claims. Nevertheless, CLF called the comment ""creepy"" in its ad but both Hoadley and his friend noted their revulsion to sexualizing children. Drawing from posts Hoadley wrote on his college blog, CLF’s ad claims, ""Hoadley called women ‘breeders.’... wanted to learn about crystal meth and wrote that his sexual partners were his victims. Hoadley even wrote about a four year-old wearing a thong."" Hoadley used the term ""breeders"" to refer to straight people, not women specifically. Hoadley attended an event to learn about the impact of crystal meth on the LGBTQ community. CLF’s claim implies that Hoadley was interested in experimenting with the illegal substance. Hoadley wrote a poem that contained the line, ""I talk to the latest victim of my sexual conquest,"" but his blog post noted his writing was a piece of fiction and that he was not talking about himself. Hoadley relayed a conversation in which his friend said he ""shudders"" at the thought of a four year-old being dressed in a thong. Both Hoadley and his friend were expressing their disdain for sexualizing children. CLF’s ad contains a small element of truth but ignores critical facts that would give a different impression. We rate this ad Mostly False. This fact check is available at IFCN’s 2020 US Elections FactChat #Chatbot on WhatsApp. Click here, for more.",[<zip object at 0x000002809C3EB440>],/factchecks/2020/oct/16/congressional-leadership-fund/republican-super-pac-misleads-hoadleys-blog-posts-/
"['Immigration', 'Homeland Security', 'Donald Trump']","
Donald Trump’s false claim of DACA changes ‘because of the pandemic’
","President Donald Trump at an NBC town hall faulted the coronavirus pandemic for changes his administration has done to an Obama-era program protecting young immigrants from deportation. What Trump left out, however, is that his efforts to end the program started during his first year in office. A town hall attendee asked Trump if he would pursue his efforts to cut Deferred Action for Childhood Arrivals, or DACA, if elected to a second term. ""We are going to take care of DACA. We are going to take care of Dreamer(s). It’s working right now, we are negotiating different aspects of immigration and immigration law,"" Trump said. ""But we are working very hard on the DACA program, and you will be, I think, very happy over the course of the next year, because I feel the same way as you do about it."" NBC host Savannah Guthrie pointed out that Trump’s administration had actually curtailed the DACA program. She said that no new applications were allowed and recipients have to renew every year as opposed to every two years. ""What happened is because of the pandemic, much changed on the immigration front,"" Trump said Oct. 15. ""Mexico is heavily infected, as you know, and we've made it very, very difficult to come in because of the pandemic and other reasons, and crime."" Trump’s comment left the wrong impression: Trump’s efforts to undo or restrict DACA were not tied to the pandemic. Then-Attorney General Jeff Sessions in September 2017 announced that the Trump administration was rescinding the program, arguing that Obama’s administration circumvented immigration laws when it created it. The administration at the time said it would adjudicate applications filed by Sept. 5, 2017, on a case-by-case basis, but it would reject any new requests filed after that date. Legal challenges to the administration’s efforts have left that program in place, with some caveats. The administration is required to process renewal applications for immigrants who have been granted DACA and want to renew it. However, immigrants who have never had DACA are not allowed to file an application seeking the protection for the first time. As Guthrie said, the Trump administration also has reduced the length of the renewable DACA protection, from two years to one. Immigration officials announced that specific change in July 2020, in response to a U.S. Supreme Court decision related to the administration’s efforts to end the program. DACA does not benefit people who are newly arriving in the country. To have been eligible for DACA, people had to be continuously in the United States since June 15, 2007, have no felony convictions, and meet other criteria. About 644,000 people had DACA protection as of March 31, 2020, according to the U.S. Citizenship and Immigraiton Services. Trump said that changes to DACA are ""because of the pandemic."" His administration began making changes to DACA in 2017, his first year in office. DACA also benefits people who have been in the United States for many years, not those arriving during the pandemic. Trump’s claim is inaccurate. We rate it False. RELATED: Republicans and Democrats claim to support Dreamers. So why can’t they pass a law? This fact check is available at IFCN’s 2020 US Elections FactChat #Chatbot on WhatsApp. Click here, for more.",[<zip object at 0x0000028097CE7B00>],/factchecks/2020/oct/16/donald-trump/donald-trumps-false-claim-daca-changes-because-pan/
"['Criminal Justice', 'Crime', 'Joe Biden']","
Joe Biden wrong to say COPS funding has been ‘eliminated’
","During a town hall hosted by ABC News, Democratic presidential nominee Joe Biden touted the Community Oriented Policing Services, or COPS, program, which was enacted as part of the 1994 crime bill.  The 1994 bill, which Biden spearheaded, included some provisions on prosecution and sentencing that have recently been criticized for exacerbating criminal justice disparities for minority groups. But at the town hall, Biden highlighted other parts of the law that have been more popular. The idea behind community policing was to develop new policing strategies focused on engaging officers members of the community on their beat, rather than seeming like an occupying force. In an exchange with host George Stephanopoulos in the Oct. 15 town hall, Biden lamented that ""they eliminated the funding for community policing."" Biden was vague about who eliminated the funding, and when. Either way, he’s wrong about the elimination of funding. Biden’s campaign told PolitiFact that he was referring to Trump’s fiscal 2019 budget proposal, which would have halved funding for the community policing program. But this proposal wasn’t enacted, and it did not amount to an ""elimination."" The program is smaller than it was in its early years, when its budget ranged between $1.2 billion and $1.6 billion, and crime rates were higher. But funding was never zeroed out.  Since 2012, which was under the Obama-Biden administration, funding has been around $200 million a year. Crime rates are also much lower now than they were during the early and mid-1990s. Here’s a rundown of the annual budgetary authority for the COPS program from the Congressional Research Service:   Biden said, ""They eliminated the funding for community policing."" That’s incorrect. While the program’s funding is lower than it was in the 1990s, it was never brought down to zero and remains in the neighborhood of $200 million a year. We rate the statement False.",[<zip object at 0x0000028097BC1340>],/factchecks/2020/oct/16/joe-biden/joe-biden-wrong-say-cops-funding-has-been-eliminat/
