tags,sub_header,text_body,quote_href
"['Oregon', 'Facebook Fact-checks', 'Viral image']","
No, these aren’t photos of Portland, Ore., after the protests
","Five photos being shared on Facebook show wreckage. Two of the images show what look like rows of burned out cars. A third shows several people standing in front of a ruined building. Two more reveal debris, orange cones and smoke at an intersection.  ""All of downtown Portland looks like this!"" reads a July 29 Facebook post about recent protests in Portland, Ore. ""Ask yourself why you haven’t seen this.""   The answer, it seems, is because these photos are not recent pictures of Portland. This post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.)  One of the photos of cars is from August 2019, when a fire in Portland destroyed a townhouse, a gym and dozens of vehicles.  The second car photo, taken by AP photographer Julio Cortez, is from May 30 and shows a parking lot filled with scorched vehicles in Minneapolis ""after a night of fires and looting"" after the death of George Floyd, according to the caption.  The third photo shows the aftermath of a natural gas explosion near a construction site in Portland in October 2016. The fourth and fifth photos are also from after that explosion.  We rate this post Pants on Fire.",/factchecks/2020/jul/30/viral-image/no-these-arent-photos-portland-ore-after-protests/
"['Race and Ethnicity', 'Sports', 'Facebook Fact-checks', 'Facebook posts']","
The NFL didn’t agree to donate $250M to Black Lives Matter
","Before you share a social media post that says a company has donated millions or billions to Black Lives Matter, you might want to make sure you’re not perpetuating misinformation. We’ve already debunked claims that Walmart pledged $100 million to Black Lives Matter and that Bank of America promised $1 billion to the group. A new post targets the National Football League. ""Yesterday, the NFL agreed to give the domestic terror group, BLM, 250 million dollars,"" the July 21 post says. ""NOW, WILL YOU BOYCOTT?"" This post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.)  First of all, Black Lives Matter is not a terrorist organization.  Second, the NFL hasn’t agreed to give it $250 million.  On June 11, the league announced that it would donate $250 million over 10 years ""to combat systemic racism and support the battle against the ongoing and historic injustices faced by African Americans."" ""The NFL and our clubs will continue to work collaboratively with NFL players to support programs to address criminal justice reform, police reforms, and economic and educational advancement,"" a statement from the league says. It doesn’t mention Black Lives Matter. NFL Commissioner Roger Goodell recently said ""Black lives matter"" in a video outlining the league’s position, and the league has condemned racism, according to a story in the Undefeated. This new pledge expands on a deal with Players Coalition, a group that negotiated with owners on behalf of players who kneeled during the national anthem to protest police brutality, the story says. Since that agreement more than two seasons ago, the NFL has donated $44 million to fund social justice work by awarding grants to 20 organizations and 350 grassroots programs. ""Now that fund will balloon to $250 million in all,"" according to a story on the NFL’s website, ""with the league working with players to identify and work with programs that address criminal justice reform, police reform and economic and educational advancement for African Americans."" No programs have been announced, so the NFL could decide to donate some of that money to the Black Lives Matter Foundation. But a spokesperson for the league told fact-checkers at the Dispatch that it’s not accurate that all $250 million would be funneled there.  We rate this Facebook post False.",/factchecks/2020/jul/30/facebook-posts/nfl-didnt-agree-donate-250m-black-lives-matter/
"['Civil Rights', 'Terrorism', 'Facebook Fact-checks', 'Facebook posts']","
No, Black Lives Matter is not a terrorist organization
","A Facebook post that spins BLM as ""Burn Loot Murder"" shares an image that shouts this claim in all-caps: ""BLACK LIVES MATTER IS A TERRORIST ORGANIZATION."" Earlier in July, a city councilor in Massachusetts made the same attack, and Rudy Giuliani, President Donald Trump’s personal lawyer, said Black Lives Matter ""will be shown to be a terrorist organization.""  The post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) The claim isn’t entirely new. In 2016, a petition asking President Barack Obama’s administration to designate Black Lives Matter a terrorist organization received 140,000 signatures in two weeks. Sympathizers of Black Lives Matter have warned the movement to do more to discourage violence at its protests. But Black Lives Matter does not fit the federal definition of a terrorist organization, nor does it appear as a terrorist group in an extensive database that tracks terrorism attacks globally. ""Black Lives Matter is not a terrorist organization nor a terrorist movement, and no responsible source would describe it as such,"" David Sterman, an international security senior policy analyst at  the New America think tank, told PolitiFact. Black Lives Matter, a domestic group, has not been designated as a terrorist organization on the State Department’s list of foreign terrorist organizations.  When reviewing potential targets for designation, the department ""looks not only at the actual terrorist attacks that a group has carried out, but also at whether the group has engaged in planning and preparations for possible future acts of terrorism or retains the capability and intent to carry out such acts."" ""None of those criteria are descriptive of Black Lives Matter,"" Sterman said. National security experts have told PolitiFact there is no legal process for designating domestic groups as terrorist organizations. While what constitutes terrorism has been debated for years, federal law defines domestic terrorism as acts dangerous to human life that violate the criminal laws of the United States or of any state, and which appear to be intended to: • intimidate or coerce a civilian population; • influence the policy of a government by intimidation or coercion: or • affect the conduct of a government by mass destruction, assassination, or kidnapping. Black Lives Matter is mentioned in four incidents in the University of Maryland’s Global Terrorism Database, which includes 200,000 terrorist attacks dating back to 1970, but the group is not listed as a perpetrator group in any incidents in the database. Here are the four cases in which the group is mentioned: • Assailants opened fire on a Black Lives Matter rally in Minneapolis on Nov. 23, 2015, injuring five people. No group claimed responsibility for the incident, but ""sources attributed the attack to white supremacists and identify one of the assailants as a member of the Sovereign Citizen movement. Four individuals were arrested in connection with the attack."" • Lakeem Keon Scott claimed responsibility for opening fire on police officers and civilians in Bristol, Tenn., on July 7, 2016. One person was killed and four others, including a police officer and the assailant, were injured. Witnesses reported Scott shouting, ""Police suck! Black lives matter!"" during the attack. Law enforcement at the time said Scott, who served in the U.S. Army and was a National Guard reservist, acted alone. • Also on July 7, 2016, Micah Xavier Johnson claimed responsibility for opening fire on police officers at a Black Lives Matter protest in Dallas. Five police officers were killed and nine people, including officers and civilians, were injured. Johnson stated that he ""wanted to kill white people"" before being killed during a standoff with police. Johnson was an Army veteran who served in Afghanistan who told investigators he acted alone.  • ""An unknown anti-police extremist group claimed responsibility for"" a person throwing an incendiary device at a parked police vehicle in Daytona Beach, Fla., on July 17, 2016, and ""in a note left at the scene and stated ""’Black Lives Matter.’""  The fact-checking organization Snopes reported in July on a claim that a ""convicted terrorist"" has served as a leader of an organization that provides fundraising and fiscal sponsorship for the Black Lives Matter Global Movement. Snopes found that Susan Rosenberg was an active member of revolutionary left-wing movements whose illegal activities included bombing U.S. government buildings and committing armed robberies, and that in 1985 she received a 58-year prison sentence that was commuted by President Bill Clinton in 2001. ""That's not to suggest that no one associated with BLM — or any particular movement — never engages in some criminal behavior,"" Joshua Geltzer, a former senior director for counterterrorism and former deputy legal advisor, both at the National Security Council, told PolitiFact. ""But the relevant question is whether the organization itself engages in the type of activity laid out by statute. And, on that, there's been no evidence provided to indicate as much."" Black Lives Matter co-founder Patrisse Cullors addressed the experience of being called a terrorist in ""When They Call You a Terrorist: A Black Lives Matter Memoir."" She wrote: ""I carry the memory of living under that terror — the terror of knowing that I, or any member of my family, could be killed with impunity — in my blood, my bones, in every step I take. And yet I was called a terrorist. The members of our movement are called terrorists. ...We are not terrorists. I am not a terrorist."" Also in 2018, Black Lives Matter co-founder Alicia Garza said in an interview: ""Not only are Black Lives Matter activists not terrorists, but fundamentally what we are trying to do is point out the failings in the basic premise of the founding of this country, that there would be liberty and justice for all. We are pulling back the curtains on really despicable deeds."" Black Lives Matter advocates against state-sanctioned violence against Black people. ""We embody and practice justice, liberation, and peace in our engagements with one another,"" it says in its online statement of beliefs. A widely shared Facebook post claimed: ""Black Lives Matter is a terrorist organization."" We didn’t find any evidence of this. Black Lives Matter advocates against police-sanctioned violence against Black people. It does not fit the federal definition of a terrorist organization, nor does it appear as a terrorist group in an extensive database of terrorist attacks. We rate the statement False.",/factchecks/2020/jul/30/facebook-posts/black-lives-matter-not-terrorist-organization/
"['Congress', 'Legal Issues', 'Facebook Fact-checks', 'Facebook posts']","
Group of Southern Democrats, not all Democrats, held up 1964 Civil Rights Act
","When lawmakers want to delay legislation from moving forward, they filibuster. In simple terms, that means they talk for a long time to hold up the bill. On social media, some users are presenting mangled history about the filibuster to take a swipe at Democrats over civil rights.  The posts, which have appeared on Facebook and Twitter, say: ""The longest filibuster in U.S. history was 75 days. It took place in 1964, when Democrats tried to block the Civil Rights Act. It’d be a shame if this went viral."" The post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.)  There was a lengthy fight in Washington before the Civil Rights Act was signed into law, but the post gets some aspects of history wrong and lumps all Democrats together in opposition. Democrats introduced the legislation and led its passage.  The Civil Rights Act of 1964 outlawed discrimination based on race, color, religion, sex, or national origin, and provided protection of voting rights, banned discrimination in public facilities and established equal employment opportunity. Getting it passed wasn’t easy. The longest continuous debate in U.S. Senate history was brought on by a group of Southern Democrats over the legislation. But many northern Democrats supported the bill, and the filibuster lasted 60 days, not 75, according to the Senate’s website. Robert Gordon, a legal historian and law professor at Stanford University, told PolitiFact the post’s claim is misleading and pointed to Democratic support of the bill. ""The nay Democratic votes were all from the Southern bloc of the party. The former Confederate states had been effectively one-party states since Reconstruction,"" Gordon said. ""The Civil Rights Act was promoted by a former Southern Democrat, President Lyndon Johnson of Texas, and passed with the help of Northern Democrats and 27 Republicans."" Shortly after President John F. Kennedy publicly called for a robust Civil Rights Act, Emmanuel Celler, a New York Democrat, introduced the House version of the bill on June 19, 1963, according to an article in the Smithsonian Magazine. Following Kennedy’s assassination, President Lyndon B. Johnson strongly pushed for the measure and addressed a joint session in Congress days later, urging members to pass the bill. The House passed the measure in February 1964. Once it hit the Senate, it was met with opposition from a group of southern Democratic senators. The group, known as ""the Southern bloc"" of the party, represented former Confederate states and was predominantly led by West Virginia Sen. Robert Byrd, a former member of the Ku Klux Klan. At the time, a two-thirds vote, or 67 senators, were required to invoke cloture and end the debate. That happened on June 10, when a coalition of 27 Republicans and 44 Democrats ended the filibuster with a 71-29 vote.  On June 12, 1964, 46 Democrats and 27 Republicans voted for the legislation, and 21 Democrats and 6 Republicans voted against. It was signed into law July 2, 1964. Social media posts claim that Democrats hold the longest filibuster in U.S. history, which lasted 75 days, when they blocked the Civil Rights Act of 1964. It’s true that Democrats hold the longest filibuster in Senate history over the legislation, but it was led by a group of southern Democrats, not all Democrats, and lasted 60 days, not 75. Many Democrats from non-Southern states supported the bill and helped end the debate. Democrats wrote the bill and Democrats led its passage in the Senate.  The claim contains an element of truth but ignores critical facts that would give a different impression. We rate it Mostly False.",/factchecks/2020/jul/30/facebook-posts/group-southern-democrats-not-all-democrats-held-19/
"['Facebook Fact-checks', 'Viral image']","
This photo with laser pointers is from a 2019 protest in Chile
","Federal officers dispatched to protests in Portland, Ore., have agreed to withdraw from the city if the state can secure the federal courthouse downtown. The nightly demonstrations against police brutality escalated after the officers arrived in Portland and aggressively confronted participants.  But protesters were not photographed ""trying to blind federal officers,"" leaving ""some possibly blinded for life,"" as a recent Facebook post claimed.  The post has since been updated to reflect that the photo was not taken in Portland, but the image that’s being shared on social media still includes a description that’s inaccurate.  ""Time to deport all PORTLAND terrorists to GITMO with their ACLU legal criminals,"" reads the caption below a photo of a crowd of people with face coverings, many crouching, aiming green lasers in front of them. ""LOOK WHAT THESE VERMIN ARE DOING! AWAKEN!"" This post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.)  That’s because the photo isn’t from Portland. It was taken by a Getty photographer in November 2019 in Santiago, Chile, where demonstrators pointed lasers at riot police during a protest against inequality and the policies of Chilean President Sebastian Pinera. The updated post says, ""This picture is from protests in Chile however the protesters are also using them in Portland."" Over the past decade, protesters around the world have increasingly used laser pointers to distract or repel riot police, according to a 2019 report in The Atlantic magazine. They’re also used in celebrations, to show solidarity in groups, or to communicate.  Protesters in Portland have shined lasers at federal officers and at security cameras surrounding the courthouse to try to block the officers’ view of the crowd, according to the New York Times.  In a March story about the use of lasers in protests, the Harvard Political Review wrote that lasers may temporarily blind people when shined directly into the eye and, ""in the most extreme cases, laser pointers may seriously burn the retina, causing permanent blindness."" But this photo does not show Portland protesters trying to blind federal officers.  We rate this miscaptioned post False.",/factchecks/2020/jul/30/viral-image/photo-protest-chile-2019/
"['Public Health', 'Wisconsin', 'Coronavirus', 'Michael Schraa']","
Wisconsin GOP lawmaker wrong that masks have been ""proven ineffective"" against COVID-19
","As coronavirus cases climb in Wisconsin, more and more face mask policies have been put into effect. Some apply to specific settings, such as stores or government-owned buildings, others more universally, such as in Dane County and the cities of Milwaukee and Green Bay.  Indeed, on July 30, 2020, Gov. Tony Evers issued a statewide mask order. Most mask mandates have come with exceptions, such as for young children and people whose medical conditions may make it unsafe to wear one.  Opponents argue mask mandates endanger personal freedoms, that wearing a mask can cause carbon dioxide poisoning (an idea that has been debunked by scientists) and that some types of face coverings won’t do anything to stop transmission of the coronavirus.  State Rep. Michael Schraa, R-Oshkosh, voiced that theory in an interview with the Oshkosh Northwestern on July 24, 2020, after sharing links to sources on Facebook that suggest masks do not work as they are intended. His comments come as the city of Oshkosh weighs a mandate on masks in public spaces.  ""If you think the government should be mandating us wearing masks that are proven ineffective just for the sake of giving a false sense of security for people, what else are you going to agree to?"" Schraa told the Northwestern.  Is Schraa correct when he claims that wearing masks has been ""proven ineffective""? No.  Let’s take a look. New guidance to match a new virus  When asked for backup, spokeswoman Linda Palmer said the comment was aimed at whether governments should be allowed to mandate masks, and that ""he did not make a direct statement that all masks are always totally ineffective.""  But Schraa did say — here and in other forums — that he believed masks weren’t effective. In conversations on his Facebook page, he linked to articles stating that masks do not prevent transmission of viruses.  It’s important to note that, at one point, federal health officials were not recommending that everyone wear masks, although the Centers for Disease Control and Prevention began advising widespread mask use in April and hasn’t changed its stance since.  Critics often use that reversal to argue against the effectiveness of masks.  But because this is a novel virus, the CDC, the medical community and everyday Americans alike are learning about it at the same time — and as more evidence emerged about how many asymptomatic people could be spreading the virus, guidance on who should wear masks shifted with it.  (The CDC now estimates that 40% of infections could be among people who feel perfectly healthy.) If you’re not a health care worker, you’re likely wearing a cloth mask instead of an N95 respirator, which filters the large majority of airborne particles and thus protects the wearer and the people around them.  The role of the cloth mask is largely that of source control — that is, to prevent you from transmitting the virus to others if you are infected.  A growing body of evidence supports the idea that a cloth face covering will cut down on COVID-19 transmission. This includes:  A review of 172 studies worldwide from the medical journal The Lancet found that face mask use could result in ""a large reduction"" in risk of infection A study of Mass General Brigham, the largest health care system in Massachusetts, found that rates of positivity among workers dropped after a universal mask policy was implemented  Researchers at Texas A&M University compared trends in China, Italy and New York City and found that wearing a face mask reduced the number of infections by tens of thousands in Italy and New York A laboratory study that visualized droplets with laser lighting as people spoke found that the trajectory of the droplets nearly disappeared when the person wore a face covering  A CDC study that found two Missouri hairdressers who wore masks while working with clients and diagnosed with COVID-19 shortly after did not pass the virus on to any of the clients who had been exposed  What about the other way around? Do masks protect you from others? For cloth mask wearers, research is less clear on this front, but evidence is growing here, too.  For example, a new paper led by a professor at the University of California, San Francisco and set to be published in the Journal of General Internal Medicine asserts that people wearing a mask will take in fewer coronavirus particles, making it easier for their immune systems to seek out and stamp out the ones that do get in.  As evidence about masks reducing infections has grown, leaders who previously decried their use have now shifted their tone. In Texas, for example, Republican Gov. Greg Abbott instituted a statewide mask mandate as cases spiked after previously resisting such an order. Arkansas Gov. Asa Hutchinson, a Republican, issued a similar mandate in July, after saying in May that a statewide order wouldn’t work. And President Donald Trump, another Republican, endorsed masks on July 21 after months of critiquing their use. The sources Schraa has linked to in online conversations about mask usage include stories from SOTT.net, which has landed on a list of sites found to be publishing misinformation about the coronavirus, and a video featuring an Infowars host on the website banned.video.  The sources that back up claims of mask effectiveness, stem from large research universities, prominent labs and medical journals, and the CDC.  In a critique of local governments’ ability to require people to wear masks, Schraa said that masks are ""proven ineffective"" at cutting down transmission of the coronavirus.  But a growing number of studies — and a growing consensus among leaders, including President Trump — have shown the opposite to be true. We rate the claim False.  ",/factchecks/2020/jul/30/michael-schraa/wisconsin-gop-lawmaker-wrong-masks-have-been-prove/
"['Facebook Fact-checks', 'Coronavirus', 'Facebook posts']","
No, the Labor Department isn’t giving essential workers $4,800 in hazard pay
","If the promise of free money in social media posts seems too good to be true, it probably is. And the link to seek those payments will probably lead you to a web page with a picture of a gorilla giving the camera the finger.  That’s what happens if you follow the link on recent posts claiming that ""if you have worked during the COVID-19 pandemic, the Department of Labor has finally authorized up to $4,800.00 in hazard pay for qualified essential workers."" An image with the post shows the logo of the New York State Department of Labor, where residents can file unemployment claims.  This post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.)  We’ve already fact-checked several fake posts making claims about second stimulus checks, FEMA cash for essential workers and weekly payments for Americans hurt by the coronavirus. They are all hoaxes directing people to click on the link that opens the image of the gorilla.  New York Gov. Andrew Cuomo has called on the federal government to provide hazard pay for ""essential public workers on the front lines.""     But the latest proposed coronavirus stimulus package from the U.S. Senate does not include hazard pay, drawing criticism from Democrats.  We rate this Facebook post Pants on Fire.",/factchecks/2020/jul/30/facebook-posts/no-labor-department-isnt-giving-essential-workers-/
"['Pop Culture', 'Facebook Fact-checks', 'Viral image']","
No, Jeffrey Epstein didn’t share an address with SpongeBob SquarePants
","Who lives in a pineapple under the sea? Not Jeffrey Epstein.  Until his death in 2019, the late financier and registered sex offender accused of sex trafficking minors owned a private island in the U.S. Virgin Islands called Little St. James. But the island doesn’t share an address with SpongeBob SquarePants, the title character of the Nickelodeon animated show.  Images being shared on social media show SpongeBob’s address—124 Conch St, Bikini Bottom—and then what looks like a screenshot of a Google search for ""little st james island theme park."" The results show ""Ledges of Little St. James,"" which is described as a ""theme park in the United States Virgin Islands,"" and shows an address of ""124 conch street Bikini bottom, St Thomas 00802, U.S. Virgin Islands."" ""Spongebob’s license address is Jeffrey Epstein’s private island!"" the post says.  This post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.)  We re-created the search and did not get the same results. Rather, we found several fact-checks debunking the claim. But it looks like the listing still existed when the Dispatch Fact Check investigated the images on July 23.  ""The listing has been claimed on Google, but it has not been verified,"" the Dispatch wrote. ""Satellite imagery of the location showed that initially, the ‘theme park’ is actually what was formerly Epstein’s main compound on the island. As of the publication of this article, a second location has been added with the exact same address and business name, this one for a building on an unnamed road on the island of St. Thomas. The ‘theme park’ on Little St. James has nine reviews, all from within the last week."" Anyone can add places like businesses or landmarks on Google Maps, subject to verification, and it seems that someone recently added a theme park to the island with a fake address before it was taken down.  Satellite images of the island don’t show a theme park. And searching for something connecting Jeffrey Epstein and this supposed theme park, we found nothing. We rate this Facebook post False.",/factchecks/2020/jul/30/viral-image/no-jeffrey-epstein-didnt-share-address-spongebob-s/
"['Race and Ethnicity', 'Facebook Fact-checks', 'Viral image']","
Photo shows Biden kneeling to talk to a child, not because he saw an American flag
","In June, Joe Biden, the presumptive Democratic presidential nominee, posed for a photo with activists and took a knee, a symbol of support for demonstrators protesting police brutality.  But an image of the former vice president kneeling that’s circulating on Facebook does not show this moment.  ""Joe Biden takes a knee after spotting an American flag near his childhood home in Pennsylvania,"" reads the description above a photo of Biden kneeling in the middle of a street.  This post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.)  The image does show Biden in Scranton, Penn., but he’s kneeling to talk with a child during a visit to his childhood home in July, according to the caption for the photo, which was taken by AP photographer Matt Slocum. We rate this post False.  ",/factchecks/2020/jul/30/viral-image/photo-shows-biden-kneeling-talk-child-not-because-/
"['Public Health', 'Facebook Fact-checks', 'Coronavirus', 'Facebook posts']","
There’s no evidence that a US COVID-19 vaccine killed 5 Ukrainians
","In June, 35% of Americans in one poll said they definitely won’t or probably won’t take a coronavirus vaccine, which has yet to be developed. In the same Fairleigh Dickinson University survey, 28% said they are not confident that a COVID-19 vaccine will be both effective and safe. Then this headline was widely shared on Facebook: ""American coronavirus vaccine killed five Ukrainians."" The headline appeared on a four-paragraph article posted July 18 on News Front, which calls itself a Crimea-based news agency. In 2014, the Crimea region of Ukraine was annexed by Russia, an act the United States considers illegal. The post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) We found multiple reports that News Front is known for producing pro-Russian disinformation, but no evidence to back the headline. ""I don’t know of any Americans who have or who are doing COVID-19 vaccine testing in Ukraine,"" Dr. Matthew Laurens of the University of Maryland School of Medicine’s Center for Vaccine Development and Global Health told PolitiFact. As we’ve reported, regarding a possible vaccine: Worldwide, as of early July, there were roughly 160 vaccine projects under way worldwide, according to the World Health Organization. Scientists are expressing cautious optimism that a vaccine can be ready to go by the late spring of 2021, although it’s unclear how much longer it would take to distribute the vaccine widely. Five possible vaccines, including one being developed by the U.S. National Institutes of Health and Cambridge, Mass.-based biotechnology firm Moderna, are in phase 3 clinical trials; once those trials are completed, they would be candidates for approval. Another 12 vaccines have begun phase 2 trials. And more than 100 other vaccines that haven’t begun clinical trials are in the pipeline. No COVID-19 vaccine trials in Ukraine are listed in the federal ClinicalTrials.gov database, which tracks privately and publicly funded clinical studies conducted around the world; and none are listed in the ISRCTN registry, another global research registry. The article claims that, using a vaccine that had not been tested on people in the United States, American virologists tested residents in the area of the Ukrainian city of Kharkiv. A spokesman for what was identified as the People’s Militia of the LPR was quoted as saying that of 15 people tested, five died ""from complications caused by the infection.""  Of the 15 allegedly tested, 10 were said to be from the Ukrainian military, as were four of the dead. LPR, which stands for Luhansk People’s Republic, has asserted governmental authority over a region in eastern Ukraine without the authorization of the government of Ukraine since 2014, according to GlobalSecurity.org, which does research on homeland security and related topics.  The ruble has mostly replaced the Ukrainian currency there and ""a strong pro-Russian and anti-Western ideology prevails,"" according to Carnegie Europe, part of the Carnegie Endowment for International Peace, a Washington, D.C. think tank. Our searches of Google and Nexis turned up no mainstream news reports or other authoritative accounts of what was in the article.  ""This is an obvious fake,"" Peter Zalmayev, director of the Eurasia Democracy Initiative, told PolitiFact. Based in New York with staff in Ukraine, the group says it ""works to educate the public in the United States about the post-Communist world from the Balkans to Central Asia."" StopFake, a prominent fact-checking organization in Ukraine, reported that other websites in the LPR region and Russian news sites had carried similar articles about the alleged testing and deaths. It labeled the stories fake. ""The entire story is completely made up,"" StopFake reported, based on an interview with a spokesperson for Ukraine’s Armed Forces Medical Service Corps. The spokesperson noted that in recent months, no foreign medical specialists had visited Ukraine’s military. As for News Front, StopFake reported in May that it is ""a pro-Kremlin outlet with a record of publishing conspiratorial stories, including other fake news about the coronavirus.""  (The New York Times reported that StopFake, hired earlier this year by Facebook to help curb the flow of Russian propaganda and other false news across its platform in Ukraine, is battling accusations of ties to the Ukrainian far right and of bias in its fact-checking, and that the International Fact-Checking Network is conducting an ""interim assessment"" of StopFake. The IFCN is based at the Poynter Institute, which owns PolitiFact.) Other organizations have issued similar warnings about News Front. In August 2019, EUvsDisinfo, which says it responds to Russian disinformation against the EU, wrote that News Front operates from Crimea and ""has always been a reliable source of disinformation. The site... is ambitiously publishing lies in eight languages."" Coda Story, a nonprofit journalism site that focuses on in-depth reporting and fighting disinformation in Eurasia, reported from Crimea in 2018 on the leader of News Front. The pro-Moscow News Front has ""carved out a reputation for its staunchly pro-Kremlin line and a steady output of stories which media monitors such as Stop Fake say are false or deliberately inflammatory,"" according to Coda Story. News Front did not reply to our requests for information. With no evidence to back a claim that was made by a source known for disinformation, we rate the claim False.",/factchecks/2020/jul/30/facebook-posts/theres-no-evidence-us-covid-19-vaccine-killed-5-uk/
