tags,sub_header,text_body,quote_href
"['Corrections and Updates', 'Economy', 'Jobs', 'Coronavirus', 'Bill Clinton']","
Bill Clinton mostly accurate on international unemployment comparison
","In his Democratic convention address, former President Bill Clinton took a shot at President Donald Trump’s economic record during the coronavirus pandemic, saying the 45th president has botched his handling of the twin health and economic crises. ""Donald Trump says we’re leading the world,"" Clinton said. ""Well, we are the only major industrial economy to have its unemployment rate triple."" Using the most clear-cut multi-nation comparison — comparing January to June 2020 — Clinton is right. But it’s worth noting some differences in how countries address unemployment. We turned to data from the Organization for Economic Cooperation and Development, a think tank whose members are advanced industrialized countries. The group collects economic statistics for all its members, including unemployment rates. We chose 20 countries for which data was available, including most of the countries in western Europe, plus Canada, Australia, Japan, South Korea, and Israel.  For consistency’s sake, we compared January to June because only two of the countries reported data for July.  As the following chart shows, the United States was among the few countries to show a dramatic increase in the unemployment rate between January and June. The U.S. is the peach-colored line with the steep climb; you can see each country highlighted if you hover over the list of countries at the bottom. The United States saw its unemployment rate increase from 3.6% to 11.1%. That works out to a little under 3.1 times higher in June than January. No other country saw such a big increase.  The only other nation that saw its unemployment rate more than double over that period was Canada, which saw its rate increase 2.2 times. Canada actually had a higher unemployment rate in June than the U.S. did, at 12.3%, but the scale of Canada’s increase was more modest than the United States’ because Canada had a higher rate to start, at 5.5%. Using U.S. data for February instead of January doesn’t change the picture much. The U.S. unemployment rate in February was 3.5%, making the increase through June about 3.2 times. There are a couple asterisks to Clinton’s statement. If you compare January to July, a month for which data isn’t available for most of the OECD nations, the increase in the United States was still substantial, but just short of three times higher. The unemployment rate rose from 3.6% in January to 10.2% in July, meaning an increase of 2.8 times. It’s also worth noting that the U.S. unemployment rate has fallen for three straight months, amid a zigzagging reopening and a volatile economy. So the unemployment rate is likely to bounce around a bit before it settles down. Finally, the OECD itself notes some differences across countries. Some nations have used more aggressive efforts than the United States to subsidize workers to remain on payrolls. And some countries, such as the United Kingdom, do not count ""temporarily"" laid-off workers as unemployed, while the United States does count such workers as unemployed. Clinton said the United States is ""the only major industrial economy to have its unemployment rate triple"" since the coronavirus pandemic began. That’s accurate for the broadest comparison — a 20-nation selection of OECD nations between January 2020 and June 2020. The rate in the U.S. was 3.1 times higher in June than in January. Only Canada came close, with the unemployment rate 2.2 times higher over that period. However, extending the U.S. data to July showed that the increase fell slightly below three times, and there are some complications in making cross-country comparisons. We rate the statement Mostly True. UPDATE, Aug. 20: This article has been updated with additional context about the complications of making cross-country comparisons of unemployment rates. The rating remains the same.",/factchecks/2020/aug/19/bill-clinton/bill-clinton-mostly-accurate-international-unemplo/
"['Elections', 'Michigan', 'Donald Trump Jr.']","
Donald Trump Jr. distorts Michigan data on dead voters
","There is scant evidence to support President Donald Trump’s warnings that mail-in voting is susceptible to widespread fraud. That hasn’t stopped those concerned about an expected record number of absentee votes in Michigan this November from looking for signs of fraud in recent elections. On Aug. 14, the Michigan Secretary of State’s office released preliminary data on the number of rejected ballots from the state’s Aug. 4 primary. In total, over 10,000 absentee ballots were rejected, including nearly 850 ballots cast by voters who died before Election Day. Some seized on the data to raise alarm, including the president’s son. The headline on an Aug. 15 Breitbart piece reads ""Michigan Rejects 846 Mailed Ballots ‘Because the Voter Was Dead.’"" Jason Miller, a senior strategist for the president’s re-election campaign, tweeted a link to the piece, which cited the state’s data as evidence that absentee voting is susceptible to voter fraud. Donald Trump Jr., in turn, shared Miller’s tweet, citing it as cause for concern that absentee voting may delegitimize election results. ""The media: NOTHING TO SEE HERE!!!,"" Trump wrote. ""It was only about 8% of the votes cast."" Given the importance of absentee voting in Michigan this year, we took a closer look at the Trump tweet. We found that it takes misleading information from the Breitbart piece and compounds it with an outright false claim. For one thing, the 846 rejected ballots were cast not by dead people but by living people who then died before Election Day. For another, those ballots — which were not counted in the final results — made up about 8% of the rejected ballots, not 8% of the votes cast. In fact, these ballots accounted for barely 0.03% of the total votes cast, and none were counted. We reached out to the Trump re-election campaign for a comment but didn’t hear back. Ballots rejected in Michigan’s primary  Secretary of State Jocelyn Benson issued the report on rejected ballots along with a call for legislation designed to reduce the number of ballots disqualified for late arrival or mismatched signatures. She said 10,694 ballots were rejected in Michigan’s Aug. 4 primary. Nearly 60% of them were rejected because they arrived late. Absentee ballots must be received by the voter’s clerk by 8 p.m. on Election Day in order to be counted. The remaining rejected ballots were deemed ineligible for a range of reasons, including missing or mismatched signatures or voters who changed addresses. Of the rejected ballots, 846 had to be tossed because the voters were deceased. These were not instances of someone completing and mailing an absentee ballot by stealing the identity of a deceased voter.  Rather, as Benson’s Aug. 14 release notes, they were cast by eligible Michigan voters who died after casting their ballots but before Election Day. These ballots accounted for just under 8% of the rejected absentee ballots. But including absent and in-person voters, Michigan saw more than 2.5 million votes cast in the Aug. 4 primary. Based on the total of counted and uncounted votes, the number of ballots from deceased voters accounted for about 0.03% of votes cast, meaning Trump overstated it by a factor of more than 200. And none of them were counted toward the final results. So Trump’s math is incorrect. He used the wrong denominator to claim that these ballots made up 8% of the total ""votes cast"" when in reality, they accounted for a minuscule share of the total votes cast. It is typical to see a number of absentee votes deemed ineligible in an election because voters die after casting their ballot. In the November 2016 election, Michigan had to reject more than 1,780 absentee ballots because the voters died after they cast their votes. Rather than indicating instances of fraud, the rejected ballots show the state’s ability to detect and discount ineligible ballots. Benson’s biggest concern leading into November is that valid absentee ballots won’t count. The large number of rejected ballots reflects the need for reform ahead of November’s general election, she said. Benson supports an election reform bill in the Michigan Legislature that would allow mail-in ballots postmarked by Election Day that arrive within 48 hours after Election Day to be counted. She also supports a bill that would require clerks to contact voters if the signature on the absentee ballot does not match the signature on the voter registration. ""The data demonstrates that thousands of people who cast otherwise valid votes were not able to participate in last week’s election solely because the Legislature failed to act ahead of the primary,"" Benson said. Our ruling Donald Trump Jr. claimed that the 846 ballots that were rejected because the voter was dead accounted for ""8% of the votes cast."" These 846 ballots were not fraudulently cast by someone assuming the identity of a dead person. They were cast by living voters who died before Election Day. These ballots accounted for nearly 8% of the total number of rejected ballots in the state’s August primary. They accounted for about 0.03% of the total votes cast. None of the rejected ballots were counted toward the final results. We rate this claim Pants on Fire. ",/factchecks/2020/aug/18/donald-trump-jr/donald-trump-jr-distorts-michigan-data-dead-voters/
"['Candidate Biography', 'Race and Ethnicity', 'Facebook Fact-checks', 'Viral image']","
This photo doesn’t show Kamala Harris listed as ‘Caucasian’ on her birth certificate
","U.S. Sen. Kamala Harris, D-Calif., is the first Black woman and the first person of Indian descent to be tapped by a major party in the United States to run for vice president.  But since Democratic presidential nominee Joe Biden named her as his running mate, questions — and misinformation — about her heritage have populated social media platforms. One Facebook post that’s gained traction is what’s described as an image of Harris’ birth certificate and the claim that her parents listed her as ""Caucasian"" on it.  ""Sen K Harris listed as Caucasian on her birth certificate … by her parents …"" the post says.   It was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.)  We reached out to the Biden campaign about the Facebook post but did not immediately hear back. We don’t know if the image of the birth certificate is authentic.  But either way, the document in the image doesn’t list a race for Harris and it doesn’t describe her as Caucasian.  It’s not unusual for a birth certificate not to list a child’s race, though the race of the child’s parents has been used to determine the race of the child ""for statistical purposes,"" according to the Centers for Disease Control and Prevention.  The document identifies Harris’ mother as Shyamala Gopalan. In the field that says ""Color or Race of Mother,"" Caucasian is typed below. Gopalan was born in what is now called Chennai, India, and moved to California after college to pursue a doctorate in nutrition and endocrinology at the University of California, Berkeley.  Under ""Color or Race of Father,"" it says ""Jamaican."" Harris’ father, Donald Harris, was born in Jamaica and also migrated to the United States to attend Berkeley.   We’ve previously debunked a photo that questioned Harris’ race and wrongly claimed the people in the image were her parents.  This claim merits a similar rating. False.",/factchecks/2020/aug/18/viral-image/photo-doesnt-show-kamala-harris-listed-caucasian-h/
"['National', 'Public Health', 'Coronavirus', 'Donald Trump']","
‘We don’t want that,’ Trump says of New Zealand after country reported nine new COVID-19 cases
","Speaking in Minnesota ahead of the Democratic National Convention, President Donald Trump compared the ongoing surge of coronavirus cases in the U.S. to the situation in New Zealand, where the virus returned recently after more than 100 days of no community spread. ""When you look at the rest of the world ... now all the sudden, a lot of the places that they were using to hold up, they’re having a big surge,"" Trump said Aug. 17 in a speech at an airport in Mankato, Minn. ""They were holding up names of countries, and now they’re saying, ‘Whoops.’"" ""In fact, even New Zealand. You see what's going on in New Zealand?"" the president continued. ""They beat it. They beat it. It was like front page, they beat it, because they wanted to show me something. The problem is, big surge in New Zealand. It's terrible. We don't want that.""  New Zealand, an island nation of about 5 million people, saw the return of the virus’ community spread on Aug. 11 after months with no locally transmitted cases.  But on Aug. 17, the day of Trump’s remark, New Zealand had reported just nine new COVID-19 cases. The previous day, it reported 13 new cases, up from seven new cases on Aug. 15.  On Aug. 18, following Trump’s comment, New Zealand reported another 13 new cases. The new cases in recent days have caused alarm in New Zealand, where strict lockdown policies and travel restrictions aim to put a lid on the virus. The leadership has responded by postponing the country’s election and locking down Auckland, its largest city.  Andrew Noymer, an associate professor of public health at the University of California, Irvine, said it’s a stretch for Trump to say New Zealand had ever ""beat"" the virus, since the pandemic was raging elsewhere and New Zealand has needed mitigation efforts to keep cases low. But New Zealand’s new cases are a far cry from the outbreak in the U.S., which has reported more than 50,000 new cases per day for most of August and July, according to the COVID Tracking Project. The seven-day average of new cases in the U.S. was 50,927 on Aug. 17. ""That is the most ridiculous thing I have heard in quite a while,"" Brooke Nichols, an assistant professor of global health at Boston University, said of Trump’s claim comparing the two nations. As of Aug. 18, New Zealand’s health ministry had recorded 1,643 confirmed and probable cases in total, along with 22 deaths. There are currently 90 active cases in the country. The U.S. leads the world in cumulative cases and deaths, by contrast. It has seen nearly 5.5 million cases and more than 171,000 deaths as of Aug. 18. That’s a quarter of the world’s known cases in a country that, with around 330 million people, represents about 4% of the global population. The disparity is wide even when you adjust for the size of both countries. According to the World Health Organization, the United States has 16,175 confirmed cases for every 1 million people. New Zealand has 268 confirmed cases per million people. RELATED: Donald Trump says US is at the top globally in COVID-19 fight. It isn’t. New Zealand’s leaders were quick to dismiss Trump’s suggestion that the ""big surge"" in their country was something the U.S. would not ""want."" Prime Minister Jacinda Ardern said Trump’s comparison between the two nations was ""patently wrong,"" according to local reports.  New Zealand Prime Minister Jacinda Ardern gestures during the opening ceremony for Redcliffs School in Christchurch, New Zealand, on June 25, 2020. (AP) ""I don’t think there’s any comparison between New Zealand’s current cluster and the tens of thousands of cases that are being seen daily in the United States,"" Ardern added Aug. 18. Nichols, the Boston University professor, agreed. ""New Zealand has had a few dozen cases in the last week, the United States has had a few dozen new cases in the last couple of minutes,"" Nichols said. ""I wish we were ‘surging’ like New Zealand is."" The White House and Trump campaign did not respond to our inquiries by deadline. Trump said: ""The problem is, big surge in New Zealand. It's terrible. We don't want that."" New Zealand reported nine new cases on Aug. 17, the day of Trump’s remark. The U.S., by contrast, has frequently reported more than 50,000 cases per day since July. We rate this statement False.",/factchecks/2020/aug/18/donald-trump/we-dont-want-trump-says-new-zealand-after-country-/
"['National', 'Energy', 'Infrastructure', 'California', 'Donald Trump']","
Grid Operator Rejects Trump’s False Claim ‘Democrats’ Purposely Triggered Calif.'s Rolling Blackouts
","President Trump claimed in a tweet on Tuesday, without evidence, that ""In California, Democrats have intentionally implemented rolling blackouts.""  The state and much of the Western United States is in the middle of a searing heat wave. California’s grid operator called for utilities to initiate temporary blackouts on Friday and Saturday as the high demand for electricity outstripped supply. Additional blackouts are possible.  We set out to fact check the president’s questionable claim that politics was at play in deciding to call for the blackouts. California Power Grid Operator Rejects Trump’s Claim The state’s power grid is managed by the California Independent System Operator, or CAISO. It is a nonprofit public benefit corporation. Democratic Gov. Gavin Newsom nominates members to the organization’s board of governors.  But the decision to call for blackouts was made by a shift manager at CAISO’s control room, not by the board or the organization’s CEO, officials said on Tuesday.  ""There wasn’t any party affiliation or other kind of input into the decisions to shed load on Friday and Saturday night,"" Steve Berberich, the system operator’s CEO, told the media, as reported by the San Francisco Chronicle.  On Saturday evening, PG&E, which provides power to much of Northern and Central California, said 220,000 customers lost electricity. Outages were mostly in portions of the Central Coast and Central Valley, including Monterey, Santa Cruz and San Joaquin counties. Approximately the same number of customers lost power on Friday evening.  Severin Borenstein, who sits on CAISO’s board of governors, said calling for rolling blackouts is a last resort measure to avoid having ""the entire grid go down."" Politics, he said, had nothing to do with it.  ""I don't understand what the political motivation would be to have rolling blackouts,"" Borenstein told PolitiFact California. ""If anything it seems that this just gives Trump an opening to rail against renewable energy.  But in any case, there is no political link to the decision to implement rolling blackouts."" In his tweet on Tuesday, Trump not only charged Democrats in California for implementing the blackouts, he also alleged that ""Democrats are unable to keep up with energy demand … Meanwhile, I gave America energy independence in fact, so much energy we could never use it all. The Bernie/Biden/AOC Green New Deal plan would take California’s failed policies to every American!"" Why Was The Decision Made To Call For Blackouts In California?  On Monday, CAISO officials blamed a combination of factors for the rolling blackouts: Several days of triple digit temperatures across California and much of the West, lower output from renewable energy sources and a gas-powered plant going offline unexpectedly.  Borenstein, who directs the Energy Institute at UC Berkeley’s Haas School of Business, said CAISO warned the state’s utility regulator in January that greater energy capacity was needed. California added large amounts of renewable energy through solar and wind in recent decades. But those options, particularly solar, haven’t been enough to meet demand at night during this heat wave, Borenstein explained.  That’s because solar energy shuts off at night when many Californians are continuing to run air conditioning.  ""We have not built enough capacity,"" Borenstein said, adding that solar storage options are needed.  In a letter sent Monday to three independent agencies that oversee the state’s electrical grid and utility companies, Newsom said residents and officials did not receive proper warning of impending blackouts. The governor called the sudden shut-offs — the first rolling blackouts since 2001, which, in part, led to the recall of then-Gov. Gray Davis — ""unacceptable and unbefitting of the nation’s largest and most innovative state.""  At a press briefing later that day, Newsom took responsibility for the hasty blackouts, but made no suggestion that politics was at play in triggering them. ""We failed to predict and plan, and that’s simply unacceptable,"" he said. ""I am the governor. I am ultimately accountable and will ultimately take responsibility to … ensure this simply never happens again in the state of California."" Officials on Tuesday urged Californians to continue to conserve electricity to avoid additional rolling blackouts.  Our rating President Trump claimed ""In California, Democrats have intentionally implemented rolling blackouts.""  The state is in the middle of a prolonged and scorching heat wave. Its power grid operator, California Independent System Operator, called for private utilities to initiate temporary blackouts on Friday and Saturday when electricity demand outpaced supply.  Officials at CAISO said the motivation for the blackouts was to ensure California’s power grid didn’t collapse, and that politics was not a factor. Officials said neither the CEO nor board members, who are appointed by Democratic Gov. Gavin Newsom, called for the blackouts. Instead, the decision was made by a power grid shift manager. In the end, Trump offered no evidence to back up his provocative and questionable claim.  We rated it False.  FALSE – The statement is not accurate.",/factchecks/2020/aug/18/donald-trump/grid-operator-rejects-trumps-false-claim-democrats/
"['Facebook Fact-checks', 'Viral image']","
No, Ben Shapiro didn’t tweet this about Postal Service
","Conservative political commentator Ben Shapiro has recently opined about the U.S. Postal Service on Twitter, but a screenshot of a supposed recent tweet that’s being shared on social media appears to be doctored:  ""The USPS is not only a bloated and outdate government agency, it is also ineffective and incompetent,"" it looks like Shapiro tweeted at 7:45 p.m. on Aug. 14. ""It’s been 2 months since my wife went on a Hawaii vacation with her personal trainer; she said she would send me postcards every day and so far none of them have arrived."" For some people commenting on a Facebook post that shared the image, this is clearly a joke. But others weren’t so sure.  ""He made a tweet to attack how inefficient the United States Postal Service is and ended up outing something at minimum very concerning and at worst incriminating about his current marriage,"" read one description of the image.  This post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.)  Searching Shapiro’s account, we couldn’t find the tweet that appears in the Facebook post.  On Aug. 14, he retweeted several accounts and he shared his own endorsement of a documentary about World War II.  As we’ve documented before, people can use websites to create images that look like real tweets that very much are not. It’s happened with President Donald Trump and House Speaker Nancy Pelosi. And in this case, apparently, Shapiro. Searching for the statement online, we found nothing to support that Shapiro said this.  We rate it False.",/factchecks/2020/aug/18/viral-image/no-ben-shapiro-didnt-tweet-about-postal-service/
"['National', 'Coronavirus', 'Donald Trump']","
Donald Trump says US is at the top globally in COVID-19 fight. It isn’t.
","At an event in Oshkosh, Wis., President Donald Trump said the country was ""doing great"" in the fight against the coronavirus. ""We're coming back and our numbers are better than almost all countries,"" Trump said Aug. 17. When we asked the White House about the claim, the press office noted that by one measure, the United States is doing well. Looking at the percentage of confirmed cases that lead to death, the United States has a rate that’s about half that in Europe and the rest of the world.  But the source the White House cites, Oxford University’s Our World in Data project, says that ""During an outbreak of a pandemic the case fatality rate is a poor measure of the mortality risk of the disease.""  There are other ways to track the suffering and reach of the coronavirus and by those, the United States is not doing well. Measured against the size of the population, the United States has the 10th-highest death rate in the world. It’s doing better than the United Kingdom, Spain, Italy, Sweden and Chile, but worse than France, Canada and Germany, to pick a few examples. Factoring in population size, the United States has one of the highest rates globally of people who have tested positive — 16,430 per million residents, which is lower than Chile, but higher than any other large country. Put another way, the virus is known to have infected a higher fraction of the population in the U.S. than in many other places. Trump often says that the United States finds more cases because it tests more than other nations. We’ve rated that claim False and Pants on Fire, depending on how he says it. Testing is a way to measure progress against the coronavirus, but the key indicator of progress is whether the percentage of tests that come back positive declines as more tests are done.  With a positivity rate of about 7%, the United States ranks in the middle of the pack, doing better than countries such as Mexico and Argentina, but worse than just about every country in Europe, as well as Canada and Australia. Trump said that the United States’ COVID-19 ""numbers are better than almost all countries."" The White House pointed to one number to back that up — the number of deaths relative to the number of known cases. But the source it cited said that wasn’t a good measure of the threat of the disease. By other yardsticks, the United States is doing worse than many countries, including many major developed economies. It has a higher death rate in relation to its population, the virus is known to have reached a larger share of the population, and the percentage of tests that come back positive is higher than in many other nations. We rate this claim False.",/factchecks/2020/aug/18/donald-trump/donald-trump-says-us-top-globally-covid-19-fight-i/
"['Ad Watch', 'Really American']","
Ad Watch: Is the postmaster general a Republican donor with investments in USPS competitors?
","As new coronavirus cases continue to rise across the country, public health officials have advised Americans to consider voting by mail this fall. But funding for the U.S. Postal Service is up in the air, and the USPS has warned states that it can’t guarantee all mail-in ballots will be counted in time for the November election. The White House isn’t helping. In an Aug. 13 interview with Fox News, President Donald Trump said he opposed including additional funding for the Postal Service — which has lost billions of dollars during the pandemic — in new coronavirus bailout legislation.  Why? Because Democrats want to expand voting by mail. ""They want three and a half billion dollars for the mail-in votes,"" Trump said. ""They want $25 billion, billion, for the post office. Now they need that money in order to make the post office work so it can take all of these millions and millions of ballots."" ""But if they don't get those two items that means you can't have universal mail-in voting because you, they're not equipped to have it."" RELATED: Postal service says its policy is to deliver even mail ballots lacking postage Trump’s comments upset Democrats, who said the president was trying to suppress the vote. House Speaker Nancy Pelosi called lawmakers back early from their August recess to vote on legislation that would block the USPS from making operational changes. Trump has long derided the USPS as a waste of federal dollars. But an Aug. 12 ad from an anti-Trump political action committee claimed there may be ulterior motivations for the administration’s comments. ""This is Trump’s new postmaster general, Louis DeJoy,"" says a narrator in the ad, which was published by Really American on Twitter. ""A longtime Republican donor, DeJoy has given over $400,000 to Republicans just this year. Coincidentally, DeJoy and his wife have between $30 and $75 million in assets of direct competitors to the United States Postal Service.""  ""That’s right — they own the competition. The man Trump put in charge of our post office has the most to gain from its destruction."" NEW VIDEO: Trump didn't choose Louis Dejoy to run the Post Office. He chose him to destroy it. #TrumpKillsUSPS pic.twitter.com/OOhJNOSnit The ad has more than 4 million views on Twitter, and similar claims have circulated widely on social media, according to CrowdTangle, a social media insights tool. But are they accurate?  We reached out to the postmaster general’s office for a comment, but we haven’t heard back. We also haven’t heard back from Really American. So we dug into DeJoy’s financial records ourselves. We found that the postmaster general has donated more than $440,000 to Republican causes in 2020. DeJoy’s investments in USPS competitors are less certain, but government documents suggest he could own more than $75 million in assets. DeJoy was appointed postmaster general in May. Government documents show that he and his wife have tens of millions of dollars invested in companies that provide services similar to the USPS. DeJoy is the former chairman and CEO of New Breed Logistics, a contract logistics firm in North Carolina. The company helped the USPS process mail for more than 25 years. In 2014, DeJoy sold the company to XPO Logistics, Inc., for $615 million. XPO says it’s a ""top 10 global provider of transportation and logistics services"" and is valued at more than $7.5 billion.  As part of the 2014 deal, DeJoy joined the board of XPO and agreed to use $30 million of his proceeds to buy restricted stock in the company. That brings us to the low point of the range mentioned in Really American’s ad. But what about the rest of the purported assets? DeJoy is married to Aldona Wos, a former U.S. ambassador to Estonia who has been nominated to serve as ambassador to Canada. The Washington Post reported in June that DeJoy and Wos hold ""between $30.1 million and $75.3 million in assets in USPS competitors or contractors, according to Wos’ financial disclosure paperwork filed with the Office of Government Ethics."" A fact-check from USA Today estimated that the couple may have up to $75.8 million in assets. We requested Wos’ 85-page financial disclosure from the Office of Government Ethics to see for ourselves. Here’s a breakdown of Wos and DeJoy’s assets in logistics companies, as of 2019: XPO: $30.2-$75.5 million United Parcel Service: $115,002-$300,000 J.B. Hunt Transport Services Inc.: $1,001-$15,000 Forward Air Corp.: $1,001-$15,000 Saia Inc.: $1,001-$15,000 The vast majority of DeJoy and Wos’ holdings are in XPO. However, whether or not XPO is a ""direct competitor"" to the USPS, as Really American claimed, is up for at least a little debate. A 2019 Securities and Exchange Commission filing indicates that, as of 2018, XPO’s ""peer group"" companies included UPS and J.B. Hunt. The Postal Service is not mentioned in the filing, but since XPO arranges more than 10 million last-mile deliveries per year, the company could benefit from a weakened USPS. Really American is correct to say that DeJoy has a financial interest in companies that provide services similar to the USPS. But is the postmaster general also a Republican donor, as the PAC claims? In a word: yes.  According to the Federal Election Commission, DeJoy has contributed more than $440,000 to Republican causes since January 2020. Those causes include the Trump Victory committee, the North Carolina Republican Party, the National Republican Senatorial Committee and the (Rep. Kevin) McCarthy Victory Fund. RELATED: How to make sure your ballot is counted this fall In total, DeJoy has contributed more than $915,000 to Trump’s re-election campaign since February 2018, according to the FEC. Congressional Democrats questioned DeJoy’s political and business ties soon after he was appointed in May. CNN reported Aug. 14 that the USPS inspector general is investigating DeJoy for potential ethics conflicts and reviewing some of his policy changes, such as eliminating overtime and slowing some mail delivery. We reached out to the Louis DeJoy and Aldona Wos Family Foundation for a comment, but we haven’t heard back. In an ad, Really American said DeJoy ""gave $400,000 to Republicans just this year"" and has ""between $30 and $75 million in assets of direct competitors to the United States Postal Service."" Data from the Federal Election Commission and the Office of Government Ethics confirms those claims. DeJoy and Wos’ holdings in XPO and UPS alone amount to between $30.3 and $75.8 million, and DeJoy has contributed more than $440,000 to Republican causes since January 2020. Whether XPO is a ""direct competitor"" to the USPS is up for debate, but the company could benefit from a weaker Postal Service. Meanwhile, the USPS inspector general is investigating DeJoy for potential ethics conflicts. The Really American ad is accurate but needs clarification or additional information.. We rate it Mostly True.",/factchecks/2020/aug/18/really-american/ad-watch-postmaster-general-republican-donor-inves/
"['Health Care', 'Public Health', 'Facebook Fact-checks', 'Health Check', 'Coronavirus', 'Facebook posts']","
Facebook post mislabels months-old image on mask policy as new to spread COVID-19 disinformation
","People are using an old photo of a Fox News graphic to spread new misinformation about mask policies amid the coronavirus pandemic. ""As of the last 24 hours this is the protocol regarding masks — BAM spread the word!,"" the post shared Aug. 14 says. The post points down to an image of a Fox News television graphic that reads:  ""Masks should only be used by healthcare workers, caretakers or by people who are sick with symptoms like fever and cough."" The post, which has been shared more than 10,000 times, was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.)  There’s nothing about this post that happened in the last 24 hours, other than people spreading it as misinformation. The quote is from at least as early as March, according to Fox News. And the image is likely from late May or early June. The Fox News graphic includes the composite index of the Nasdaq Stock Market in the bottom right corner. The index measured 9,415.23 at the time the photo was taken. The Nasdaq has stayed above 10,000 since July 1, according to Marketwatch. It hasn’t been at 9,415 since mid-June. The text on the graphic tracks with a Fox News story published online May 28, which said that the World Health Organization was only recommending healthy people wear masks in cases where they were in contact with someone infected with COVID-19. The story includes the same quote referenced in the image.  ""If you do not have any respiratory symptoms such as fever, cough or runny nose, you do not need to wear a mask,"" Dr. April Baller, a public health specialist for the WHO, says in a video on the world health body's website posted in March. ""Masks should only be used by health care workers, caretakers or by people who are sick with symptoms of fever and cough."" The post we’re checking doesn’t claim WHO said not to wear a mask in March or April or May. It made the claim that the guidance happened in the last 24 hours — meaning the middle of August. A search of the World Health Organization website shows that’s not the case. In an FAQ, the international health organization says it recommends that people always consult local authorities on recommended practices in their area. ""If there is widespread community transmission, and especially in settings where physical distancing cannot be maintained, governments should encourage the general public to wear a fabric mask. WHO also provides details on the composition of a fabric mask and how to safely wear one,"" WHO writes. A post says, ""As of the last 24 hours this is the protocol regarding masks: Masks should only be used by healthcare workers, caretakers or by people who are sick with symptoms like fever and cough."" The post was shared Aug. 14, and has more than 10,000 shares on Facebook. But the details in the image are months old, and the instructions are outdated.  WHO says governments should encourage the use of masks in places where there social distancing isn’t possible or where there is widespread community transmission. We rate this claim False. ",/factchecks/2020/aug/18/facebook-posts/facebook-posts-labels-months-old-image-mask-policy/
"['Elections', 'Michigan', 'Michelle Obama']","
Michelle Obama right that 2 votes per precinct enabled Trump win in Michigan
","During her closing speech on the first night of the virtual Democratic convention, former First Lady Michelle Obama emphasized the high electoral stakes in November by pointing to the narrow margins that vaulted Donald Trump into the White House in 2016. ""In one of the states that determined the outcome, the winning margin averaged out to just two votes per precinct — two votes,"" Obama said. She’s referring to Michigan, and her math is accurate. In the 2016 election, Michigan — one of three crucial states that Trump flipped from the Democrats on his way to victory — had 4,810 precincts.  The final count in the presidential race had Trump with 2,279,543 votes in Michigan and his Democratic opponent, Hillary Clinton, with 2,268,839. That’s a winning margin for Trump of 10,704 votes.  Michigan has 83 counties, of which Clinton won only eight. Trump won as much as 74% of the vote in Missaukee County, about 50 miles southeast of Traverse City, where just 7,000 people voted. For her part, Clinton’s best performance was in Washtenaw County, which includes the university town of Ann Arbor, with almost 68% of the roughly 188,000 votes cast. But on average, dividing 10,704 votes by 4,810 precincts leaves 2.23 votes per precinct. As it happened, each of three third party candidates — Gary Johnson, Jill Stein, and Darrell L. Castle — also won more votes than Trump’s margin over Clinton. Overall, Obama won 20 counties in Michigan, while Clinton won only eight; she lost 12 counties Barack Obama had won in 2012 while he was winning the state as a whole. A crucial shift came in working-class Macomb County, which Obama won by four points but Trump won by 11. Trump’s margin of victory in Macomb County was easily enough to hand the state to Trump by itself.  Obama said, ""In one of the states that determined the outcome"" of the 2016 presidential race, ""the winning margin averaged out to just two votes per precinct — two votes."" In Michigan, Trump’s winning margin averaged out to just over two votes per precinct. We rate the statement True.",/factchecks/2020/aug/18/michelle-obama/michelle-obama-right-2-votes-precinct-enabled-trum/
