tags,sub_header,text_body,sources,quote_href
"['Congress', 'Elections', 'Facebook Fact-checks', 'Act for America']","
Group makes bogus attack on HR 1 over congressional salaries
","Members of Congress already earn six-figure paychecks. A conservative group says that a Democratic-backed bill would allow them to earn a second paycheck worth even more.  But that’s bogus. The claim from Act for America pertains to H.R. 1, the For the People Act. The bill combines previous proposals that aim to make it easier to vote, and it changes campaign finance rules to help Americans who aren’t rich run for federal office. The House is expected to vote on the bill in March. Act for America wrote a plea for Congress to reject the bill. In a claim about proposals for the use of campaign funds, the group said that based on an estimate from the Congressional Budget Office, ""members of Congress will be able to draw a SECOND salary from that money worth an estimated $600,000 per year!"" This would be ""on top of the generous taxpayer-funded paychecks and perks they already give themselves!"" the group said.  But there’s no such provision in the bill, and Act for America did not reply to our requests for evidence. After we inquired about the claims, we noticed that the webpage no longer included the $600,000 figure. Act for America calls itself the ""nation’s premier national security grassroots organization."" The Southern Poverty Law Center and the Anti-Defamation League say the group is anti-Muslim. The Campaign Legal Center, a group that supports H.R. 1, said that there is no provision in the bill to pay lawmakers $600,000. ""I’ve tried to figure it out, but I can’t find anything,"" said Brendan Fischer, the center’s director of federal reform. ""There are going to be some claims about H.R. 1 that are misstatements or statements of opinion, but these claims are just made up."" The Congressional Budget Office analysis of a previous version of the legislation also makes no mention of a ""second salary."" A section in the bill about ""personal use services"" states that candidates can use campaign money for child care, elder care or health insurance premiums so they can campaign, but the provision does not apply to incumbents.  The goal of this provision is to help Americans who aren’t rich to run for Congress. Many lawmakers are millionaires who have wealth and incomes above many of the residents they represent. Current federal law bans candidates from using campaign funds for personal use. The Federal Election Commission, which can rule on whether an expense is legitimate, has given the go-ahead in recent years for candidates to use campaign funds for child care. H.R. 1 doesn’t change a longstanding policy that allows non-incumbent federal candidates to use campaign funds to pay themselves a salary. The salary has to be whatever is less: the candidate’s income for the previous year or $174,000, which is what current members of Congress earn. In 2002, the FEC voted to allow candidates running for Congress or president to pay themselves a salary using campaign funds. When commissioner Michael Toner, a Republican, sponsored the measure, he said, ""candidates of modest means too often have been crowded out of running for office. It may allow people like blue-collar workers, schoolteachers and others who don't make six-figure salaries to run for office.''  But candidates rarely pay themselves a salary. The Center for Public Integrity found that 22 candidates running for Congress collectively paid themselves $155,000 during the 2018 election cycle.  FreeRoots, the hosting platform where Act for America posted its message, responded to an inquiry from PolitiFact, but did not provide any evidence that members of Congress would be able to draw a second salary worth up to $600,000.  Act for America said H.R. 1 will allow members of Congress to draw a second salary ""worth an estimated $600,000 per year!"" We found nothing in the legislation that would allow members of Congress to earn a second salary. There is a provision that allows non-incumbent candidates to use campaign funds to pay for expenses such as child care so they are able to run for office.  H.R. 1 does not change an existing policy that allows candidates to draw a salary of up to $174,000 from campaign funds. That policy doesn’t apply to those who are already in Congress. We rate this statement False. RELATED: Fact-checking misleading attacks on HR 1, Democrats’ voting rights bill RELATED: Claim about congressional pensions is wrong, once again RELATED: Fact-checking Mark Walker's video on HR 1’s campaign-finance provisions",[<zip object at 0x000001B4EBCE08C0>],/factchecks/2021/feb/25/act-america/group-makes-bogus-attack-hr-1-over-congressional-s/
"['Facebook Fact-checks', 'Facebook posts']","
Mars clip was taken from a 2019 panoramic image. It doesn’t include sounds from the planet’s surface
","When it landed on Mars, NASA’s Perseverance rover made history as the first equipped to capture sound from the planet.  But a video shared thousands of times recently on social media is being misrepresented as a feed from Perseverance with sounds that were recorded on Mars’ surface.  ""The first images sent to Earth by a rover,"" one post reads. ""Turn up the volume and listen to the sound of Mars."" ""Amazing Mars (Sound On),"" another says. The posts were flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) While the images in the clip are from Mars, the video is a film version of a panoramic photograph that was taken in 2019 by another rover called Curiosity, which landed on the planet in 2012. The word ""Curiosity"" is visible in the bottom left-hand corner near the end of the clip. Meanwhile, the Curiosity rover doesn’t have microphones, and the sound effects were edited in. The 1.8-billion pixel panorama of the surface of Mars was taken between Nov. 24 and Dec. 1, 2019, and was identified by NASA as the source of the clip’s imagery. The space agency told the Associated Press that Curiosity doesn’t have any sound from Mars. NASA has picked up seismic vibrations from the planet in the past, but said it hasn’t yet recorded sounds from the surface using microphones.  These posts are False.",[<zip object at 0x000001B4ECC89EC0>],/factchecks/2021/feb/25/facebook-posts/mars-clip-was-taken-2019-panoramic-image-and-doesn/
"['Immigration', 'Families', 'Homeland Security', 'Pundits', 'Glenn Beck']","
No, Biden is not separating families entering the country
","Conservative pundit Glenn Beck wrongly claimed on Twitter that President Joe Biden’s administration was doing the same thing that the Trump administration was rebuked for: separating families at the southwest border. Here’s what Beck tweeted Feb. 23: ""Just for the record, the Biden Administration IS separating children and parents, and building trailer park cages to hold those children. Where is the outrage from the left. We will interpret your silence as confirmation you never actually cared about kids ‘in cages.’"" Just for the record, the Biden Administration IS separating children and parents, and building trailer park cages to hold those children. Where is the outrage from the left. We will interpret your silence as confirmation you never actually cared about kids ‘in cages.’ @AOC https://t.co/gHFse4ZGfX Beck’s tweet tagged Rep. Alexandria Ocasio-Cortez, D-N.Y., who spoke out against the family separations during the Trump administration. It also included a link to a Washington Post story — which did not report what Beck claimed. An increasing number of unaccompanied children are arriving at the southern border and being put in temporary custody. From October to January, U.S. Border Patrol reported encounters with about 20,000 unaccompanied children at the southern border. For context, there were about 33,000 such encounters from Oct. 1, 2019, through Sept. 30, 2020. Typically, children are placed in state-licensed shelters. But due to space constraints at shelters during the coronavirus pandemic, the Biden administration has begun placing some of these children at a temporary facility in Texas. That decision has been criticized by immigrant advocates and people in Biden’s party who say that such temporary facilities are not suitable. Beck’s tweet was wrong on a major point: These children were not separated from their parents at the border. They arrived alone. Biden’s administration rescinded the Trump-era policy that led to systematic family separations. He established a task force to reunite families that were separated under the Trump administration. PolitiFact reached out to Beck through his website and Twitter but did not hear back. Children who arrive at the border without a parent or legal guardian are referred to the Office of Refugee Resettlement, part of U.S. Health and Human Services. That office is responsible for their temporary care until they are placed with a sponsor, who is usually a parent or close relative in the U.S. HHS reopened a temporary facility in Carrizo Springs, Texas, to respond to the influx of unaccompanied children and comply with COVID-19 mitigation strategies, such as social distancing. (That site was also used for about a month in mid 2019.) The Washington Post story that Beck cited was about this facility, which is housing children ages 13 to 17. ""Youth who have traveled to the U.S. alone are being placed in this shelter while case managers can locate family or sponsors in the U.S.,"" says a sign outside the facility. Both Amnesty International USA and Kids in Need of Defense, an advocacy group for unaccompanied migrant and refugee children in the U.S., urged the Biden administration to move children out of the temporary facility and into the homes of vetted sponsors or licensed shelters. ""Temporary facilities are an imperfect stopgap solution,"" said Denise Bell, a researcher for refugee and migrant rights at Amnesty International USA. Beck’s tweet said that children were being held in ""trailer park cages,"" and he cited a Washington Post tweet that had a picture of portable buildings, or trailers. HHS told PolitiFact that the structures depicted are ""portable offices equipped with air conditioning, paneling, tile flooring, table and chairs, telephones, computers and video conferencing capability."" The portable offices are used by attorneys and mental health clinicians providing services to minors, HHS said. According to HHS, the Carrizo Springs facility has ""soft-sided structures'' — rigid frame structures with a canvas-like covering — used in areas for taking in children when they arrive, dining and indoor recreation, and serious health care needs. Dorms, classrooms, health care clinics, the barbershop and hair salon are inside buildings, HHS said. Beck said, ""Just for the record, the Biden Administration IS separating children and parents."" Beck linked to a Washington Post article that does not corroborate his claims about family separations. Immigrant rights groups and the federal agency that takes temporary custody of immigrant children said that they were not separated from their parents, they arrived unaccompanied. We rate Beck’s claim False.",[<zip object at 0x000001B4EDE5A480>],/factchecks/2021/feb/25/glenn-beck/no-biden-not-separating-families-entering-country/
"['National', 'Taxes', 'Pennsylvania', 'Tom  Wolf']","
Fact-checking Gov. Tom Wolf’s statement that Pa. is the only state without a natural gas severance t
","Gov. Tom Wolf this week pushed for a severance tax on natural gas produced in Pennsylvania to help finance infrastructure improvements and a plan he hopes will put residents who lost their jobs in the pandemic back to work. He touted the proposed tax by describing Pennsylvania as an outlier in taxing natural gas drilling.  ""We’re the only major gas-producing state in the U.S. that doesn’t have a severance tax,"" he said, referring to a tax on raw materials extracted from the ground. We wondered if that’s true.  Wolf is right. Among the 34 states that produce oil or natural gas, Pennsylvania is the only one that doesn’t tax the extracted resources. (They’re called ""severance"" taxes because they tax materials severed from the ground.) Instead, Pennsylvania charges an annual impact fee for every gas well that’s drilled.  The difference between the taxes levied by other big natural gas producers like Texas, Oklahoma, and Louisiana, and the fee Pennsylvania charges is the revenue they generate.  The left-leaning Pennsylvania Budget and Policy Center has estimated that while the state’s impact fee will continue generating up to $227 million a year, a severance tax could bring in an additional $1.7 billion over five years.  The particulars of the severance taxes imposed elsewhere vary by state.  For example, Texas charges a 7.5% tax on the market value of oil and natural gas extracted within its borders. Oklahoma charges 7% of the gross value of oil and gas production, in addition to a fee on new wells drilled. Louisiana’s gas severance tax rate adjusts annually but never falls below 7%.  Wolf first proposed a severance tax on natural gas drilling when he ran for governor in 2014, and he pitched one with the budget each of his first four years in office. All those efforts failed, so in 2019, after winning reelection, he tried a new approach — a tax whose revenue would be earmarked for infrastructure projects. But that effort stalled, too.  At issue is the widely held belief among lawmakers from Southwestern Pennsylvania — where much of the state’s natural gas fracturing, or ""fracking,"" takes place — that a severance tax would cripple an important industry in the state.  One Republican lawmaker from Beaver County recently told the Beaver County Times that Wolf’s latest attempt to impose a severance tax on natural gas production would be ""dead on arrival"" in the Republican-controlled state House. Even Democrats who represent the region have called Wolf’s tax ""misguided.""  Wolf said Pennsylvania is ""the only major gas-producing state in the US that doesn’t have a severance tax."" That’s correct. Pennsylvania does not tax the materials extracted from the ground, as many other gas-producing states do. We rate Wolf’s statement True. ",[<zip object at 0x000001B4ECCAA980>],/factchecks/2021/feb/25/tom-wolf/fact-checking-gov-tom-wolfs-statement-pa-only-stat/
"['Facebook Fact-checks', 'Facebook posts']","
No, Biden didn’t cancel a child sex ring operation started by Trump
","President Joe Biden’s early actions in office have generated plenty of false claims. A new one circulating on social media criticizes the commander in chief for supposedly doing away with a Trump-era investigative operation into child sex rings. ""Biden cancels Trump’s child sex ring operation which saw thousands of arrests last year. Why would he do that?"" the Facebook post reads. The post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) It’s not clear what the post is referencing. But we know that Immigration and Customs Enforcement (ICE) recently postponed a program known as ""Operation Talon,"" which was created to target undocumented immigrants with known criminal activity related to sex offenses. The operation’s focus was not only on child sex-related crimes, and there’s no evidence it amassed thousands of arrests in 2020, as the post claims. That’s because Operation Talon was initiated in the final weeks of Trump’s administration. ICE in early February shelved the program, one of a number of actions that signaled a shift in enforcement plans as it awaited guidance from newly appointed Homeland Security Secretary Alejandro Mayorkas. An agency spokesperson said that the Biden administration had nothing to do with the suspension. It’s unclear whether or when Operation Talon will be operational. Operation Talon was meant to target immigrants who are in the country without legal immigration status and who had pending criminal charges with known criminal activity related to sex offenses. It was a new effort under the agency’s Sex Offender Alien Removal initiative, or SOAR. That initiative is still ongoing, and ICE also investigates sex offenses involving U.S. citizens and noncitizens through its Homeland Security Investigations division.  There is no evidence that Operation Talon was up and running, let alone that it had managed to make ""thousands"" of arrests in 2020, as the Facebook post claims, given that it was created just weeks before Biden took office. Claims that Biden canceled the program appear to have started after a Washington Post story examined some forthcoming changes that the agency announced Feb. 18.  A Facebook post says Biden canceled a child sex ring operation that started under Trump and saw ""thousands of arrests last year.""  This isn’t accurate. Operation Talon was not focused on child sex offenders; it was created to target immigrants in the country illegally who were convicted of sex crimes. It was put on pause by ICE officials as the agency awaits new operating guidelines from the Biden new administration.  The agency still investigates sex offenses through its Sex Offender Alien Removal initiative, or SOAR,"" and through its Homeland Security Investigations division. There’s no evidence that the program, which was said to have started weeks before Trump left office, was already in operation or responsible for thousands of arrests.  We rate this False.",[<zip object at 0x000001B4EBF66300>],/factchecks/2021/feb/25/facebook-posts/no-biden-didnt-cancel-child-sex-ring-operation-sta/
"['Illinois', 'Coronavirus', 'JB Pritzker']","
Is Illinois outpacing other large states on vaccinations this month?
","Illinois kicked off February with one of the lowest COVID-19 vaccination rates in the country, fueling frustration among many over the program’s sluggish start. Nearly three weeks later, Democratic Gov. J.B. Pritzker said the state was making progress thanks to increased supply from the federal government and the efforts of local health departments: ""As a result, for the month of February, Illinois has been the vaccination leader among the 10 most populous states in the country,"" Pritzker said in a prerecorded video address, which aired Feb. 17. Has Illinois come as far on vaccinations this month as the governor claimed? We found Pritzker's statement was supported by one metric measured over a few days, but glossed over an otherwise spotty vaccination record. There are many yardsticks to measure states’ progress getting their residents vaccinated against COVID-19. Illinois performs well on some metrics this month but still ranks low on others. Illinois started off the month 43rd in the nation for total doses administered when adjusted for population, according to Our World in Data, a University of Oxford-based project that has been tracking vaccine statistics from the U.S. Centers for Disease Control and Prevention. By the time Pritzker’s address aired, the state had improved to 34th nationally — and sixth place when only the 10 most populous states are considered. The state is also performing better on a different metric: the share of residents that have received at least one dose of the vaccine. By Feb. 17, Illinois had taken a narrow lead over the other nine most populous states, and it has occupied first, second or third place in that group each day since. That measurement goes hand in hand with another, though: the share of people fully vaccinated. There, Illinois ranked last among the 10 largest states — and has continued to rank at or near the bottom nationally each day. Experts say it’s tricky to compare states on this measure, however, due to differences in state policies on how much vaccine to earmark for second doses. Given these mixed results, we reached out to the governor’s office to find out what Pritzker was referencing when he said Illinois was the ""vaccination leader"" this month among large states. Pritzker spokeswoman Jordan Abudayyeh said that, per capita, Illinois leads the most populous states in vaccinations administered in February — and has done so ""for the vast majority"" of the month. Experts said it is fair to compare states based on the total doses administered and adjusted for population. They were split, however, on whether it makes sense to focus on a few weeks in February. Hemi Tewarson, a senior fellow at the Duke-Margolis Center for Health Policy, said the February snapshot might be helpful to show recent improvement after a sluggish start because of issues outside state control, such as delays with the federal pharmacy partnership program created to vaccinate those in nursing homes. ""If they started out slow back in December or early January, it's hard to catch up,"" she said. Amesh Adalja, a senior scholar at the Johns Hopkins Center for Health Security, said that while month-to-month data is important for gauging a state’s progress internally, it’s not as useful for making comparisons because it doesn’t provide a full picture of a state’s vaccine rollout. Regardless, by Pritzker’s metric Illinois’ lead among large states on total doses administered per capita in February amounted to just a few days out of the month, based on our analysis of CDC figures catalogued by Our World in Data. To support Pritzker’s claim, Abudayyeh sent us a screenshot of a spreadsheet containing figures she said the governor’s office had taken from the CDC’s COVID-19 vaccination tracker. The spreadsheet compares how many doses were administered from Jan. 31 through Feb. 11 per 100,000 residents in the 10 most populous states. Those numbers could not be directly verified because the CDC’s tracker only makes available a current cumulative total on each day. So to check the governor’s figures we turned to Our World in Data again, which makes previous days’ CDC tallies available for users to download. Those numbers matched the governor’s analysis. Day to day, however, Illinois claimed first place three times out of the first 11 days of the month, hardly the ""vast majority"" of February as Pritzker’s spokeswoman claimed. The state’s lead was narrow, and by the time the governor’s address aired, Illinois had fallen back to second place behind Florida. So Priztker’s claim was accurate as of Feb. 12, the last day of his office’s analysis. It was not accurate when his speech first aired five days later. Pritzker said that ""for the month of February, Illinois has been the vaccination leader among the 10 most populous states in the country."" There are many different ways to measure how states compare when it comes to vaccinating residents against COVID-19. On some, Illinois ranks high and on others it ranks low. Pritzker’s office pointed to one very specific metric: total doses administered per capita during the month of February alone. The key issue with Pritzker’s claim is that Illinois only took the lead on that metric for a handful of days prior to the governor’s prerecorded address — and had already fallen back to second place by the time it aired. We rate this claim Half True. HALF TRUE – The statement is partially accurate but leaves out important details or takes things out of context. Click here for more on the six PolitiFact ratings and how we select facts to check.",[<zip object at 0x000001B4ECBB5C80>],/factchecks/2021/feb/25/jb-pritzker/illinois-outpacing-other-large-states-vaccinations/
"['Congress', 'Homeland Security', 'Facebook Fact-checks', 'Jan. 6', 'Facebook posts']","
No, Capitol security is not only Pelosi’s responsibility, but she bears some
","More than six weeks after supporters of then-President Donald Trump stormed the U.S. Capitol, posts spread on Facebook claiming that one person was to blame: House Speaker Nancy Pelosi. One widely shared post claimed in all capital letters: ""ONLY ONE PERSON RESPONSIBLE FOR WHAT HAPPENED AT THE CAPITOL ON 6 JANUARY — ‘NANCY PELOSI’ — SECURITY AT THE CAPITOL IS HER JOB!!!"" The post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.)  The post echoes the sentiment in a Feb. 15 letter to Pelosi from four top GOP House members. It suggested the California Democrat was at least partly at fault, asserting that ""the Speaker is responsible for all operational decisions made within the House.""  The post is wrong: Security at the 1.5 million-square-foot U.S. Capitol building does not fall solely to the speaker. Though Pelosi does have a role in the hierarchy overseeing security, there is no indication she controls its day-to-day operations. Capitol security is provided by the sergeants-at-arms , who are the chief law enforcement officers for the House and Senate, in coordination with the Capitol Police, a federal law enforcement agency. The House sergeant-at-arms reports to the speaker of the House, or Pelosi at the time of the attack. The Senate sergeant-at-arms reports to the Senate majority leader; in the days leading up to and including Jan. 6, that was Kentucky Republican Mitch McConnell.  Security of the Capitol Complex is the direct responsibility of the four-member Capitol Police Board, which includes both sergeants-at-arms, said Jane Campbell, president and CEO of the United States Capitol Historical Society. On Jan. 6, a joint session of Congress was held in the House chamber to officially count the electoral votes from the 2020 presidential election. The proceedings were interrupted by a mob protesting the election results that showed Joe Biden winning over then-President Donald Trump. The attack left five people dead, including a Capitol Police officer, whose death the following day is still under investigation. Former House sergeant-at-arms Paul Irving resigned after the attack, as did former Senate sergeant-at-arms Michael Stenger and Capitol Police Chief Steven Sund. Irving told Sund ahead of the riot that he did not want National Guard troops at the Capitol on Jan. 6 because of bad ""optics,"" the Washington Post and the New York Times reported. In Feb. 23 testimony before lawmakers, Irving said that ""optics"" did not play a role in his decision. He said he, Stenger and Sund agreed the intelligence they received didn't warrant the troops. The Times reported that at 1:09 p.m. on the day of the attack, minutes after protesters had burst through the barricades and began using the steel debris to assault the officers, Sund asked Irving for help from the National Guard. Irving called Sund back an hour later and said congressional leaders had approved the request; the article does not identify the leaders. But another hour passed before Defense Secretary Christopher Miller gave final approval to the request. In his testimony, Irving said he didn’t recall receiving a call from Sund until shortly before 2 p.m. Sund testified that the call was made shortly after 1 p.m. The delay in deploying the National Guard was caused by communication breakdowns, inaction and confusion over who had authority to call for the National Guard, the Times analysis found. Pelosi called for an independent 9/11-type commission to review and investigate the Capitol attack. She also tapped retired Lt. Gen. Russel Honoré to investigate security failures that day. McConnell has blasted Pelosi’s proposal as ""partisan by design."" A widely shared Facebook post claimed that only Pelosi is ""responsible for what happened at the Capitol"" on Jan. 6, ""security at the Capitol is her job."" Responsibility for Capitol security is shared, it is not solely the responsibility of the Speaker.  Security is provided by the sergeant-at-arms of the House, the sergeant-at-arms of the Senate and the Capitol Police. The House  sergeant-at-arms reports to the House speaker, Pelosi. The Senate sergeant-at-arms reports to the Senate majority leader, then McConnell. The Capitol Police is overseen by a four-member board that includes both sergeants-at-arms. News reports indicate that before the attack, the House sergeant-at-arms resisted calls from the Capitol Police to bring in the National Guard for extra security at the Capitol because of ""optics,"" but he said intelligence reports didn’t warrant the extra security. The chain of command for Capitol security does include Pelosi, but it does not fall solely to her as this post claims. Others in the chain of command include the Senate majority leader and the Capitol police chief. We rate the claim Mostly False.",[<zip object at 0x000001B4EB9D8D80>],/factchecks/2021/feb/25/facebook-posts/no-capitol-security-not-only-pelosis-responsibilit/
"['National', 'Negative Campaigning', 'Facebook Fact-checks', 'YouTube videos']","
Misleading video takes Pelosi out of context on smear tactics
","Social media users are claiming that House Speaker Nancy Pelosi admitted she used smear tactics to demonize political opponents. According to these users, a YouTube video even shows her saying so in her very own words.  The video, an excerpt from a June 22, 2017, press briefing, began circulating in 2018 after allegations of sexual assault dominated Supreme Court Justice Brett Kavanaugh’s confirmation hearing. Conservative activist groups, pundits and conspiracy outlets all asserted that it showed Pelosi describing the ""smear"" tactics that Democrats had used on Kavanaugh.  More recent posts have claimed that the clip shows Pelosi describing the tactics Democrats used to attack former President Donald Trump. Here’s why you shouldn’t believe these claims: The video takes Pelosi out of context and misleadingly captions her remarks, making it seem like she’s explaining a political tactic called the ""wrap-up smear"" that she and other Democrats have deployed in the past. ""It’s a self-fulfilling prophecy,"" Pelosi says in the clip, which has been viewed on YouTube more than 60,000 times. ""You demonize, and then you — we call it the wrap-up smear. You want to talk about politics? It’s called the wrap-up smear. You smear somebody with falsehoods and all the rest, and then you merchandise it, and then you write it, and they’ll say ‘See, it’s reported in the press that this, this, this and this,’ so they have that validation that the press reported the smear, and then it’s called a wrap-up smear. ‘Now I’m going to merchandise the press’s report on the smear that we made.’ It’s a tactic, and it’s self-evident."" The video was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.)  That’s because the clip cuts out both the question that Pelosi was responding to and the first part of her remarks. A longer version of the video shows that Pelosi was accusing Republicans of using the ""wrap-up smear"" against Democrats running for office in the 2018 midterms. She was not laying out a blueprint of how to smear Republican opponents.    Here’s a transcript of the relevant passage from Pelosi’s press briefing, complete with the question she was answering when she made her ""wrap-up smear"" comment.  Reporter: ""Is it worth it to try and I guess like rehab your image in some of these Republican districts, which would sort of present what you’ve done, or are you guys more focused on just–"" Pelosi: ""Well, people say to me all the time, ‘you raise more money than anybody,’ maybe not the Obamas and the Clintons, but I’ve not run for president. ‘Why don’t you spend some of your money on yourself? Go out there and say what you did, this, this and this.’ But you know, it’s just not… Maybe I should, but the fact is, what I want to do is have these members present themselves. Because basically at the end of the day that’s what people are interested in — their representative and what their representative is going to do for their district. Republicans are afraid of that contrast in a race. Because they’re going to go there to be involved in trickle-down economics, shutting down hospitals, and the rest of it. So they don’t want them to see that contrast, so they focus on something else. And it’s a diversionary tactic. It’s a self-fulfilling prophecy. You demonize, and then you — we call it the wrap-up smear. You want to talk about politics? It’s called the wrap-up smear. You smear somebody with falsehoods and all the rest, and then you merchandise it, and then you write it, and they’ll say ""See, it’s reported in the press that this, this, and this,"" so they have that validation that the press reported the smear, and then it’s called a wrap-up smear. ""Now I’m going to merchandise the press’s report on the smear that we made."" It’s a tactic, and it’s self-evident."" This was not the first time that Pelosi spoke disapprovingly of the ""wrap-up smear."" In a March 6, 2017, interview on CNN, Pelosi accused Trump of using ""wrap-up smears"" against former President Barack Obama.  A YouTube video appears to show Pelosi describing how to demonize political opponents through a tactic called the ""wrap-up smear."" The video takes Pelosi of context and misleadingly captions her remarks. The full transcript and clip of her comments shows that she was actually criticizing Republicans for engaging in smear tactics, not advocating that Democrats do so.  Pants on Fire!",[<zip object at 0x000001B4EBB00100>],/factchecks/2021/feb/25/youtube-videos/misleading-video-takes-pelosi-out-context-smear-ta/
"['Facebook Fact-checks', 'Facebook posts']","
No, Coca-Cola’s CEO didn’t say this about conservatives
","Coca-Cola has drawn the scrutiny of some customers for pointing its employees to a diversity training course on LinkedIn. It was called ""Confronting Racism"" and, before it was pulled from the networking website, encouraged people to ""try to be less white.""  Calls to boycott the company have spread on social media. So has a fake quote attributed to Coca-Cola’s CEO.  ""When asked about the boycott Coca-Cola CEO James Quincey says, ‘A few right winged nuts won’t affect our bottom line,’"" reads a statement that has been shared by multiple social media accounts.  These posts were flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) A spokesperson for Coca-Cola told us that the quote is fabricated. Searching for the quote online we found only one result: a similar Facebook post in a group for supporters of former President Donald Trump. We found no evidence that Quincey has commented on the diversity training course, though the company issued a statement on Feb. 20 that said in part that it will ""continue to listen to our employees and refine our learning programs as appropriate."" We rate this post False.",[<zip object at 0x000001B4ECB98940>],/factchecks/2021/feb/24/facebook-posts/no-coca-colas-ceo-didnt-say-about-conservatives/
"['Race and Ethnicity', 'Facebook Fact-checks', 'Viral image']","
No, Joe Biden didn’t tweet this about Coca-Cola and minorities
","The Coca-Cola company has faced some backlash for recently directing employees to a diversity training that encouraged them to ""try to be less white.""  A fake Joe Biden tweet followed.  ""I’m proud to see Coca-Cola educate their staff in cultural reappropriation,"" begins what looks like a tweet from the president’s verified @JoeBiden account. ""The disconnect is because the way white people talk leaving minorities confused. Black people communicate a certain way and me and my staff know how those kinds of people talk and it’s time white people learn to do the same. #justforthetasteofit #dietcoke."" This post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) The tweet in the Facebook post, which exceeds Twitter’s 280-character limit, does not appear in Biden’s Twitter accounts, @JoeBiden, @POTUS, and @WhiteHouse.  It also doesn’t appear in a ProPublica database of deleted tweets from the president’s accounts.  Such a tweet would have drawn wide news coverage but there is nothing to support that Biden actually said this.  We rate this post Pants on Fire.",[<zip object at 0x000001B4EBE07D00>],/factchecks/2021/feb/24/viral-image/no-joe-biden-didnt-tweet-about-coca-cola-and-minor/
