tags,sub_header,text_body,sources,quote_href
"['Arizona', 'County Government', 'Elections', 'Facebook Fact-checks', 'Instagram posts']","
Trump backers paid nearly all the $6 million cost of Ariz. ballot review
","A widely shared Instagram post wrongly claims that taxpayers paid for a review of ballots from the 2020 presidential election in Arizona’s largest county. The review was sought by Donald Trump and his supporters and ordered by Republicans in the state Senate. The final report issued Sept. 24 confirmed that Trump lost to Joe Biden in Maricopa County, actually by a larger margin than the county’s official canvass counted. ""This sham recount cost the tax payers $6 million,"" the post stated. ""That's right, WE paid our own hard earned dollars for Trump to have his bull---- recount, which proved he actually lost by more votes than we even originally thought."" The post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) While the Republicans have referred to the review as an ""audit,"" election experts say that it did not follow typical post-election auditing procedures and lacked credibility. The review found that Biden had 45,469 more votes than Trump in Maricopa, roughly in line with the official results certified in November 2020. According to the report issued by Cyber Ninjas, the firm hired to conduct the review, Biden’s margin of victory was 360 votes larger than the county’s official canvass showed. The margin helped Biden beat Trump in Arizona by about 10,500 votes, the first time a Democratic presidential nominee had won there since 1996. News stories have been clear that Trump supporters by and large picked up the tab. Groups tied to the ""stop the steal"" movement and other efforts to cast doubt on the 2020 results raised nearly all of the $6 million to fund the inquiry, Reuters reported. The Arizona Mirror reported on the five pro-Trump nonprofits that raised the nearly $5.7 million. Arizona’s Senate agreed to spend $150,000 on the review, plus security and facility costs, which ""pales in comparison to the nearly $5.7 million contributed as of late July by Trump allies,"" the Associated Press reported.  However, Maricopa County decided to spend nearly $3 million for new vote-counting machines, saying the old machines were compromised in the review because they were in the control of firms not accredited to handle election equipment, AP reported. An Instagram post said Arizona’s ballot review cost taxpayers $6 million. Trump supporters, not taxpayers, paid the bulk of the nearly $6 million it cost to review ballots in Maricopa County.  Taxpayers contributed $150,000 toward the review, plus $3 million for new vote-counting machines to replace machines that the county decided had been compromised during the review. We rate the post Mostly False.",[<zip object at 0x00000280970F0B40>],/factchecks/2021/sep/30/instagram-posts/trump-backers-paid-nearly-all-6-million-cost-ariz-/
"['National', 'Constitutional Amendments', 'History', 'Wisconsin', 'Glenn Grothman']","
National Archives 'warning label' claim on target but misses key point
","The National Archives is a repository for millions of documents chronicling the United States, from the creation of the federal government to rules, laws and more. In addition to the physical copies of the documents, such as the Constitution and Declaration of Independence, the Archives provide access to much of its collection online. That access comes with … a warning label? That’s what U.S. Rep. Glenn Grothman, R-Wisconsin, claimed in a Sept. 22, 2021 tweet: ""The @USNatArchives thought it would be a good idea to put a ‘harmful content’ warning on our nation’s Founding documents,"" he wrote, adding: ""This label is an attack on our history and undermines documents written to preserve individual liberties and fundamental rights.""  For the purpose of our check, we’re going to focus on the first part of the tweet. Did the National Archives place ""harmful content"" warnings on some of the nation’s founding documents? And, as the tweet suggests, were those documents specifically targeted?
  Grothman’s tweet was actually a retweet of another Republican U.S. Rep. Brian Babin of Texas.  Babin’s tweet included a link to an article published that day by the Daily Caller, a conservative leaning online publication, about how some Republicans were calling for the so-called ""trigger warnings"" on the documents to be removed.  When asked for backup for the claim Grothman’s office sent links to the Constitution, Declaration of Independence and the Bill of Rights on the National Archives website. On each of those documents, there is indeed a ""Harmful Language Alert.""  In an online statement, the Archives -- formally, the National Archives and Records Administration, or NARA -- notes it provides public access to millions of records, adding:  ""The Catalog and web pages contain some content that may be harmful or difficult to view. NARA’s records span the history of the United States, and it is our charge to preserve and make available these historical records. As a result, some of the materials presented here may reflect outdated, biased, offensive, and possibly violent views and opinions. In addition, some of the materials may relate to violent or graphic events and are preserved for their historical significance."" The Archives are even more specific in a Q&A about the labels, noting some of the documents may:  Reflect racist, sexist, ableist, misogynistic/misogynoir and xenophobic opinions and attitudes Be discriminatory towards or exclude diverse views on sexuality, gender, religion and more Include graphic content of historical events such as violent death, medical procedures, crime, wars/terrorist acts, natural disasters and more Demonstrate bias and exclusion in institutional collecting and digitization policies. So, Grothman is generally on target, but here’s a key point he missed: The Archives includes the warning on all documents across its collection of records of the U.S. federal government. In other words, the founding documents were not singled out, as Grothman’s tweet suggests. The warning is general and automatically appears on every page of the online catalog, according to the National Archives communication staff. It’s also important to note that none of the documents are altered or censored in any way.  Grothman claimed in a tweet that there were ""harmful content"" warnings added to the founding documents, such as the Declaration of Independence, the Constitution and the Bill of Rights, on the National Archives website. That may surprise readers and historians alike. He’s right that there are warnings on the founding documents, but the warnings appear on every page within the National Archives’ online database. They don’t single out the founding documents. Our definition for Half True is ""the statement is partially accurate but leaves out important details or takes things out of context."" That fits here.",[<zip object at 0x0000028097020940>],/factchecks/2021/sep/30/glenn-grothman/grothman-right-claim-harmful-content-warnings-plac/
"['Transportation', 'Facebook Fact-checks', 'Facebook posts']","
Biden infrastructure plan wouldn’t establish a per-mile driving tax
","A viral image popular on Facebook claims that the $1 trillion infrastructure bill moving through Washington would establish a per-mile ""driving tax."" The image takes the form of a screenshot of a TV graphic from Newsmax purportedly detailing ""Biden tax increases.""  ""Per-mile user fee. Estimated to be 8 cents per mile,"" reads text on the slide.  ""This will be in addition to the already in place fuel tax,"" one user wrote in the caption of their post.   The image was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) One provision buried in the 2,700-page infrastructure bill supported by President Joe Biden does create a pilot program to study the effects of a per-mile tax. However, it’s misleading to equate the pilot program with an actual fee. ""The claim is a ridiculous distortion,"" said Robert Poole, director of transportation policy at the Reason Foundation, a libertarian think tank.  The purpose of the pilot program would be to test whether a mileage fee would be a viable way to support the Highway Trust Fund in lieu of the current gasoline tax. The fee has long been discussed as a means of replacing the gas tax as the auto industry moves toward electric cars, Michele Nellenbach, vice president of strategic initiatives at the Bipartisan Policy Center, previously told PolitiFact. Some states have tried their own pilot programs. Participants would record the miles they drive in passenger and commercial vehicles and pay fees based on those miles. Enrollment would be voluntary, and all participants would be fully reimbursed for any charges they pay. ""It is difficult to know how many people will participate, but I would expect in the tens or hundreds of thousands,"" said Mariya Frost, the director of the Coles Center for Transportation at the Washington Policy Center, a center-right think tank.  If passed, the program would last from fiscal year 2022 to 2026. Each year, a report would be submitted to House and Senate committees concerning the program’s success at generating revenue and keeping user information private, among other subjects.  Enacting any federal per-mile driving fee would require separate legislative action, said Susan Howard, program director for transportation finance and director at the American Association of State Highway and Transportation Officials.  ""Implementation of any per-mile tax is likely still years away,"" she said.  A Facebook post claimed that the Biden infrastructure bill contains a provision establishing a per-mile driving tax.  This is inaccurate. The infrastructure bill would create a pilot program that would study the effect and viability of a per-mile driving tax among a group of volunteers. Enrollment in the pilot program would be voluntary, and participants would be fully reimbursed for any fees they pay.  We rate this claim False. ​",[<zip object at 0x0000028096F9CC80>],/factchecks/2021/sep/29/facebook-posts/biden-infrastructure-plan-wouldnt-establish-mile-d/
"['Children', 'Crime', 'Facebook Fact-checks', 'Viral image']","
Post overstates number of missing kids in flawed comparison to Gabby Petito case
","As the public took an outsize interest in the missing person case of Gabby Petito, a viral image suggested that not enough attention is being paid to the many children who go missing each year. The image depicts a streetlight shining on the words ""Gabby Petito case,"" while the words "".5 million missing kids a year"" are in darkness. The post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) The image overstates the number of reports of missing children in the United States each year by about 20%. And the number of active missing-child cases is far lower. Petito, a 22-year-old white woman, was on a cross-country camping trip with her fiancé, Brian Laundrie. On Sept. 1, Laundrie returned to his parents’ home without Petito. Petito was reported missing on Sept. 11. On Sept. 17, authorities began a search for Laundrie after his parents told them they hadn’t seen him in three days. On Sept. 21, authorities announced that human remains found two days earlier in the Bridger-Teton National Forest in Wyoming were those of Petito, and that the cause of death was homicide.  The FBI obtained an arrest warrant for Laundrie the next day, on a charge of unauthorized use of a debit card after Petito’s death, and are still searching for him. The media attention to the case triggered criticisms that missing-person cases involving non-white women in the West were not being covered as widely. The viral image about missing children follows in a similar vein, but it gets the numbers wrong.  In 2020, 543,018 missing persons cases were entered into the FBI’s National Crime Information Center system.  Of those, 365,348 were age 17 or under, down from 421,394 in 2019.  The counts include children who were reported missing to law enforcement more than one time. The number of active cases is much smaller.  The nonprofit National Center for Missing & Exploited Children said it assisted law enforcement, families and child welfare agencies with 29,782 cases of missing children in 2020.  Of those, 27,072 were runaways, the vast majority of whom are located quickly, said the center’s Rebecca Steinbach. The next-largest category was family abduction, 1,396 cases. A viral image that invoked the Gabby Petito case claimed there are 500,000 ""missing kids a year."" In 2020, there were 365,348 reports of missing children made to law enforcement agencies that were recorded by the FBI’s National Crime Information Center. That’s down from 421,394 in 2019.  The number of active missing-child cases is much smaller. We rate the post Mostly False.",[<zip object at 0x000002809764A6C0>],/factchecks/2021/sep/29/viral-image/post-overstates-number-missing-kids-flawed-compari/
"['Arizona', 'Elections', 'Facebook Fact-checks', 'Facebook posts']","
Posts stating Arizona ‘could decertify’ 2020 presidential election are Pants on Fire
","Some supporters of a GOP-led review of ballots cast in the 2020 presidential election in Arizona’s Maricopa County have engaged in wishful thinking that the process would lead to decertification of the election results. The idea is nothing but a fantasy. ""Arizona bombshell dropped — could decertify,"" said a Facebook post on Sept. 24, the day that the full report about the ballot review was released. The post linked to a clip of Steve Bannon, a former adviser to former President Donald Trump, interviewing Boris Epshteyn, an adviser to Trump’s 2020 campaign. The post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) Arizona state Senate Republicans ordered a review of 2 million ballots in Maricopa, the state’s largest county and home to Phoenix, the capital. The review found that Joe Biden beat Trump in Maricopa by about 45,000 votes. That number was virtually the same as the county’s official canvass. Arizona state officials certified the results on Nov. 30 showing that Joe Biden won Arizona by about 10,500 votes. As Republican Gov. Doug Ducey said on Twitter, the results stand: The election is over. ""There will be no decertification of the 2020 election —  the audit does not call for one, and even if it had, there is no lawful way to decertify. As we have every step of the way, Arizona will follow the law,"" Ducey tweeted. That’s true for all states once the Electoral College has cast its votes. Once the electors vote, as they did on Dec. 14, 2020, ""there is no constitutional mechanism to undo the popular vote that led to the appointment of the electors,"" said Ohio State University law professor Edward Foley. And federal law clearly does not give states a right to withdraw or change a certification once a president has been sworn into office, said Paul Bender, Arizona State University law professor. A Facebook post stated that Arizona ""could decertify"" the 2020 presidential election. State officials certified the results of the election on Nov. 30 according to the law. Those results showed that Biden won the election. The 2020 presidential election in Arizona was settled months ago, and the GOP-led review of ballots in Maricopa County doesn’t change that fact or call for any decertification. We rate this statement Pants on Fire! RELATED: Trump falsely describes Arizona audit findings RELATED: No evidence Maricopa County audit found 17,000 ""duplicate"" votes RELATED: No evidence for claim that Maricopa County ‘purged machine records before audit’",[<zip object at 0x0000028097099C80>],/factchecks/2021/sep/29/facebook-posts/posts-stating-arizona-could-decertify-2020-preside/
"['National', 'Retirement', 'Taxes', 'Common Sense Leadership Fund']","
Republican PAC ad distorts Democratic plans to tax jumbo-sized retirement accounts
","Republicans are trying to put vulnerable 2022 House Democrats in a tough spot over a $3 trillion spending package that would include  day care, paid family leave, climate change fixes and other Democratic priorities but also new fees and taxes to help offset the costs.  The Republican-aligned PAC, the Common Sense Leadership Fund, is spending $10 million on ads targeting Democrats in Michigan, Iowa, New York, Georgia, Pennsylvania, Utah and Nebraska. Rep. Dan Kildee, D-Mich., faces this attack ad running in his district: ""For decades, Americans played by the rules with the promise they could invest in a secure retirement without penalty. But now Washington liberals want to tax your retirement funds to pay for their new trillion dollar power grab. They call it progress, but it's theft, pure and simple. Call Dan Kildee. Tell him America stands by its promises. Don't let Washington liberals steal our retirement."" The ad unspools a series of close-ups of ordinary elderly people. Their faces are lined, their expressions somber. At the heart of the ad is the claim that Washington liberals — read Democrats — ""want to tax your retirement funds.""  What the ad omits is that this proposed tax change would apply only if you have more than $10 million in retirement funds.  The sprawling reconciliation bill called the Build Back Better Act has some new rules for people who have more than $10 million combined in their traditional IRAs, Roth IRAs and defined contribution plans such as 401(k)s. Decades ago, lawmakers crafted tax incentives to encourage people to save for retirement through individual retirement accounts. With a traditional IRA, the money goes in pretax, but gets taxed when it comes out. For a Roth IRA, the money gets taxed before it goes in, then — no matter how much the fund gains in value — withdrawals are tax-free. The Roth rules have produced some striking advantages for a few wealthy people who have been able to get around the income and annual contribution limits that apply to Roth IRAs. Investigative reporters with ProPublica, a nonprofit news organization, found that the co-founder of PayPal, Peter Thiel, had built a Roth IRA worth $5 billion, which he could withdraw tax-free. The House plan would make it more difficult for such huge sums to accumulate tax-free in Roth IRAs, barring additional contributions once a person hits the $10 million mark across their retirement savings accounts. The cap applies only to individuals making over $400,000 a year, or $450,000 for couples filing jointly. People with combined accounts worth over $10 million would have to start withdrawing money from their accounts, starting with their Roth accounts. These changes would affect about 3,600 taxpayers nationwide, the estimated number of people with combined balances over $10 million. That’s out of over 51 million people who currently have traditional or Roth IRAs. The Democratic proposal would also shut the door on people converting money in traditional IRAs into Roth IRAs, a strategy many people use to reduce their taxes. But again, that change would apply to individuals making over $400,000 a year, or couples earning $450,000. Those people make up a group that’s a bit larger than the top 1% of all taxpayers. According to IRS data, about 91,000 taxpayers in the top 1% of earners used the conversion option in 2018. Congress’ Joint Committee on Taxation estimates that in the first four years, the new rules would raise about $8.9 billion from these taxpayers. But by the fifth year, as taxpayers adapted, the changes would produce modest tax cuts. The net revenue gain after 10 years would be $4.3 billion. Mark Iwry, a non-resident senior fellow at the Brookings Institution and a former senior Treasury official in charge of national retirement policy, said that while $4.3 billion is real money, it’s a small part of the multi-trillion dollar reconciliation package. ""While this would contribute a bit toward paying for the bill, it is mainly a policy statement,"" Iwry said. ""IRAs were designed to promote retirement security for most working households, not to shelter billionaire’s multi-billion dollar gains from taxes."" Contrary to the ad’s point that liberals want to ""steal"" from people’s retirement, other parts of the bill subsidize retirement savings by tens of millions of average income households. These proposals create a system of automatic enrollment in IRAs, and expand tax credits for lower and moderate income savers. These changes would cost the government about $47 billion over 10 years. These moves are not new ideas. Iwry co-authored these measures over 15 years ago. The savers tax credit has been on the books for a long time. We tried contacting the Common Sense Leadership Fund, but weren’t able to reach the director. The Common Sense Leadership Fund said that Democrats ""want to tax your retirement funds to pay for their new trillion dollar power grab.""  The ad implies that this refers broadly to people with retirement savings accounts. In fact, the Democratic plan it alludes to targets a thin sliver of very wealthy individuals: about 3,600 taxpayers, those with retirement accounts worth over $10 million. It creates no new tax, but exposes these people to existing tax rules through caps on the amount they can contribute to tax-advantaged savings accounts. The proposed ban on conversions from traditional to Roth IRAs would affect over 100,000 people, but that still applies only to roughly the top 1% of earners. The claim contains an element of truth about changes to tax laws on retirement savings but ignores important facts about who is affected. We rate this claim Mostly False.",[<zip object at 0x0000028097064800>],/factchecks/2021/sep/29/common-sense-leadership-fund/republican-pac-ad-distorts-democratic-plans-tax-ju/
"['Climate Change', 'Race and Ethnicity', 'Poverty', 'Taxes', 'Facebook Fact-checks', 'FreedomWorks']","
‘Tree equity’ part of $3.5T bill targets low-income areas that have fewer trees
","One piece of the Democrats’ $3.5 trillion reconciliation bill — $3 billion for trees — is being ridiculed in a widely shared Facebook post. The post states: ""The Democrats want YOU American Taxpayers to shell out $3 BILLION for ‘non-racist’ trees. You can't make this up."" The attack was made by FreedomWorks, a group that advocates for lower taxes and small government and has 4.4 million Facebook followers. The post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) The phrase ""non-racist’ trees"" appears to be a mocking reference to a climate-change policy that proponents of the Democrats’ plans call tree equity. But the phrase mangles the definition of that concept. We asked FreedomWorks for information to back its claim. A spokesperson referred us to language in the bill. The $3.5 trillion reconciliation bill backed by Democrats includes many parts of President Joe Biden’s tax and spending proposals that have attracted little or no buy-in from Republicans, including expanded social programs and efforts to combat climate change.  Many in the GOP argue that the bill calls for too much spending, and that it could contribute to rising inflation. One provision proposes giving $3 billion in grants to state and local governments and nonprofits ""for tree planting and related activities to increase community tree canopy and associated societal and climate co-benefits, with a priority for projects that increase tree equity."" Priority would be given to ""a census block group in which 30% or more of the population lives below the poverty line; and a neighborhood with lower tree canopy and higher maximum daytime summer temperatures compared to surrounding neighborhoods""; and to ""underserved populations."" The conservation group American Forests issued a statement praising the bill.  The $3 billion would be an ""investment in planting equitable tree cover across our cities as protection against climate-fueled extreme heat and air pollution,"" the statement said. ""This new federal funding can feed the growing movement in cities across America, from Tucson to Boston, to make tree equity part of their push to equitably protect every neighborhood from climate change. This comes as some projections show we could see as many as 100,000 deaths per year in the U.S. from extreme heat before the end of the century."" The group’s website says trees are a ""pathway to social equity."" The group says trees absorb air pollutants, prevent heat-related deaths and illnesses, and reduce energy usage for heating and cooling — but that ""often in cities, trees are sparse in socioeconomically disadvantaged neighborhoods and some neighborhoods of color."" Bloomberg CityLab reported in August 2020 that cities across America are pledging to plant trees and restore urban forests to ""combat climate change and cool off disadvantaged communities."" FreedomWorks claimed in a Facebook post: ""The Democrats want you American taxpayers to shell out $3 billion for ‘non-racist’ trees."" The Democrats’ bill would set aside $3 billion to support tree planting with a priority for projects that increase tree equity. But FreedomWorks’ reference to ""non-racist trees"" distorts the notion of tree equity, which is to provide the health and environmental benefits that trees provide in low-income areas that currently lack tree cover. We rate the statement Mostly False.",[<zip object at 0x0000028097D66B00>],/factchecks/2021/sep/29/freedomworks/tree-equity-part-35t-bill-targets-low-income-areas/
"['Legal Issues', 'Public Safety', 'Virginia', 'Terry McAuliffe']","
McAuliffe flip-flops on qualified immunity
","During a Sept.16 gubernatorial debate, Republican candidate Glenn Youngkin accused Democratic candidate Terry McAuliffe of flipping his position on qualified immunity - a law that conditionally protects police officers from being sued for violating people’s constitutional rights. ""What my opponent has done is completely recanted on what he said when he was trying to get the nomination, which is he would in fact reform or remove qualified immunity,"" Youngkin said. So we examined McAuliffe’s position through our Flip-O-Meter, which measures a candidate’s consistency on an issue. We found, as the Virginia Mercury has pointed out, that McAuliffe has made a big shift. Calls to end or reform qualified immunity swelled nationally after the 2020 killing of George Floyd by a Minneapolis policeman. Advocates said the increased threat of being personally sued would stop many police officers from using excessive force. Opponents said lowering legal protection would put more strain on officers who have to make snap judgments in sometimes dire circumstances. All four of McAuliffe’s opponents in the Democratic primary supported ending qualified immunity during a March 16 forum that McAuliffe did not attend. The issue gained momentum in Virginia when, on April 6, a video was published of Windsor police in December 2020 pepper spraying Army Lt. Caron Nazario after stopping him and pulling him from his car because they didn’t see a temporary license plate that was on his back window. Almost a week later, McAuliffe joined his four rivals in calling for qualified immunity.  The Mercury reported it had received on April 12 the following statement from McAuliffe spokesman Jake Rubenstein: ""For far too long, Virginia’s criminal justice system has unfairly targeted Black and brown people, and the horrific act against Army Lt. Caron Nazario is one of too many that show the critical need for continued reform. Terry believes Virginia must increase police accountability and transparency in incidents of misconduct, improve training, expand body-worn camera programs, and end policies like qualified immunity that can prevent accountability when heinous acts are committed against Virginians."" A nearly identical statement was attributed to McAuliffe, himself, in an April 24 Q&A interview published in The Virginian-Pilot and the Daily Press. McAuliffe said he would ""end policies like qualified immunity that can prevent accountability when heinous acts are committed against Virginians."" The McAuliffe campaign’s April statements have become an issue this fall. Youngkin, who supports qualified immunity and promises to improve public safety, has pointed to the issue as a key difference with his opponent. McAuliffe, in response, has said he strongly backed law enforcement during his previous term as governor, from 2014 to 2018, and increased proved officers’ pay. During the Sept. 16 debate, McAuliffe was asked if he would end qualified immunity. ""No, I would not end it,"" he said. ""It’s called qualified immunity for a reason. Any officer acting in good faith should and will have the full protections of the Commonwealth of Virginia. We don’t want anyone going out there putting their lives at risk and us not having their back. ""But if you have a law enforcement officer who breaks the law, that’s what qualified immunity is. That’s why we call it qualified immunity. But I will always step up and protect law enforcement. Because they’re out there everyday protecting us."" We asked McAuliffe’s campaign whether McAuliffe had changed his position on qualified immunity and got this statement from Rubenstein: ""As Terry has always made clear, any officer acting within the bounds of the law will have the full legal and civil protections of the Commonwealth of Virginia but that immunity does not qualify for those who break the law - as the name suggests. Terry is open to reforms that will ensure the law is working as intended - and still protects officers who follow the law."" On April 12, McAuliffe’s campaign issued a statement saying he wants to ""end policies like qualified immunity that can prevent accountability when heinous acts are committed against Virginians."" McAuliffe reiterated that stand on April 24.  Asked about qualified immunity on Sept. 16, McAuliffe said, ""No, I would not end it."" That rates a Full Flop.  ",[<zip object at 0x0000028097BB37C0>],/factchecks/2021/sep/29/terry-mcauliffe/mcauliffe-flip-flops-qualified-immunity/
"['Public Health', 'Facebook Fact-checks', 'Coronavirus', 'Instagram posts']","
Canadian officials say there’s no evidence 13-year-old had heart attacks after COVID-19 vaccine
","Canadian public health officials quickly debunked a viral video that claimed a COVID-19 vaccine sent a 13-year-old girl from Nova Scotia to the hospital with sudden heart problems. But copies of the video continue to spread on Instagram and other platforms. ""My daughter just contacted me from school, very upset that one of her friends is now in critical care in the hospital here in Halifax because her heart stopped right after she had a vaccine,"" the woman in the five-minute video said. ""She's not well right now. She can't breathe. Her heart keeps stopping. She’s 13 years old, 13 years old, and her heart stopped.""  An Instagram post shared the video of a woman claiming her daughter's 13-year-old friend was hospitalized from a COVID-19 vaccine. The original video was removed from Facebook for violating the platform’s COVID-19 and vaccine policies, and the user who posted it deactivated their account on Sept. 24. Versions of the video were also removed from YouTube for violating the company’s community guidelines.  But the same clip also cropped up Sept. 24 on Instagram, where it racked up thousands more views and was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.)  Canada authorized the Pfizer-BioNTech COVID-19 vaccine for children ages 12 to 15 in May. The woman in the video did not provide any evidence to support her description of events. She went on to make other false and misleading assertions, including that people are ""dying all over the world from this vaccine"" because ""death is a symptom."" Those claims are not true. ""The video is false,"" said Dr. Joanne Langley, a professor of pediatrics and community health and epidemiology at Dalhousie University in Halifax. Langley pointed to a Sept. 24 report from the CBC, a broadcast network.  When the CBC asked about the original video, Dr. Robert Strang, Nova Scotia’s chief medical officer of health, said that the claims in it amounted to harmful misinformation.  Strang said that no such report about a 13-year-old girl was ever made to the paramedics with Nova Scotia’s Emergency Health Services, known as EHS, or to the IWK Health Centre, the province’s pediatric hospital in Halifax. ""If something like that had happened, certainly there would have been a call to EHS, likely transportation of that age to the IWK,"" Strang said. ""Neither EHS or IWK are aware of any reports like that. And some other information would lead us to believe that this is a false story. It’s unfortunate that people are doing this, but there’s nothing at all to suggest that this is an event that actually occurred … where is the evidence that this actually happened?"" PolitiFact reached out to Nova Scotia Public Health to see if anything had changed in the days after Strang addressed the claims made in the video. ""We are aware of this video,"" said Marla McInnis, a spokesperson for the province’s department of health and wellness. ""To date, there has been no report to Public Health, EHS or IWK about this incident. Misinformation like this can be very harmful and is very concerning to all of us."" Because there is no evidence to support the video’s claim, we rate it False.",[<zip object at 0x000002809C479200>],/factchecks/2021/sep/28/instagram-posts/canadian-officials-say-theres-no-evidence-13-year-/
"['Afghanistan', 'Facebook Fact-checks', 'Facebook posts']","
No, news cameras didn’t shut off when Biden was asked about giving list to Taliban
","An image posted to a range of social media platforms claims that news cameras shut off just as President Joe Biden was asked about reports that his administration had given a list of evacuating American and Afghan officials to the Taliban. The image, which was posted to Facebook and TikTok, takes the form of a Snapchat screenshot of a man giving a thumbs-up. Text is superimposed over the image: ""In a press conference about the (Aug. 26 Kabul Airport bombing) a reporter asked Biden if he thought it was a ‘predetermined’ attack and he said ‘no we gave them a list of Americans and Afghans that are still there,’"" it reads. ""And then another reporter said ‘so you gave them a hit list?’ And then the cameras shut off and it went black."" The post was flagged as part of Facebook’s efforts to combat false news and misinformation on its News Feed. (Read more about our partnership with Facebook.) Biden did field questions from the press on Aug. 26 after a suicide bombing at the Kabul airport killed around 170 Afghan civilians and 13 U.S. troops. Terror group ISIS-K has claimed responsibility for the attacks. However, the exchange didn’t take place as described in the image, and video from the briefing doesn’t suddenly cut out as Biden responds.  CNBC has posted the full footage of Biden’s Aug. 26 briefing. At one point, a journalist does ask Biden about reports that U.S. officials provided the Taliban with names of American and Afghan officials the administration was trying to evacuate. Video of the briefing continues to roll as Biden responds: ""There have been occasions when our military has contacted their military counterparts in the Taliban and said, ‘This…’ — for example, ‘This bus is coming through with X number of people on it, made up of the following group of people. We want you to let that bus or that group through.’ So, yes, there have been occasions like that. And to the best of my knowledge, in those cases, the bulk of that has occurred — they’ve been let through.  But I can’t tell you with any certitude that there’s actually been a list of names.  I don’t — there may have been, but I know of no circumstance.  It doesn’t mean it’s not — it didn’t exist, that, ‘Here’s the names of 12 people; they’re coming.  Let them through.’  It could very well have happened.  At no point in the briefing does a reporter ask Biden if he thought the attacks were ""predetermined."" Nor does any reporter chime in asking Biden about a ""hit list.""  The White House also provided a full transcript of Biden’s Aug. 26 remarks, which correspond with what he said in the CNBC video.   Facebook posts said that news cameras ""shut off"" just as Biden was asked if he gave the Taliban a ""hit list"" of evacuating American and Afghan officials. Biden did field questions about allegations that his administration gave a list of evacuating American and Afghan officials to the Taliban. However, the exchange didn’t take place as described, and news footage of the appearance doesn’t cut out.  We rate the statement False. ​",[<zip object at 0x00000280978A6580>],/factchecks/2021/sep/28/facebook-posts/no-news-cameras-didnt-shut-when-biden-was-asked-ab/
