name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Viral image
",/personalities/viral-image/,"
stated on April 19, 2020 in a Facebook post:
","
Photo shows packed beach of re-opened Jacksonville Beach on CNN.
",/factchecks/2020/apr/23/viral-image/photo-packed-beach-brazil-2013-not-jacksonville-be/,pants-fire,"
By Samantha Putterman • April 23, 2020
"
"
Marco Rubio
",/personalities/marco-rubio/,"
stated on April 20, 2020 in a New York Times op-ed:
","
“Face masks being manufactured in China, for example, went to domestic consumption and their own fight against the virus” while the U.S. was “largely unable to import supplies from China.”
",/factchecks/2020/apr/23/marco-rubio/did-china-halt-exports-face-masks-us/,barely-true,"
By Amy Sherman • April 23, 2020
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on April 10, 2020 in posts on the Internet:
","
“The Democrats are pushing for an implanted microchip in humans, and everyone to be vaccinated.”
",/factchecks/2020/apr/23/facebook-posts/no-democrats-arent-pushing-microchips-fight-corona/,false,"
By Louis Jacobson • April 23, 2020
"
"
Joe Biden
",/personalities/joe-biden/,"
stated on April 21, 2020 in a tweet:
","
“The Trump Administration promised 27 million tests by the end of March. As of now, only 4 million have been completed.”
",/factchecks/2020/apr/23/joe-biden/biden-conflates-tests-market-americans-tested/,half-true,"
By Amy Sherman • April 23, 2020
"
"
Nancy Pelosi
",/personalities/nancy-pelosi/,"
stated on April 16, 2020 in a statement:
","
“Even President Trump’s own EPA has admitted that this rule (on air pollutants) threatens to cause serious health problems including brain damage and death and to inflict billions of dollars of economic damage on our struggling economy.”
",/factchecks/2020/apr/23/nancy-pelosi/nancy-pelosi-right-epa-said-its-own-new-rule-air-p/,half-true,"
By Miriam Valverde • April 23, 2020
"
"
Lovely Warren
",/personalities/lovely-warren/,"
stated on April 8, 2020 in a press conference:
","
Racial comparisons on coronavirus statistics in Monroe County, N.Y., show that the impact on minorities is “basically on par, a little bit up, from the population numbers,” meaning that “we don’t see that disparity as much here.”
",/factchecks/2020/apr/23/lovely-warren/rochester-mayor-lacked-context-coronavirus-racial-/,half-true,"
By Michael Hogan • April 23, 2020
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on April 20, 2020 in an image:
","
The Gates Foundation ""has the patent for this coronavirus.""
",/factchecks/2020/apr/23/facebook-posts/gates-foundation-does-not-have-patent-coronavirus/,false,"
By Daniel Funke • April 23, 2020
"
"
Facebook posts
",/personalities/facebook-posts/,"
stated on April 22, 2020 in a Facebook post:
","
Trey Gowdy said, “I’m not saying COVID-19 isn’t real…. But pay attention folks, there’s much more going on here than what meets the eye.”
",/factchecks/2020/apr/23/facebook-posts/no-trey-gowdy-didnt-write-viral-facebook-post/,false,"
By Ciara O'Rourke • April 23, 2020
"
"
YouTube videos
",/personalities/youtube-videos/,"
stated on April 22, 2020 in a YouTube video:
","
“Breaking news Kim Jong Un has pass(ed) away.”
",/factchecks/2020/apr/22/youtube-videos/there-are-no-breaking-news-reports-kim-jong-un-has/,false,"
By Ciara O'Rourke • April 22, 2020
"
"
Viral image
",/personalities/viral-image/,"
stated on April 19, 2020 in a Facebook post:
","
Nigerians are “burning Chinese stores.”
",/factchecks/2020/apr/22/viral-image/video-shows-popular-market-nigeria-caught-fire/,false,"
By Ciara O'Rourke • April 22, 2020
"
