name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Mitt Romney
",/personalities/mitt-romney/,"
stated on November 3, 2013 in comments on NBC's ""Meet the Press"":
","
""Health insurance is more expensive in Massachusetts than anywhere else in the country.""
",/factchecks/2013/nov/03/mitt-romney/mitt-romney-says-health-insurance-more-expensive-m/,mostly-true,"
By Louis Jacobson • November 3, 2013
"
"
Chris Abele
",/personalities/chris-abele/,"
stated on October 1, 2013 in a speech:
","
""We’re one of the only communities in the country that didn’t lose population in the last census.""
",/factchecks/2013/nov/03/chris-abele/chris-abele-says-milwaukee-one-few-communities-did/,pants-fire,"
By Dave Umhoefer • November 3, 2013
"
"
Gina Raimondo
",/personalities/gina-raimondo/,"
stated on October 21, 2013 in a fundraising letter.:
","
""Providence has more of its pension fund invested in hedge funds and is less transparent"" about it than the state.
",/factchecks/2013/nov/03/gina-raimondo/ri-general-treasurer-gina-raimondo-says-providence/,mostly-true,"
By C. Eugene Emery Jr. • November 3, 2013
"
"
Friends of Clearwater PAC
",/personalities/friends-clearwater-pac/,"
stated on October 21, 2013 in a flier:
","
Passage of a referendum on an aquarium for Clearwater means ""NO future funding for our neighborhoods.""
",/factchecks/2013/nov/02/friends-clearwater-pac/aquarium-referendum-means-no-more-money-neighborho/,false,"
By Charlie Frago • November 2, 2013
"
"
Matt Rinker
",/personalities/matt-rinker/,"
stated on October 29, 2013 in a flier:
","
""Natalyn Archibong skipped (Atlanta) City Council meetings or was late 90% of the time. Then she voted herself a pay raise.""
",/factchecks/2013/nov/02/matt-rinker/flier-takes-issue-councilwomans-record/,barely-true,"
By Eric Stirgus • November 2, 2013
"
"
Rachel Maddow
",/personalities/rachel-maddow/,"
stated on October 28, 2013 in comments on her TV show:
","
""Rand Paul’s speech ... on 'Gattaca' was totally ripped off of Wikipedia.""
 
",/factchecks/2013/nov/01/rachel-maddow/rachel-maddow-says-rand-pauls-gattaca-speech-was-t/,true,"
 By Steve Contorno • November 1, 2013
"
"
Suzanne Somers
",/personalities/suzanne-somers/,"
stated on November 28, 2013 in a column in the ""Wall Street Journal"":
","
""Even after Obamacare is fully implemented, there still will be tens of millions of people not covered.""
",/factchecks/2013/nov/01/suzanne-somers/suzanne-somers-says-even-obamacare-tens-millions-w/,true,"
By Louis Jacobson • November 1, 2013
"
"
Republican Party of Florida
",/personalities/republican-party-florida/,"
stated on October 30, 2013 in a YouTube attack ad:
","
As CFO, Alex Sink oversaw ""a $27 billion loss in the state's pension fund.""
",/factchecks/2013/nov/01/republican-party-florida/florida-gop-says-alex-sink-oversaw-27b-loss-pensio/,half-true,"
By Julie Kliegman • November 1, 2013
"
"
Kelly Ayotte
",/personalities/kelly-ayotte/,"
stated on October 24, 2013 in a town hall meeting in Hudson, N.H.:
","
Under President George W. Bush, ""we added $4.9 trillion to the debt. Under President Obama … we’ve added $6.5 trillion to the debt.""
",/factchecks/2013/nov/01/kelly-ayotte/ayotte-counts-amount-debt-accrued-presidents-bush-/,true,"
By Jim Haddadin • November 1, 2013
"
"
Ken Cuccinelli
",/personalities/ken-cuccinelli/,"
stated on October 24, 2013 in a debate.:
","
Terry McAuliffe ""wants to raise your taxes $1,700 to pay for his infinite promises.""
",/factchecks/2013/nov/01/ken-cuccinelli/cuccinelli-says-mcauliffe-wants-raise-average-fami/,false,"
By Sean Gorman • November 1, 2013
"
"
Terry McAuliffe
",/personalities/terry-mcauliffe/,"
stated on October 16, 2013 in a TV ad.:
","
Ken Cuccinelli would ""take money away from public schools to fund private schools.""
",/factchecks/2013/nov/01/terry-mcauliffe/mcauliffe-says-cuccinelli-would-use-public-school-/,barely-true,"
By Nancy Madsen • November 1, 2013
"
