name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Kirk Watson
",/personalities/kirk-watson/,"
stated on October 21, 2012 in an answer for the League of Women Voters, Austiin Area, Voters Guide.:
","
""Texas’ population is projected to double in the next 50 years or so, but our basic amount of water will remain about where it is now.""
",/factchecks/2012/nov/09/kirk-watson/kirk-watson-says-states-population-will-double-50-/,mostly-true,"
By W. Gardner Selby • November 9, 2012
"
"
Charlie Crist
",/personalities/charlie-crist/,"
stated on November 4, 2012 in a TV interview:
","
Says Jeb Bush ""extended early voting"" after seeing ""long lines.""
",/factchecks/2012/nov/08/charlie-crist/charlie-crist-says-jeb-bush-extended-early-voting/,barely-true,"
By Katie Sanders • November 8, 2012
"
"
Priorities USA Action
",/personalities/priorities-usa-action/,"
stated on November 2, 2012 in in a TV ad:
","
""Mitt Romney made over a hundred million dollars by shutting down (a Marion, Ind. paper) plant.""
",/factchecks/2012/nov/05/priorities-usa-action/ad-claims-mitt-romney-made-over-hundred-million-do/,barely-true,"
By Becky Bowers • November 5, 2012
"
"
William G. Batchelder
",/personalities/bill-batchelder/,"
stated on September 18, 2012 in an interview with The Plain Dealer:
","
""We have more hospitals that are children’s hospitals than any other state in the union."" 
",/factchecks/2012/nov/05/bill-batchelder/william-batchelder-claims-ohio-has-most-childrens-/,false,"
By Reginald Fields • November 5, 2012
"
"
Larry Sabato
",/personalities/larry-sabato/,"
stated on October 16, 2012 in an article:
","
""The higher the education level, the more likely they are to vote Democratic.""
",/factchecks/2012/nov/05/larry-sabato/education-level-tied-voting-tendencies/,mostly-true,"
By Janel Davis • November 5, 2012
"
"
Stand For Children Tennessee
",/personalities/stand-children-tennessee/,"
stated on October 24, 2012 in in a post on Facebook.:
","
Says that ""Tennessee law requires that schools receive half of proceeds -- $31 million per year"" -- from a half-cent increase in the Shelby County sales tax.
",/factchecks/2012/nov/04/stand-children-tennessee/schools-must-get-half-proceeds-county-sales-tax-in/,true,"
By Zack McMillin • November 4, 2012
"
"
New Hampshire Democratic Party
",/personalities/new-hampshire-democratic-party/,"
stated on October 18, 2012 in a campaign mailer to New Hampshire residents :
","
Says Ovide Lamontagne wants to eliminate kindergarten.
",/factchecks/2012/nov/03/new-hampshire-democratic-party/does-ovide-lamontagne-want-get-rid-kindergarten/,barely-true,"
By Maryalice Gill • November 3, 2012
"
"
Republican Governors Association
",/personalities/republican-governors-association/,"
stated on October 24, 2012 in an ad titled “Hiding”:
","
Gubernatorial candidate Maggie Hassan supported 33 tax and fee increases as Senate Majority Leader.
",/factchecks/2012/nov/03/republican-governors-association/democrat-maggie-hassan-votes-tax-increases-targete/,half-true,"
By Jake Berry • November 3, 2012
 "
"
People's Majority
",/personalities/peoples-majority/,"
stated on October 30, 2012 in a TV commercial:
","
""Sheldon Whitehouse [got] a secret closed-door briefing, warning of the [2008 economic] crash.""
",/factchecks/2012/nov/03/peoples-majority/super-pac-peoples-majority-says-us-sen-sheldon-whi/,pants-fire,"
By C. Eugene Emery Jr. • November 3, 2012
"
"
Progressive Change Campaign Committee
",/personalities/progressive-change-campaign-committee/,"
stated on October 31, 2012 in a TV ad:
","
Says U.S. Senate candidate Tommy Thompson ""says he’ll do away with Medicare.""
 
",/factchecks/2012/nov/02/progressive-change-campaign-committee/progressive-group-says-thompson-says-hell-do-away-/,half-true,"
By Dave Umhoefer • November 2, 2012
"
