name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Barney Frank
",/personalities/barney-frank/,"
stated on July 7, 2010 in MSNBC's Morning Joe:
","
The United States accounted for 26 percent of worldwide military spending during the Cold War, but now accounts for 41 percent.
",/factchecks/2010/aug/13/barney-frank/barney-frank-says-us-share-global-defense-spending/,half-true,"
By Robert Farley • August 13, 2010
"
"
Elizabeth Dennigan
",/personalities/elizabeth-dennigan/,"
stated on June 28, 2010 in a statement on her campaign website:
","
""We are amassing most of our military strength in a country where fewer than 100 members of al Qaeda remain.""
",/factchecks/2010/aug/13/elizabeth-dennigan/dennigan-says-US-is-amassing-its-military/,mostly-true,"
By Cynthia Needham • August 13, 2010
"
"
Nancy Pelosi
",/personalities/nancy-pelosi/,"
stated on August 10, 2010 in a news release:
","
A bill to aid state and local governments ""is fully paid-for by closing costly corporate tax loopholes.""
",/factchecks/2010/aug/13/nancy-pelosi/nancy-pelosi-says-state-local-aid-bill-fully-paid-/,barely-true,"
By Louis Jacobson • August 13, 2010
"
"
Bob Gibbs
",/personalities/bob-gibbs/,"
stated on August 12, 2010 in an issue statement posted to his website:
","
Cap and trade legislation that Zack Space supported ""would cost the average household approximately $1,761 per year in increased energy rates.""
",/factchecks/2010/aug/13/bob-gibbs/state-sen-bob-gibbs-claims-cap-and-trade-passed-ho/,pants-fire,"
By Robert Higgs • August 13, 2010
"
"
Todd Staples
",/personalities/todd-staples/,"
stated on July 15, 2010 in a consultant's e-mail to PolitiFact Texas.:
","
Says Democrat Hank Gilbert ""has a criminal conviction for theft, has multiple years of unpaid taxes, has multiple tax liens and fines, unsafe driving convictions (and) has recently been accused of taking a bribe and is on record lying to the press this year about his criminal record.""
",/factchecks/2010/aug/13/todd-staples/todd-staples-consultant-says-democrat-hank-gilbert/,half-true,"
By W. Gardner Selby • August 13, 2010
"
"
Rachel Maddow
",/personalities/rachel-maddow/,"
stated on August 6, 2010 in the ""Rachel Maddow Show"":
","
""We know that tax cuts are remarkably un-stimulative when you compare them with different kinds of government spending.""
",/factchecks/2010/aug/12/rachel-maddow/maddow-claims-spending-more-stimulative-tax-cuts/,half-true,"
By Lukas Pleva • August 12, 2010
"
"
Rachel Maddow
",/personalities/rachel-maddow/,"
stated on August 2, 2010 in ""The Rachel Maddow Show"":
","
""The overall fact about illegal immigration is that it's not actually getting worse.""
",/factchecks/2010/aug/12/rachel-maddow/rachel-maddow-says-illegal-immigration-declining/,true,"
By Alex Holt • August 12, 2010
"
"
John Kasich
",/personalities/john-kasich/,"
stated on August 12, 2010:
","
On whether to eliminate the state income tax.
",/factchecks/2010/aug/12/john-kasich/kasich-silence-casts-doubt-whether-he-would-seek-i/,half-flip,"
 By Reginald Fields • August 12, 2010
"
"
Liz Carter
",/personalities/liz-carter/,"
stated on August 5, 2010 in a press release:
","
Hank Johnson voted against legislation to help ""first responders, teachers, vets and troops.""
",/factchecks/2010/aug/12/liz-carter/johnson-bailed-cops-teachers-firefighters-vets-and/,half-true,"
By Eric Stirgus • August 12, 2010
"
"
Bill White
",/personalities/bill-white/,"
stated on August 9, 2010 in a TV interview.:
","
""The state budget has gone up over 80 percent under Rick Perry.""
",/factchecks/2010/aug/12/bill-white/bill-white-says-state-budget-80-percent-under-rick/,mostly-true,"
By W. Gardner Selby • August 12, 2010
"
