name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
Sarah Palin
",/personalities/sarah-palin/,"
stated on November 17, 2009 in her book, Going Rogue:
","
Says she couldn't take stimulus money because it required ""universal building codes.""
",/factchecks/2009/nov/16/sarah-palin/sarah-palin-claims-weatherization-money-stimulus-r/,false,"
By Robert Farley • November 16, 2009
"
"
Rachel Maddow
",/personalities/rachel-maddow/,"
stated on November 12, 2009 in her show on MSNBC:
","
""The Stupak Amendment doesn't just say you can't use your federal insurance subsidy to pay for an abortion, it says, if you're getting a federal subsidy of any kind, you're not allowed to buy an insurance plan that covers abortion even with your own money.""
",/factchecks/2009/nov/16/rachel-maddow/maddow-says-stupak-amendment-bars-those-subsidies-/,barely-true,"
By Louis Jacobson • November 16, 2009
"
"
Sarah Palin
",/personalities/sarah-palin/,"
stated on November 12, 2009 in a note on Facebook:
","
Under the House health care bill, the government ""will have to penalize citizens if we choose not to buy a plan that will cost a minimum of about $15,000 per family per year.""
",/factchecks/2009/nov/13/sarah-palin/sarah-palin-says-health-care-reform-will-be-costly/,barely-true,"
By Angie Drobnic Holan • November 13, 2009
"
"
Chain email
",/personalities/chain-email/,"
stated on November 13, 2009 in an e-mail circulated to many people.:
","
Maj. Nidal Hasan, the man accused of the Fort Hood shootings, ""was an ADVISOR to the Obama Administration.""
",/factchecks/2009/nov/13/chain-email/chain-e-mail-links-supected-fort-hood-shooter-obam/,pants-fire,"
By Catharine Richert • November 13, 2009
"
"
Diana DeGette
",/personalities/diana-degette/,"
stated on November 9, 2009 in the 'Rachel Maddow Show':
","
""The public option is not funded with public money. It's funded with private insurance premiums.""
",/factchecks/2009/nov/13/diana-degette/degette-claims-public-option-will-be-privately-fun/,half-true,"
By Catharine Richert • November 13, 2009
"
"
Glenn Beck
",/personalities/glenn-beck/,"
stated on November 12, 2009 in his radio program:
","
""In the health care bill, we're now offering insurance for dogs.""
",/factchecks/2009/nov/12/glenn-beck/glenn-beck-claims-health-care-bill-includes-insura/,pants-fire,"
By Robert Farley • November 12, 2009
"
"
Bob Beckel
",/personalities/bob-beckel/,"
stated on November 9, 2009 in Sean Hannity's show on Fox News:
","
""There were more people at the Air and Space Museum"" than at a rally against the health care bills.
",/factchecks/2009/nov/12/bob-beckel/beckel-says-protest-against-health-care-bill-drew-/,half-true,"
By Louis Jacobson • November 12, 2009
"
"
Rush Limbaugh
",/personalities/rush-limbaugh/,"
stated on November 10, 2009 in his radio show:
","
The health care bills will be ""mandated spending. You can't cut it, regardless of the budget circumstances.""
",/factchecks/2009/nov/12/rush-limbaugh/limbaugh-says-health-care-bills-spending-cant-be-c/,half-true,"
By Louis Jacobson • November 12, 2009
"
"
Loretta Sanchez
",/personalities/loretta-sanchez/,"
stated on November 10, 2009 in an interview on ""Morning Joe"":
","
The House of Representatives does not have a prochoice majority.
",/factchecks/2009/nov/12/loretta-sanchez/abortion-votes-house-play-out-stupak-amendment/,true,"
By Angie Drobnic Holan • November 11, 2009
"
"
Sean Hannity
",/personalities/sean-hannity/,"
stated on November 9, 2009 in his Fox News program:
","
""Barack Obama won't even use the term 'war on terrorism.'""
",/factchecks/2009/nov/12/sean-hannity/hannity-says-obama-wont-even-use-term-war-terroris/,true,"
By Robert Farley • November 11, 2009
"
"
Sean Hannity
",/personalities/sean-hannity/,"
stated on November 2, 2009 in a comment on his television show:
","
Guantanamo Bay detainees will get the H1N1 vaccine.
",/factchecks/2009/nov/11/sean-hannity/hannity-says-h1n1-vaccines-will-be-given-gitmo-det/,true,"
By Catharine Richert • November 11, 2009
"
"
C.W. Bill Young
",/personalities/cw-bill-young/,"
stated on November 9, 2009 in a meeting of Florida Republicans:
","
Claims that Obama said, ""For those who oppose our policies, you should just shut up and go away.""
",/factchecks/2009/nov/11/cw-bill-young/us-rep-claims-obama-told-republicans-shut-and-go-/,false,"
By Aaron Sharockman • November 11, 2009
"
"
Charlie Crist
",/personalities/charlie-crist/,"
stated on September 25, 2009 in speaking to a group of Michigan Republicans:
","
""I signed the largest single tax cut in the history of Florida, a $25 billion tax cut over five years, directed at property tax cuts.""
",/factchecks/2009/nov/10/charlie-crist/charlie-crist-is-taking-credit-for-floridas-larges/,false,"
By Aaron Sharockman • November 10, 2009
"
