name_txt,name_href,description_txt,quote_txt,quote_href,meter,footer
"
National Republican Congressional Committee
 ",/personalities/national-republican-congressional-committee/,"
stated on October 9, 2018 in a campaign ad:
","
Says Washington’s Kim Schrier has a plan to eliminate employer-provided health coverage, double income taxes and put your care ""in the hands of government bureaucrats.""
 
",/factchecks/2018/oct/11/national-republican-congressional-committee/washingtons-kim-schrier-no-bernie-sanders-nor-her-/,barely-true,"
By Stephen Koff • October 11, 2018
"
"
Joe Manchin
",/personalities/joe-manchin/,"
stated on September 14, 2018 in tweet:
","
Says Patrick Morrisey undertook ""efforts to put educators in jail.""
",/factchecks/2018/oct/11/joe-manchin/did-patrick-morrisey-make-efforts-put-educators-ja/,false,"
By Kristen Mohammadi • October 11, 2018
"
"
Jeff Bartos
",/personalities/jeff-bartos/,"
stated on October 6, 2018 in a televised debate:
","
Capital punishment is a ""specific deterrent with the most heinous crimes.""
",/factchecks/2018/oct/11/jeff-bartos/lt-gov-hopeful-jeff-bartos-says-death-penalty-dete/,barely-true,"
By Colin Deppen • October 11, 2018
"
"
Joshua Feuerstein
",/personalities/joshua-feuerstein/,"
stated on October 7, 2018 in a Facebook post:
","
Says #MeToo movement sign suggested assaulting First Lady Melania Trump.
",/factchecks/2018/oct/11/joshua-feuerstein/metoo-protester-not-pictured-2016-photo-disturbing/,pants-fire,"
By Kyra Haas • October 11, 2018
"
"
Abigail Spanberger
",/personalities/abigail-spanberger/,"
stated on September 28, 2018 in a TV ad.:
","
Says Dave Brat ""voted against protecting pre-existing conditions.""
",/factchecks/2018/oct/11/abigail-spanberger/spanberger-ad-exaggerates-brats-vote-pre-existing-/,half-true,"
By Warren Fiske • October 11, 2018
"
"
Democratic Congressional Campaign Committee
",/personalities/democratic-congressional-campaign-committee/,"
stated on October 5, 2018 in a TV ad:
","
Says that Steve Watkins ""bragged to voters that he built his company from scratch, but it was all a lie.""
",/factchecks/2018/oct/11/democratic-congressional-campaign-committee/kansas-dem-attack-steve-watkins-only-partially-acc/,half-true,"
By Samantha Putterman • October 11, 2018
"
"
VoteVets.org
",/personalities/votevetsorg/,"
stated on September 27, 2018 in a campaign ad:
","
Says Minnesota congressional candidate Jim Hagedorn supports a plan that would take away health care for 340,000 veterans, with 17,000 in Minnesota possibly losing coverage.
 
",/factchecks/2018/oct/11/votevetsorg/veterans-group-says-jim-hagedorns-health-care-posi/,half-true,"
By Stephen Koff • October 11, 2018
"
"
Joe Donnelly
",/personalities/joe-donnelly/,"
stated on October 8, 2018 in Indiana Senate debate:
","
""At (Mike Braun’s) company, the deductible on his health care is $10,000.""
",/factchecks/2018/oct/11/joe-donnelly/mike-braun-health-care-10000-deductibles/,mostly-true,"
By Manuela Tobias • October 11, 2018
"
"
Bloggers
",/personalities/blog-posting/,"
stated on September 28, 2018 in a post on Facebook:
","
Says Tom Hanks was photographed wearing a T-shirt with an anti-Trump message that begins, ""I was going to be a Trump voter for Halloween but…""
",/factchecks/2018/oct/10/blog-posting/no-tom-hanks-did-not-wear-t-shirt-bearing-vulgar-a/,pants-fire,"
By Rebecca Catalanello • October 10, 2018
"
"
Republican Party of Florida
",/personalities/republican-party-florida/,"
stated on October 4, 2018 in an ad:
","
After Hurricane Hermine struck Tallahassee, ""utility companies lined up trucks to restore power. But as mayor, Andrew Gillum refused help from workers.""
",/factchecks/2018/oct/10/republican-party-florida/republican-ad-misleads-attack-andrew-gillum-about-/,barely-true,"
By Amy Sherman • October 10, 2018
"
